milliseconds,Myc,AKT,AKTp,PI3K,GSK3B,GSK3Bp,ERK,Myc_ser62,Myc_thr58,GF
3900,0.3762672803878181,0.569774216979916,0.01583590491573624,0.10071332468573596,0.6185466883948677,0.011612409141263684,0.09575523651609338,0.26793688455247244,0.10731491212283607,1.0
4000,0.3862586573137046,0.6111027368250005,-0.0023540268353513197,0.987171505028971,0.5810355240343931,-0.0005531156908189609,0.12653138973940609,0.2529677948005165,0.1111112889618635,1.0
4100,0.3788836712314235,0.01857565201683204,0.6202348596053642,0.9774419308983104,0.017660310025575915,0.6040688878777272,0.11844572947901105,0.27954639257067093,0.09286319111687583,1.0
4200,0.3696444766812928,0.03086465430516787,0.572497631100469,1.0267015809841349,0.027131456001987835,0.5826687782571965,0.1319871402922975,0.2774186086011785,0.07079893997226509,1.0
4300,0.37952444288363507,0.008309621871778321,0.6088682988508549,0.9939327042830063,0.0021908960613060535,0.5758356607817915,0.09978629750642047,0.2881505597970537,0.06131603933219383,1.0
4400,0.3841677300291111,0.020042694753646235,0.5825443089313312,0.9918889791597217,-0.015062940185623912,0.6220815477986412,0.1111067088417004,0.30643894442724373,0.05350525151614242,1.0
4500,0.36271246264777907,0.022931553916658253,0.6061869807867407,0.9760321784944557,-0.00047564807802478754,0.5896975585943004,0.08672446822939082,0.3088904369671692,0.03708841149669295,1.0
4600,0.375574943831428,0.027117261035585163,0.577384190644343,0.9756940212344435,-0.017771561424054262,0.5796375084591293,0.09272893528192977,0.32957452893906125,0.032847627013250925,1.0
4700,0.3808619172484492,0.027542252406758297,0.5914021201050428,0.9662139401859128,0.021199105551823867,0.6233499221972887,0.08807664945253968,0.35111864550002925,0.02808960351948613,1.0
4800,0.37373559604361994,0.02126330167632104,0.6065440630370809,1.031023046998397,0.028754336623615123,0.56973436235313,0.127971034966412,0.3548189963547355,0.021571712912420635,1.0
4900,0.37639349333795047,0.028789860092776134,0.5829400673708688,1.041145462467813,0.006690049254248364,0.5863678968203718,0.09678691199177078,0.35433469917797344,0.022124596645028197,1.0
5000,0.38577429084243686,0.02596976845531547,0.5970343253306785,0.9989932721343777,0.020867735159160128,0.5721081310228754,0.10595679339392411,0.3838381576584357,0.015810164125733873,1.0
