milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
3000,7.710152601071711e-05,-9.645934856482098e-06,-6.594376331853932e-06,-3.022268148520357e-05,-7.004233508167237e-06,-3.707538400351792e-06,-1.4614211362741724e-05,0.0,0.0,0.0,0.0,0.0,1.4108788688266745e-07,0.0,0.0,0.0,-2.355455655203361e-06,0.0,1.3141721418576754e-06,-6.893367840147096e-07,0.0,0.0,-1.9178028023129724e-05,-2.3355470514851424e-06,0.0,-1.0670831656001232e-06,2.4493895454924534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.248353578429597e-07,0.0,0.0,0.0,0.0,0.0,-1.249306379892307e-06,2e-06,4.8367497228756066e-08,0.0,-2.403679786888033e-05,2.9042893486099814e-13,0.0,0.0,0.0,-1.1546935541490063e-07,1.4254432546029803e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,7.989275817118415e-05,-1.0011925309099009e-05,-6.8580183222351164e-06,-3.1386999031617436e-05,-7.271332722124087e-06,-3.857465896692125e-06,-1.5179764487177452e-05,0.0,0.0,0.0,0.0,0.0,1.464676940639315e-07,0.0,0.0,0.0,-2.4452308369809234e-06,0.0,1.3568996217610918e-06,-7.158668307099694e-07,0.0,0.0,-1.9909208131711707e-05,-2.424506480484839e-06,0.0,-1.1082340330356884e-06,2.538172532555183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.410327910511158e-07,0.0,0.0,0.0,0.0,0.0,-1.2969384995194705e-06,2e-06,3.779979655958204e-08,0.0,-2.4953521021540703e-05,3.0150355701657263e-13,0.0,0.0,0.0,-1.1978435192599943e-07,1.4773220787361083e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,8.26839903316512e-05,-1.0377915761715918e-05,-7.121660312616303e-06,-3.255131657803131e-05,-7.538431936080937e-06,-4.007393393032459e-06,-1.5745317611613187e-05,0.0,0.0,0.0,0.0,0.0,1.5184750124519556e-07,0.0,0.0,0.0,-2.5350060187584857e-06,0.0,1.399627101664508e-06,-7.423968774052292e-07,0.0,0.0,-2.0640388240293696e-05,-2.513465909484536e-06,0.0,-1.1493849004712542e-06,2.626955519617913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5723022425927196e-07,0.0,0.0,0.0,0.0,0.0,-1.3445706191466342e-06,2e-06,2.7232095890407965e-08,0.0,-2.5870244174201083e-05,3.1257817917214707e-13,0.0,0.0,0.0,-1.2409934843709825e-07,1.5292009028692365e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,8.547522249211824e-05,-1.0743906214332831e-05,-7.385302302997488e-06,-3.371563412444517e-05,-7.805531150037787e-06,-4.1573208893727934e-06,-1.6310870736048922e-05,0.0,0.0,0.0,0.0,0.0,1.5722730842645964e-07,0.0,0.0,0.0,-2.624781200536048e-06,0.0,1.4423545815679244e-06,-7.689269241004892e-07,0.0,0.0,-2.1371568348875686e-05,-2.602425338484233e-06,0.0,-1.1905357679068198e-06,2.7157385066806433e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7342765746742814e-07,0.0,0.0,0.0,0.0,0.0,-1.3922027387737976e-06,2e-06,1.6664395221233878e-08,0.0,-2.6786967326861462e-05,3.2365280132772156e-13,0.0,0.0,0.0,-1.284143449481971e-07,1.5810797270023648e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,8.826645465258529e-05,-1.1109896666949742e-05,-7.648944293378673e-06,-3.487995167085904e-05,-8.072630363994637e-06,-4.307248385713128e-06,-1.6876423860484653e-05,0.0,0.0,0.0,0.0,0.0,1.6260711560772368e-07,0.0,0.0,0.0,-2.7145563823136103e-06,0.0,1.4850820614713406e-06,-7.95456970795749e-07,0.0,0.0,-2.2102748457457676e-05,-2.6913847674839303e-06,0.0,-1.2316866353423854e-06,2.8045214937433734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.896250906755844e-07,0.0,0.0,0.0,0.0,0.0,-1.4398348584009612e-06,2e-06,6.096694552059807e-09,0.0,-2.7703690479521838e-05,3.3472742348329604e-13,0.0,0.0,0.0,-1.327293414592959e-07,1.632958551135493e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,9.105768681305233e-05,-1.1475887119566653e-05,-7.912586283759859e-06,-3.6044269217272914e-05,-8.339729577951487e-06,-4.457175882053462e-06,-1.7441976984920385e-05,0.0,0.0,0.0,0.0,0.0,1.6798692278898775e-07,0.0,0.0,0.0,-2.8043315640911726e-06,0.0,1.527809541374757e-06,-8.219870174910091e-07,0.0,0.0,-2.2833928566039665e-05,-2.7803441964836275e-06,0.0,-1.2728375027779513e-06,2.8933044808061035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.058225238837407e-07,0.0,0.0,0.0,0.0,0.0,-1.487466978028125e-06,2e-06,-4.471006117114269e-09,0.0,-2.8620413632182217e-05,3.458020456388705e-13,0.0,0.0,0.0,-1.3704433797039472e-07,1.6848373752686213e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,9.384891897351937e-05,-1.1841877572183564e-05,-8.176228274141044e-06,-3.720858676368678e-05,-8.606828791908335e-06,-4.6071033783937954e-06,-1.8007530109356116e-05,0.0,0.0,0.0,0.0,0.0,1.733667299702518e-07,0.0,0.0,0.0,-2.894106745868735e-06,0.0,1.5705370212781732e-06,-8.485170641862688e-07,0.0,0.0,-2.356510867462165e-05,-2.869303625483324e-06,0.0,-1.3139883702135167e-06,2.9820874678688336e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.220199570918967e-07,0.0,0.0,0.0,0.0,0.0,-1.5350990976552881e-06,2e-06,-1.50387067862883e-08,0.0,-2.953713678484259e-05,3.568766677944449e-13,0.0,0.0,0.0,-1.4135933448149353e-07,1.7367161994017493e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,9.664015113398643e-05,-1.2207868024800475e-05,-8.43987026452223e-06,-3.837290431010064e-05,-8.873928005865185e-06,-4.75703087473413e-06,-1.857308323379185e-05,0.0,0.0,0.0,0.0,0.0,1.7874653715151587e-07,0.0,0.0,0.0,-2.983881927646297e-06,0.0,1.6132645011815896e-06,-8.750471108815287e-07,0.0,0.0,-2.4296288783203638e-05,-2.958263054483021e-06,0.0,-1.3551392376490825e-06,3.0708704549315633e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.382173903000529e-07,0.0,0.0,0.0,0.0,0.0,-1.5827312172824518e-06,2e-06,-2.560640745546238e-08,0.0,-3.045385993750297e-05,3.679512899500194e-13,0.0,0.0,0.0,-1.4567433099259235e-07,1.7885950235348775e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,9.943138329445346e-05,-1.2573858477417388e-05,-8.703512254903415e-06,-3.9537221856514514e-05,-9.141027219822034e-06,-4.906958371074464e-06,-1.9138636358227582e-05,0.0,0.0,0.0,0.0,0.0,1.8412634433277994e-07,0.0,0.0,0.0,-3.073657109423859e-06,0.0,1.655991981085006e-06,-9.015771575767887e-07,0.0,0.0,-2.5027468891785628e-05,-3.0472224834827183e-06,0.0,-1.396290105084648e-06,3.1596534419942934e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.544148235082091e-07,0.0,0.0,0.0,0.0,0.0,-1.6303633369096156e-06,2e-06,-3.6174108124636456e-08,0.0,-3.1370583090163345e-05,3.7902591210559385e-13,0.0,0.0,0.0,-1.499893275036912e-07,1.8404738476680058e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.0006306083321862174,7.413208602211244e-05,4.9081254124437036e-05,0.0005029787865698554,2.8823190984100806e-05,-5.548151864151118e-06,0.00021858762509174647,-1.5135314318691904e-18,-3.133158396763668e-18,-8.640277779618024e-17,-6.429253198060666e-18,-4.202383835856492e-18,4.0300992528047384e-05,0.0,-7.232661401288172e-17,-5.1389809135229523e-17,5.742375227884325e-05,0.0,-2.532977006892793e-05,9.136351464914186e-06,-1.2017585841272201e-19,0.0,0.0007923012391193291,4.357689925415698e-05,0.0,5.00937350124384e-06,-4.536326680629755e-05,-3.512877496277148e-18,-3.828949154960634e-18,-4.849455203714198e-17,0.0,0.0,0.0,0.0,-1.6146713576755825e-18,1.639341860401009e-05,-1.0829927005097938e-18,0.0,0.0,0.0,-3.410675313757102e-18,4.0486893305065815e-05,2.0000000000282912e-06,-1.2322226492156725e-05,-3.2187726412001618e-18,0.0016469550717607962,-1.8454116963346824e-06,-4.0273538108373233e-19,-2.8068371636557426e-17,-1.510951638347362e-19,-1.9846138945410374e-06,-2.5801354338908007e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0012192644516520682,0.00017030994174644732,0.00011318067712788001,0.0011046377528863595,7.094631119001399e-05,-6.242786548254582e-06,0.00048223588901571057,-3.1917087437971182e-18,-6.607149901275592e-18,-1.8220467416382468e-16,-1.3557897256876186e-17,-8.861913899686547e-18,8.478129037618916e-05,0.0,-1.5252110494267186e-16,-1.0836993517631358e-16,0.0001245119929599217,0.0,-5.525576140761705e-05,2.0269118040560137e-05,-2.534247588208408e-19,0.0,0.0016986206264014703,9.528259128296247e-05,0.0,1.2116338329508094e-05,-9.917429438543993e-05,-7.407894930142808e-18,-8.07442134343352e-18,-1.022644673935275e-16,0.0,0.0,0.0,0.0,-3.4049908592167564e-18,3.518664336704787e-05,-2.283796159698296e-18,0.0,0.0,0.0,-7.192372746251898e-18,8.71909560559582e-05,2.0000000000596607e-06,-2.5943637981577942e-05,-6.787691730013084e-18,0.0035079530737706878,-3.891572491308465e-06,-8.492813628944092e-19,-5.919009363810003e-17,-3.1862685201140243e-19,-4.018344290287182e-06,-5.461407990194055e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.001807920571117944,0.0002664877974707822,0.00017728010013132298,0.0017062967192028882,0.00011306943139592718,-6.9374212323580465e-06,0.0007458841529396994,-4.869886055725133e-18,-1.0081141405787692e-17,-2.780065705314691e-16,-2.0686541315692056e-17,-1.3521443963517301e-17,0.00012926158822433402,0.0,-2.327155958724676e-16,-1.6535006121740043e-16,0.00019160023364100321,0.0,-8.518175274630617e-05,3.140188461620686e-05,-3.8667365922895952e-19,0.0,0.00260494001368371,0.00014698828331177104,0.0,1.922330315777235e-05,-0.00015298532196458231,-1.1302912364008815e-17,-1.2319893531906582e-17,-1.5603438274991862e-16,0.0,0.0,0.0,0.0,-5.195310360758018e-18,5.397986813008642e-05,-3.484599618886885e-18,0.0,0.0,0.0,-1.0974070178746694e-17,0.00013389501880685368,2.00000000009103e-06,-3.956504947099993e-05,-1.0356610818826182e-17,0.005368951075780579,-5.937733286282441e-06,-1.29582734470513e-18,-9.031181563964404e-17,-4.861585401880796e-19,-6.052074686033423e-06,-8.342680546497309e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0023965766905838194,0.0003626656531951171,0.00024137952313476284,0.002307955685519392,0.0001551925516018373,-7.63205591646151e-06,0.0010095324168636758,-6.548063367653062e-18,-1.3555132910299615e-17,-3.7380846689911354e-16,-2.7815185374507924e-17,-1.818097402734771e-17,0.00017374188607247577,0.0,-3.1291008680225773e-16,-2.223301872584845e-16,0.00025868847432208164,0.0,-0.00011510774408499376,4.2534651191852804e-05,-5.199225596370729e-19,0.0,0.0035112594009658513,0.0001986939753405765,0.0,2.63302679860366e-05,-0.0002067963495437247,-1.5197929797874474e-17,-1.6565365720379643e-17,-2.0980429810630414e-16,0.0,0.0,0.0,0.0,-6.985629862299192e-18,7.27730928931242e-05,-4.685403078075388e-18,0.0,0.0,0.0,-1.4755767611241488e-17,0.00018059908155774296,2.0000000001223987e-06,-5.318646096042115e-05,-1.3925529907639102e-17,0.007229949077790471,-7.98389408125632e-06,-1.742373326515807e-18,-1.2143353764118666e-16,-6.536902283647459e-19,-8.085805081779567e-06,-0.00011223953102800563,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.002985232810049646,0.0004588435089194458,0.00030547894613819967,0.0029096146518358718,0.00019731567180774742,-8.326690600564927e-06,0.0012731806807876399,-8.22624067958099e-18,-1.7029124414811363e-17,-4.696103632667524e-16,-3.4943829433323095e-17,-2.2840504091177763e-17,0.00021822218392061448,0.0,-3.9310457773204785e-16,-2.7931031329956855e-16,0.000325776715003157,0.0,-0.00014503373542368132,5.3667417767498756e-05,-6.531714600451861e-19,0.0,0.004417578788247992,0.000250399667369382,0.0,3.3437232814300856e-05,-0.000260607377122864,-1.9092947231740132e-17,-2.081083790885253e-17,-2.6357421346268965e-16,0.0,0.0,0.0,0.0,-8.775949363840279e-18,9.156631765616198e-05,-5.88620653726389e-18,0.0,0.0,0.0,-1.8537465043736108e-17,0.00022730314430863534,2.000000000153768e-06,-6.680787244984159e-05,-1.749444899645185e-17,0.009090947079800264,-1.0030054876230103e-05,-2.188919308326462e-18,-1.5255525964272926e-16,-8.212219165414011e-19,-1.0119535477525713e-05,-0.00014105225659103663,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.0035738889295155213,0.0005550213646437869,0.0003695783691416426,0.0035112736181524004,0.0002394387920136606,-9.021325284668439e-06,0.0015368289447116163,-9.904417991509005e-18,-2.0503115919323462e-17,-5.654122596343967e-16,-4.2072473492139314e-17,-2.750003415500834e-17,0.00026270248176875935,0.0,-4.73299068661838e-16,-3.3629043934065537e-16,0.0003928649556842354,0.0,-0.00017495972676237045,6.480018434314547e-05,-7.864203604533048e-19,0.0,0.005323898175530232,0.00030210535939819057,0.0,4.054419764256511e-05,-0.0003144184047020095,-2.298796466560614e-17,-2.5056310097325593e-17,-3.17344128819078e-16,0.0,0.0,0.0,0.0,-1.056626886538154e-17,0.00011035954241920053,-7.087009996452391e-18,0.0,0.0,0.0,-2.231916247623108e-17,0.0002740072070595277,2.000000000185137e-06,-8.042928393926358e-05,-2.1063368085264948e-17,0.010951945081810254,-1.2076215671204078e-05,-2.6354652901371827e-18,-1.8367698164427328e-16,-9.887536047180784e-19,-1.2153265873271955e-05,-0.00016986498215406919,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.004162545048981396,0.0006511992203681218,0.00043367779214508557,0.0041129325844689296,0.0002815619122195707,-9.715959968771856e-06,0.0018004772086355927,-1.1582595303436932e-17,-2.3977107423835387e-17,-6.612141560020412e-16,-4.9201117550954836e-17,-3.2159564218838574e-17,0.0003071827796169011,0.0,-5.534935595916337e-16,-3.9327056538173943e-16,0.00045995319636531385,0.0,-0.00020488571810105803,7.593295091879143e-05,-9.196692608614237e-19,0.0,0.006230217562812374,0.0003538110514269991,0.0,4.765116247082936e-05,-0.0003682294322811519,-2.6882982099471798e-17,-2.930178228579848e-17,-3.711140441754663e-16,0.0,0.0,0.0,0.0,-1.2356588366922715e-17,0.0001291527671822383,-8.287813455640894e-18,0.0,0.0,0.0,-2.61008599087257e-17,0.0003207112698104201,2.0000000002165066e-06,-9.40506954286848e-05,-2.4632287174077868e-17,0.012812943083820047,-1.4122376466177862e-05,-3.0820112719478597e-18,-2.1479870364581588e-16,-1.1562852928947445e-18,-1.4186996269018098e-05,-0.00019867770771710017,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.004751201168447273,0.0007473770760924567,0.0004977772151485286,0.004714591550785458,0.0003236850324254839,-1.0410594652875367e-05,0.0020641254725595813,-1.3260772615364948e-17,-2.7451098928347486e-17,-7.570160523696856e-16,-5.63297616097707e-17,-3.681909428266915e-17,0.00035166307746504593,0.0,-6.3368805052142385e-16,-4.502506914228263e-16,0.0005270414370463954,0.0,-0.00023481170943974715,8.706571749443815e-05,-1.0529181612695424e-18,0.0,0.007136536950094613,0.0004055167434558077,0.0,5.4758127299094e-05,-0.00042204045986029735,-3.077799953333781e-17,-3.3547254474271716e-17,-4.2488395953185463e-16,0.0,0.0,0.0,0.0,-1.414690786846389e-17,0.00014794599194527686,-9.488616914829483e-18,0.0,0.0,0.0,-2.988255734122067e-17,0.0003674153325613125,2.000000000247876e-06,-0.00010767210691810678,-2.8201206262890967e-17,0.014673941085830037,-1.616853726115184e-05,-3.528557253758559e-18,-2.459204256473599e-16,-1.3238169810714109e-18,-1.622072666476434e-05,-0.00022749043328013427,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.005339857287913123,0.0008435549318167916,0.0005618766381519684,0.005316250517101962,0.00036580815263139707,-1.1105229336978832e-05,0.0023277737364835456,-1.4938949927292875e-17,-3.092509043285923e-17,-8.528179487373301e-16,-6.345840566858658e-17,-4.147862434649956e-17,0.0003961433753131877,0.0,-7.13882541451214e-16,-5.072308174639103e-16,0.0005941296777274738,0.0,-0.00026473770077843476,9.819848407008409e-05,-1.1861670616776611e-18,0.0,0.008042856337376754,0.0004572224354846132,0.0,6.186509212735787e-05,-0.00047585148743943664,-3.4673016967203644e-17,-3.77927266627446e-17,-4.78653874888243e-16,0.0,0.0,0.0,0.0,-1.5937227370005063e-17,0.00016673921670831463,-1.0689420374017985e-17,0.0,0.0,0.0,-3.3664254773715464e-17,0.00041411939531220486,2.0000000002792446e-06,-0.00012129351840752801,-3.177012535170389e-17,0.01653493908783993,-1.8214698056125716e-05,-3.975103235569236e-18,-2.770421476489025e-16,-1.491348669248077e-18,-1.8254457060510484e-05,-0.0002563031588431653,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.005928513407378974,0.0009397327875411203,0.0006259760611554053,0.005917909483418441,0.0004079312728373072,-1.1799864021082249e-05,0.0025914220004075094,-1.6617127239220715e-17,-3.439908193737116e-17,-9.486198451049688e-16,-7.058704972740175e-17,-4.613815441032961e-17,0.0004406236731613295,0.0,-7.940770323810041e-16,-5.642109435049916e-16,0.0006612179184085492,0.0,-0.0002946636921171223,0.00010933125064573004,-1.3194159620857689e-18,0.0,0.008949175724658896,0.0005089281275134186,0.0,6.897205695562212e-05,-0.000529662515018579,-3.856803440106912e-17,-4.203819885121749e-17,-5.324237902446257e-16,0.0,0.0,0.0,0.0,-1.7727546871546236e-17,0.00018553244147135163,-1.1890223833206488e-17,0.0,0.0,0.0,-3.744595220620991e-17,0.0004608234580630942,2.000000000310614e-06,-0.00013491492989694845,-3.533904444051681e-17,0.018395937089849723,-2.02608588510995e-05,-4.421649217379913e-18,-3.0816386965044514e-16,-1.6588803574247324e-18,-2.0288187456256534e-05,-0.00028511588440619624,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.006517169526844825,0.0010359106432654551,0.0006900754841588482,0.006519568449734945,0.0004500543930432173,-1.2494498705185711e-05,0.002855070264331486,-1.8295304551148644e-17,-3.7873073441883085e-17,-1.0444217414726077e-15,-7.771569378621761e-17,-5.079768447416002e-17,0.00048510397100947125,0.0,-8.742715233107942e-16,-6.211910695460757e-16,0.0007283061590896276,0.0,-0.0003245896834558099,0.000120464017221376,-1.4526648624938822e-18,0.0,0.009855495111941087,0.0005606338195422242,0.0,7.607902178388638e-05,-0.0005834735425977214,-4.246305183493496e-17,-4.6283671039690375e-17,-5.86193705601014e-16,0.0,0.0,0.0,0.0,-1.951786637308741e-17,0.00020432566623438943,-1.309102729239499e-17,0.0,0.0,0.0,-4.122764963870471e-17,0.0005075275208139866,2.000000000341983e-06,-0.00014853634138636967,-3.890796352932973e-17,0.020256935091859517,-2.2307019646073378e-05,-4.86819519919059e-18,-3.3928559165198773e-16,-1.8264120456013985e-18,-2.2321917852002676e-05,-0.0003139286099692288,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.007105825646310725,0.0011320884989897964,0.0007541749071622912,0.0071212274160514745,0.0004921775132491305,-1.3189133389289176e-05,0.003118718528255475,-1.997348186307666e-17,-4.1347064946395004e-17,-1.1402236378402578e-15,-8.484433784503348e-17,-5.5457214537990596e-17,0.0005295842688576131,0.0,-9.5446601424059e-16,-6.781711955871625e-16,0.0007953943997707061,0.0,-0.00035451567479449905,0.00013159678379702272,-1.5859137629020065e-18,0.0,0.010761814499223277,0.0006123395115710358,0.0,8.318598661215063e-05,-0.0006372845701768637,-4.635806926880079e-17,-5.0529143228163616e-17,-6.399636209574023e-16,0.0,0.0,0.0,0.0,-2.1308185874628672e-17,0.00022311889099742798,-1.429183075158358e-17,0.0,0.0,0.0,-4.5009347071199676e-17,0.0005542315835648789,2.0000000003733526e-06,-0.00016215775287579167,-4.247688261814283e-17,0.022117933093869505,-2.4353180441047258e-05,-5.3147411810013105e-18,-3.7040731365353176e-16,-1.993943733778076e-18,-2.435564824774892e-05,-0.00034274133553226135,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
