milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA,b_TrCP
1500,199.9999999880453,6.427895575691861e-27,2.760440358076623e-25,2.6534612354683916e-28,2.5066291758828245,3.084830469463173e-26,59.20956589146326,0.3155054792459808,2.295766776642721,3.4357309555251527,0.07887636981178289,0.0028697084708498204,0.002869708470849682,4.782847451424476,0.0028697084708497406,0.0001
1600,199.9999999880647,6.008711963110027e-27,2.7582629643278146e-25,2.681921348249328e-28,2.506629175882832,3.184878464825655e-26,59.20956589146328,0.3155054792459797,2.29576677664274,3.4357309555252797,0.07887636981178099,0.0028697084708495632,0.002869708470849465,4.782847451424454,0.0028697084708494674,0.0001
1700,199.9999999880662,5.897320265729182e-27,2.760410326612564e-25,2.633505142942176e-28,2.506629175882838,3.131191163468735e-26,59.2095658914633,0.31550547924598016,2.2957667766426506,3.435730955525361,0.07887636981177977,0.00286970847084932,0.0028697084708494956,4.7828474514244075,0.002869708470849509,0.0001
1800,199.9999999880663,5.835763121510213e-27,2.756007024174158e-25,2.701658901298601e-28,2.5066291758828436,3.2480772052698265e-26,59.209565891463306,0.3155054792459786,2.2957667766425014,3.43573095552539,0.07887636981177801,0.0028697084708493867,0.002869708470849297,4.782847451424416,0.0028697084708494388,0.0001
1900,199.99999998809344,6.054254811139387e-27,2.7521543742918846e-25,2.734285012037734e-28,2.5066291758828627,3.2036875969059497e-26,59.20956589146333,0.31550547924597805,2.2957667766423784,3.435730955525429,0.0788763698117756,0.0028697084708493793,0.0028697084708491356,4.782847451424388,0.002869708470849257,0.0001
2000,199.99999998808494,5.7183815908901696e-27,2.751485229324395e-25,2.7110065475662643e-28,2.5066291758828716,3.213309967042181e-26,59.209565891463356,0.315505479245978,2.2957667766424033,3.435730955525544,0.07887636981177616,0.0028697084708489834,0.0028697084708492384,4.782847451424338,0.0028697084708492826,0.0001
2100,199.99999998809565,5.372330069100434e-27,2.752563873690464e-25,2.726908049041868e-28,2.506629175882867,3.2366319559158747e-26,59.209565891463356,0.31550547924597694,2.2957667766421723,3.4357309555256514,0.07887636981177486,0.0028697084708489058,0.00286970847084917,4.7828474514243355,0.00286970847084901,0.0001
2200,199.9999999881141,4.911194633084695e-27,2.7481766254129827e-25,2.7662730406578825e-28,2.5066291758828836,3.3090549249610335e-26,59.20956589146335,0.3155054792459773,2.295766776642158,3.4357309555257207,0.0788763698117729,0.002869708470849042,0.002869708470848907,4.782847451424279,0.0028697084708488277,0.0001
2300,199.9999999881212,4.144873294012253e-27,2.747760136324865e-25,2.7585521152599982e-28,2.5066291758828845,3.358997709581207e-26,59.20956589146339,0.3155054792459766,2.2957667766420835,3.4357309555257505,0.07887636981177082,0.0028697084708488962,0.0028697084708486924,4.782847451424257,0.002869708470848949,0.0001
2400,199.9999999881257,4.807649764713817e-27,2.7419298295649853e-25,2.8197151577759282e-28,2.5066291758829005,3.3884556980790233e-26,59.20956589146342,0.3155054792459762,2.2957667766421053,3.435730955525768,0.07887636981176957,0.002869708470848544,0.0028697084708488216,4.782847451424288,0.0028697084708485415,0.0001
2500,199.99999998814604,4.359875067862014e-27,2.744261758552292e-25,2.8240711058689525e-28,2.5066291758829067,3.3407196507380874e-26,59.20956589146343,0.3155054792459757,2.2957667766419183,3.435730955525906,0.07887636981176852,0.0028697084708484573,0.0028697084708486924,4.782847451424257,0.0028697084708486967,0.0001
2600,199.99999998814087,3.6069057996732744e-27,2.741555182844364e-25,2.860429860640267e-28,2.5066291758829125,3.4371668341644905e-26,59.209565891463434,0.3155054792459752,2.2957667766418566,3.435730955525857,0.07887636981176702,0.0028697084708483927,0.002869708470848402,4.782847451424253,0.0028697084708486104,0.0001
2700,199.9999999881577,3.562689059893135e-27,2.739066129969131e-25,2.9133203086539707e-28,2.506629175882921,3.4683964211084056e-26,59.20956589146343,0.31550547924597466,2.2957667766418197,3.435730955526036,0.07887636981176872,0.002869708470848295,0.0028697084708483233,4.782847451424191,0.0028697084708482353,0.0001
2800,199.99999998815716,2.9107356261082504e-27,2.735142935333844e-25,2.9218344479427426e-28,2.506629175882921,3.488801120463825e-26,59.20956589146345,0.31550547924597305,2.295766776641761,3.4357309555260502,0.0788763698117673,0.002869708470848284,0.0028697084708482626,4.782847451424161,0.002869708470848123,0.0001
2900,199.99999998816097,2.6997134593549697e-27,2.7339856516615003e-25,2.9552995307093123e-28,2.5066291758829253,3.481324686568509e-26,59.20956589146346,0.3155054792459726,2.295766776641605,3.4357309555260707,0.07887636981176348,0.0028697084708480844,0.002869708470848184,4.782847451424137,0.0028697084708481733,0.0001
3000,199.9999999881678,3.2308675758498525e-27,2.7343705385772438e-25,2.910078257548588e-28,2.506629175882937,3.47279740392577e-26,59.209565891463484,0.31550547924597266,2.295766776641582,3.435730955526221,0.07887636981176281,0.002869708470847911,0.0028697084708481342,4.782847451424121,0.002869708470848072,0.0001
3100,199.99999998819132,2.1876399825623192e-27,2.7329940616298046e-25,2.9656052498644526e-28,2.506629175882941,3.505167844197961e-26,59.20956589146353,0.3155054792459721,2.295766776641556,3.4357309555261972,0.07887636981176166,0.0028697084708479647,0.002869708470847965,4.78284745142412,0.0028697084708477747,0.0001
3200,199.99999998818535,2.7363148392530394e-27,2.730328588045257e-25,3.024232876397431e-28,2.506629175882951,3.562893526015763e-26,59.20956589146355,0.31550547924597094,2.295766776641494,3.4357309555262825,0.07887636981176194,0.002869708470847784,0.0028697084708478684,4.782847451424056,0.0028697084708477075,0.0001
3300,199.99999998819584,2.2968135421519993e-27,2.7264787045999972e-25,2.9714326448514077e-28,2.5066291758829484,3.579508682460601e-26,59.20956589146356,0.31550547924597144,2.2957667766413845,3.435730955526389,0.07887636981175938,0.0028697084708476676,0.0028697084708478337,4.782847451424046,0.00286970847084784,0.0001
3400,199.99999998822423,1.3700798709419143e-27,2.7255207050870016e-25,3.0322419843918537e-28,2.506629175882964,3.6487205069884814e-26,59.209565891463576,0.3155054792459706,2.2957667766411753,3.4357309555264446,0.07887636981175995,0.002869708470847574,0.0028697084708476307,4.78284745142405,0.0028697084708477136,0.0001
3500,199.99999998820968,1.2826216773719782e-27,2.7210256889710896e-25,3.011588475543324e-28,2.5066291758829675,3.658047127592165e-26,59.20956589146357,0.31550547924597033,2.2957667766411025,3.4357309555264615,0.07887636981175854,0.002869708470847415,0.0028697084708474625,4.782847451424024,0.0028697084708475015,0.0001
3600,199.99999998823165,9.324736452397806e-28,2.7224835345765235e-25,3.0492895676190926e-28,2.506629175882973,3.682993155142513e-26,59.2095658914636,0.31550547924596856,2.2957667766411083,3.435730955526619,0.07887636981175566,0.0028697084708474365,0.0028697084708474616,4.782847451424014,0.0028697084708473888,0.0001
3700,199.99999998823762,1.2601899668425431e-27,2.718280548857216e-25,3.075735062465614e-28,2.5066291758829777,3.7216993783430175e-26,59.20956589146362,0.31550547924596867,2.2957667766411323,3.435730955526529,0.0788763698117544,0.0028697084708473944,0.0028697084708471186,4.782847451423942,0.0028697084708473493,0.0001
3800,199.9999999882493,1.1772900286349614e-27,2.7194859766057878e-25,3.111467819466603e-28,2.50662917588299,3.661823626369591e-26,59.20956589146361,0.3155054792459681,2.295766776640937,3.4357309555266773,0.07887636981175458,0.0028697084708470496,0.00286970847084712,4.78284745142395,0.002869708470847086,0.0001
3900,199.9999999882478,3.7440538098809723e-28,2.714634797877036e-25,3.14121829271174e-28,2.50662917588297,3.7285769721851e-26,59.20956589146363,0.31550547924596883,2.295766776641033,3.4357309555266498,0.07887636981175417,0.0028697084708469737,0.0028697084708472083,4.782847451423935,0.0028697084708469464,0.0001
4000,199.99999998825587,7.529429338177387e-28,2.7144935895121895e-25,3.089648809413176e-28,2.5066291758829506,3.714800864824411e-26,59.209565891463605,0.31550547924596967,2.2957667766409844,3.4357309555266284,0.07887636981175283,0.0028697084708469954,0.0028697084708469004,4.782847451423857,0.002869708470847137,0.0001
4100,199.9999999882654,3.2690101189080017e-28,2.7111889856037913e-25,3.152319011831617e-28,2.50662917588293,3.686601830470091e-26,59.209565891463626,0.31550547924597,2.2957667766409826,3.435730955526669,0.07887636981175403,0.0028697084708469694,0.002869708470846925,4.782847451423814,0.0028697084708469585,0.0001
4200,199.99999998826988,1.0132767993939172e-27,2.708295227843937e-25,3.0780261796327524e-28,2.506629175882904,3.660261568362913e-26,59.20956589146362,0.31550547924597117,2.295766776640885,3.4357309555265374,0.07887636981175326,0.002869708470847037,0.0028697084708468653,4.782847451423773,0.0028697084708469607,0.0001
4300,199.9999999882795,1.0454135460104705e-27,2.711201442441274e-25,3.0872767169954824e-28,2.506629175882891,3.7237034539953963e-26,59.20956589146362,0.3155054792459719,2.2957667766410275,3.435730955526598,0.07887636981175106,0.002869708470846939,0.0028697084708467547,4.782847451423691,0.0028697084708467803,0.0001
4400,199.9999999883023,1.1201854017777102e-27,2.704699026311068e-25,3.1346630855783757e-28,2.5066291758828743,3.729742118634578e-26,59.20956589146364,0.3155054792459727,2.2957667766409555,3.4357309555265187,0.07887636981175233,0.002869708470846683,0.002869708470846612,4.7828474514235975,0.002869708470846908,0.0001
4500,199.9999999882923,4.711482533654914e-28,2.705997529347526e-25,3.146882296786336e-28,2.5066291758828445,3.731301314431846e-26,59.20956589146361,0.3155054792459729,2.295766776641016,3.435730955526587,0.07887636981174954,0.0028697084708466,0.0028697084708468453,4.782847451423552,0.0028697084708465583,0.0001
4600,199.9999999883064,1.1203442684631028e-27,2.702203972719834e-25,3.128520274949599e-28,2.5066291758828214,3.7504124825438805e-26,59.20956589146365,0.31550547924597355,2.2957667766409817,3.4357309555265485,0.07887636981175092,0.002869708470846544,0.00286970847084653,4.78284745142354,0.002869708470846684,0.0001
4700,199.99999998831328,4.934610571268718e-28,2.705289309469177e-25,3.0808563901698545e-28,2.506629175882807,3.705054952704057e-26,59.20956589146361,0.3155054792459748,2.2957667766408347,3.435730955526603,0.07887636981175052,0.002869708470846467,0.0028697084708466775,4.782847451423514,0.0028697084708466506,0.0001
4800,199.99999998832388,1.0428146271055747e-27,2.6989839796299025e-25,3.142144524122824e-28,2.5066291758827743,3.7191751559855294e-26,59.20956589146363,0.3155054792459751,2.295766776640993,3.43573095552652,0.07887636981174806,0.0028697084708464746,0.0028697084708465123,4.782847451423449,0.0028697084708465687,0.0001
4900,199.99999998831802,9.976512354390558e-28,2.698845167353158e-25,3.0819472379246207e-28,2.5066291758827535,3.6665281713765516e-26,59.209565891463626,0.3155054792459764,2.295766776640982,3.435730955526428,0.07887636981174877,0.0028697084708464793,0.002869708470846426,4.7828474514233905,0.00286970847084632,0.0001
5000,199.99999998832496,9.746608190287153e-28,2.698909350106004e-25,3.113025308249408e-28,2.506629175882739,3.672772079310073e-26,59.209565891463626,0.3155054792459766,2.2957667766409773,3.4357309555264406,0.07887636981174773,0.0028697084708463627,0.0028697084708462764,4.7828474514233115,0.002869708470846489,0.0001
