milliseconds,BMAL1,ROR,REV,DBP,E4BP4,CRY,PER,PERCRY
2400,1.3759879223667186,3.1955978881177987,98.5514206814147,1.1153411376145215,62.653738540419354,3.0188884965388256,16.351472760270905,2.4329364281979866
2500,1.366147164967981,3.164205275604548,98.28717485497653,1.120045070664421,61.806056336361685,3.0576056032039256,16.243299172678494,2.51673203506085
2600,1.3491189248668964,3.2294646113337704,98.41690882787272,1.119312304227382,62.59956516262703,3.2128290745187114,15.8083292963494,2.4302993024077706
2700,1.3484068454108957,3.3309826888497325,98.11539571570295,1.11630398291293,62.05385631086362,3.17340139394696,15.85836996739895,2.585514787579288
2800,1.3121318876426942,3.2770838527747506,97.47978692267588,1.1169032736618707,62.02788270908985,3.228883120467997,15.799890753638255,2.661014795896991
2900,1.3114448087201231,3.340013603429219,97.19153896874988,1.1237380082609283,61.50107708955724,3.3026704033003265,15.344898596615117,2.6931729053817857
3000,1.2875280276775194,3.3413964952474746,97.09003491989473,1.1237910944016836,61.41130728869636,3.347978027829365,15.538794222747855,2.6432290744752454
3100,1.2783965616637087,3.3719726169376965,96.82782992935529,1.1214886512513162,61.565365321609264,3.456081955105169,15.41485350616278,2.820143085960077
3200,1.26452480172424,3.378691434264263,96.67747797646727,1.1242806808357337,61.44642292539106,3.515697771141266,15.234364638190439,2.7400028048900156
3300,1.206944933712995,3.524390965444531,97.00574954212951,1.1206542226686875,61.137543603763426,3.4964455892212403,14.890584050575182,2.950208747193675
3400,1.2050253404036007,3.4241958520157536,96.88761336380122,1.1215601632865684,61.88925779350091,3.492206324295802,14.984509152106098,2.8599153805247255
3500,1.2033971404755943,3.5016292605703887,96.07152824646158,1.11967867878173,62.04689805844693,3.604580407519946,15.215822623822593,2.9309379266995688
3600,1.1867689038068918,3.502850544382234,96.6082901321382,1.1158696660324623,61.58503555999834,3.5554859162379944,14.683315513125308,2.9580928846501626
3700,1.1720466192568242,3.5610626944798613,96.32803614281146,1.1153148341772328,61.47120835611744,3.517072372660669,14.972465571108172,2.9819564957709113
3800,1.1703226002166198,3.6101063509244247,95.94762415741572,1.111931205209581,61.90863788996718,3.636483333281025,14.872666029980063,3.098375285446518
3900,1.154220093738201,3.635480384290399,96.0684621732321,1.1108377455529421,61.35148019931514,3.6371147521601257,14.323392507272127,3.2037116629009486
4000,1.1336770048143583,3.6647925692753383,95.87865345611026,1.110274991798999,61.97514135942265,3.73751449707945,14.462536114758237,3.1067079646101465
4100,1.11117914128494,3.708411834259948,95.47709805632383,1.1137252844232919,61.723450774659604,3.6221359554215984,14.682685369451198,3.2688173164663845
4200,1.1153509122611787,3.5846151516797318,95.73647553652148,1.106774731275703,61.29956627697254,3.7490940186065993,14.258597133581738,3.1931462094032512
4300,1.1087655281481419,3.6845272208029027,94.87867741802889,1.1080577998886676,61.55386123086427,3.836411630094892,14.621216539613545,3.2977089558289148
4400,1.0896438586339492,3.723546544464852,95.24277476899353,1.1023703515245384,61.35418854003339,3.731043013488067,14.544241721951083,3.3646414448640374
4500,1.104963558666126,3.6613790191280127,94.94847806874458,1.1002845459373511,61.7666498474263,3.7357603829528943,13.943870068430638,3.4235975579843223
4600,1.0779987098257073,3.7092241595023805,94.89661796596485,1.0980006075724997,62.344537509606276,3.8906236542220105,14.224628396240634,3.5011476078837487
4700,1.0975165354272893,3.7688337429501084,94.18891238647916,1.1010533124001147,61.83127984231468,3.9231737874887522,14.340818970901415,3.3674165700782974
4800,1.0911106527135284,3.6803915525305992,94.75929301647807,1.0972929027644243,62.25023988941204,3.8541121429309566,13.72262229365732,3.542496823778209
4900,1.0839648536352287,3.720886389132088,94.53574637360332,1.0934954681702178,62.28776668112246,3.9759020570466457,13.674499968193977,3.537082358798559
5000,1.0712115326342926,3.7907158386526563,93.9901724940526,1.0887414500771109,62.30919488703435,4.031005395089932,13.771730447910166,3.564944825468965
