miliseconds,X1,Y1,Z1,V1,X2,Y2,Z2,V2
3300,0.3485113896920644,2.9489196932593518,2.6965776141494326,1.306418528520562,3.340372333836732,0.7524316092479454,0.23291525366197122,1.012026548633204
3400,0.34544563329680494,2.9238061787597904,2.6914507014490963,1.2740779676123002,3.3718469917980856,0.7596922640401755,0.2514905080913696,1.0340904129757373
3500,0.35898272091820227,2.887523219377725,2.6871760350860985,1.230307364196273,3.4523334070921976,0.7889959567227747,0.25448270911428755,1.1025327725296745
3600,0.3708209912573895,2.859022905310497,2.686032634054146,1.2058304771460144,3.448805344807244,0.8199334069379391,0.27549346924819246,1.123340596756341
3700,0.39240330499866666,2.849175256669272,2.6908820189279976,1.148174598645174,3.499580074568352,0.8810288129434437,0.2836815388606942,1.1455559257420755
3800,0.4380353035081005,2.8051844652843125,2.68223219981488,1.1333730994030127,3.510218391815275,0.898890892741359,0.3129825798586249,1.201841240869735
3900,0.4566602294329285,2.7903657564726836,2.6759769636561876,1.0718048135247222,3.574081533382658,0.9367963886149079,0.32960324181326983,1.2287350569078108
4000,0.42133637632022714,2.7806780216910116,2.673317132001891,1.0585923698383448,3.6093667019924327,0.9414527879886911,0.3386589083423225,1.2495445748868297
4100,0.4355083898684581,2.740524486221073,2.6632786620276754,1.0278388264366314,3.6407974983776152,1.005848388284425,0.35984368378171006,1.2963860306425854
4200,0.38634011767615073,2.7378376984257944,2.655788781541829,0.9658568611689442,3.6884607224566683,1.022237927330476,0.3767341973005679,1.3348106912895679
4300,0.35640358483634993,2.710067309221969,2.6513572424568848,0.9593850271250194,3.695104432478135,1.059632157937161,0.391632941260165,1.3380600880481959
4400,0.36180699771878344,2.6875204875113634,2.641895640539171,0.9613403296693075,3.7212680914777536,1.0627980919815985,0.40260801816875263,1.3756491910253232
4500,0.36216761518874147,2.660984335065575,2.640037148236979,0.9177033947636395,3.745894064173351,1.1019766266098665,0.41956563815816467,1.4084109632901123
4600,0.3718349898713852,2.6321424398946074,2.6240426358619473,0.8745554368172167,3.7872483786230227,1.161151405470258,0.4471149810491228,1.4529016453613577
4700,0.45945026840313913,2.6212900439306304,2.6257645446498943,0.8527020387116343,3.8039676827206783,1.1695016163494452,0.4631632117397431,1.468059324227083
4800,0.44444169474731576,2.588122428649679,2.6051150272633983,0.8117311145838149,3.859879300326379,1.2149695496308603,0.4875372268990222,1.49174219243954
4900,0.41837007965726736,2.582519238199854,2.605899203215849,0.787829986143295,3.9413818027753056,1.255368179054258,0.4990718798806946,1.5412598333796859
5000,0.4497257848013834,2.556328017362287,2.587496659428612,0.7803016361183828,3.879099127799014,1.2543930736734135,0.523798909561092,1.5416465797390402
