milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
3100,0.0,0.0,140238.16017086487,0.0,5339.4397910659245,2893.5250537991506,3219.8971099336577,99.96167575634371,0.0383664134784483,732.7056508277618
3200,0.0,0.0,140216.4345459642,0.0,5252.169094806203,2894.0047463376886,3289.9412338968436,99.96227045828991,0.038672340213805736,725.4766206852274
3300,0.0,0.0,140233.0474486462,0.0,5245.720072656578,2894.192648981077,3358.0580713906575,99.9612720649135,0.03809592062685297,753.9493677406075
3400,0.0,0.0,140275.9099789806,0.0,5156.840132189683,2894.4266584094476,3355.4599050800925,99.96199085784356,0.03789210974515348,757.5446025140982
3500,0.0,0.0,140240.15394153152,0.0,5181.541805479805,2893.5856751218153,3403.271720170492,99.96279415899113,0.03714875519466538,803.1907497713325
3600,0.0,0.0,140256.05023096263,0.0,5107.881907108448,2894.2561509058132,3470.0841192058056,99.96194373848881,0.03677825377089191,798.1093333467803
3700,0.0,0.0,140243.9958290593,0.0,5061.974119382336,2893.8172896467786,3491.4167716102593,99.96343035142662,0.037293845791275045,860.5293301896279
3800,0.0,0.0,140277.31949793437,0.0,5071.596281648919,2893.485173021443,3494.1093899698008,99.96363127635352,0.03698857166631758,834.8181800593369
3900,0.0,0.0,140207.45732235225,0.0,5033.969850909119,2894.1174562987717,3599.938494486314,99.96372872660183,0.03597840856568171,841.9612369131985
4000,0.0,0.0,140198.42139409945,0.0,4977.18481520076,2893.802462564697,3632.5480873022884,99.96453109122005,0.03549043925929266,889.0317229268129
4100,0.0,0.0,140270.75018122452,0.0,4937.732318613581,2893.319328240133,3664.7666813268193,99.96470148027709,0.036226507958452954,901.5415888862829
4200,0.0,0.0,140272.58101038664,0.0,4864.8839903372,2894.074929691957,3783.063511346968,99.96439153668321,0.03576159330086922,933.4885384431171
4300,0.0,0.0,140145.43401868042,0.0,4879.433742457853,2893.7631591152963,3713.913593487569,99.96470164640398,0.0355531729738874,969.8565373960829
4400,0.0,0.0,140229.53883947496,0.0,4803.418946136833,2894.4683155871953,3758.9779555411587,99.96520200917205,0.0360714639830028,928.5890524826093
4500,0.0,0.0,140247.20537162654,0.0,4744.655448632334,2894.606322616554,3887.616892975505,99.96420121691328,0.034210378212732984,961.5107552119155
4600,0.0,0.0,140198.888684069,0.0,4738.501692989407,2893.418555275469,3897.7935623684834,99.9655202798964,0.03521974972471104,996.9020027245508
4700,0.0,0.0,140189.54581780193,0.0,4704.367910847901,2893.319923323945,3917.6260677475107,99.96600984732306,0.03412491233494096,1018.5522400283481
4800,0.0,0.0,140168.5636713035,0.0,4641.682541745078,2894.017434907482,3939.1058369336934,99.96522839199719,0.03314474500076453,1004.4036008802526
4900,0.0,0.0,140259.02277438712,0.0,4613.791110523724,2893.232149848713,3997.1741834001855,99.96594679823433,0.03399641774083529,1017.5810052876678
5000,0.0,0.0,140200.1354223964,0.0,4587.590130456785,2894.0316453682053,4040.2918671642233,99.96586175852903,0.033958722885318066,1015.0914683709595
