milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
2300,0.0,0.0,140426.24380267426,0.0,5569.208317081364,2893.7907606029607,2771.6437405708693,99.96124410711636,0.038546183878682194,527.0229344092058
2400,0.0,0.0,140459.0195736088,0.0,5569.631539535521,2893.2013121681643,2902.485748865273,99.96093831400196,0.038384475706767174,574.7759933415097
2500,0.0,0.0,140333.76894282157,0.0,5512.961387203848,2892.9555766361536,2929.1072641079927,99.96170196739195,0.03866675547942672,541.876422726597
2600,0.0,0.0,140379.40715536792,0.0,5478.976372017457,2894.1488557408406,3015.7382470824505,99.96036852819526,0.03809075851632263,609.2529468784383
2700,0.0,0.0,140371.37585303863,0.0,5461.5990516802485,2893.1750866921093,2952.468625158279,99.96211809373956,0.0378362141248625,590.865169242365
2800,0.0,0.0,140366.29073432554,0.0,5421.247181386215,2893.381460382026,3034.521127101488,99.96228412701097,0.03770076811294972,613.6742704975684
2900,0.0,0.0,140360.47640544604,0.0,5404.467520338723,2893.893801411358,3132.448221380232,99.96207986590696,0.03929377418400118,666.0267202021869
3000,0.0,0.0,140296.11706596,0.0,5381.598290613086,2893.2117438287014,3189.568844948685,99.96206182634008,0.038724576440507724,673.7622390533971
3100,0.0,0.0,140236.58827986964,0.0,5288.17799353064,2894.4843802285436,3206.1120865642292,99.96230107072581,0.03888846172170255,732.6128484459265
3200,0.0,0.0,140251.05907437025,0.0,5277.662036782569,2893.712022807172,3253.0352476791645,99.96097970852256,0.03810533742739303,731.6376896308324
3300,0.0,0.0,140296.04200798765,0.0,5253.063155158457,2894.2488108151983,3277.288827908174,99.96174719033557,0.03831972381022008,778.5648893610789
3400,0.0,0.0,140258.05260168682,0.0,5164.108867421887,2893.651530621618,3340.5538754604117,99.96293818356725,0.036880798762922704,743.4448647346414
3500,0.0,0.0,140186.27123716523,0.0,5187.844855186568,2893.8455782940323,3423.0637955635552,99.96146499045956,0.03733513455038459,814.1740840631707
3600,0.0,0.0,140248.1154820504,0.0,5125.3498047921,2893.5901373257398,3458.240058554288,99.96360045174345,0.03787771809251596,844.701529120709
3700,0.0,0.0,140265.75230728774,0.0,5091.820252346917,2893.5201264748234,3441.702675274846,99.96348296214207,0.03805792728048024,818.5987850329429
3800,0.0,0.0,140277.20650463886,0.0,5057.608289501338,2893.6197277310735,3609.4037869992985,99.96296091656227,0.03749070708977191,878.410595605898
3900,0.0,0.0,140168.26789564447,0.0,4970.644781504679,2893.0534649667443,3643.1978610498104,99.96301526168709,0.03653179471791001,858.2466244014422
4000,0.0,0.0,140197.6422432399,0.0,4966.853151678044,2893.839638843237,3689.0328741719354,99.96445142087885,0.036423018537497936,906.6237757790665
4100,0.0,0.0,140185.9690437405,0.0,4895.21381990521,2894.403820424028,3680.1692950557904,99.96391837946423,0.03553813736857088,912.1920429251664
4200,0.0,0.0,140252.88059326552,0.0,4925.845483100773,2894.2145355589637,3768.5930660116937,99.96473312748572,0.034997300873317344,901.8850209138145
4300,0.0,0.0,140169.3269118236,0.0,4822.114955529627,2893.632809875703,3698.4787608278457,99.96367091906637,0.03535556758434641,928.4830880104818
4400,0.0,0.0,140239.1674526768,0.0,4828.841331751097,2893.208450463192,3856.006910089237,99.96509082257278,0.0354305923641968,953.0538729602622
4500,0.0,0.0,140151.54042037178,0.0,4771.913459434787,2894.4587233635984,3841.971089099188,99.96594957616892,0.03481285948255174,972.8984343431912
4600,0.0,0.0,140173.9113028494,0.0,4759.672008291713,2894.1367835579044,3935.521325242047,99.96492135786691,0.034076602963500395,1013.8417459787926
4700,0.0,0.0,140153.44414957534,0.0,4742.3183588899465,2893.4897289779924,3889.791145254161,99.96471800185401,0.03487692444060558,1024.4345787546774
4800,0.0,0.0,140183.76002396375,0.0,4705.389635461316,2894.4836211773586,3941.0038928719714,99.96612999745888,0.03336379243083441,1014.9182096456467
4900,0.0,0.0,140132.08360713284,0.0,4608.073685172436,2893.7369328407203,4056.800355858875,99.96552699584484,0.033101023316776335,998.4338075812958
5000,0.0,0.0,140182.80786361982,0.0,4581.650786358231,2893.4796178086326,4028.197629086095,99.96674546272754,0.03347449668154165,1051.9270628568609
