milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
2600,19.947333704027866,0.2040598803044308,0.001886149970245311,2.5609427724166025,0.08286645703114023,11108522.963155195,0.08356882440293492,0.3886750668422397,1.0038917082829426,1.7350481308108525,2.2986279407853054,2.4484084133369235,2.1944452095911684,1.3858077330736256,0.7394329226399918
2700,20.399312059607784,0.07966166297001555,0.0005005368428019734,2.58320337512115,0.07869308424827749,13961744.66169111,0.057316770170448145,0.3700835304851981,0.992785688870523,1.7746209436929345,2.383578803232374,2.5969036486234414,2.2129211743880624,1.6434446122907185,0.9820617771803838
2800,21.83501280780486,0.04086069621690061,0.00025952395487326217,2.5869025861819663,0.05178028912305464,15313424.855610069,0.061539957614704634,0.3326468782148217,0.9667818893042219,1.7554711506513228,2.438750791373425,2.75436596480212,2.7349112491140204,1.9972098085421592,1.4343325843648784
2900,22.78187204864433,0.01968776130757823,0.0001326210493834969,2.5827894027428155,0.055938024279737465,15668925.24124137,0.055818316385183975,0.3194374019273885,0.9223465078249768,1.8014805859247867,2.6044325512786215,2.9150505851426662,2.8110129721233363,2.5794198656545664,1.690305153131546
3000,23.02276191121341,0.028249736681217816,-1.0924570254639678e-06,2.6161421732644654,0.05855609847107024,15737413.559621058,0.05812361522223154,0.2970103765772565,0.886464459019008,1.7750099458022066,2.6559780132423505,3.1982543334181703,3.133497464221437,2.943626732395655,2.276943713223221
3100,23.44989043378672,0.017542380798159812,-1.223626973322318e-05,2.6391873795521352,0.04879457734278254,16192911.827750003,0.03570398038566086,0.2723260480150728,0.8592303150486604,1.8099475974013604,2.7936220218223946,3.4811114402417247,3.4345426721931105,3.260806480714748,2.509291505993041
3200,24.256148127703028,0.03157922265268634,4.020155906301175e-05,2.6194380191913083,0.05586630100006937,16496616.728822423,0.04270752780328494,0.25648777074631435,0.8332188131404437,1.8100390076204758,2.8105380918854475,3.6123284672545255,3.8030392706909546,3.575056469934065,2.671144281028592
3300,25.490413426317613,0.03125801830163393,-4.307770037909259e-06,2.603137624828367,0.029177671125747484,17333215.890739106,0.03292461264589078,0.2539660606453209,0.8024796897574511,1.791986266227158,2.941929383855949,3.760728008249384,4.104385271697539,3.9293771992298296,3.4629040240458
3400,25.6188935684219,0.02565723602663069,2.5746771423210654e-05,2.605454865746453,0.04516148429247785,17854671.3809423,0.03269384514594368,0.2230234943192417,0.7832385567041832,1.7253556317190957,2.955293897234506,3.995288667641561,4.740195649986815,4.353253012656795,3.7332473479821666
3500,26.620099170599243,0.011861505816257976,-4.139877688723273e-05,2.6461607320531013,0.03473829372091996,18338337.406925056,0.039289321657347914,0.20222637198427904,0.7453862689988185,1.7165216910660133,3.0313926356933307,4.151635573986131,5.050234089428546,4.792594278316644,4.135742703956732
3600,27.278422950350716,0.017471127989290545,-5.473255994936208e-05,2.6035063681780266,0.03849829423908665,18172885.565485805,0.016124353341332782,0.1912015488818104,0.7182597687681681,1.7207939877606848,3.084202444814257,4.473132689222417,5.435746843240947,5.385694020692482,4.9696085295446295
3700,27.90685254993603,0.017914589276145487,2.7049668897358128e-05,2.6074562111284054,0.02269815301400264,18409367.286116056,0.023673692926414747,0.18984138477850077,0.6813568234552201,1.6733979212264556,3.083926881001183,4.647632831186113,5.547695834187996,6.146466744245572,5.401932749483046
3800,28.578034437561172,0.009429859078232796,1.881542895762915e-05,2.5655194213283954,0.034105105073312325,19317624.748907506,0.031052465189081814,0.17820871234369484,0.6380938986088962,1.6145983320638122,3.131938238540644,4.668881851993805,5.880722435942435,6.652436239249639,5.942537891301945
3900,28.654014702647505,0.008567908732950961,-8.14330296008911e-05,2.587507525800409,0.029931100321175592,19565147.22175339,0.01425765927876017,0.1681421386892528,0.6025120193825724,1.5728909185597757,3.1823569977974935,4.883529893826838,6.234723784771428,7.18369010562627,6.679890710094545
4000,29.728684920768412,0.0059035547133683315,1.265740880554911e-05,2.5065009353889223,0.006806546486511493,19437265.253810942,0.023192065373333792,0.15630001812495253,0.5818401907196665,1.5793521833610151,3.1280194390030043,4.958410758758046,6.5864654181004845,7.564574238296306,7.684209335003487
4100,30.352981808008398,0.013274567545792253,6.988518598156543e-05,2.488483609564333,0.015506666968176205,19601900.92913062,0.00867893417273318,0.14171005369295567,0.5584469728819776,1.5167255166523317,3.129972545441842,5.014882990954359,7.146584663004506,8.219424682346624,8.545215804936694
4200,31.37523755434021,0.012910796644326613,8.490985229031086e-05,2.5073187295198203,0.012713928906644793,20131872.9008682,0.02158321258404718,0.12787438054929193,0.5358029510719077,1.504208796217072,3.0670365730300584,5.171346015394621,7.254725821216217,8.610289396357762,9.343554874924735
4300,32.01031076424973,0.008091879074197637,-8.640036245283563e-05,2.4376692927012082,0.010133339932977093,20862942.571614288,0.0037831328580551927,0.11415508941494194,0.5098306549245257,1.4583007881408134,3.1526251877489324,5.3659583224368985,7.663922462812537,9.44603250518145,10.023509531195016
4400,32.197752958813794,0.006466025833505582,8.207584199024119e-05,2.4447209915065926,0.01752008490821018,20796658.270548843,0.019166458548719963,0.1180374928441868,0.4693997871903988,1.4190282206636944,3.064556610864773,5.366952636516371,7.8475246567950405,10.068577565265397,10.834730969468515
4500,33.303002423405964,0.0034028729168077265,-9.591166245360927e-05,2.4129928401762704,0.0034570588488408143,20915070.25420676,0.02072334393998986,0.09559022057057456,0.43945155468763925,1.3418666057364463,2.989660603608074,5.527271203044349,8.278636083817291,10.714880500605005,11.720085572411554
4600,33.637625058120825,0.011909079509368562,5.1241186908505254e-05,2.347802485520114,0.010993371846461299,21099492.178295836,0.013103799649142458,0.09288216891188375,0.4300102539639267,1.328465261747703,3.0556538500512684,5.542677873088136,8.423325126681215,11.03294697144914,12.75287260579825
4700,34.60637034325761,0.007205807820987566,-3.695510871046585e-08,2.3216438658138223,0.004892425598778729,21771446.879243284,0.005904014867176184,0.08574216097759677,0.39934173298599157,1.2697396085949069,2.90868454913253,5.523393825608992,8.699057800826532,11.591502814082125,13.57495015885662
4800,34.615752628760994,0.006921273337800255,3.158269599602906e-06,2.339575474014724,0.021200169265825367,21295099.003761787,0.0036839773009529134,0.07353206839743474,0.39333658485247647,1.1932004537070693,2.8732217662300923,5.6130921995676015,9.068167763516783,12.228640547173205,14.777789840296487
4900,35.718312462739895,0.005252810764736556,-4.334258600160907e-05,2.2758856116066517,0.011058031390517937,21903414.71255446,0.010213838075789343,0.08008614438833878,0.344045720035098,1.1906551109921584,2.836571222838401,5.511841364034183,9.148031853923658,13.016185044776183,15.90182712838938
5000,36.06502339705556,-0.0007035911798889145,2.5353294990450825e-05,2.220362530028806,-0.0027001676567117413,22300151.214960814,-0.0023446374018948526,0.07255621340449087,0.334710834499798,1.1291482754887219,2.8232522865299123,5.628594275833839,9.479505393402183,13.446347221448889,16.70295631746551
