milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
2000,16.016862479500368,0.7117924909833296,0.005966446883008507,2.266384624844495,0.12669676860837537,257697.39768174745,0.13264292169151592,0.546666729142773,1.0765453775933906,1.4461638322719963,1.4377641647757609,1.235816131970266,0.8428266178267749,0.42242878607112544,0.3972078503319503
2100,16.640744847742095,0.7510256572237411,0.006579957271766479,2.384833705526651,0.1344507359828292,388647.3433882567,0.13349467572883858,0.518341261268363,1.093840402005026,1.4858132228365528,1.5622971274489459,1.3785054838105668,0.9499973518406846,0.3603658041963331,0.24307582920465173
2200,17.058199354978004,0.7699852009403068,0.00704893019302782,2.4006541193240705,0.12219576413250255,661513.5823002518,0.10125434341116087,0.4932491645555692,1.0728194154990673,1.5744564229848497,1.6890622587186834,1.5546121191564253,1.135001836287436,0.5254186756393348,0.5121537878733531
2300,18.233999346372144,0.7758750404832165,0.007299989040472143,2.4524420974928463,0.10315437933127622,560587.310007246,0.08879411053889681,0.4528569467137117,1.0666104202320512,1.6191145621797596,1.8975548817576393,1.6789826270673622,1.377695271125023,0.7259112550746303,0.4151965095593848
2400,18.926955675830328,0.6767791213452253,0.006656058479600628,2.458558131013216,0.08794563760009609,2904298.272478157,0.10191884799913252,0.4286077406777094,1.0318633713571395,1.6743048041041355,1.97402254402666,1.9783343518127026,1.4888696374209218,1.2423492826795681,0.49837375170872933
2500,19.331740354952746,0.45701526740269355,0.004471453713654668,2.5404230236686116,0.09381749407544358,7476318.065461427,0.08874115019599414,0.41716244721862145,1.0364525422011,1.7232090701339888,2.158069888427141,2.1355093765361888,1.736038324304941,1.4201768545183642,0.9623910355073853
2600,20.477602062274286,0.20126139358215944,0.0019179079371311276,2.573492604576958,0.09017683935911486,11489319.959719948,0.0698880783176578,0.3805033598928171,1.0176742104901477,1.7516519317752124,2.297247980151089,2.4089244363819957,2.1596555192796094,1.6512820558977084,1.1604441207425051
2700,21.221594825315282,0.06901314062835942,0.0006668860518358307,2.6053284141255677,0.07486008446501059,13938121.891283805,0.0678953007944083,0.3602406819352355,0.9783715600414823,1.7906033637817578,2.433024591239296,2.60294671399963,2.2695604197760635,1.72611968538142,1.0937316132594141
2800,22.059801025352492,0.04904431739362186,0.00017459233086896967,2.5670249769817133,0.05172398397886191,14808793.566681167,0.05144547073275625,0.3393770984558281,0.9663549185424825,1.8039163947053973,2.549309145872236,2.7144609037522915,2.5227192627094395,2.266067488869092,1.3388559263277338
2900,22.70049041966687,0.015291279342565344,-3.551991204144128e-05,2.64748024890926,0.05251608032485157,15412318.446023477,0.06435086282437999,0.3103181558600299,0.9164450273722294,1.7884905497583368,2.582260089750407,3.0101066864412487,2.7647725262430276,2.2564899359582995,1.8087610832965701
3000,22.937641865635154,0.03271628562626895,9.752156867410819e-05,2.6379088981121255,0.044074728741923565,16458149.546122527,0.05748550936249343,0.2997127588014191,0.887740189297371,1.7707914949625914,2.641935231718244,3.293503748188619,3.112948240379651,2.74591554911294,2.133213001032869
3100,23.2734639039937,0.02175721231339361,-1.5111461537856529e-05,2.6189747758291393,0.04813116482925857,16054781.779713565,0.052988390913281114,0.284383451489315,0.8703981105441759,1.8181109848241115,2.7338455295418655,3.4223489616899485,3.501402819217006,3.318088449851963,2.2472177551432893
3200,24.63272774215404,0.010847605083684922,2.9939341372664236e-05,2.609828407458742,0.05190687586255506,17084635.824312937,0.042547012843265924,0.26354731653462515,0.8463947111874855,1.8049105203388622,2.907439903374137,3.5850531901301768,3.895454574427545,3.7081252791446793,2.8284361259478317
3300,24.908619546935384,0.029462978730041146,-7.553677270029011e-05,2.654354133285732,0.05026350320531163,17007006.43878236,0.030169319687632083,0.23606992322820025,0.8021779097299762,1.7805854454920012,2.9744680333968985,3.9221652642423077,4.2173741536061735,4.186976243908968,3.256782043150991
3400,26.124906498865666,0.03035151416946312,7.747558357069317e-05,2.5975922015209796,0.035238771097980855,18100243.57687735,0.027820821758022477,0.2347275568887428,0.7602678529868601,1.7482636927746573,2.9930133198020377,4.117034911101707,4.57008829275473,4.327611275439329,3.943558204116198
3500,25.96066574051798,0.025682892651385226,1.743234956780925e-05,2.638713387820478,0.021387933811068283,18055004.30775066,0.022340054940459854,0.20083958535156257,0.7546308512918929,1.7028692808586021,2.9805023113806643,4.222691750328635,4.913944260986734,4.780723801566143,4.3006935517972735
3600,27.16262598222962,0.027455758680199532,7.752355715218615e-05,2.6070020566154337,0.0376350135668473,18309024.01458122,0.023723911564385403,0.18861169310809348,0.7145317213302608,1.6990736833075692,3.024620763851832,4.33031628503827,5.421000812865226,5.294681499584631,4.873288414905988
3700,27.551131837166206,0.020596566240619545,-0.00010062250696729894,2.5601453713983675,0.01989218440690691,18618014.10129582,0.03658400388109621,0.18120709074903116,0.682229835849534,1.6794437168994467,3.113948257089549,4.491485331642055,5.716275565487165,6.116416143503138,5.523916878723042
3800,28.396769565093262,0.020117742875436596,1.6883632944559307e-05,2.587816251504017,0.020668899751762514,18724681.81936398,0.012884686061589422,0.17325251161872787,0.6401346433351468,1.6324389430585484,3.125484273330495,4.745377544048892,5.964880961701543,6.442111458575553,6.3524644982396765
3900,29.08740606364654,0.017496486649738574,1.9743868732776027e-05,2.546619172754061,0.011905852443016353,19192822.93591572,0.017820981512857173,0.14984388456906148,0.6252267372849896,1.6072229586051525,3.182692978182563,4.844841767065314,6.2078236889840115,6.8666127545987905,7.094957019687474
4000,29.861946818030777,0.009492444405437023,2.117544124766925e-06,2.5588033939456114,0.016269895102391546,19912765.43763369,0.005648791173424556,0.1451156359770631,0.5704591977142903,1.5920216839544408,3.178330600986143,4.973292052589283,6.658351443082012,7.785428204295673,7.797945601508863
4100,30.466575426294963,0.021859881219937424,-2.9449674653220614e-05,2.479534071811724,0.026746422897070826,19713395.924176935,0.00934103554303026,0.1259537204309939,0.5638288240978182,1.5193147286962914,3.1436845877945205,5.116983161480836,7.13415222401505,8.408744797247861,8.642504352060879
4200,30.810241660920095,0.022208423785223672,7.972339502372595e-05,2.46468933910791,0.020110534873791865,20648777.302438978,0.008784352471858624,0.1322022401361579,0.525220772003848,1.5090508456040954,3.0769453641065616,5.283351179253678,7.293391464585669,8.794482781625666,9.270217472006252
4300,31.565684647733086,0.022912813222116125,-1.89628603557962e-05,2.477816436101286,0.02507697524601603,20244053.690967377,0.014791103930683997,0.11986131592895545,0.5129253037294071,1.424743426874596,3.0796014672493937,5.387187286427493,7.590200623247749,9.474379527425526,10.199328905274585
4400,32.19232129381273,0.0060787537716808105,-1.1033351637769263e-05,2.4615100682572666,0.005815674982341307,21018096.120203525,0.0167472396257409,0.11529177710817981,0.48920297502789306,1.3843601571413842,3.0366981723317488,5.326853722560027,8.00266952888108,10.05276375510383,10.946662713544205
4500,33.45433496278459,0.004792660132237888,7.372657940035021e-06,2.3732784071954742,0.009896956113083636,20864764.167321686,0.02401920348068576,0.09127544419044492,0.45494070285077703,1.3259354486594281,3.0939412361621943,5.507200410895132,8.264098745178268,10.376573352470418,11.869636351153598
4600,33.73978194219602,0.012455211485852685,0.0001151583212338814,2.385998172359522,0.000670694439362747,21502210.101337757,0.010111099390807572,0.0832468992248204,0.4210167587191904,1.3087119780892005,2.9578508111978867,5.517937764624609,8.355845530425022,11.021015618980067,12.562774174874773
4700,34.43849331576218,0.02367110398233726,6.0815215679910116e-05,2.351155375758848,0.004087663640736156,21704851.22495949,0.00630667534342042,0.09169232219097713,0.41742361948041695,1.2824427198591564,2.9143841130100503,5.497604137403326,8.56256243641698,11.682651699916464,13.700718164843689
4800,34.495057707224525,0.021773080483825022,3.8848766195934337e-07,2.3056944585499974,-0.0035095898043636976,21770016.125252917,0.008351603773225464,0.07393751577300163,0.37598984362523447,1.2180116805963226,2.9705141908227537,5.585640032779205,9.069467211419171,12.106561028600012,14.527438029185166
4900,35.42775421408077,0.014554678205500111,1.7743581419698644e-05,2.3156106370303906,0.0033590048671763148,22139389.475427583,-0.0034271831440803573,0.07015294974990999,0.37088443475584254,1.1661003492024995,2.8826676336806787,5.550878090382464,9.106109660976113,12.847405313371981,15.674379741333675
5000,36.042514318549735,0.0009868923136651699,8.711599805490198e-05,2.275977408781991,0.009510026830289713,22461234.804490503,0.011859899632994483,0.06657548894801603,0.3431125587563562,1.141508156741621,2.8560588897414716,5.591439111628778,9.44902177283879,13.194289572563733,16.578421415260376
