milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
3900,54.74549561582473,1118.7793647469755,221.52637540157954,175.74643841387882,236.04708299164147,0.00022560583079755085,0.005027495773521784,0.000986103400445604,0.00044053897176979373,0.0007470036755028613,-0.00660505300085986,15.271531882054877,4.714132507816821,89.15545841997961,17.510689629285906,15.622416049259078,22.026912775379227,5.71137204107804e-06,0.00012886448900454908,2.5344009368982956e-05,1.1049717021991962e-05,1.8699296328369366e-05,0.0029154962548864727,2.1648947402083762,26.10939967019484,684.1329231688911,131.04581323719628,0.0,161.6700696580223,0.07615070468100203,10.776249902569985,7.290136532715346,32.04332352739458,19.857063435455654,17.78713363105069,2.4666548218743563,-7466152.014101079,3440783.1699992535,2438112.9539532633
4000,56.082544069960704,1129.4062976097043,225.298182049151,172.97918944061706,238.770599647239,0.00022877757845237942,0.005149774075663786,0.0010033159529590698,0.0004382675387907135,0.0007476933514829811,0.13321420926946204,15.285088085535307,4.682475295715119,86.51402565900406,16.987739306380693,16.08891586171625,23.349988923331573,5.666250212736993e-06,0.0001285825330535086,2.5462281906845413e-05,1.113822095296764e-05,1.8668315344857928e-05,-0.010276070156725658,2.184332805670405,25.948906565913052,709.7149956268779,134.7484776080203,0.0,158.81307045037465,0.047131322640730854,10.661762868739796,7.218912948348817,31.022486851711793,20.65316216617974,17.58668204912959,2.506633989417704,-7368550.005089541,3466420.615618044,2485755.914970338
4100,55.07491886397648,1097.0909249043875,220.37320213125415,178.17143000524408,250.182701240335,0.000229548803770345,0.005119065081521473,0.001026349569089298,0.00044734838385013085,0.0007417874418063148,0.1188237560097515,15.312665009963132,4.567739663720627,88.54039828517747,17.047906350157195,16.282961545229508,23.410810878865387,5.703808293400737e-06,0.00012985376446382629,2.5371103649799086e-05,1.1039057501096047e-05,1.8804569986218768e-05,0.004473181446041294,2.1716592110032424,26.56319788987917,717.7572784441605,139.93160300865947,0.0,157.28974204710298,0.09396927876003545,10.56354547131047,7.569497919798211,31.222444512537486,20.724660183458347,18.000334338170532,2.5048478677620043,-7214808.223154885,3309951.7854364687,2482226.888567739
4200,57.945528371944356,1160.8343613773188,227.39134202547524,181.5853780004711,249.84530802812117,0.00022816287120073437,0.005313443843220952,0.0010143209840952527,0.0004471236265922975,0.0007361851095352354,0.07312612291428217,15.193067379616192,4.778783477254276,86.83945599500703,17.69634685980598,15.838326947072522,22.5347281503399,5.725752700403304e-06,0.00013016028391719982,2.5428062380352492e-05,1.107211851976648e-05,1.8719513111427874e-05,0.0032375425330683502,2.1861820739673834,26.307309402948196,705.0277692853084,141.17282173243507,0.0,168.6246390609523,-0.05728126039048148,10.635979017881985,7.341368506186243,32.3063921523386,20.26512757593091,18.02670775954444,2.5278196511977487,-7300052.021203558,3369948.2480280525,2500519.3545526485
4300,57.24993438033144,1122.3600161124366,218.42487335244058,186.51402870986183,260.5176431549135,0.00022457604827653545,0.005141913381637679,0.0010110320086171474,0.0004523731016282752,0.0007563869499805047,-0.041865308952312844,15.51405561086942,4.860731141610241,90.41677312067468,17.14621397791507,15.884792566331669,23.955955550875977,5.735365799971807e-06,0.000129316853020601,2.5362900365929462e-05,1.1211278167618964e-05,1.8648662306076324e-05,-0.018106275548544284,2.181736148237028,27.14427877113897,721.8261578662305,137.87351693298228,0.0,166.9936302212407,-0.03451770524347184,10.5941024892817,7.399212667945605,32.254519127480975,20.753274674034632,18.604393621850676,2.6007578702259058,-7408072.123963717,3347468.471977627,2550154.6232178262
4400,57.57250161995784,1176.1614799474387,225.0488656939861,185.00350592108435,266.63327979954744,0.00022807258866341056,0.005199585003329763,0.0010191675078820184,0.0004563901336276211,0.0007521326551130524,-0.21098041257100117,15.539540313244792,4.868191793911492,90.70200117344723,17.602155436338464,16.481283694324425,23.167851196835617,5.68279079665013e-06,0.0001302628175275129,2.5594255396690615e-05,1.1075877836160928e-05,1.89058995132446e-05,-0.01439847767170408,2.1476953535780807,26.394281822662542,733.3058686663483,141.2665918917802,0.0,169.10236734622032,0.10421795517088452,10.815417946249378,7.512660337054585,31.757802251645824,20.606031928466894,18.718337230128245,2.533265294490165,-7436190.475236924,3204384.585014641,2648228.5875873137
4500,56.939239050984575,1182.7772699450356,230.49813125941364,185.637398087708,269.84735106772655,0.00022839921263458069,0.005296653003210994,0.0010333344712223735,0.00046062310152147006,0.0007755427925220561,-0.09270507956199155,15.264721356332878,4.824427476520282,88.19956007437418,17.093006900621013,16.493884520648155,23.451581150878223,5.698694586903936e-06,0.00012980198741012597,2.570729992044073e-05,1.1190509876762278e-05,1.8832215077513757e-05,-0.00699950872898188,2.1809115767082026,26.585145425343978,705.8467038753838,141.15428394349658,0.0,167.02646027915833,-0.08668150929368312,10.565035241206667,7.76730479384281,32.01849724380568,20.913624754727934,18.866631578391093,2.556437452974246,-7297782.107096781,3235943.1490336326,2590423.081906956
4600,58.807007466477195,1177.801641818467,226.9509178661282,192.77441556277424,263.3900746228794,0.00023733952810136896,0.005380207946663912,0.001042977985549473,0.00044823249221231503,0.0007498941090675929,-0.06293385206757515,15.281292923246454,4.744518135320859,87.77467266532229,17.77026745534378,16.524228616894302,23.35791635520121,5.745405218474e-06,0.00013020148173884224,2.5659375267739405e-05,1.1103324557341342e-05,1.893191677282032e-05,-0.013389627541718453,2.1461374985622386,27.25879288866467,715.8353299398767,144.3022010504655,0.0,171.18586727102644,-0.11030615901736313,10.558101307982472,7.739246700500725,31.725727359164765,20.255361374898907,18.985044132627575,2.601053320641648,-7258609.429359961,3185021.925351168,2613981.4380710963
4700,57.94325651186239,1132.0466394032119,235.2314465847086,191.2707433842183,273.0048556412327,0.00023807604649569235,0.005300946705131313,0.0010711691831245655,0.00045512630176971174,0.0007726714504614196,-0.1771407568233155,15.249502740818016,4.727987831374073,91.208365171153,17.54294648999617,16.763286705290962,23.733595848022656,5.717486145205268e-06,0.00012959706998670001,2.5611299708329127e-05,1.1135837810870286e-05,1.8776770093342774e-05,0.02898181773503233,2.1897726366181383,26.612138434887633,737.5327315101918,138.52988239160925,0.0,169.4990568718742,-0.015747801055482454,10.628826404803158,7.686173705067406,31.831401752090116,21.013464224557318,18.282553938084884,2.568271389607735,-7262894.932125467,2942586.1324065533,2781485.444089863
4800,60.83020106973376,1182.2095085327749,234.54859074783346,188.3660282590443,267.1394742361906,0.00023843359800116817,0.0052893377515139325,0.0010316281691018822,0.000450471282185711,0.0007733351322830062,-0.09111699669779325,15.234478500068256,4.929997786842512,92.07876816821081,17.491226746342953,16.94283827316001,23.766822656299052,5.753620106536673e-06,0.00013083587625705025,2.5708716909081946e-05,1.1149721731122699e-05,1.8791626315305103e-05,-0.01777633328554865,2.184892523874183,27.685012351026327,749.0541893171846,143.76536077370992,0.0,173.6534454213781,-0.029567148361818518,10.779690129565626,7.933284879891639,32.6074507686113,20.524066610690035,18.51263533717853,2.6130262864578144,-7303454.414558908,2886984.3712545643,2646187.360696533
4900,62.030193158067526,1153.3947462414214,225.8979106914185,191.1474480340449,268.98997663751413,0.00024260475808944395,0.005379028176191334,0.001079946104920975,0.0004592540932706651,0.0007911902865089525,0.014042602661588325,15.312695584359119,4.770345558241294,90.3148455773438,17.542669665160123,16.463990175468897,23.924176426818548,5.706522368019587e-06,0.00012981401349010887,2.5730336284486442e-05,1.1110693013196876e-05,1.8852275599074505e-05,0.02164173629975943,2.1467834584233136,27.994108101156744,749.9389497375411,140.3499522122046,0.0,178.45998688695565,0.10753949589977585,10.70529369309163,7.725767011064263,32.75010702383035,20.457877674278542,18.981460862788996,2.7264672827283767,-7283641.447862972,2973928.3364340747,2714613.5916720484
5000,60.2164714244459,1182.3540456712096,233.9169235024078,192.49492718139348,275.6629069300493,0.000237710671178491,0.005452795198306985,0.00107261964110689,0.00045547942269288493,0.0007675235875971576,-0.025881742471963773,15.20825534845147,4.86856578602677,89.6010352946651,17.252286020742527,16.975811665332735,25.109023560060564,5.7211162627823265e-06,0.00012996428288715496,2.5589961201797608e-05,1.1231191447229077e-05,1.899396552236377e-05,0.008389259474436514,2.161638867357615,28.598089083553024,745.3331303918999,139.21930717611812,0.0,178.54717905313586,-0.1462132848694584,10.746497848906708,8.040159463927658,31.55914501993807,20.354321181906013,19.426427207786862,2.680757197254819,-7263761.372691804,2823899.666331222,2838942.5646293433
