milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
1000,22.42993972793816,508.4855927083277,99.48574727039235,64.22535487665753,79.12042716249383,0.00011586685761590271,0.0026584618301422696,0.0005448125876019085,0.00023327762900025344,0.0003824824497997578,-0.12687708637259265,15.461092440287908,2.315006731971795,53.44652592263305,11.461652816594512,7.194709272062585,9.825865310218463,4.966389613812816e-06,0.00011367479905318734,2.2326702313119996e-05,9.735591440305387e-06,1.647295708396545e-05,-0.0021990952147278014,2.164403892305968,11.42653701363777,330.55475383463744,69.53010057814782,0.0,57.25263228915674,-0.12416078119346552,10.73647048404125,3.39976454630059,19.208043850272464,13.365161924612323,8.10686897827737,1.0632984731548913,-6374735.627753999,5429228.451098844,640518.7317132972
1100,22.674772848806484,512.8015030593051,104.90669139074613,68.69115392135183,92.14616947501969,0.00011979217279715627,0.002729518663156748,0.0005682866998642536,0.00024233640970708906,0.0003928653889269577,-0.03803306752357442,15.306987297953635,2.579980604895704,55.441961087781046,12.160697868200243,7.477978549677583,11.047214383196089,5.052009705920364e-06,0.00011475717047661118,2.2645664622892716e-05,9.90959021568375e-06,1.6487649637217023e-05,-0.008611924217183861,2.138317619479427,12.246793258164201,347.24601233983736,71.40093810657385,0.0,60.02010925821905,0.13508730651374606,10.599055360430052,3.645640737629825,20.654501040121254,14.250030911393473,8.203217001477173,1.2095173169814322,-6791846.1090216525,5538086.396408143,801596.0472158922
1200,24.196479124897834,601.3070602347553,116.89914349334431,73.59107907470263,98.51498926165263,0.0001338075067467374,0.0029026523410984697,0.0005755853916591608,0.0002469485320134615,0.00042718124661995954,0.00749329596034237,15.170043127587034,2.6703867746207193,62.18333540031085,12.449321168880461,8.43407707046096,12.051456548037168,5.150666638137554e-06,0.00011587328433689842,2.3011068551345827e-05,9.919887627444312e-06,1.663077651104833e-05,0.008748566370842474,2.164588146494112,11.78521294801622,354.96368021804875,72.33489418655002,0.0,68.79693463989518,-0.010245979029896561,10.70273342765115,3.9502853291012157,21.039947530125865,14.733561862202977,8.714331990303926,1.315815522181016,-6886236.014451936,5470744.525144733,819615.1938657403
1300,24.675926101331502,572.2779720430708,123.11279792103909,74.9033351963988,107.16912414951405,0.00013233604981078182,0.00307233156907925,0.0006023493192627068,0.0002691070989890965,0.000439275807955959,0.12997744233176672,15.550438455536995,2.760784627424699,63.93855067898642,12.346222370885346,8.558578729542889,12.439344304146656,5.161491738944562e-06,0.00011750233381382208,2.2856750501363878e-05,1.0028064748237955e-05,1.7005515767869552e-05,0.008810460993680519,2.185919969824578,12.993487854974475,373.93916429676216,78.32602000873283,0.0,65.63576190831826,0.11137665768212442,10.722819050922485,4.092030239226869,21.698757825875433,14.93115810367169,9.937771131965727,1.3928450063906987,-6906387.070385645,5404455.55234478,889882.5692998299
1400,28.030181940010007,662.3366266433361,126.22219291710661,75.64120965965938,110.27851817314435,0.00014754012837813612,0.003109059797829234,0.0006498709186820108,0.0002786990955280611,0.00046703957140175863,0.10744551912051649,15.18837604857133,2.82529627358613,66.3633328112742,13.16694965972593,8.98696056945592,12.919411832474092,5.2267155377625975e-06,0.00011911475830081767,2.331119208176324e-05,1.0096252584625016e-05,1.7106000158694305e-05,0.0293898052902745,2.1706583454779897,14.361529215245612,392.8625055156328,82.79601526225072,0.0,75.28255185468744,-0.006413462326287625,10.76852961068693,4.338410024293351,22.696262721520377,15.047739752387178,9.706676178003523,1.368245118916469,-6954585.418861045,5471688.092458357,1019530.9589195075
1500,30.89975278924475,684.020810550113,139.2349683879823,80.147043748575,118.02471089194002,0.00014805792172642264,0.0033191810580479606,0.0006395896783729779,0.0002941953556467249,0.0004710894368101971,0.14115633241063466,15.476217512621806,3.0632839972119044,65.26230758107182,13.257734664285744,9.14392700707025,13.559903746496357,5.213583459197487e-06,0.00011867078774469542,2.329987733799879e-05,1.0141133721309662e-05,1.7307293115789387e-05,0.004396121928971375,2.180735930702792,14.019776847165849,426.674340856461,90.619969116231,0.0,75.53047474180515,-0.0451995287081051,10.622423234740175,4.62577841496917,23.35782003303896,15.893102026606638,10.740503507624702,1.4235356351580286,-7039519.727513577,5492215.148478374,1154166.3149706302
1600,32.3953653961075,677.3286237131753,147.48654382658813,90.45420112424155,124.87705888414952,0.00014883596826855704,0.0033621744268229246,0.0006630474034558417,0.00030353158200189265,0.0005074845558856907,-0.1404901666786281,15.235107613078638,3.056430835158786,67.32955398303665,13.804206689930961,9.433179204394133,14.317894722686331,5.263962227670905e-06,0.00011998466345459268,2.3727177781524204e-05,1.0238230807513209e-05,1.72719538658504e-05,-0.004028456306688124,2.193184055602886,15.301420200078391,464.43094137589327,94.0627114789793,0.0,83.00493859256576,-0.08730233951828817,10.561226080558837,4.999018476213679,23.86157953087548,15.873337968829235,11.02445684079071,1.50491379995612,-7076744.241013842,5249017.364562485,1192528.673917904
1700,32.96717909811927,703.6497295704013,151.84544804770402,94.18377700790987,137.3685639846284,0.00015530634697950873,0.003530032786221659,0.0006885484961384648,0.0003031388971775069,0.0005238471407955371,0.036066727450945885,15.447981606592903,3.3779414415301834,68.72690532096766,13.857231743204355,9.951357710230502,14.312528572129095,5.304690974849597e-06,0.00012164217133252957,2.3682037328767527e-05,1.0284631651978659e-05,1.74852139362994e-05,-0.02987153013881243,2.1503414920545825,15.59825118953458,464.3317389675774,94.21851165526927,0.0,84.43873196094624,0.05651865217120713,10.64753684202603,4.899166710569025,25.551641444473844,16.62166743413681,11.16344192713983,1.5624722606613901,-7109461.715292764,5260950.353260734,1255700.2118281608
1800,33.80848141533413,723.3179052428767,153.8057803989355,96.2984052414049,145.90487804361567,0.0001677328339375547,0.003750535089520079,0.0007275537429708937,0.00032429173405402627,0.0005208323380045606,-0.0006902071818689664,15.377975472693132,3.4650575140455095,71.0724959371358,14.213382253791787,10.825157278756347,15.352206971229158,5.355123248351812e-06,0.00012144251969843368,2.3776085660874997e-05,1.0322402614440636e-05,1.762494066084618e-05,-0.016591566921939565,2.1758842072584637,16.09819544171994,497.11099112455366,99.50552530530739,0.0,92.46415527580167,0.032229776401824874,10.618921926359437,5.306269773537671,25.42481129642101,16.523288262694585,11.909648979112923,1.6856827515683617,-7309774.441643311,5099535.288561361,1434173.6830174988
1900,34.923711091977026,797.6625015035611,163.1954901468738,102.5390929267142,148.16154425818968,0.00016644442174673603,0.003662577657571056,0.0007585182710648556,0.0003190522897040471,0.000541888249508209,-0.13578790010975783,15.197906009699585,3.4630503914156976,73.7725893814586,14.48159489401424,10.990868045032476,16.112918211562715,5.385513523421643e-06,0.00012184812798565367,2.3850183800707442e-05,1.0393411764892533e-05,1.7715523675236833e-05,-0.025978822158426836,2.1655041222056215,16.938474418851154,517.7393628250541,97.34092309018752,0.0,100.06521031422959,-0.10640795207353163,10.6207806568715,5.138588561460529,25.683426231979112,17.16610254431998,12.138753241667972,1.7262275291442053,-7165754.397548842,5114431.133075254,1427939.5518764742
2000,35.965797496948454,791.4710874545182,156.61442324306486,113.64492092091635,151.04594449013294,0.00017059763932414634,0.003860651668595782,0.0007863493548459717,0.0003351103454295254,0.0005636039675946975,0.10833204620808304,15.405330978220238,3.624813967063569,72.78490817374701,15.12765667003713,11.148690367901391,16.429150969847413,5.371089523338972e-06,0.00012336087979977566,2.4032368184173182e-05,1.0577294255245137e-05,1.7607737177030918e-05,-0.022624375017602796,2.1526867522510336,17.328522537476594,502.8143562317707,102.97991633747277,0.0,100.27764140727652,-0.14541980386510275,10.756721186097307,5.345602437020484,27.11038850660207,17.846729151365366,12.671201590107193,1.6908360802555398,-7337864.810723489,5061817.682188785,1510965.3864608253
2100,38.877359598835874,819.6450109006123,168.09550415823415,106.64671367722083,154.47503442531206,0.00017391377153033643,0.003933205218797214,0.0008037413966375332,0.00035026294658347534,0.0005811224903396715,-0.15329260020976834,15.396876424322585,3.723210993564335,74.45169481050819,14.881928267711412,11.557357009978602,17.104634784202666,5.395880293356408e-06,0.00012272072402740505,2.413857120171647e-05,1.0529338601217327e-05,1.786247287082814e-05,0.00018730205073257553,2.152277726054162,18.334463252995196,543.7108172658552,103.82809287714667,0.0,105.43312965465512,-0.0807395272586803,10.718038105457866,5.490042777131393,26.768828300386097,17.591130690775888,13.071475229895572,1.8135946538125138,-7214087.460544475,4865209.864715171,1646365.4953494132
2200,39.75700504347422,874.3458645364329,169.17171180499952,111.28153561545733,169.5284544747458,0.00017889337549611097,0.004069396883923101,0.0008164692545653354,0.0003550219615585251,0.0005861129025737015,0.20511638900535284,15.36282561996671,3.66202680136556,77.84943604711033,15.589607231596645,11.936872986388549,16.710311273866264,5.496873027714388e-06,0.00012315235903128115,2.4476332858596914e-05,1.0560136306700875e-05,1.802037944684678e-05,0.021669623477555973,2.163870332749621,18.157584886468392,558.4101692366091,106.03869583838714,0.0,103.04483897313177,0.14636774050549395,10.610314520367977,5.8730277998969544,27.981768962303498,17.996520908352323,12.78973099442338,1.8802358773136472,-7194228.925284702,4706391.413589658,1736525.9988521573
2300,41.06542753467631,898.4486974667188,172.73977646175524,123.2455168584769,161.39071160547275,0.00018291499036022775,0.004090477087869398,0.0007997736097477442,0.00034640275987492367,0.0005983255239674846,0.0076695842661906825,15.558551361173617,3.676528255312632,77.26607887908848,15.269836844466196,12.09959703519581,17.512990970837468,5.4728270898480196e-06,0.00012474812454546657,2.4618269441735403e-05,1.0668615522518705e-05,1.810359238705991e-05,0.026968638233587056,2.1441652146962733,19.234218047603232,537.6421676870513,113.11165903732507,0.0,109.38896740315005,-0.03342897759687112,10.681939815930816,5.978109493394802,27.92201439179436,18.45542761240412,13.878021740552272,1.8373983803205518,-7293163.405961727,4591625.970901191,1789788.109582892
2400,42.85978450773883,900.9519946939961,176.53276130637445,121.75881140775112,172.99794934773325,0.00018695435470293236,0.004350519940942224,0.000826344197840599,0.00036562975882647623,0.0006266588885231328,0.18730477238809365,15.352551436635121,3.839508197746121,78.80878716759712,15.550956132452571,11.878386705446987,18.197145894646294,5.520381133355999e-06,0.00012441841893533879,2.4557093974093832e-05,1.0653601556376676e-05,1.8036830270434976e-05,-0.029591472157911764,2.1466784725563937,20.231807750457577,569.7605492773068,110.9409651455414,0.0,116.92399887301447,0.1202172853110543,10.737657149782237,6.18115764656395,28.542030680871246,18.42551709963443,13.861371128576927,1.9272470789381517,-7207244.735560996,4630207.40019722,1775148.1580226505
2500,43.280100313680215,884.4697989564695,177.25052574535317,125.48792522264421,177.28310806602644,0.00018650906772803372,0.004386816249357585,0.0008501132457981215,0.00036304739312696275,0.0006135323554872259,-0.009411002139282004,15.477021737294324,3.938037538266687,80.7614597524479,15.506027140273511,12.726204317801825,17.87105765765451,5.5443506710853565e-06,0.00012620006507277654,2.4821738207219604e-05,1.0709475718192002e-05,1.815581699695074e-05,-0.02905029241329561,2.137918288208582,20.24730758663897,583.0220383807956,114.49113189004251,0.0,115.48772727464082,0.04434497057648992,10.621297625932247,6.216316240053947,28.261276931064405,18.283489601123,13.655741142461858,2.023416256155179,-7346891.52876898,4590058.368850002,1885960.866367592
2600,44.333249139485815,962.5685243978922,180.5903369059089,128.522661299506,179.4793780618248,0.00019355773272314495,0.004343994964782548,0.0008468983739693005,0.0003775975893742101,0.0006129141895792345,0.10568974431693061,15.482975019307194,4.042344151249585,79.58688440813535,15.911969069700303,12.688410185083615,18.211015856438102,5.506130147606956e-06,0.00012513342733088025,2.455893909951287e-05,1.0715296855417125e-05,1.8286276127828367e-05,0.0030680336744896976,2.1532639528700517,20.285865468748767,596.1409550456158,112.88248974291022,0.0,117.34764127456417,0.10234274304015302,10.786823952979077,6.162598012950851,28.293652935686072,18.576045159068425,14.892261503814462,2.022874457828436,-7288493.20644966,4395430.9067745,1921269.1359496652
2700,44.256546737732435,953.9976429780113,185.1034235659108,136.92153349359262,191.5491059979423,0.00019121373776271455,0.004560818676824798,0.0008906397905346105,0.0003906762061857355,0.0006265794244370655,-0.02192594130027687,15.175424724017617,4.12703405115542,80.38420210245334,16.179406047205426,13.431119494416999,19.40587436615163,5.579071893846416e-06,0.00012552186460803425,2.4702393794956613e-05,1.0799482472400181e-05,1.8251365711008614e-05,-0.019544588006548656,2.195243227644791,21.330217783506473,597.5971820170579,119.75959555861463,0.0,122.2055304701641,0.016727079435249842,10.787993080890836,6.176142442762806,29.7916524624557,19.07218016989982,15.107097159881977,2.11153772033702,-7168599.616727242,4290719.929231671,2015781.8430129332
2800,44.73920177606435,935.8562846064448,186.65894806356354,142.58722237953492,199.63878671189917,0.00020314951321396204,0.0044980776937059725,0.0008707737675402165,0.0003835867628949479,0.00065610051858398,-0.07023260178403859,15.440190086229128,4.174457475456217,84.62321293278076,16.087727508419817,13.090431309614235,18.898532285033532,5.5512735192066395e-06,0.00012567641947333264,2.505858406939059e-05,1.0772760165292088e-05,1.829354254404231e-05,0.008433608302558486,2.1596209353516005,21.548490426025996,628.7542669838915,118.41968949371467,0.0,125.86880864438798,0.0431716458816977,10.762176833016214,6.429552716117015,29.194533957729874,18.771235531930728,15.246230767279043,2.1447920485370204,-7207903.377380953,4280095.349374469,1942816.3591687654
2900,46.82890217670204,977.9060240892436,191.1228020532777,137.86708638278853,195.3260575912847,0.00020449310364431292,0.0045866333303165386,0.0009164321926784149,0.00040270830476219784,0.0006589592059746088,0.010300243605319438,15.307762614251258,4.086717557085649,83.53261376833612,16.630702589292614,13.18781962388253,20.213156221583123,5.626325050065073e-06,0.00012736544851526442,2.5114850720870367e-05,1.0924925228325831e-05,1.8436925206984144e-05,0.010295264293617901,2.1882779262421144,21.876559696397116,639.3532296006294,120.38414549431107,0.0,131.02750673598,0.010520343540307632,10.805510739531178,6.663122907814615,29.974285742436486,19.632678563733183,14.772673998460002,2.1681315097869645,-7323764.773852821,4109582.6588825104,2142171.9643326285
3000,46.70489717985887,976.464485330445,198.7169358183107,144.22744876751,200.2135462687183,0.00019933677880926156,0.004625226834565813,0.00090230011693527,0.0003930104381569832,0.0006547269593494742,-0.15245173458190153,15.417066150542857,4.237679367271271,85.56591446813779,16.87065865297061,13.548118012039927,20.322523774986237,5.5777926684234795e-06,0.00012810302608155767,2.4848315036405813e-05,1.094824093599967e-05,1.8247631027815613e-05,0.002519357889585695,2.1959839769684253,21.790160467208384,634.8710689143592,122.41976874932574,0.0,131.0296048396834,-0.006708436132785425,10.792516716638765,6.761828801645386,29.662612397546773,19.27897350637013,15.289723520248783,2.1714031028233935,-7276966.524280957,4115349.0241796654,2088767.8013154052
3100,48.5016344973139,1000.3437368039612,204.45346530594335,146.73970159640663,212.77768069841574,0.00020456090071131188,0.004563472671567958,0.0009476943004517662,0.00039923234685860506,0.0006929200793082438,0.07397170077195764,15.28111832446351,4.171855919961395,83.63235467595857,16.80065807952137,14.182574740254204,20.44276546181444,5.6110862334577034e-06,0.0001267349588375432,2.512926060630279e-05,1.0873352332837574e-05,1.831728226095481e-05,0.028688362929339593,2.158882896929667,22.2176544918412,642.74643972368,125.35847141104921,0.0,134.57459259322843,-0.13636190313862045,10.653120661882745,6.8040981072732425,30.094873636516443,19.169961344171625,15.372555273117888,2.143939084051901,-7214685.676578686,3936126.5976259145,2200771.176978203
3200,50.38631513150313,1018.6665709045785,201.73365302425017,152.18949371089766,221.4723123031734,0.0002112004663168371,0.004640710181893861,0.0009398019510964393,0.0004182559110841454,0.0006837336515356479,0.015607204152960156,15.490687694036462,4.235747025683208,86.22413890176873,16.932091900096363,13.861205773687693,21.06964368583743,5.605308009838283e-06,0.00012724935946771516,2.498295069184695e-05,1.0987511560953222e-05,1.8540567439537373e-05,0.03030177275992213,2.163004151001098,23.510544793762662,654.0155774358183,127.96316421800488,0.0,137.4627156709568,-0.1354818088286446,10.833796310440956,6.975968986514616,30.420325252607746,19.80036795237325,15.508693251890108,2.208349642114416,-7425964.826913682,3848945.8295368506,2128229.3338616937
3300,50.55549930743838,1067.2249980989945,204.39438436131394,149.6864525477168,219.34740903319596,0.0002072929163925945,0.004720634158125884,0.000942102463134274,0.0004125441172939541,0.000695550274764068,-0.19235208331861162,15.34367580009161,4.316225657376678,87.8146345276872,16.623167381724475,14.2900011387079,20.521666783255423,5.642544995171744e-06,0.00012715583067240973,2.5187224963540985e-05,1.0929778183880397e-05,1.8435435430249937e-05,0.027604545689983138,2.19392308365674,23.899413416653225,640.2864102728428,128.5172837107053,0.0,141.5819365772889,-0.12070808897447997,10.692381224666592,6.903517428836156,30.635312315117005,19.77996880627495,15.886027269525373,2.2159339403493243,-7264927.838690234,3959943.0838153185,2204054.957441042
3400,52.38776946533616,1018.1297657494741,211.4633091339071,161.50487222195056,218.34850231716044,0.0002148716920593966,0.004725659882378063,0.0009324598678737701,0.00041222984025657635,0.00071431732996576,0.1356276671307046,15.164392541838918,4.509284356277392,84.41810592646972,16.928755525018133,14.351570122425905,21.74630899272268,5.669406555994045e-06,0.00012765719528680288,2.5351050723070267e-05,1.09683379693964e-05,1.863323036433451e-05,0.020282549400398468,2.136821989175301,23.11005979976777,679.3335429436838,128.906674907324,0.0,140.37830695616063,0.08061029821600456,10.792684402270966,6.91195488106086,30.248109477712614,19.907113545249413,16.70419681400968,2.291141237702652,-7333689.1019727085,3748964.5832029893,2380052.1227807314
3500,50.09097489584195,1066.4422692342703,206.16764868581427,160.99385888697748,234.00611180610053,0.00021957650137584942,0.004954933230720342,0.0009847546387703548,0.00042317106511520833,0.0006980282982807079,0.001072886005370391,15.55935347180561,4.459756307855372,86.14891824943837,16.869659751034515,14.47136240297521,22.062513749669108,5.6246011077151645e-06,0.00012950362305000178,2.5417825640275807e-05,1.1027221132346908e-05,1.8511707207159007e-05,0.014397599360692426,2.145079876036659,24.626895357052156,685.8009557014466,127.01677498945551,0.0,149.2941129121456,-0.05571897950364811,10.548363228693148,6.900926438292335,30.899701182912565,19.68986746363909,16.46480982946128,2.37562072037517,-7279508.320321364,3796473.3345639757,2306572.832843042
3600,54.18533754085724,1065.5522702300564,213.60224939677383,165.06867661105872,235.78459506383692,0.00021671661053102083,0.005034883811144345,0.000955476870476939,0.0004312027030098211,0.0007073213863479632,0.011643299931521644,15.350465330877968,4.44277813823722,87.50405972142245,17.268125215820902,14.633103112104193,22.21128393633902,5.708911502791221e-06,0.00012968657566291944,2.5295601030224692e-05,1.1073944862365509e-05,1.8594854040100042e-05,-0.02957307815886555,2.167096484899694,25.067888051148078,658.8439852919765,128.74478999500963,0.0,149.35662476023958,-0.06369053686152641,10.694489158258161,7.150751960077184,30.34229134293567,19.922037632271223,16.750046159043855,2.3769461305535757,-7204159.628443286,3743553.671370064,2394117.7505294653
3700,51.63352055970671,1052.1890537156487,209.02325076633798,163.1972875428372,235.58194340252544,0.00022157149029523743,0.004862975775430676,0.000983522344828876,0.000425848862172969,0.0007022097271557927,0.04616661384189823,15.253275448686209,4.625488277811051,88.50732521813025,17.347156339733665,15.00190912740037,21.689210498277415,5.712800833124568e-06,0.00012965687806594961,2.5204329898381834e-05,1.1034469939978998e-05,1.85665564261229e-05,0.028310847827497612,2.1479810434357907,24.424350656453964,663.0692659186356,130.32209399875032,0.0,156.58179885781485,-0.11981198076830708,10.54810445991624,7.373189837518499,30.67352195634827,19.665788392390684,17.072147385176105,2.3625629216380672,-7372338.19830602,3609250.252518307,2474798.060147561
3800,54.61754199258838,1078.1084759606597,212.96738615528307,171.33498412811653,245.75920150950606,0.00021739708175687924,0.005033027325992744,0.0009640852353318733,0.00043624361792090206,0.0007431835190033841,0.0694616692880474,15.521528060794076,4.621985830848943,86.71486064363049,17.446021092606202,15.515029327279857,22.282490350929443,5.681172373468108e-06,0.00012869402927648914,2.5447174735294422e-05,1.1123957285190187e-05,1.867278313752872e-05,0.023083669355679688,2.1625243532045593,25.351415988808768,687.1864502866356,134.39316427489427,0.0,159.2203931325541,-0.07257551836600587,10.743056767129442,7.130915686734683,30.7455208889061,20.439777122348143,17.21596288035591,2.364510459248928,-7289166.954086363,3457697.8780535636,2387531.0102254893
