milliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
3900,54.160073226038946,1092.4368325502014,211.1610816897454,177.37684334036058,236.73352300004305,0.0002189510930864206,0.005143331425850919,0.0010178564672359588,0.0004440578022967951,0.0007296877130797216,0.1437546353339808,15.441009349398858,4.640480045721041,87.20599339494849,16.8981003599918,15.536103423292683,22.38084079766856,5.709113142248279e-06,0.0001292225634337813,2.5242596211675045e-05,1.1162744069042499e-05,1.858810930402009e-05,-0.021477197281563765,2.152021022437086,24.69702325434398,696.3608181001549,137.93891101298257,0.0,160.77321893702793,-0.00760972876314273,10.815859935492835,7.25189590156877,30.863625507634968,20.15445309638921,17.916584653395653,2.433918330868083,-7386866.585629361,3508625.5255537727,2566496.83417973
4000,56.6578671949852,1121.4926926028973,222.11314375531612,171.78347002672143,250.91026718987118,0.0002287466057050093,0.005171705977076939,0.0009993359550084695,0.00043882589593010035,0.0007242721809368532,0.005610046349970565,15.276338090596159,4.637269923226348,86.24692703861882,17.58103490685468,15.321792968415052,22.146694912956885,5.678136488517427e-06,0.00012997857414667724,2.552223272303424e-05,1.1016351978090653e-05,1.8622127150182048e-05,-0.004341366804676312,2.1360544087678814,25.762525094573775,689.5992443976844,135.90369082037196,0.0,154.6313472988827,-0.061193124267298664,10.805964550101468,7.468788620317246,31.455939935835268,19.844182501955355,17.788695158015617,2.426732264984024,-7324091.459712241,3380101.327812141,2457829.685663588
4100,55.05860335784449,1091.091742192306,215.95271781100192,175.7019633862082,251.73601317943528,0.00022701401205550985,0.00524371790395016,0.0010212792581459629,0.00045009820788409623,0.0007548755023016459,-0.005690350675580523,15.345925680342008,4.565742166259919,89.90312162204154,17.02023863605287,16.166195037153116,23.337016732046624,5.707643719814137e-06,0.00012952015783082403,2.5524137647039947e-05,1.1116752700419608e-05,1.8638539574330413e-05,-0.0026907284193746937,2.166313520990485,25.18605903645617,721.1128269296241,139.2728805796247,0.0,160.70249606741731,-0.1176180635606826,10.671931561384332,7.551603382103349,30.993569878110712,20.49118080873276,18.19052643064359,2.542708065785416,-7468079.080567699,3330117.2134916256,2538899.5904196776
4200,54.914013964050454,1136.566447331309,227.46697620227596,184.24957369972032,256.0617487765784,0.00022781101438469427,0.0051922504310963,0.0010224004350365351,0.00043540853608173996,0.0007612800757666479,-0.01572409594855664,15.317336835571954,4.686482117287663,87.47209925390634,17.64942600728661,16.214994757357097,23.190693236316122,5.680788088745195e-06,0.0001291032885896336,2.5393977060580188e-05,1.1179237325686756e-05,1.876723175042887e-05,-0.013994076152857185,2.1513642168702924,25.508598354014094,695.0701190310757,138.67612795278492,0.0,158.55972232666608,-0.029461126633138636,10.596052831460144,7.623966697783886,31.49530187826498,20.482243138777285,18.36037926126555,2.526254932321803,-7461788.084122286,3251107.7209612043,2510013.5937296115
4300,58.01184802321336,1150.5405950568254,221.90812343344882,179.14093599901827,260.9344213434883,0.00022785594798150182,0.005216150562201065,0.001050926074627372,0.00044679681632669657,0.0007419688116744839,-0.0016513213740377616,15.303258070325048,4.666928046110157,90.39982118044747,17.18172089283824,16.32697732493187,22.904455415032874,5.744916324445629e-06,0.00012962852441629873,2.569253481574959e-05,1.1175012079550605e-05,1.8660751608027434e-05,0.028819654164536662,2.150616362132565,26.20717978499085,725.9784298742081,142.44927298498084,0.0,164.16062863179886,0.08951769766265813,10.766913563618827,7.758506682577052,31.264446701942703,20.815135515214273,18.049980264869628,2.4764927122153346,-7442196.933432535,3320310.112812078,2632820.274444017
4400,56.88604741447981,1135.9365516524608,229.64883460579603,187.28548836754481,252.239712064976,0.0002307578909784526,0.0053860801728496015,0.001049366795581112,0.0004473858050118797,0.0007744773003712047,0.21482478651135223,15.578388333153304,4.699502108474288,91.27502158587222,17.656961206507745,16.709280351406836,24.15293593177313,5.7660733477953255e-06,0.00012972275459129917,2.5587190854910022e-05,1.1210309306184099e-05,1.890258106635611e-05,-0.02132348214901077,2.1492643787824504,27.24908766935878,701.4112120460596,141.6965394470942,0.0,163.7183353899262,0.07893180524840641,10.814041901311047,7.557232383847969,31.24710657776401,20.52645180013959,17.879402384207253,2.6088456898415733,-7373513.109512061,3285991.024806946,2624518.5824619257
4500,57.64337508604162,1171.4604736461247,228.63101570024656,182.6034321826285,258.2839717260434,0.0002293317949770994,0.00519940212726321,0.001047010268365724,0.00044471122596762865,0.0007797832717969662,-0.17706972610316127,15.363505634795127,4.677124917062534,90.36976674179846,17.268344994229825,16.639520180558385,23.855027581972774,5.69403900936316e-06,0.00012978160443597795,2.5617901847327322e-05,1.111931263261063e-05,1.883459752221687e-05,-0.026988561454199044,2.168671696669094,26.72710151887171,736.203022691981,136.28011950483454,0.0,165.89732661753007,-0.05618977671476887,10.83136297824857,7.521482307458178,32.41733028653804,20.42230458541348,18.166234645826094,2.57882127392066,-7397264.080533426,3053762.3507265695,2569530.0202373527
4600,58.49046808682201,1137.7822084532502,222.05330732431113,187.82714165806274,261.08126540449405,0.00023806437938637525,0.005374158383731256,0.001033829132517003,0.00044398379092173946,0.0007511835591642926,0.1255741974854806,15.424460350662658,4.898574209534353,89.92896597595501,17.181090963885772,16.983772212463787,24.047576317014087,5.754499957513666e-06,0.00013102596414970558,2.574491585588152e-05,1.1213686115825383e-05,1.8746429138908284e-05,0.002899839629699611,2.1728966432284724,27.678710337051537,701.7902895674,140.30329231509387,0.0,172.3010441602834,0.10824437566278883,10.769823369341195,7.7338101030308,32.25886229554095,20.36664731484703,18.599373587369477,2.593382905725235,-7339378.703050726,3069861.662669017,2760122.6954291533
4700,58.21316584200774,1133.0717427653396,230.89476025978186,194.5810819768858,278.37780015644097,0.00022991823134394505,0.005440262516335811,0.0010307026535239406,0.00045569875620600123,0.0007892727226721102,-0.07783368709983161,15.53553580829739,4.85509731373653,89.74498735977448,17.338450145307096,16.921008621132973,23.796512732814357,5.705629604029355e-06,0.00012986582167796615,2.5642329138309346e-05,1.120902033969884e-05,1.8855309461268268e-05,-0.0010481432852918857,2.1837270305395116,27.729858924237604,731.5377104011773,141.43301315285987,0.0,176.15993317062794,-0.10099039981559298,10.651595734631217,7.794979958335692,32.69819175264213,20.160415752748754,19.050819680684345,2.562517170136212,-7317261.811095433,3010175.879018802,2702157.712442759
4800,60.02713849169697,1172.9223257034091,225.88199420507996,193.78160374005327,267.09322366707073,0.0002347583244201507,0.005294853474309999,0.0010600377600182382,0.00045238814820091575,0.0007870887274533812,0.19467765801512316,15.412731060030318,4.916983397821542,91.66315984768556,17.798768115466384,16.558577995089525,24.72083772254747,5.718176018334459e-06,0.00013045957442134378,2.5476890370001738e-05,1.1170001093388373e-05,1.890083512957628e-05,0.006173515988395676,2.191914201558634,27.6569501363745,709.0164261284123,138.0406230559762,0.0,178.45345626288437,-0.10763404408285107,10.796747468263337,7.740139732067908,32.327521028518234,20.785946431555878,19.170574126992168,2.638807306341949,-7400265.373755357,2938435.139310606,2698610.142547945
4900,58.692603491145526,1170.2931668767653,236.33553439766445,199.6883431647815,275.22246547272005,0.00023846027817651382,0.0054024246102437525,0.001061779941813177,0.0004638160942952527,0.0007630694056227513,-0.07901795628675332,15.396099298353832,4.9295440084296285,90.69900514007747,17.210468380877185,16.97790319836699,24.546589011622125,5.7426770854585285e-06,0.00013104233536080832,2.551443544670739e-05,1.1121366228192806e-05,1.8875283268892688e-05,-0.028590851369342345,2.1835758190394916,27.11618918335355,722.8861698292919,143.9144499252417,0.0,182.41954604472508,-0.015196526295427558,10.71337589164596,7.896079287600117,32.0223170234927,20.76393642804298,19.35514000984943,2.6877330184009187,-7347947.457210323,2888788.307834393,2680022.7545730867
5000,60.72281734386686,1185.5639493952733,235.8563063387729,199.28932065463474,273.69212733452946,0.0002378293832269689,0.0053585432238583966,0.001056248073974145,0.0004756285192597841,0.0007921374525869065,-0.16731867321341212,15.409644936310643,4.790997093033606,88.35875725121885,17.64687103688451,16.75515647668455,24.368643497495682,5.719259052699105e-06,0.00013092312830046242,2.5681368245346854e-05,1.1169506418299984e-05,1.9007850134341375e-05,0.013335427572081292,2.1413696509183717,27.97345990580887,753.9151307987665,140.52190766728387,0.0,182.3479945034684,-0.10666667593903846,10.757063381225036,7.8385328975120325,31.73784906855156,20.828998398586116,18.765134761750524,2.7117831782604034,-7370946.742263446,2915500.6677087485,2792488.5414263103
