milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
1000,0.06447865585949057,0.2216698530328131,0.006713781064643081,0.02071062894306977,0.0004405528468860511,0.0002344823728773448,0.0002990840547382934,0.008920848521316617,0.007835637738248137,0.0008725729420635489,0.010069243923617495,0.051079427217701506,0.0571756703778518,0.05271550491847168,0.005056962408891611,9.697136332100921e-06,0.008135977863148514,-0.00011831319028022181,-0.0001078156327687386,0.016352995068854567,0.012397914105564846,2.5614944753684954e-05
1100,0.06445918653815225,0.2152746863270073,0.006544408050696054,0.020766399563020108,0.00017182670138568781,0.0005680707460908178,0.00034713197293615437,0.008935939725228203,0.006736011800831651,0.0009382578431754558,0.010072483017690276,0.052302125193552734,0.055000290290756114,0.05672984294063022,0.006056899266020335,5.727452402803485e-05,0.007516628540074276,-5.7749243222321887e-05,-1.1543105964835974e-05,0.016361261564215898,0.012326085695991926,6.138090603862597e-05
1200,0.062356272570728635,0.26117828013857197,0.006653977380501154,0.021123098924896312,0.0005108466714061235,0.0006063679941305623,0.00013956267691280565,0.009056276322729184,0.005498792499429571,0.000487959248421044,0.010069123268480666,0.06081828341854077,0.06408466887825516,0.058546151396949804,0.006703932284235453,3.986441034125117e-05,0.006177991409064221,5.58275943802847e-05,-8.856403120591051e-05,0.016251452438179284,0.01219088512152624,7.321264596179426e-05
1300,0.0616122771282198,0.3101952273370305,0.006564610599283594,0.02109851835228633,0.00044072652138568697,0.0005605341433137229,0.00018827067586407462,0.009278302132480648,0.0047412437380284075,0.0006420842772253239,0.010068601234818893,0.06522735468391824,0.06574621568483283,0.06808772293457686,0.006670630389678412,-9.839240072314369e-07,0.0051824020706997195,-5.6565680331653865e-05,0.00012818032134536718,0.016261687958423154,0.012270030171085088,3.002551473908592e-05
1400,0.06130235774260081,0.3187908318618342,0.006536604693238636,0.021064388221116514,0.0005894249587003445,0.000663530027994893,0.0003084187045448348,0.009021754531731785,0.004175667492891023,0.0004876203900630839,0.010073347559859355,0.06837581118060805,0.06804717334166867,0.07125329549570097,0.007601217515321585,9.456502300111193e-05,0.004563347148740827,-4.367205826112836e-05,-2.243421721186884e-05,0.01614760230507245,0.012191121320441162,0.0002864443406066995
1500,0.05923908832787979,0.3174646064511021,0.0065257740940449505,0.021136024295348114,0.0005999756471793482,0.0005953035144802289,0.0004911432782687636,0.00883111962356921,0.0038694458540690538,0.00023647482556779606,0.010072088648419728,0.06512597157632231,0.07091737378149379,0.07513384628596717,0.0077460221732137576,9.413831149643243e-06,0.004309201567496738,-5.5404160076237625e-05,-3.7708695426521e-05,0.016209911767279074,0.012135436263116164,0.00028089802357791243
1600,0.05885086741805931,0.3225796101671683,0.006528273884760398,0.021677870357058114,0.0005041511593370827,0.0007664283996354265,0.0005827223666003737,0.008884679681157033,0.0029948376343266465,0.00031256328530454054,0.010074924710879053,0.06986881976553935,0.08078728526806053,0.07711191749360344,0.008583176591687953,0.00010552375748909331,0.0038678446391430584,8.062643961288477e-05,5.0718450658088264e-05,0.016193190827506566,0.012036463367675818,0.00019195828073726993
1700,0.05725421890256033,0.39646146251230746,0.00651548250843472,0.021372397375745634,0.0005863499203329745,0.0006526226122735457,0.0003599366740119201,0.008465624143066706,0.0023409312890787693,0.0006705175233625564,0.010072900131469994,0.07852086008025845,0.08364304809549304,0.0809031351580456,0.008923308574950056,5.0473462409019125e-05,0.002330489438794205,-0.00010465009080676728,4.15527678073607e-06,0.016169044188884627,0.011986177155424788,0.0001577171561535428
1800,0.05567841702007235,0.4111942694382955,0.0063772574978714965,0.021463481077517707,0.0008942591052534042,0.0008899212871188033,0.00035582417652299015,0.007800592941113311,0.001981166166111373,0.0005507219730804893,0.010071778668846381,0.08091229514245221,0.08151858196083177,0.07814536238373823,0.009442899075601351,8.71854142244094e-05,0.0022250703579125225,-6.303547123933729e-05,-9.911598963097058e-05,0.016075790327767184,0.011788280745077134,0.0002244799364033232
1900,0.055091593043572196,0.38898574900593996,0.006471893773570158,0.02180320531728238,0.0010560923258820822,0.0010522225644053606,0.000444533541935564,0.007935841159988069,0.001871675788405843,0.0004585490618553383,0.0100736234062618,0.08202665647292795,0.08993806508253631,0.08951817308508557,0.009551167796793261,-2.1554376418304828e-05,0.002824330993965034,-8.169342142218092e-05,0.00010486341633131617,0.015991543184769634,0.011780636554422099,0.0002684710620027141
2000,0.05420833011818101,0.4501387028079666,0.006333079735323613,0.021719842231817145,0.000954406724091893,0.0009347692362692151,0.0007163510581184741,0.007061493433179348,0.0018533286520942245,0.0006216059535178727,0.01006687880853233,0.09099168285654895,0.08928587792211137,0.08624134279263225,0.009802139547193427,-0.00010505931671271406,0.0013382244335547243,-2.066333130086895e-05,-3.762061457928363e-05,0.01609121352215696,0.01170940180858895,0.00012541336486356343
2100,0.05248498746668608,0.4574496142419269,0.006337645052370917,0.02185368509202003,0.0012119264551987557,0.0012390782271614674,0.0005789855286782144,0.0068808790284661855,0.001377498377992739,0.0006187818757834844,0.010069704429880347,0.0933060129861095,0.0937824234784397,0.088326898804145,0.010570017919095037,-5.262835200863673e-05,0.0010470176584781938,7.497395205300681e-05,5.8385859669642036e-05,0.01607248818309291,0.011653006917213844,0.0002771348870426512
2200,0.05155419086845318,0.4793817931169388,0.006397891444104213,0.022185721889252295,0.0014115579663139806,0.0011121694705147939,0.000875177531881675,0.0065408348725799524,0.0010575120051715262,0.00077621665323231,0.010070145288379118,0.09428710261033807,0.10430281102735746,0.09508345536997066,0.010888521617336566,4.5032869366388574e-06,0.0024088288953331535,8.884074592149849e-05,-7.978644096370899e-05,0.01599432381613168,0.011493582279337076,8.841603346031658e-05
2300,0.05019743864976318,0.518907892094855,0.006277966259964117,0.022327796350481367,0.0014249727859877448,0.0012633679224573896,0.0007507861678715644,0.005864933016466437,0.0014106415454086733,0.000674613688616415,0.010064507461902359,0.10069446748130971,0.10545722104222621,0.10204179725062079,0.01067703087718027,0.00013671973220483001,0.0021866565712512507,5.079205214443894e-05,-8.606515402518904e-05,0.015902031383902115,0.011552882925035297,0.00022855658555513166
2400,0.04951062782353688,0.5244229553022579,0.006325786712380301,0.022158228417889524,0.001374725643802147,0.001454349828256098,0.0009480791915794276,0.005461310023601627,0.0011197365307512926,0.0005091177211015272,0.010063444422573283,0.10580393814380429,0.10946603625904142,0.10885155805041082,0.011308708905514409,0.0001251631930048598,0.0019304118980947044,0.00010602133043852246,-3.794716165039619e-05,0.01595778389120503,0.011482286155319425,0.0001858926374820519
2500,0.04913883004986253,0.5524896110128257,0.006236476358633255,0.02219112115462301,0.0017908177667051016,0.0016861493882412704,0.0007268927488409658,0.004908808496189458,0.0008548585722381692,0.0008214380607628114,0.010061240993375556,0.10721041591666261,0.11437222650310352,0.11022783841862036,0.011527718658049817,9.125023033091429e-05,0.0008515096975105837,0.00010316550762293005,6.416368525534973e-05,0.015935676156003383,0.011347498004326632,0.00016437827341612916
2600,0.04829254671570625,0.5585294566193686,0.006255251504846841,0.022223203545561267,0.0018266184142639531,0.0017157877751753717,0.0008777618437355792,0.004979976630321923,0.0008516189017223674,0.0007608856683579458,0.010062921344826593,0.10439404522171522,0.11795771608458432,0.11087760676848087,0.011997227402706206,-8.243392904160313e-05,0.0006534819092566633,5.0707937877436725e-05,-3.358930829972129e-05,0.015780288679394107,0.011305602097980759,0.00022460540857137433
2700,0.046473127779356325,0.5487851430286886,0.00625325921442028,0.022723237975564494,0.0020420663375814744,0.0017136978470248447,0.001006866244565367,0.004344247594649147,0.0007459281945155232,0.0006635773991403618,0.01006056420379356,0.11397721204808837,0.11308579189636606,0.11995044420835466,0.012121405489401686,-6.99365833376825e-05,0.0016546084117273862,-8.431578591871198e-05,1.2645713581069425e-05,0.015801798387799586,0.011224464223053158,4.9784648686978966e-05
2800,0.04598373325880712,0.5702841618710899,0.0061168029337398564,0.02262518557138405,0.0019906577586235683,0.001773755846019098,0.0009108953826359035,0.004301239111918616,0.000813760928416006,0.0007280104537861018,0.01005851484225454,0.11257290926037765,0.11537855565028024,0.12303843171612491,0.01264951024375837,0.00013919553487704733,0.0017260015832409401,-6.162314261319923e-05,9.51670790933038e-05,0.015869203041490386,0.011122183130557973,0.000116762451621529
2900,0.04415764276877209,0.6182181280979379,0.006147257102095489,0.022695872398444412,0.0022304177359206887,0.0018915210217248788,0.0010997445287706613,0.003931836861077802,0.0008364155437041498,0.00039966029720979923,0.010051861797531775,0.1201238659772249,0.12173616344501485,0.12668787222740516,0.01245819042882111,-0.00010300458600538097,0.0013199977292344134,7.195837427853058e-05,0.00016338296916318726,0.015739645974658267,0.011090507586054937,0.00016018476542657467
3000,0.042894197262920285,0.6553276971028842,0.006053267502800408,0.022592994360288533,0.0023751014762400944,0.002211870798914216,0.001056808164341153,0.0036537094574997783,0.0008259159904995926,0.0004338571549125803,0.010053288240857577,0.12541035253298627,0.1251219333471417,0.1305746560454613,0.012901045772394695,-1.0077676394863776e-05,0.0008894424820831563,5.029131300840376e-05,5.049964226243264e-05,0.01569247045258407,0.011034726626286772,0.0001587440658804071
3100,0.04209428168507253,0.6598126414700567,0.006102765213465385,0.023147375081335516,0.0022476262754780327,0.0022225421792257663,0.0012407329704216669,0.0033286559800824065,0.0007448919580400491,0.0006661068138569159,0.010052181138111554,0.12964941055903453,0.1279120413828461,0.13019760347888676,0.013087398513742772,-9.775104107444711e-05,0.0002723572610981199,-7.069994232244065e-05,0.0001223928876492124,0.01577721484204439,0.010967383593132318,0.00023181129154985867
3200,0.041433599011158964,0.7054493818271674,0.006111700197588302,0.023255785652548187,0.00251939438186275,0.002193445710564292,0.0012675868491786137,0.002819510242546595,0.0009208738496855449,0.0008160047432561996,0.01004874189855348,0.12616817887242018,0.13623788710174967,0.13070225580868977,0.013443671574663644,-0.00010646574222469961,0.0016137798905388483,9.289711635104757e-05,-6.388244320562991e-05,0.015628949046451922,0.010942308481538512,1.5158559844216131e-05
3300,0.040841920683211366,0.6689341302334375,0.006010075175493046,0.0229289144999102,0.0026793844854050898,0.002226142380532083,0.0011984767645656835,0.002786060380238877,0.0007815053104794822,0.0009300556637608433,0.010042911735588512,0.13643656971163515,0.13233889452256195,0.13383236428559567,0.013196060181897193,2.4445980022653423e-05,0.0008555657695144123,-8.923787643641438e-05,2.1026112300049307e-05,0.015642493224450552,0.010870211095276007,5.5980525107956835e-05
3400,0.03954116515930986,0.714302206602091,0.005975410347487673,0.02326038718865825,0.002583671750616559,0.0024865829830022536,0.0013921368701445146,0.002287583059391461,0.0007723725783905351,0.0007359245534850581,0.010041735258753074,0.1344492635465837,0.1362542247057085,0.1438409924555194,0.013599012180169378,7.289586248329432e-05,0.0009919479027174587,-5.7551197210607835e-05,-8.538302904788452e-05,0.015714436335975884,0.010855268394561909,2.954806072001057e-06
3500,0.03993936650483789,0.7647884352401287,0.006006569326968191,0.023105770959316325,0.002628552540466014,0.002565975863305882,0.0012977604476361894,0.002138000808292595,0.00044262158981954713,0.0006912351029883478,0.010039226759726124,0.14369481027321546,0.1374134311845794,0.13956864268083616,0.013903873608678912,-0.00010364492029348591,0.0017893552661335777,0.00011765282980495705,0.00012542788735964193,0.01566725599475989,0.010695646091521663,0.00018871091591741835
3600,0.03855702901890606,0.7457925009795948,0.006027813781545018,0.02348375374911705,0.0028015759988525646,0.0024940671443762765,0.0013416808242075807,0.0023573496146570443,0.0007159907335052812,0.0007365366873291533,0.01003553407528109,0.143543790189567,0.14826448222299138,0.15263735430143524,0.013368272421771354,9.731836948308138e-05,0.0007413982511403829,6.242440931087523e-05,4.6429486980663e-06,0.015598086955050156,0.010622914786812475,0.00017782301278622018
3700,0.03826812342497687,0.7819205534191243,0.005908409333156293,0.02347091944636126,0.0030471181230243135,0.0026256679993462845,0.0015563313471410993,0.002010889325845192,0.00039493588583267025,0.0007978917365976084,0.010027244727153698,0.14676523038309325,0.1494589038757005,0.1532078958269735,0.013899178613194764,-7.533262089620374e-05,0.0014204028304543757,3.513681295975805e-05,-9.85517334489736e-05,0.015642821380936686,0.010577635591001026,0.00022275880480354847
3800,0.036886981922848026,0.7781537007350848,0.00593548910792971,0.023638530639496794,0.003021952694374688,0.002872577605891838,0.0015764473811876207,0.0016981641296806467,0.0006780942476700882,0.0008347390804606371,0.010026808728566256,0.14578368929456673,0.15008228773487697,0.15244119686554045,0.014135292128238303,4.520528035522408e-05,0.000984558825613538,0.00013105935205414088,-8.679812829380366e-05,0.015466782902608871,0.010503159170747893,0.00013797315073207382
3900,0.03544405558311559,0.8130155532727252,0.0059466583770726575,0.02374516998250883,0.00303973370209891,0.002722102368793337,0.0016218674762375977,0.0020683952351310715,0.0003685996034133341,0.0009329035082295504,0.010023217806492594,0.15623410173953292,0.15445550647505504,0.1556576378137272,0.013868417493031436,-8.443697251678256e-05,0.0013763097718213326,-0.00013464036283123137,0.00013975238542097702,0.01541564038732007,0.010429747341115916,0.00018011964464867357
4000,0.034226767753498324,0.8114945981854699,0.005909652930073016,0.023664210224711962,0.00329516470044099,0.002884102208432973,0.0016706067827869627,0.0017958025866974682,0.0005418764230722609,0.000537863898647509,0.010016456899057419,0.1598422017753896,0.15265247348440905,0.15927945174495164,0.014133101523004846,-0.00013593939506504037,0.00035738704438044997,0.00011738825981584699,-7.96276546854324e-05,0.015562615061888427,0.010432908459397438,5.38471138061943e-05
4100,0.03347799199989427,0.8569553963177319,0.005923118644886778,0.02405132729354617,0.0032322282780188187,0.0029172819630112704,0.001411584531432339,0.0017340374579499994,0.0005404273761306672,0.0007314910411921507,0.010014387495100507,0.16303731721792392,0.15705272124910727,0.16560130675046583,0.014014142193181695,3.224198292137096e-05,0.0015290384622256895,-3.750969736249872e-05,0.00012213728502487566,0.015423416280156178,0.010412127258980584,0.00012421673537134906
4200,0.03492760562519736,0.8818574181753366,0.005794657456109969,0.024053388491757977,0.0031482858757404092,0.003199654879480196,0.0016814772116667922,0.001755867557241757,0.000738298121361666,0.0007042481429165342,0.010010307731530643,0.16463563042387888,0.16059155943088385,0.17209442369936334,0.01381888659769589,-3.258828563809729e-05,0.0012242299892740427,2.4120007397127066e-05,-7.170395480341442e-05,0.015382987996872493,0.010350233158980301,0.0001576692306552348
4300,0.03304764468701451,0.8706700055108484,0.005891679771535915,0.023844323470663138,0.003329694277705254,0.003208147835238855,0.0017148670550624226,0.001234254788656889,0.000618533521206219,0.0008129409843892224,0.010003294717973225,0.16714369608225854,0.16133356328310233,0.16704288977593668,0.013881935229281241,8.299180344094655e-05,0.0018634690292557074,8.223067499994144e-05,0.00012745448051340865,0.015407659841969937,0.010207786161929478,0.0001373534853753369
4400,0.03269522341977722,0.9373963895486234,0.005792881165354035,0.024351418269827504,0.0033303548578101074,0.003072347708486028,0.0016922349683445514,0.0012218274101427214,0.0006165000340110003,0.0010813968986103316,0.009997352536228991,0.16513010399895092,0.16060296337581412,0.17330708205447587,0.01425210440476669,-0.00010704561673633647,0.00033278887999635854,5.3580517379117134e-05,-8.688229803419986e-05,0.015414705795781788,0.010233201954316876,8.472716796656017e-06
4500,0.03306109190030614,0.9501589985017378,0.005771920955958992,0.02418396328194765,0.0033719952408944828,0.0033554491384905874,0.001695112341502537,0.001590755729030171,0.00044953795502711925,0.0010874412684482157,0.009995000157800195,0.17675020508547443,0.16382020699404198,0.18270073007893614,0.014578362432005927,3.552650930684982e-05,0.0017682248928784087,4.182342459187596e-05,-3.4589936319322006e-05,0.015370803501890832,0.010091526784096133,0.0001916115084317618
4600,0.03089136048900808,0.952683211810954,0.0057915287961795734,0.02429614800005469,0.003505770647945249,0.0034085922841820986,0.0016842518680742098,0.0015449627704060792,0.0005413611009037078,0.0008204799402153286,0.009988620603555667,0.1779454752015492,0.16935467139781943,0.18136412345698047,0.014018642610449125,0.00010994920859496318,0.001010749982099072,4.7359341900223524e-05,-9.705820746383577e-05,0.015377120435620839,0.010105619007928833,9.647339649476342e-05
4700,0.02996640659438703,0.9514623894280867,0.005707523044265048,0.024318615253036902,0.0034665100737831687,0.0034166545255072656,0.001924446062788455,0.0016366916198770074,0.0008039154200356181,0.0010957249021509039,0.009982301423129749,0.17929028094613028,0.1706557900733563,0.18549774408439443,0.014014002397612099,8.105522468908601e-05,0.0003814261471642669,0.00010680531169090512,0.00012797837351661588,0.015355199930720003,0.010045545165723913,0.00020589198757986179
4800,0.02921745560543426,0.9765398934164615,0.005728654138123991,0.02432611533614436,0.0034614760743444314,0.003332086976919403,0.0019170291923178,0.001181155994207778,0.0005310262504326696,0.0010375347965904426,0.009981631685662512,0.17921604946832762,0.17048893709004526,0.1870626340420374,0.014286547750383792,0.00012941926373806448,0.0009417264599197353,8.706574203633556e-05,0.00013244054818074258,0.01527387933846695,0.009979164454889408,0.00019851048879866799
4900,0.0300141854355305,0.9901543320800806,0.005758433065428636,0.02444562973170149,0.0037119411299797707,0.0035556393208445165,0.0019096026178681146,0.0011121726162808241,0.0007792763927857109,0.0008700784604831605,0.009974974285151048,0.19093486997031642,0.17866811336458838,0.1969206999900344,0.014568062378418359,0.00011696366283254846,0.0006459305991737151,-8.744180729641886e-05,-4.376538361387798e-05,0.015306667844831564,0.009991082726665596,-5.75676774776268e-06
5000,0.029724719472704265,1.0471434451247226,0.005700164206466594,0.02476832769266174,0.0037359481304499267,0.003415934103202241,0.0017360024181516727,0.001562861103838636,0.0006353626197541559,0.0011699864425405754,0.009967667640792113,0.18638858317938942,0.17568119182544634,0.1936700894947827,0.014499632105348026,8.047686197050812e-06,0.0009074750479935353,-8.016730983583656e-05,8.729953827166496e-05,0.015226950404719938,0.009870936636618631,4.7086456015488665e-05
