milliseconds,PCdk2_CycE,Cdk2_CycE,Wee1_a,Cdk2_CycErem,PCdk2_CycErem,Deg_a,Xic,Xic_Cdk2_CycE,Xic_PCdk2_CycE,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem,Kin_a
1700,0.5736704798705112,0.050400968008090616,0.5253555840691527,5.487904917994876e-05,0.0007622058126507324,0.0,2.620392609801028,0.032468384574140016,0.34039392070495705,3.38094099881772e-05,0.00045802570674056725,0.0,0.7995177831493003
1800,0.5503194728549342,0.050673508712921034,0.4942002688989616,5.860228608895427e-05,0.0007899246654976301,0.0,2.609085523259869,0.03096833858258701,0.3644942882147778,3.4160666083311166e-05,0.0005209861365964336,0.0,0.8057018616539602
1900,0.5494473139627404,0.051297937212201536,0.46588501472378707,6.150494891954694e-05,0.0008065355013124333,0.0,2.5837219278158003,0.03514535937486488,0.37731406837655734,4.043338287622767e-05,0.0005664132639536233,0.0,0.8210383246568261
2000,0.5178468217533202,0.05212976571818153,0.3943947705458523,6.275311390162424e-05,0.0008454786753528738,0.0,2.5709632177288952,0.0398437527424357,0.378250856548854,4.9049314475126994e-05,0.000594078883128965,0.0,0.8248043305071011
2100,0.5097129476591556,0.05266344891267941,0.3460463734424842,6.443754132903855e-05,0.0008619729707627338,0.0,2.569010147451947,0.044232129063756905,0.3894785444705817,5.068953840371409e-05,0.0006912181084038717,0.0,0.837108689430645
2200,0.4850531884671679,0.05393806365977664,0.3257085908008887,7.003657099039866e-05,0.0008651523030282787,0.0,2.5554781440813095,0.045412491541173126,0.4047188976475504,5.701105645603726e-05,0.0007010991257029656,0.0,0.8500928422655107
2300,0.4805365685567195,0.05462017895592284,0.2709656505533831,7.110360874730276e-05,0.0008910977633743657,0.0,2.529578115543168,0.04824194247084119,0.4135765253562719,5.796314333907789e-05,0.0008079857444691055,0.0,0.8629603570080412
2400,0.4611378121434702,0.056279374107663406,0.19576290686361242,7.279527471431634e-05,0.0009217615479438035,0.0,2.5267863378734705,0.05287784728049763,0.4202553347766884,6.178828274177105e-05,0.0008474892893385945,0.0,0.8673239161559951
2500,0.44260785081212506,0.0572106935084573,0.15499016977476773,7.61778278998583e-05,0.000913408971170646,0.0,2.505063069121314,0.05701759352888374,0.4387316432574936,7.596643977011519e-05,0.0008753872440228964,0.0,0.8826462588267737
2600,0.4268605481314686,0.05871291575002826,0.10088263154903784,7.645301082839299e-05,0.0009328297246013323,0.0,2.4932857207399484,0.06141373049958428,0.4387743245899885,7.953411919103293e-05,0.0009303962085411082,0.0,0.8951951238787155
2700,0.4205652716618144,0.061022763504537766,0.0677055460867865,7.936259903893941e-05,0.0009472182787429494,0.0,2.4916177596118874,0.06883020001605548,0.4463597348420318,8.140333960912624e-05,0.0009827953996117827,0.0,0.898408534585827
2800,0.4030209624655725,0.06374002929522492,0.04526237919960678,8.2201168612936e-05,0.0009478072826347114,0.0,2.478236721647691,0.07175263424388965,0.45342869909569367,9.827113490703641e-05,0.001058153774698979,0.0,0.9177097802301232
2900,0.3894775480798018,0.06614631278156088,0.00039699285106192805,8.866661764892173e-05,0.000964934372688036,0.0,2.4593348811275475,0.07865408228323569,0.4593800101050391,9.641477151185623e-05,0.0011013964367898082,0.0,0.9224679850225405
3000,0.38123570711499805,0.0675022618169689,0.005222175639831435,9.122064497728806e-05,0.0009815340840623058,0.0,2.4522185879347873,0.08178965336453743,0.4680907640783526,0.00010470757222584913,0.0011524388826561938,0.0,0.9257163855795172
3100,0.37232880758346526,0.06988700058711342,0.02418670107484966,9.333875812351433e-05,0.0009822918620015558,0.0,2.4475101270162454,0.0871202058770898,0.47021395412877187,0.00011449331127734536,0.0012553576713927883,0.0,0.9403117824702214
3200,0.3618557236791084,0.07115575608896808,-0.004159225257802766,9.880219908081087e-05,0.000979440408534665,0.0,2.4316582706458436,0.0956804621884257,0.4692549981222872,0.00012807438061021006,0.0013009935463346976,0.0,0.9424912662284397
3300,0.3411029125987876,0.07364470494402944,-0.007957329332604533,9.870980259179482e-05,0.0009981980604964772,0.0,2.424802669040339,0.1021746404086874,0.48458602353792596,0.00014278962887837168,0.0013686708356519307,0.0,0.9604092530020036
3400,0.3322477857040755,0.07463168014600449,0.009838538692689294,0.00010381863118413625,0.0010066451176929559,0.0,2.415272342858383,0.10957302361670694,0.48117217528243295,0.00014723248702125426,0.0013928614131886008,0.0,0.9582835839791948
3500,0.3282379961838819,0.07568068752987767,-0.0004775445725926225,0.0001088095646676913,0.0010089462597841175,0.0,2.3988227736671353,0.11729527801555806,0.4903309611373423,0.0001579836489891267,0.0014841270210346586,0.0,0.9744773252425379
3600,0.3198314492183118,0.07766989550311744,0.005287785602850811,0.00011253363952005162,0.0009999183865718306,0.0,2.3867153747200294,0.12389546278594293,0.4919385403067429,0.000166367477372996,0.0015319710107895396,0.0,0.9789478116032388
3700,0.3006120478440273,0.07811112803145848,0.007161942714337994,0.00011433038197668344,0.0009911800691805206,0.0,2.382462702562125,0.1278604544883428,0.4853335970380148,0.00018226275233563719,0.0015644415509635681,0.0,0.9814263361756347
3800,0.2974889018417234,0.07888899228423268,0.014696753501574643,0.00011679518222517899,0.0010069038132250103,0.0,2.362911443994738,0.13774946556532464,0.4904380359489109,0.00019078575153459875,0.0016686750414748276,0.0,0.9921075567909798
3900,0.28412068393363754,0.0794981976171921,-0.0022839592248790844,0.00012078962321190966,0.0009969085238597426,0.0,2.3602311370570805,0.14380294238453895,0.49802018567143475,0.00020532943622048522,0.0016741071425125289,0.0,0.989055071628472
4000,0.27845560195509644,0.08057885597066869,0.01723389916810157,0.0001271954776633249,0.0010094692796718643,0.0,2.346522486824818,0.14561721880206696,0.49294801283329215,0.00022757580627788163,0.0017730936405275291,0.0,0.9879229827073348
4100,0.25884106816678126,0.0814726321762575,-0.007634677046248444,0.0001283910428155521,0.0010026269686901096,0.0,2.340035288897494,0.15643096162407877,0.498226154050194,0.00023794140364399798,0.0018196404460214858,0.0,0.9920443994395792
4200,0.25966285788722326,0.08225007248563738,0.014270486575297878,0.00013160306426284905,0.0009975462489444139,0.0,2.3467843788567944,0.16250407518775112,0.499086852354001,0.0002511287871493309,0.0018966243503599374,0.0,0.9979779081191799
4300,0.24139784947331594,0.08297663781032866,0.0029754529215137437,0.0001353972987090044,0.0010100777796749217,0.0,2.322526332742757,0.16891609430230534,0.4931630990220846,0.00026566610699073893,0.0019178666844480695,0.0,0.9958576703381486
4400,0.2387463057695351,0.08260277636726297,-0.006626445656103402,0.0001395412985889898,0.0009825606374662752,0.0,2.327688431518117,0.17667392416547928,0.5062170884121515,0.00027959956273476515,0.001984800483495993,0.0,1.000377679525389
4500,0.2226532389103383,0.0832199882573859,0.010202937197136264,0.0001416838435343609,0.0009795547301551307,0.0,2.319764770453543,0.17884949188860522,0.5029334257294116,0.0003002140544809234,0.002035756305774826,0.0,0.9887245660386379
4600,0.23191941474776467,0.08345849008361662,0.02112405676386138,0.00014673845051793772,0.000995377293636801,0.0,2.301640853695542,0.18993010044156966,0.5074935280591976,0.00032113778574405607,0.002161850766824272,0.0,0.9961652362590651
4700,0.21888352545906184,0.08357711567580901,0.009917922672555677,0.00015003365076398487,0.0009732641273071379,0.0,2.3088713008461,0.19256443595320943,0.5008140650086735,0.00033396398864396037,0.002195028497715417,0.0,1.0014531571748495
4800,0.21156914122707937,0.08399878555571233,0.011689435361427738,0.00015498022302146174,0.000997437927297456,0.0,2.2840164579467532,0.20326551768791104,0.49832590202242294,0.00035633787543169835,0.0022122497509988667,0.0,0.9888033622541988
4900,0.20375555214099847,0.08409264999149446,0.009804475720260254,0.0001571128496178756,0.0009685421981876276,0.0,2.2786437637669903,0.2057055842739288,0.5059201316490946,0.0003794912969784329,0.002326582542217032,0.0,0.9893126375547471
5000,0.19323402314706556,0.0833715293004217,0.028218251115667788,0.00015912137076913677,0.000975185724610501,0.0,2.2909347423063493,0.21473795898044637,0.49778087553990025,0.00039568924800676076,0.0023544923386448428,0.0,0.9969363143095115
