milliseconds,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein
2700,0.049115808586393236,0.010038831357446841,0.015158208088610696,0.02369396307206678,0.521193495468285,0.057196460903200894,0.1,0.0
2800,0.05119101705327182,0.010040168762621732,0.015233419397764134,0.02425959893522512,0.553607678745218,0.06147650159807413,0.1,0.0
2900,0.05271056490975884,0.010040742866481432,0.015423795830168249,0.02417164980073707,0.5919391662211083,0.06596814228728697,0.1,0.0
3000,0.05232535323178243,0.010045018806408684,0.015580076931259314,0.025372484569269937,0.6387624810469089,0.07268028301695889,0.1,0.0
3100,0.05440141535100345,0.010046500241124722,0.015707522268885034,0.025765477527113046,0.7016306644258521,0.0729070508044367,0.1,0.0
3200,0.05503476104461469,0.010049283315203786,0.016125057871557526,0.02617969172647607,0.779203851719314,0.0798195979010878,0.1,0.0
3300,0.05696597140237721,0.010052178493282257,0.016102051290587914,0.026442864642362975,0.8044092485268302,0.08959077545819621,0.1,0.0
3400,0.057654929394986246,0.010052785594940033,0.016337346333499498,0.02738064784015975,0.8693951838576985,0.09621010109145228,0.1,0.0
3500,0.05792795114507353,0.01005711506645813,0.016523694799908364,0.027541479602744674,0.9144347089082715,0.10262354826777954,0.1,0.0
3600,0.05961543121004425,0.010058920567865668,0.016746606114218604,0.028371687207331905,0.9733425452786795,0.10907688010665045,0.1,0.0
3700,0.06136473199343474,0.010061474276628303,0.016947529384440576,0.028678558349817827,1.013045760188352,0.11961753357540826,0.1,0.0
3800,0.06107450170286171,0.01006289373232167,0.017267140009505636,0.02908264998057368,1.0366672040396447,0.1301219666747672,0.1,0.0
3900,0.061729791688329275,0.010066909858949561,0.017379528272267686,0.029591067142979988,1.1267849850600729,0.13550988447649207,0.1,0.0
4000,0.06313648113666495,0.010068514334286764,0.01743166084595011,0.030157869407687807,1.1465527066231513,0.143786806795099,0.1,0.0
4100,0.06353325018210654,0.01006935512785646,0.01780248435755317,0.030876422037068713,1.2059176960463016,0.1574431384397373,0.1,0.0
4200,0.06504835996101066,0.010073770631203632,0.017733433268178386,0.031027954107566747,1.2288690261898494,0.16679746016847627,0.1,0.0
4300,0.06617561775469998,0.010077166323676228,0.018180273168853685,0.03188365411252822,1.2956996293117051,0.17172197500092848,0.1,0.0
4400,0.06636667069525592,0.010078090102158214,0.018179930834848028,0.03200241576393663,1.3442019378846048,0.18602439915553864,0.1,0.0
4500,0.06725124747776251,0.010081545666488037,0.01843350082778601,0.03282488163772789,1.396402762838375,0.1932268250775212,0.1,0.0
4600,0.06832421975167362,0.010082132444099777,0.018684055973693322,0.03321011845922521,1.4789305261177874,0.20662389167319611,0.1,0.0
4700,0.06829174413401105,0.010085990240403553,0.01874163695749824,0.0334469451657646,1.5124816748377337,0.21800204000967777,0.1,0.0
4800,0.07048984305367663,0.010087412032723517,0.019071100150992115,0.03444196429804493,1.5601542000687332,0.2256251108944229,0.1,0.0
4900,0.06981527064227183,0.010091559671841149,0.019193586192781872,0.0345861118492722,1.641059967471034,0.24270551846112795,0.1,0.0
5000,0.07065095515337193,0.010095457958245836,0.019378998986222622,0.03528870895271425,1.671500679018902,0.24935331569590397,0.1,0.0
