miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
2600,588.0656470053665,815.7340943763234,1.077576921025026e-12,1.1828229127967661e-11,0.14630217921121824,19.713804094900993,8.449996435339022e-09,1.2736589416009176e-06,0.40281933575810763,9.585240143472012,0.0009699552949048286,0.09860849789361147,0.005719878491886374,0.6929325947738173,3.158320094948981e-10,1.3907746223477788e-08,0.1782762586908926,89.73235309425505,2.539599110240959e-07,3.848406298698034e-05,63.32536274851096,108.0189402033079,1.4769055775106215e-05,4.401812526622161e-05,1.5779179733421947e-14,-4.180344526266125e-14,2.292015200204717,295.4642874562953,-1.278409990125524e-24,-2.6339137317743075e-22,-1.2082489076258665e-23,-4.022482142380648e-21,24.946967560465925,35.291347268546495,0.0038733194984395254,0.0002846217947293127,0.0005358957966153716,9.085380139298902e-05,0.0,8.962390597104503e-05,9.109460739959639e-05,1.9101434238227265e-11,2.7653849632523784e-14,1.745736684565943e-12,7.453472641481625e-15,4.033577137770842e-05,1.0065264359648596e-06,2.5985255489659823e-12,1.2984154284695629e-12,7.785213236719007e-15,1.6023422134878248e-12,1.342886664643615e-12,29.99999999999834,1.0759182169158343e-12,7.146620254763759e-13,9.55495376182434e-13,-1.0986682788901482e-21,2.499999549563815,3399.9999999058386,-5.410389006807442e-15,4.092791790002871e-07,4.685621628706526e-13,1.288407069852518e-19,3.3973794647460547e-10,7.831565349297862e-08,3.453016235970609e-07,9.469439459246666e-12,5.988786088966912e-14,0.999999999997683,3.9304883882110595e-13,-3.358124377388148e-13,4.832703785948211e-15,1.11913926923687e-13,32413.856894912726,2599.999999960743,-4.976097431288003e-15,4.035396145464078e-08,9.447525361285043e-16
2700,581.4096881266735,821.7203073183687,1.141517213173871e-12,1.538680737218795e-11,0.12030602536606191,19.860690659577205,1.012131706426316e-08,1.2999484079036787e-06,0.36533865310982533,9.55322135577932,0.0014207448381036922,0.09854702793413224,-0.00012367863443178521,0.6946077263609955,3.1765412469934777e-10,1.8803637533268175e-08,0.33210424261773297,89.1764211657849,2.6671269889359734e-07,4.3203211970997734e-05,62.203792482385914,107.29638065539248,1.5783306427119455e-05,4.762856522442118e-05,8.97155209191131e-17,-8.029947719821132e-15,3.370473286544908,297.4900329747502,2.8025646342502606e-24,2.4066061903770723e-22,-6.874257338900535e-23,1.0721467921382235e-20,24.831648305688,35.0929567017141,0.0038497193083322297,0.00030077475334576974,0.000568493075881152,9.589141005390429e-05,0.0,9.419226407906062e-05,9.637317925838661e-05,2.2782730471343815e-11,7.528839646313414e-15,1.7329248439892816e-11,1.4667169611189857e-14,4.578878853180909e-05,1.1112359804283593e-06,4.3877966189249004e-12,4.028782578948743e-14,-4.004081199322806e-15,8.575630122326524e-12,7.743955150360182e-13,29.9999999999975,1.2272168315988045e-12,6.653134930350196e-13,1.947714164933324e-13,2.5760081163784922e-21,2.4999994677095034,3399.999999895361,4.6764136580221504e-14,4.669679541596782e-07,9.549084053038174e-13,-1.3502065370411822e-19,3.6492004720147524e-10,8.9534668414707e-08,3.868156783058529e-07,9.127352062191637e-12,1.9753283897565229e-13,0.9999999999975471,2.255385636970253e-12,-7.788141668997273e-14,1.030042647464425e-14,2.0937053336205857e-13,32680.833947941508,2599.9999999547276,-7.855694126973688e-15,4.8181249188806135e-08,6.527571828271371e-16
2800,586.1269337213683,820.1172836130831,1.390303697760848e-12,3.978681091799068e-11,0.11089657648917192,19.775277356004132,1.4228215002750519e-08,1.5806055115677223e-06,0.37885385172806973,9.633414950084596,0.0018387019591873807,0.09766928809676895,0.008345454598535362,0.6970544184515555,4.2269792295786334e-10,1.9987468943779187e-08,0.1885922002611788,89.55692921487145,2.9677387637633833e-07,4.395476125571203e-05,63.36749724470502,107.64201024664135,1.6417331279822715e-05,4.8677758593005397e-05,9.206384260805369e-15,1.1182481612315997e-14,5.461206410838565,294.4487955191003,4.717406870271683e-24,2.806697874532908e-22,2.2539881365960872e-23,2.4637522777084292e-20,24.97834312330699,34.98530848410414,0.0038187529074320747,0.00030708458230433464,0.0005927751172385005,9.926118013463507e-05,0.0,9.703748293741394e-05,9.953177762913958e-05,2.317578852396942e-11,2.930476400341537e-14,1.0953150237805553e-11,6.3609514071354085e-15,5.129120042560435e-05,1.2267063945545444e-06,5.144055877105368e-12,4.975560337598857e-13,3.6135248770541897e-14,9.689562972380639e-12,1.831517363908584e-12,29.999999999999872,2.9338585568761155e-13,5.600002157475553e-13,9.026708487604926e-13,-1.6797046143419921e-21,2.499999445089624,3399.9999998966746,2.897618775207384e-14,5.526626419185699e-07,7.662473335438371e-13,2.212308207378748e-20,4.3762953375102734e-10,1.072653816037858e-07,4.2003281174127005e-07,7.888705723901383e-12,2.2436408361929842e-13,0.9999999999999377,2.445111792698576e-12,-1.6217796830462045e-13,1.0057802219066219e-15,6.632011718260035e-14,31600.12197007111,2599.9999999537326,1.7681492857634875e-15,5.3718944103973785e-08,-1.7798956539328483e-15
2900,588.1772779897747,819.1637724388812,1.592775273907481e-12,3.464456097183712e-11,0.03980954907079465,19.833597564210002,1.3876112265648846e-08,1.643452131264865e-06,0.3503768674169129,9.669420338476911,0.001555857037759267,0.09810107642280948,0.0013407595374114656,0.699534752273968,4.919965249749628e-10,2.34110984800727e-08,0.28168104770081953,89.24640865822266,3.270384398445246e-07,4.833789148680217e-05,63.39419848642389,106.78203689006027,1.741543558886557e-05,5.5446322675845005e-05,-4.791409364952148e-15,3.6693860767691815e-14,4.09223357792183,296.5677256826832,-1.041892641362627e-24,-2.152099022509998e-22,1.7473785205544226e-22,7.372654563077198e-21,24.62765735311352,35.377086673540305,0.0037989030714430075,0.0003058071682203468,0.0005948180507514187,0.00010133722299448026,0.0,9.819066927319584e-05,0.00010753105966903384,2.5361422407134475e-11,4.147771728855641e-14,2.412600542899582e-11,1.9242896065561537e-14,5.789826548112144e-05,1.3163540571958934e-06,9.382892839467896e-12,1.6682684186278392e-12,4.046993501191522e-14,1.4898160062468724e-11,2.0647470168357394e-12,29.999999999996167,9.22184444092702e-13,4.4453022971352883e-14,1.0856412235556735e-12,1.4536787147888265e-21,2.499999418307049,3399.9999998797393,1.6844025489996756e-14,5.883942433991367e-07,1.0209977109468239e-12,1.764497048681994e-19,4.711853798491032e-10,1.1459346112285836e-07,4.186135537654687e-07,1.3921081937202516e-12,1.7438203895662992e-13,0.9999999999961183,2.6502436294026893e-12,2.4329370935178733e-13,1.3344016491710319e-14,1.7008351504850252e-13,32000.29197055693,2599.9999999446673,2.4764251207538997e-14,5.8700024029711326e-08,-9.704616545035159e-17
3000,577.3882841261124,813.1815366810025,1.949936604170427e-12,3.015876909570221e-11,0.04500438624443895,19.69125934243517,1.766609944145758e-08,2.010860591582235e-06,0.3949674220811132,9.608404955977074,0.0019317597268109247,0.09826977876317332,0.005578541936279988,0.6998567894232492,5.079249621674971e-10,2.7222894613757785e-08,1.0467818159383437,89.81476832355798,3.3859522997809126e-07,5.37432221288023e-05,63.31553652000443,107.58196510680663,1.965018333256371e-05,5.8478538230515886e-05,8.478235246810988e-15,9.035643371539484e-14,3.1089521095901564,297.12369870642726,5.0854884821410605e-24,-2.6563643282494795e-22,1.6834551484631752e-22,-1.4010664145438426e-20,24.624062648470815,35.04087653518744,0.0037311625025400162,0.0003259843296125,0.0006130444697370437,0.00010611313247303248,0.0,9.859713923150754e-05,0.00011110700928195002,2.8102963388591147e-11,3.1965012191352296e-14,2.9598881615678666e-11,2.4674054771069283e-14,6.358302750395211e-05,1.3637252307455669e-06,7.1423272206765934e-12,1.8659376616485564e-12,2.791059801001673e-14,1.9382393289350153e-11,2.1641778059197283e-12,29.999999999997264,1.4177185474797993e-12,9.500956590321999e-13,1.1944890087616836e-12,2.0683045339837854e-21,2.499999325652587,3399.9999998579538,8.311513458776035e-15,7.51592241994653e-07,1.2886145612563326e-12,1.5201718835464208e-19,5.706913145874358e-10,1.4354946188591e-07,4.6171946351520884e-07,1.5808682301178157e-11,2.467635120688876e-13,0.9999999999974312,3.0282463421934988e-12,6.731022972184397e-13,1.2208354490277295e-14,1.4260742604632013e-13,32050.148186375343,2599.99999993764,1.1448708005528978e-14,6.273073607302987e-08,2.04301267356543e-15
3100,580.8425399629702,821.4565811423666,1.744894552431039e-12,3.993797484419793e-11,0.10985382921937074,19.77834481456854,1.9256362163658842e-08,2.3569402361968578e-06,0.3390948924181437,9.611142977315692,0.001295228474008463,0.09846737397544306,0.0015978606174245524,0.6948863819378553,5.349255658607834e-10,2.9686591180451583e-08,1.2178699820662842,89.10601368845212,3.696261450236268e-07,5.538499987307528e-05,62.89243065833292,106.91003760344313,1.9753097263468884e-05,6.0526729861661854e-05,8.085709576802503e-15,1.4833082073231274e-13,5.447995574398281,295.1015580923044,1.2114320115804052e-24,1.8959458698347146e-23,1.482459323902717e-22,-1.4617656571025753e-20,25.037167781133686,34.92204423921772,0.003684181574281407,0.0003291448655272381,0.0006315831284587953,0.00010968157687961043,0.0,0.00010190394617455262,0.00011298620902700554,3.2194491181132956e-11,4.6182841302003115e-14,2.406193304210855e-11,2.034260074797106e-14,6.801086223526595e-05,1.4899347313799707e-06,7.482960293007312e-12,2.4917394674073873e-12,4.459702308748577e-14,2.517797176062265e-11,2.621197742671226e-12,29.999999999997094,1.503921867380672e-12,6.423548029777134e-13,-8.641910143897007e-14,2.883559562844756e-22,2.499999240604357,3399.9999998409835,8.52672185903127e-14,8.22173132402805e-07,1.4634444201920393e-12,2.051503774493848e-19,6.005587252433369e-10,1.4664048851492463e-07,4.865918467492019e-07,1.2233580770948892e-11,2.2190107667498822e-13,0.9999999999962553,2.6341979839545135e-12,4.846057216728398e-13,1.1704398284324402e-14,4.545924602627968e-14,32387.943607979883,2599.9999999289153,3.252832490241477e-14,6.932093131378552e-08,3.0911505872298416e-15
3200,580.2783627340897,816.3180823951187,1.701382075800793e-12,5.998608006756585e-11,0.16072618615432915,19.725495888569466,2.3678450246923905e-08,2.6893053774147566e-06,0.42453508283394115,9.60130646615449,0.001510230947125021,0.09841578632261518,0.0012729476817298227,0.6987313814027729,6.881394785586419e-10,3.49045990227887e-08,0.8647497245032048,88.87747442657614,4.087403673461972e-07,5.721750248718971e-05,63.22012292952683,106.91607191426061,2.1693113125443804e-05,6.745230993465793e-05,2.682290706473176e-14,1.2851274635373103e-13,5.116289486942534,297.37109850522484,3.99170527085672e-24,-1.5242159364379784e-23,3.58624910645096e-23,-1.3133921373109433e-20,24.886801713137917,34.93077024229157,0.0036863842609820615,0.00033885992136192236,0.0006532248389815757,0.00010890590356935097,0.0,0.00010468620913243767,0.0001176168885990039,3.752327366076984e-11,6.910864126893344e-14,3.80166279105212e-11,3.617848333923065e-14,7.125443083593532e-05,1.5777186120941798e-06,1.026249369326197e-11,3.329018890206104e-12,6.911943611596777e-14,2.8416793633329334e-11,4.653990206540239e-12,29.99999999999509,3.5215518794893333e-12,9.991961459607905e-13,3.748234494056997e-13,-8.942788023209302e-22,2.4999991333113547,3399.999999821072,1.490989409920436e-13,8.247621358503556e-07,1.6882282330025818e-12,1.7846131094805285e-20,6.506304422144253e-10,1.7518599800450726e-07,5.469262227705384e-07,1.3722797895668608e-11,3.218794510217591e-13,0.9999999999934481,1.8894086325628903e-12,5.136529327742104e-13,1.0077871578717018e-14,9.67633434964758e-14,32081.36922185636,2599.9999999250686,4.4278717543798696e-14,8.147491976258958e-08,4.653373901984296e-15
3300,578.9513873306572,815.2511836493703,3.1718215932474668e-12,9.621350574538151e-11,0.23484726400070605,19.717949463328463,2.5995572695426787e-08,2.9405922479560632e-06,0.39015465454125026,9.567806141031769,0.0012420287862723461,0.09774056812632821,0.001996311755905001,0.6916482521124575,7.306707422316224e-10,3.9467054174292047e-08,0.35027697348559944,89.60988586628709,4.341044339242704e-07,6.287132648496028e-05,63.37378823282539,106.54297954706101,2.3452545732925584e-05,6.917298513811822e-05,3.547400604202e-14,1.081188215187085e-13,2.2598772690039945,294.5966309901724,-1.9751979194300014e-24,-2.650475086826943e-22,-1.3074208146079355e-22,2.2578272751201683e-20,24.62617989645256,35.16073765748375,0.0036311560421397318,0.000340099218800119,0.000679441842368072,0.00011279571595543762,0.0,0.00010826768378803054,0.00012192086857033553,3.928682953945921e-11,7.492433070195326e-14,4.4514835861618735e-11,4.199797474759288e-14,8.033245712940679e-05,1.770712982329189e-06,1.6705051539699822e-11,2.7954809278976753e-12,8.355409944397167e-14,3.3500023840757446e-11,5.614163546623125e-12,29.99999999999432,3.555743338291253e-12,2.224453659833416e-12,8.904569825631786e-13,1.0312814609113874e-21,2.499999077105705,3399.999999812614,1.5703693589693334e-13,9.450780910797672e-07,2.037223227461642e-12,8.595263696008545e-20,7.558092962591347e-10,1.936048531971278e-07,5.699145892624515e-07,1.6273614803168372e-11,5.405212448583058e-13,0.9999999999921425,3.698916137203912e-12,1.2699788213602804e-12,3.48227881598965e-14,3.439256298315398e-13,32424.220330642183,2599.999999915147,5.872368754741992e-14,8.45967462045347e-08,6.847572322714507e-15
3400,584.9607153501687,813.5105238494417,2.920665842708061e-12,1.4653279496390225e-10,0.21445395847793497,19.815256336774194,2.8424400020735852e-08,3.437180668186143e-06,0.45054147740898326,9.622742613590095,0.0011928244898471892,0.09789411509141287,0.006520275424643987,0.6947311701423227,7.863165508285666e-10,4.050235023577177e-08,1.2542907570668245,88.82790781369476,4.401429701317646e-07,6.4941169242159e-05,63.33101121768336,107.46178815221721,2.4853197600291243e-05,7.318886611929058e-05,3.4818869328407823e-14,2.521261307808936e-13,4.93328546871673,295.6396140714035,-4.539971301306334e-25,3.3390478682089666e-22,9.169189017582821e-23,-1.1581118563612657e-20,24.706542898841786,35.23678930653085,0.003616055356776949,0.00035851998675229854,0.0007008165741783693,0.000115766817671249,0.0,0.00011127850136111102,0.00012399751276165568,4.123405272460034e-11,8.770344352040378e-14,5.0071654798532756e-11,4.4223119638536594e-14,8.47653629055288e-05,1.901073868966498e-06,2.4707402497979137e-11,4.989794204262354e-12,1.0379441437496942e-13,3.723578198005805e-11,6.6892734951039105e-12,29.99999999999163,5.5412967313449866e-12,2.0655395848212146e-12,1.210411254868104e-12,4.00922897502035e-22,2.4999989815179817,3399.9999997863615,1.5135935703796623e-13,1.0424906919058602e-06,2.4050414109482855e-12,2.59771708702166e-19,8.485781794764633e-10,2.1272189161811323e-07,5.850095510562964e-07,2.1447485655302546e-11,6.769676967501909e-13,0.9999999999902199,6.838997758393321e-12,2.1369641771470073e-12,3.1377363034464635e-14,3.3040711166219615e-13,32806.137521510755,2599.9999999022907,6.479248291203896e-14,9.488779925156907e-08,3.761432613576967e-15
3500,588.7115399259493,815.9810025118853,4.778754685879465e-12,2.0314241299010397e-10,0.09712301993633182,19.797262350202864,3.192835384254994e-08,3.844238187201203e-06,0.40328019335708953,9.635238439022546,0.0015862205736962465,0.09740176421861017,0.0016199106780407932,0.6929426440547392,8.946281603967446e-10,4.640693531217271e-08,1.0079409063238867,89.44790191769386,4.817894899149126e-07,7.005627689186249e-05,62.48013543707461,106.79438326386918,2.5544609883052153e-05,8.124091422706631e-05,4.537908213659301e-14,3.3078754584087777e-13,2.112561631778556,295.21701398473186,7.212118665552236e-25,3.374421530632798e-22,2.805149319030102e-22,-1.1350819481878578e-21,25.080735194961015,35.412823145732744,0.003554168721315071,0.0003615002845488386,0.0007125742271451383,0.00012206088811477304,0.0,0.00011325260324559798,0.00012954873296327024,4.597818151287288e-11,1.067566943782229e-13,6.049991496328145e-11,5.923026933106032e-14,9.15964442098937e-05,2.069988376896726e-06,2.8866854265823633e-11,6.701732947482647e-12,1.0379299394244984e-13,4.487228971504109e-11,8.059395963440705e-12,29.999999999992216,5.130314854635359e-12,2.619001804311098e-12,2.746233029243581e-12,1.3056028818087533e-21,2.4999988325900704,3399.999999775115,2.5250700154643247e-13,1.1928602369313765e-06,2.9902483262183623e-12,6.261250202620986e-20,9.074318473120949e-10,2.2937491381898438e-07,6.203487218631468e-07,3.057175717749358e-11,8.696174057337696e-13,0.9999999999910896,8.641054761911243e-12,2.659668454453761e-12,4.921055825691815e-14,5.779048925469831e-13,31646.716307719274,2599.9999998932467,6.205257916524148e-14,1.0145297624608719e-07,6.017548677472206e-15
3600,585.1333573629647,817.2351749052945,5.442726940190648e-12,2.3244742122003318e-10,0.12417909431737477,19.720519239545464,3.456774288370942e-08,4.0132529754076985e-06,0.43350409176898147,9.650670083162174,0.0010027414684385194,0.09847884947939214,0.003331204961879204,0.6991396979829713,1.0070428167235748e-09,5.0863884466113205e-08,0.3185893569383403,89.65316994043542,5.133535575202588e-07,7.383615947521998e-05,63.18182965547969,106.9724260578413,2.7271847865599185e-05,8.614705755954128e-05,5.831712599676688e-14,4.2162456253230526e-13,3.5384321698137886,297.83066013004435,6.722037036479703e-24,5.2764773882656755e-22,4.033073405941275e-23,1.4341605926593692e-20,25.05968786833534,34.916540358012305,0.003516771403234989,0.00037037733736518475,0.000731663235118651,0.00012102741061336122,0.0,0.00011509673127583632,0.00013487934657120042,5.1165893700820124e-11,1.3619880095877875e-13,8.26682212482164e-11,6.179500278748389e-14,9.694271677931617e-05,2.168247793028967e-06,3.031261607133199e-11,8.097129490365602e-12,1.4990124662449078e-13,5.103984124554027e-11,9.817263275536351e-12,29.99999999998727,7.807537353870432e-12,3.90087355099014e-12,3.512052425307906e-12,4.212647199551435e-21,2.499998783314297,3399.999999760984,3.5602193418655795e-13,1.2975473756833587e-06,3.402817644922782e-12,1.0124928304715368e-19,1.0003399080133294e-09,2.473936239263907e-07,6.8130275429223e-07,3.920747741448929e-11,8.065070463902345e-13,0.9999999999890262,9.006448595062171e-12,3.0431061074111313e-12,4.3887887241118325e-14,8.891328505906868e-13,31646.493219357213,2599.9999998849626,7.914029992511557e-14,1.1305906978217879e-07,8.8996702739832e-15
3700,587.3527417053264,810.4098138352502,7.534487093263762e-12,2.9738165658752466e-10,0.08019249485331657,19.719664844524562,3.7694576309583705e-08,4.646850084433102e-06,0.3237358129759146,9.615121951040939,0.0014504841038836763,0.09769217925904532,0.004886475362534173,0.6919450307594874,1.083174765709622e-09,5.6510102042348974e-08,0.48590588360508075,89.17687804983395,5.317367408390881e-07,7.764987844389204e-05,62.23701259015894,107.10620829915963,3.0290722015224453e-05,8.885646323016426e-05,9.023112405653867e-14,4.950436030721567e-13,3.302702621188103,297.49934733772903,6.522573344149131e-24,4.497031831975927e-22,3.8681930453364047e-23,1.9378783099857434e-20,24.670678079513614,34.95355478751937,0.0035018910163454276,0.00037153942799849607,0.0007488085648803165,0.00012568980260873472,0.0,0.00011918590801617618,0.00013459464642541597,5.5400244115980974e-11,1.4248101187693867e-13,9.294141719547077e-11,7.56821311368677e-14,0.00010695710890675728,2.3037169440431933e-06,4.613705791531083e-11,8.554812055759522e-12,1.8869971594232083e-13,6.952485624680161e-11,1.0244181926122004e-11,29.99999999998567,8.75354221922219e-12,4.950647492373563e-12,4.348872431641882e-12,3.0400784296326532e-21,2.4999985892101373,3399.9999997269806,4.135505022074516e-13,1.3680729331238845e-06,3.803601915243659e-12,2.0800707450160799e-19,1.0975191208662922e-09,2.7820751645781733e-07,7.008490185122859e-07,5.064942771701507e-11,1.1268888885643048e-12,0.999999999982191,1.3250401591976387e-11,3.927335562920627e-12,6.162282191145983e-14,1.0914092717519118e-12,31547.981207625337,2599.999999878119,1.1354513132076281e-13,1.2391656514613655e-07,1.0987287010217623e-14
3800,583.6816364377814,822.5660747950806,8.721825106170181e-12,3.5276005899232986e-10,0.09743835210333368,19.89540206215011,4.3274594574263554e-08,4.7595857577361725e-06,0.39351127605926306,9.66485513460052,0.0008958776115459025,0.0984571639393613,-0.0005226781374648975,0.7000847674057148,1.1796844135600356e-09,5.941566548661662e-08,0.596814079555138,89.14397872693642,5.641562093190469e-07,8.464103558632544e-05,62.10546410594064,107.14566988311216,3.0793277313082364e-05,9.353616842417284e-05,1.2139096034442978e-13,5.527942591096659e-13,1.872681300186624,295.721045014629,1.5604929114761305e-23,5.930704103975467e-22,4.468990320264209e-22,3.8001211893980025e-20,24.927601053664166,35.12509587087706,0.0034795704070968705,0.000380734318160806,0.0007529368400339404,0.00012869195061168315,0.0,0.00012089973639394656,0.0001428498359505623,5.708178138115483e-11,1.8032135846134447e-13,1.2118438980367853e-10,1.0048188215617782e-13,0.000107719051778305,2.4617043087477654e-06,4.760799422238582e-11,1.0647812621132423e-11,2.1749398140000965e-13,8.197695743000672e-11,1.2069455516475251e-11,29.99999999998051,1.1129948665213002e-11,5.228632669667855e-12,5.908106964202542e-12,4.594144819919875e-21,2.499998499397164,3399.9999997085697,5.592716853669558e-13,1.5059390835105388e-06,4.1668550936327925e-12,5.417677733896026e-19,1.1886828649422335e-09,3.002537646331515e-07,7.333228154116306e-07,6.081862714392221e-11,1.3298506308850855e-12,0.9999999999804942,1.6195052639244243e-11,4.554071393922618e-12,9.72489790168687e-14,1.4082569017933776e-12,31657.478353676837,2599.999999859793,1.6161288400541673e-13,1.35883762872088e-07,1.7309807601309005e-14
3900,578.0493879671003,820.5715310993711,1.0402615833400886e-11,4.19365020468055e-10,0.29190292649199023,19.725754977140323,4.6320099380781275e-08,5.527239234056819e-06,0.431101567505607,9.556843089370409,0.0012485814410305542,0.09720708766407397,0.003444949799563057,0.6934386210837709,1.2672416892989838e-09,6.593492342385752e-08,0.25285457408575784,89.21859414003285,6.067299002234112e-07,8.705742822498828e-05,62.22806708952884,107.68811277225751,3.265190065484472e-05,0.00010177913863197849,1.4898971695283515e-13,6.558614067502643e-13,2.2951221188062645,295.1536724589179,1.1595937977331516e-23,1.1197760316582046e-21,4.340719895532848e-22,5.992136229760798e-20,24.77516126150764,35.39197652193678,0.0034138492750280364,0.0003893019765396324,0.0007668382033847475,0.0001313286383532343,0.0,0.0001222189063664371,0.00014380741130837018,6.408743949008265e-11,2.222457999504856e-13,1.3301442034819357e-10,1.1793803981394227e-13,0.00011654869691983933,2.547287182116277e-06,5.948883736894774e-11,1.3509051902561185e-11,2.6946615986005067e-13,9.331149945283485e-11,1.4177353552514163e-11,29.999999999977057,1.3311198363975135e-11,7.142711404857632e-12,6.980694326538487e-12,9.03547990342611e-21,2.499998382980832,3399.9999996862316,6.49130857741618e-13,1.6345891166672442e-06,5.118182714524757e-12,6.015525115967181e-19,1.2389872609091045e-09,3.0792852018733236e-07,7.898607025030717e-07,8.442284426060335e-11,1.699866906795896e-12,0.999999999976829,1.8703701087063866e-11,5.673873091629727e-12,1.0957824717444608e-13,1.5261932790070891e-12,33317.38219712471,2599.999999850688,1.6846061800904113e-13,1.5118758584510269e-07,2.3848256480001703e-14
4000,588.0708538481427,812.2456261484494,1.2373461467308418e-11,4.782270775661562e-10,0.0586925349672275,19.798131123583715,5.038191197904995e-08,5.886309854935527e-06,0.35895974814708403,9.655677751542667,0.0011457187621306,0.09739263910165384,0.0012565172152749285,0.6909465191965298,1.4353090599723505e-09,7.059284067935222e-08,0.2834130734811244,89.01205367406459,6.338077228784248e-07,9.226465151317582e-05,62.70973720309219,107.5952082327118,3.464536124966227e-05,0.00010214525525949116,1.5860671085684543e-13,9.336455842607917e-13,4.937241166472779,297.55310872754706,2.4849339541680842e-23,1.5875230827267328e-21,6.748330171387823e-22,1.1574104364243974e-19,24.58961043122929,34.927822980151184,0.0034081788428264857,0.0004001091522625688,0.0007915894363820224,0.00013708213487534135,0.0,0.00012554019908460033,0.00014953378172981253,6.84155121149009e-11,2.5907877189227546e-13,1.6257913302715647e-10,1.2575902119177186e-13,0.00012839448319381514,2.66828209981288e-06,7.858336016298214e-11,1.6301206903434787e-11,3.2172533567909993e-13,1.1066863776790464e-10,1.829622452486898e-11,29.999999999972868,1.7606378951990726e-11,9.339863244970805e-12,8.69937127197896e-12,1.407360164714789e-20,2.499998259460648,3399.9999996497695,8.220458692749325e-13,1.7395733264932686e-06,5.785336723671592e-12,8.90729541993716e-19,1.3777555971061573e-09,3.4345066808065957e-07,8.288811363179068e-07,1.0503562854840685e-10,2.0428370622193646e-12,0.9999999999686843,2.2036513531847878e-11,6.300629722700851e-12,1.2758641191502706e-13,2.0416387705991413e-12,32159.34690996058,2599.9999998378407,2.2712820638185292e-13,1.5633182526062688e-07,2.71497887208799e-14
4100,578.4627947435507,815.4352733401278,1.5065580921900416e-11,5.897215599557509e-10,0.20831722052017101,19.8295504272427,5.6910841370250295e-08,6.624406732280211e-06,0.4001464336986941,9.657801474754551,0.0016998092401528755,0.09727004509871295,0.004899993179444043,0.6949481419933109,1.5444868404358054e-09,8.046174460153022e-08,0.3424530547356942,88.8468822926446,6.727684088770593e-07,9.902496629888567e-05,62.28067174175814,107.37203116772501,3.688047369391714e-05,0.00010834118129038991,2.1494188297672647e-13,1.1274946481649216e-12,2.092434379348915,295.80987563085165,2.867683008615156e-23,2.151070936275829e-21,1.0014610878974433e-21,1.264233784302815e-19,24.67817495574756,35.39012532734824,0.0033832654546147273,0.0004095696243399612,0.0008007317797073093,0.0001366840913429581,0.0,0.00012657008753605526,0.00015201684823513774,7.087985233604564e-11,2.964803412479643e-13,1.927325578612589e-10,1.6106838721499005e-13,0.00013235628026627655,2.8695563415880784e-06,9.244073742743684e-11,1.998189227591349e-11,3.656405237454528e-13,1.299822025782177e-10,2.1058078350956854e-11,29.999999999967407,1.988565952876314e-11,1.105208577825618e-11,1.1778973007827228e-11,1.8518301209953574e-20,2.4999981086209364,3399.9999996288157,9.587621198430974e-13,1.9421482760330616e-06,6.269520015316502e-12,1.5947608351751143e-18,1.4715324103704474e-09,3.6366461388874214e-07,8.891703441019174e-07,1.1616392701868758e-10,2.5912377544993666e-12,0.999999999964246,2.8208187099659433e-11,8.836843472849983e-12,1.7153772487802824e-13,2.5093129800445e-12,33224.2313668539,2599.9999998251205,2.899419080029705e-13,1.6975099654379434e-07,3.444244064387606e-14
