miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
2600,581.672143392305,822.240290081682,1.117016352273918e-12,2.049320303753089e-11,0.07553960719235674,19.70140688301633,9.38630328920785e-09,1.297492968225319e-06,0.3659338388947824,9.628098388521686,0.0009925033213323067,0.09846301769674107,0.007664390474273839,0.6969571674162807,3.3864898606800054e-10,1.4634351777944348e-08,1.112698574240331,89.88198467288454,2.465594387061292e-07,4.068125611511564e-05,62.75059462952097,107.64578394973597,1.3241251134075882e-05,4.4555880053029734e-05,4.209116130086269e-15,2.4851844225453486e-14,2.086542529237002,298.13501489757874,3.253256232212752e-24,-1.6160183467273874e-23,1.9248125623010502e-23,2.2788847978157158e-20,25.02326973449815,35.08244975657841,0.003865034257942558,0.0002852901414658039,0.0005603544177116016,9.122963923071044e-05,0.0,9.121321399716207e-05,9.42486040365215e-05,2.0399538433446477e-11,1.2380846931271278e-14,1.9785490702188453e-12,7.94096927196561e-15,3.847501246128172e-05,9.611984973476909e-07,6.317920789721561e-12,1.4925762285187733e-12,4.8723741331520625e-15,6.636820652878192e-12,6.076248131269784e-13,30.000000000000647,1.607422179833609e-12,2.4055107112060576e-13,-5.097718330867132e-13,-9.405023271621132e-23,2.499999590032074,3399.999999905177,3.1556730974885706e-14,4.417459740746672e-07,4.3370162229036734e-13,1.6977096807108615e-19,3.5150826859665186e-10,7.648431520388921e-08,3.647558025906622e-07,2.397603213164795e-13,1.339942033640173e-13,0.9999999999978993,5.3595665492386566e-14,-3.426445017931902e-13,6.65470583760786e-15,1.534677143014844e-13,31955.707037997665,2599.9999999605852,1.0075605909384459e-14,4.226488313626926e-08,-5.986059544272815e-16
2700,586.6827937310002,817.4829055958371,9.311151301842573e-13,3.2428987280926984e-11,0.30346697594208405,19.908123161426374,1.0390865298446818e-08,1.4866207699263419e-06,0.3372004459545503,9.562629739748827,0.0019515050386735362,0.09836399399880327,0.005635038189950978,0.6963661998687916,3.552173515066443e-10,1.9811741342770145e-08,0.573122870191317,89.85556444334419,2.693596399263755e-07,4.369750968922479e-05,62.82280662378113,108.01965134649056,1.538226074884983e-05,4.6639809125477094e-05,-5.747338714045691e-15,7.764609113275429e-14,3.0248430289283568,294.8437912343232,3.829096602057466e-24,-4.8969540235344945e-23,6.140773094410998e-23,2.6856242096600496e-20,24.74200748463112,35.19772624080282,0.0038636289680380556,0.00029470694158575077,0.0005763679192651481,9.596086231666014e-05,0.0,9.140886285637147e-05,9.46023354562187e-05,2.1750101025852815e-11,1.8671158043486826e-14,9.186097274232512e-12,1.6298008272054397e-14,4.557730523113319e-05,1.141741621942976e-06,-2.8368525225581772e-14,2.172685177176589e-14,1.6321636918400495e-14,3.9805271340982655e-12,1.8107130622411408e-12,29.999999999997158,1.692505683769163e-12,9.042910486343212e-13,-1.4996216996662962e-13,-4.472168631619849e-22,2.4999994754436043,3399.9999998954368,-1.8440563705277903e-14,4.565535081659127e-07,7.700758715017542e-13,1.1734908096848504e-19,4.023161857281481e-10,1.0168736717132594e-07,3.8086069079124693e-07,1.096176329007158e-12,1.444156138425155e-13,0.9999999999996556,1.5409760650200557e-12,2.856998257669452e-13,4.364288786544837e-15,-3.814161392156245e-14,32017.56606436767,2599.9999999546885,1.9888232333693786e-14,4.399810705539165e-08,-9.300661245261392e-16
2800,582.2634554009719,812.3555222515989,7.396787516158479e-14,5.907066833250588e-13,0.0495605049991287,19.762143075108835,1.2173034762031578e-08,1.7166224912734764e-06,0.33298662911942284,9.58452174113146,0.0012993758826571724,0.09859391000195641,0.0021186114358078666,0.6937823583520335,3.598137111247359e-10,1.940731309010651e-08,0.16086399466403783,88.80703988115386,3.049022294864861e-07,4.3614486046851e-05,62.214552063840245,107.39731877039708,1.6310003056482897e-05,5.215000190140402e-05,-2.967655889034579e-15,-2.570503359407844e-14,1.7801959463615262,297.48706978895103,3.557309307864816e-24,3.3065424730869895e-22,1.7594706446978448e-22,1.0606492581531929e-20,24.656588906003673,34.9891416140317,0.003811446930010316,0.0003071313360094639,0.000586303471323425,9.606499074961815e-05,0.0,9.639357924808321e-05,0.00010097056306511861,2.4121097366711803e-11,2.848888040019689e-14,2.2198714052604828e-11,1.2869024360333955e-14,5.216476539415797e-05,1.1387317786710511e-06,6.7165348400123356e-12,1.4310622557427433e-12,1.3798813896387404e-14,6.364993919975913e-12,1.9944995829812066e-12,29.999999999997275,1.4874206070768043e-12,3.534757984201003e-13,3.4331031052769886e-13,1.752615647486255e-21,2.499999461571492,3399.999999882212,6.78777031484822e-14,5.595705266565995e-07,1.0414454079925486e-12,-2.3325220673192528e-21,4.115324578272806e-10,9.991782141063953e-08,4.08516433077294e-07,1.034156843503941e-11,1.855447101169799e-13,0.9999999999969356,1.5028123585258252e-13,6.004694630913155e-13,1.1670113547069318e-14,4.48356353538571e-14,32879.17505928808,2599.999999946951,1.6626855243723845e-14,5.067622611417149e-08,-9.08267378344443e-16
2900,578.9558338928962,822.6470358401787,2.7121161079463e-13,3.168194782096972e-11,0.055387822584190755,19.72878773772419,1.4932884882788565e-08,1.8934713565507108e-06,0.3387528327274071,9.604527790022901,0.0020545412049233665,0.09760922533938701,0.0062577188368258055,0.693289104967302,4.108690300078329e-10,2.4239906540122047e-08,0.23958453597694634,88.81668885640076,3.299435633637709e-07,4.6266412013482976e-05,62.551028288551024,107.70036151571884,1.8393597269105523e-05,5.412742301611849e-05,7.63012127816388e-15,2.4486672255598413e-14,2.573034418145779,294.51541199278176,3.241558324690409e-24,2.0975962501895094e-22,-6.033585640122773e-23,2.8214458985379055e-20,24.699476278513387,35.047978226218454,0.0037654720332256017,0.00030704909766676584,0.0006154654669809867,0.00010200852308916003,0.0,9.777896787446361e-05,0.00010571882005625355,2.7972937685348642e-11,2.741491580594881e-14,2.0453848079892712e-11,1.8051777539581567e-14,5.64539721454563e-05,1.2732242136058685e-06,5.745177725916123e-12,1.9606777303084643e-12,3.111769810149177e-14,8.64926721241065e-12,1.7080642607798163e-12,29.999999999996444,1.1846032699711717e-12,-6.103254305615394e-14,-1.8384882831235171e-13,1.9347187375533195e-21,2.4999993528148146,3399.999999880735,7.560590973847154e-14,6.123074879576798e-07,8.812819923821974e-13,-1.0113460407430293e-19,5.187989804161037e-10,1.1618025631844725e-07,4.258379682909943e-07,9.802662800745287e-12,1.952772885168001e-13,0.9999999999961071,3.1896179454938002e-12,4.672085710253037e-13,4.7756079127403165e-15,1.5974207396166278e-13,31941.55324763463,2599.9999999410666,5.589696397229947e-15,6.12406148345453e-08,2.8947858554675064e-15
3000,588.4216194141665,821.0395813145997,1.1821627277737984e-12,7.408012443090179e-11,0.17284711378341816,19.70645720622388,1.672299184812561e-08,2.1979881056601863e-06,0.3793429496733954,9.600195180000123,0.0017180266599276881,0.09826255693999639,0.0018819868995842751,0.6997499631983556,4.732985169692792e-10,2.7727787107586155e-08,0.6237554857694007,89.70540306254541,3.4429435379417257e-07,4.9902969455740936e-05,62.6685638644239,106.86320546610214,1.8545674251995178e-05,6.01658811229454e-05,1.6527698639436098e-14,8.378186222111033e-14,5.072665587521317,298.32036766221785,6.0040716980253285e-25,1.6714420241950497e-24,5.132763791327236e-23,2.316643148472706e-20,24.76097117328604,35.1886634110474,0.0037386132692397793,0.0003262698313511647,0.0006246843371445513,0.00010663077572101708,0.0,0.00010182355992508346,0.00011087714894768217,3.161750504791144e-11,3.825519015655244e-14,2.250076691846164e-11,1.3618991317029372e-14,5.9122923082579274e-05,1.3702687591012047e-06,1.299305609995996e-11,1.0886715079374964e-12,2.1144345929317847e-14,1.3348811141104238e-11,2.9511983710905785e-12,29.999999999997346,2.201894309123787e-12,1.3535924979114317e-12,9.552615845080799e-13,-1.5679108056315872e-21,2.4999992651477654,3399.9999998709845,5.0871200912169887e-14,7.078440098981653e-07,1.500841526987374e-12,-1.3825308646152632e-19,5.629107983171007e-10,1.3006764898069802e-07,4.614826918226992e-07,1.1657965581650838e-11,2.3388734146014243e-13,0.9999999999991611,1.0637314128470192e-12,8.203124118677378e-13,1.0829562750733492e-14,-1.846603810288126e-14,33165.32365873668,2599.9999999383476,5.597680654829494e-15,6.583149120528427e-08,1.256785925209314e-15
3100,586.8549319959599,811.8982419459335,2.2328513273658174e-12,1.0059120885910403e-10,0.18955936584100047,19.790610204557716,1.952160989665757e-08,2.2965379580021555e-06,0.4509987726265616,9.62208985504554,0.0013701694774714951,0.09844354572372828,0.004550087985358269,0.6998926139648056,5.886524857733772e-10,2.98415630936927e-08,0.8450541016874401,89.88980614263605,3.690148319550166e-07,5.670553102569588e-05,63.330006098740625,107.02198171853327,1.9807116510660635e-05,6.429652063035427e-05,6.1899111992320315e-15,1.3096424715004796e-13,3.2766681052161624,295.1155727288453,-1.7136383740205862e-24,3.133282259020825e-22,2.19515627251913e-22,2.334766623701422e-20,24.762031733171348,35.06203972257264,0.0037163505718620627,0.00033303286430767353,0.0006350556953489059,0.00010962555709675735,0.0,0.00010343859318758586,0.00011219229598485976,3.436442194063189e-11,4.4188127720423885e-14,3.336105524649326e-11,2.2808639452124014e-14,6.891547621780579e-05,1.5280874143783903e-06,1.42217275743251e-11,1.981393951971708e-12,3.691150100465719e-14,2.3172491015688927e-11,2.733377954184001e-12,29.999999999995914,2.9291603194761814e-12,9.00623705129242e-13,3.833591593485522e-13,-1.5299478643995567e-22,2.499999247248799,3399.9999998441826,8.589837600413392e-14,7.4829747181794e-07,1.7208934917489473e-12,1.7542573373429723e-19,5.838797303178664e-10,1.5369152135293968e-07,4.788252273026575e-07,1.0955777130583706e-11,1.4613563223494307e-13,0.9999999999955166,3.788999043203209e-12,6.007515351927238e-13,1.107057877541487e-14,8.187756751129225e-14,32175.825612470682,2599.9999999254164,3.977896273723884e-14,7.512184482338054e-08,2.1654056943595816e-15
3200,587.5319997722376,818.4567388704642,2.233283331618133e-12,8.386160269899485e-11,0.2121131506014186,19.701697220444633,2.1624285226367392e-08,2.503896019995308e-06,0.41244231969602063,9.553651853656383,0.0015697199554278824,0.09738187945982332,0.005652282997416517,0.6964756418637079,6.822584068799527e-10,3.5327342955181524e-08,1.1639355294314395,89.11512326596947,3.939261458787303e-07,5.940216960010424e-05,62.566284479091095,107.50290517653478,2.1542985385097007e-05,6.551856804096795e-05,3.359667861806339e-14,1.2897178956495437e-13,4.731663508638583,294.6715701827161,2.5515353399269923e-24,-1.452104558910946e-22,-9.599129099696682e-24,-6.4515961100835345e-21,24.941430078597712,35.15992614251032,0.0036668344602539455,0.0003317156658118095,0.0006679174357815202,0.0001089269784154152,0.0,0.00010567002926088152,0.00011864280760225792,3.664764681306802e-11,5.791986588548048e-14,4.01559460317899e-11,2.9668393657808333e-14,7.165823939763772e-05,1.6017152477576807e-06,1.5103038033408646e-11,2.326600186505337e-12,6.402092366286864e-14,2.234988605131059e-11,3.969728747353273e-12,29.999999999994664,3.3254002493467294e-12,1.770279235828988e-12,5.745777562789864e-13,5.998340722550695e-22,2.4999991136993263,3399.999999839666,1.2225772758126312e-13,8.667782700179654e-07,1.7082968842919148e-12,8.108035792508967e-21,6.639119653505368e-10,1.7415575414855314e-07,5.463627446643009e-07,2.2142894451881393e-11,3.6347204357347386e-13,0.9999999999948531,2.1857711189719166e-12,7.888569836764128e-13,2.5802868531132338e-14,9.015561670604747e-14,32093.444518309097,2599.999999923465,3.2200419449013296e-14,8.102437431210172e-08,1.2725739550067161e-15
3300,585.1498815867355,813.7856522593461,2.625581274111419e-12,1.2842424058457497e-10,0.10328203778861951,19.768176332871672,2.4006084052937803e-08,2.856634683050951e-06,0.33482687259469174,9.584162311335016,0.0013818652255551194,0.09797801652719419,0.0034635085953484837,0.6913402666554047,7.156879188410779e-10,3.792273697261214e-08,1.2336917686030495,89.17479839871835,4.2019836379768286e-07,6.19384968024436e-05,62.81690174595337,106.81756572093421,2.3787619905266504e-05,6.925047932645192e-05,3.839125547860105e-14,2.0507262785973776e-13,2.26736575206409,298.28750881731173,2.9997490110715604e-24,1.2403954926533722e-22,-4.670513558022384e-23,2.6623359651705914e-20,25.04191020772245,35.28016069321244,0.00363547193381103,0.0003420146746121677,0.0006792971653262928,0.00011437911916737361,0.0,0.00011011486748645184,0.00011964814039497154,4.021985853921266e-11,6.201104049948037e-14,4.351908927706788e-11,3.497672065017478e-14,7.810003026434116e-05,1.7774231462469455e-06,1.7621400450317432e-11,3.860807275044653e-12,5.861836907532118e-14,3.7295750534196877e-11,5.543481840766276e-12,29.999999999993506,3.897482469218669e-12,1.8536127081776745e-12,1.9587141346861814e-12,8.772999536682113e-22,2.499999075889563,3399.999999815443,1.5333379599088492e-13,9.727364425593916e-07,2.301743058437791e-12,8.368829417900165e-20,7.52471708835998e-10,1.8420167787074544e-07,5.795495772623918e-07,1.9670291567878375e-11,5.559559907242318e-13,0.9999999999930537,3.213116318024111e-12,1.0991034446664034e-12,1.5145873581253612e-14,2.613379973135503e-13,33480.40287534764,2599.999999917003,4.215279551950765e-14,8.796330100158394e-08,2.554505979314797e-15
3400,583.1387817865807,815.7250107544012,4.112252018636067e-12,1.6144994625328467e-10,0.16239817474516077,19.730001561537982,2.6813748824464148e-08,3.2442751187022638e-06,0.3472609281985527,9.636298390464598,0.0020216895516632647,0.0980089153038562,0.002753693506813677,0.6983464725627211,8.436462832007198e-10,3.960166259746455e-08,0.6302138840705199,89.17707411781474,4.539712973542517e-07,6.81673106391509e-05,63.122550149300785,107.59567835736142,2.4025080587900873e-05,7.642164548507871e-05,3.7509140641006157e-14,1.4862080449570076e-13,4.587668014754097,295.99487624155734,3.448656012925317e-24,3.0740896627081504e-23,-4.49590526286507e-23,-8.501835131149246e-21,24.622322753154197,35.1180564301762,0.0036228590719558865,0.0003538153082426507,0.0006842250881186398,0.00011885483062505283,0.0,0.00011163955580622001,0.0001250900528791336,4.113722203251143e-11,9.05045817596657e-14,6.125068967049366e-11,4.310004751619722e-14,8.696066197396885e-05,1.9353391024615712e-06,1.8635088090715238e-11,4.486718398102059e-12,1.0699785648042768e-13,3.518738602577743e-11,6.217511234450589e-12,29.999999999992646,5.574055981487649e-12,1.5759326079312182e-12,2.186511108332516e-12,3.600463008718953e-21,2.4999989816645143,3399.999999795575,1.5751715525646217e-13,1.0494659967795087e-06,2.6289987331888957e-12,6.711930902700919e-21,8.424473126647215e-10,1.9761245003448758e-07,6.036868389401166e-07,3.1933815472107045e-11,6.378425401200209e-13,0.9999999999921169,4.871697343644053e-12,1.5781677900373013e-12,2.7941369699856587e-14,4.3735427154128966e-13,32457.14619682907,2599.999999899994,7.03672973292657e-14,9.895802342962065e-08,4.797422370616409e-15
3500,577.9418912718694,811.7469296894751,4.7068943320285145e-12,2.0483727467870963e-10,0.28432175261048087,19.92036239782005,3.2435012344862406e-08,3.6644307134757157e-06,0.36864723664990257,9.545729245252879,0.0018504358014329733,0.09759531364129244,0.004757451217007494,0.6911871601146018,8.955213284788642e-10,4.6970066675202776e-08,0.5726364773763566,89.83367298592553,4.960285810765339e-07,6.87006949663845e-05,62.11336799837505,107.37585837731116,2.545155990017197e-05,8.081887712465542e-05,5.67195760681906e-14,3.0392674610052235e-13,2.0930465509293557,295.41548710442754,5.1939065609983656e-24,-2.8415829955274195e-23,1.8346742637073073e-22,3.770989508666705e-20,24.868164215372577,35.395530937095366,0.0035676598427590565,0.0003578558248109033,0.0006952608196639697,0.00012086581105809319,0.0,0.00011371248978941273,0.00012716826784914755,4.804357860224824e-11,1.0500464284238866e-13,6.845698521944923e-11,6.095434306998436e-14,8.905886917584169e-05,2.0246994063471302e-06,3.024436005597956e-11,6.848632765349773e-12,9.592624911230753e-14,4.131061798688491e-11,8.090648639729192e-12,29.999999999992138,5.437991164276269e-12,3.323316567569362e-12,1.9990482172693698e-12,3.922775967818296e-21,2.4999988315754105,3399.99999977046,3.089331664582714e-13,1.1414441032078418e-06,2.9257907015911067e-12,1.0957376716318844e-19,9.168090583048238e-10,2.2800818181835128e-07,6.400506650393825e-07,3.7113642133695694e-11,8.500220599250952e-13,0.9999999999906292,9.221384402269725e-12,2.265365616150842e-12,4.294925159055374e-14,6.824754033858846e-13,32366.47466782626,2599.9999998984954,7.051111206362741e-14,1.0705581263623875e-07,7.11898603824909e-15
3600,582.2474641811154,818.9185415502365,6.226270309073505e-12,2.073366459109844e-10,0.17995312497380211,19.779011295179885,3.6575086931565256e-08,3.891299566439757e-06,0.43012029163176035,9.610000094406594,0.0010818455033045995,0.09789031909294152,-9.148151733017439e-05,0.6941178411898767,9.664912368148438e-10,5.246318436594927e-08,0.8415355033727644,88.85771123955439,5.029377596111517e-07,7.481893709194682e-05,62.00472793329788,106.69087130696296,2.7766322032822515e-05,8.614943226345376e-05,6.645305836530976e-14,3.827252773408538e-13,4.7031991377708104,295.9947937306389,1.5670057260611487e-24,5.831358082458701e-22,1.6065922787059785e-22,3.000036314916623e-20,25.02104939024562,35.324863118545316,0.003533665603394617,0.000366523945389448,0.0007124167791796495,0.00012155650929024341,0.0,0.00011751864234319678,0.00013076793029352118,5.110431964749806e-11,1.3875959361590945e-13,8.611853494571283e-11,6.551875724788002e-14,9.373208459589126e-05,2.1832986602324116e-06,3.023176016764637e-11,7.52442222298135e-12,1.27673688220952e-13,5.5005913989092873e-11,8.476237936995453e-12,29.99999999998814,6.896446801908047e-12,3.3941008495405177e-12,2.567275232592046e-12,3.3624743523108844e-21,2.49999871460847,3399.9999997562513,3.5502539559799466e-13,1.2238152040502436e-06,3.290692480569649e-12,4.0398003509650195e-19,9.65945947896148e-10,2.495308756624584e-07,6.561818473402163e-07,4.6018883835570106e-11,1.0474065202895145e-12,0.9999999999855282,8.955222673866754e-12,2.66715052498363e-12,5.3026021332234784e-14,8.791286980693114e-13,32284.7141876331,2599.9999998812336,8.041017483023632e-14,1.104969234038325e-07,8.955427196024725e-15
3700,588.5305193166073,812.9702666609891,6.9749926289916726e-12,3.007181776590538e-10,0.20280301239235815,19.940602515033714,4.023178854971333e-08,4.507459662806855e-06,0.45151601467322827,9.599195304969687,0.0010800426212780293,0.09721036808273383,0.0023975364376232237,0.6942796119996792,1.089625066380638e-09,5.530183263262499e-08,1.0970385900663118,89.54549971706766,5.558722045795966e-07,7.901255844877137e-05,62.41575006829839,107.82747395471297,2.866204721787375e-05,8.889553423272609e-05,8.459060136632123e-14,4.145658979543209e-13,1.7508314061687524,297.95536280333096,5.812526173917164e-24,1.644720997593078e-22,5.702666487373228e-23,4.437976594214423e-20,24.800104082371146,35.188506896497,0.003490428413732283,0.00037859588627983936,0.0007459307755044909,0.0001284379379969347,0.0,0.00011810177640611537,0.00013446852459539406,5.351528943928168e-11,1.5604302043648908e-13,9.968479052496425e-11,8.362392988222639e-14,0.00010435914753201556,2.2596874695458677e-06,4.2905313954528014e-11,8.329282659325018e-12,1.5671477588115188e-13,6.206495329586162e-11,1.0599824817145606e-11,29.999999999983775,1.0182715012899729e-11,4.469192285004124e-12,3.742483992388089e-12,3.0074856092029876e-21,2.499998576570584,3399.9999997225564,4.4299819914310395e-13,1.414337772374593e-06,3.9960423974590124e-12,2.1304526928283785e-19,1.0914539773095135e-09,2.7647572013171673e-07,7.038067153453015e-07,5.485597791434656e-11,1.0061954066495303e-12,0.9999999999844743,1.2700009985416098e-11,3.2766041663342834e-12,7.49582877623755e-14,1.1300101443353573e-12,33279.76001000217,2599.999999870701,1.3027422204673184e-13,1.223164536252762e-07,1.61817291824304e-14
3800,589.9101242625861,817.5375911630634,8.14251855489327e-12,3.0812439786189205e-10,0.08054897281612797,19.70257364889473,4.3331697251416035e-08,4.820785753133275e-06,0.3988053448654732,9.619099831789399,0.0011444974491625918,0.09755240316166186,0.003944876846936847,0.6915956364871458,1.1633513528646015e-09,6.222460481741726e-08,0.08286267361829525,89.69770565657467,5.750655831465509e-07,8.507665652093409e-05,62.97992380749915,107.68983599993068,3.078056960962755e-05,9.681104475267686e-05,1.0968444735135001e-13,5.713887993190988e-13,1.6320002972652121,295.0151712400346,9.413149432560214e-24,5.559880114691962e-22,3.671894840216984e-22,6.65347868337061e-20,24.98250614545303,34.8980210222622,0.00347859699867764,0.0003809465157627028,0.000754178392956161,0.00012671874744037308,0.0,0.00011865144383409065,0.0001418513774432278,5.792222827553418e-11,1.8207448454824114e-13,1.1460291240802396e-10,9.017639540208836e-14,0.00011308576527821929,2.464188185795767e-06,4.7113248408615875e-11,1.0886131995358587e-11,2.0665994590990983e-13,8.304763090551922e-11,1.2069167076273692e-11,29.9999999999807,1.2314966380536883e-11,6.243333556954765e-12,5.390904565008125e-12,7.368131231221216e-21,2.4999985038756365,3399.9999997146992,5.666085367384934e-13,1.5211271516231594e-06,4.272702438186299e-12,6.8663184827589625e-19,1.1835003217185112e-09,2.857817409137557e-07,7.505726112712398e-07,6.7605860118746e-11,1.4121333484470458e-12,0.9999999999806735,1.4480505675493993e-11,4.730788096473189e-12,9.087269996089859e-14,1.4589648710007185e-12,32355.92014572647,2599.9999998650524,1.516523794309759e-13,1.3460012713890958e-07,2.0398419601234114e-14
3900,589.620757575588,810.0884125816668,1.0085120644210025e-11,4.0040404991696733e-10,0.04034257558868973,19.902296633639516,4.768590392414613e-08,5.299560259448506e-06,0.33372771921934186,9.67583777749831,0.0006976559596781894,0.0971756609378023,0.008141060402287178,0.6952327590879377,1.2524513758928567e-09,6.558885664554189e-08,0.046351696458456604,89.40206969738071,6.055824044518929e-07,8.86274969576748e-05,62.54604027664738,106.55907191944146,3.2588934271422365e-05,0.00010014916635674811,1.341080442809905e-13,7.430394050856263e-13,4.200415098403651,296.00865796831346,1.701472797066144e-23,5.786260179553343e-22,7.497125930744032e-22,5.3326666561732616e-20,24.769462003495832,34.88317771669498,0.0034218182095403222,0.0003871126438254996,0.0007796349618611486,0.00013169155873568025,0.0,0.00012116600411070499,0.0001438129902019103,6.262913869914343e-11,2.0475886686459268e-13,1.4099990294472128e-10,1.061012151694333e-13,0.00011983834879107819,2.506638861684178e-06,6.427188961110284e-11,1.3142574029510801e-11,2.767638603902069e-13,9.076160434817817e-11,1.474310006291065e-11,29.999999999978204,1.3208920680382224e-11,6.916308196607331e-12,7.687766428816852e-12,8.514819277465723e-21,2.4999983571230495,3399.9999996907836,6.157583709114524e-13,1.6256550972553809e-06,4.995379774698108e-12,8.645953818871864e-19,1.259867569602046e-09,3.232168461932327e-07,8.092077366563534e-07,7.644138138930236e-11,1.6200737242837306e-12,0.9999999999742881,2.064945367690469e-11,5.900003232941484e-12,1.1638134843576322e-13,1.5149654653112427e-12,31741.55818086419,2599.9999998568555,1.7913729817009406e-13,1.444996378390489e-07,2.337049563371837e-14
4000,577.3512512553522,816.4531057957126,1.3755486222713118e-11,4.941506328249479e-10,0.19362417417532932,19.757784673100378,5.305852714318674e-08,6.043240383491524e-06,0.4398249183941932,9.570272107457484,0.00133148210119392,0.09719322423803042,0.0021883264254565294,0.6946829887347652,1.3777892301517783e-09,7.214723294013674e-08,0.4646453871501315,89.38382801926389,6.26242866806247e-07,9.091409182280128e-05,62.704233578146635,108.06397301814009,3.456143908169499e-05,0.00010560436662872324,1.5903750766036763e-13,9.669273978976247e-13,2.446495265042882,296.0237241333953,2.080002788741941e-23,1.1882792543252525e-21,7.612438395361686e-22,7.557567461187507e-20,24.88934379293249,35.20545694890285,0.003397618757037296,0.00040116786556593703,0.0007918879672788206,0.00013559649551837113,0.0,0.00012617255996086505,0.00015070621718707062,6.739090354465568e-11,2.57391052661673e-13,1.6076390249880859e-10,1.3478240970328679e-13,0.00012308998271559905,2.677015826650587e-06,7.064823528175278e-11,1.5424028615333695e-11,3.0399839299961496e-13,1.1814625326694362e-10,1.8514407056702834e-11,29.99999999997074,1.589363387954413e-11,9.422393239350353e-12,9.647700875442414e-12,1.398328517434955e-20,2.499998274843895,3399.999999648097,8.121295394491639e-13,1.7757516867748338e-06,5.422592277191093e-12,9.109696093891514e-19,1.3797586181860101e-09,3.416039328171636e-07,8.464959246174497e-07,1.0043832603392201e-10,2.1327453085573574e-12,0.9999999999705244,2.249284453119692e-11,7.041085343172727e-12,1.3634708789347453e-13,2.2116526243665288e-12,32072.037321638098,2599.999999837918,2.3647275060112854e-13,1.6041820314905315e-07,2.9650169735209156e-14
4100,589.3477620343747,819.2013417949771,1.5303829080613654e-11,6.204211390313787e-10,0.13659761338271398,19.770929426771502,5.618244774252454e-08,6.4894003543621586e-06,0.356001900111658,9.560352269022655,0.0017875525517179313,0.09831713988253386,0.0012635324862670392,0.6914730447663421,1.5325173509491697e-09,7.971648149773508e-08,0.6011300078769907,89.17724295928255,6.532211408586704e-07,9.495343495954944e-05,62.85544343121567,106.67707001235766,3.578543589453274e-05,0.00011103619899064384,2.259462167657428e-13,1.1061088976236492e-12,2.3776679635728426,297.6099279301748,2.5727752375996117e-23,1.8705155218979617e-21,1.3320888762359076e-21,1.2985428907371875e-19,24.932301491538848,35.29751803094607,0.003346217609463066,0.0004086070642659259,0.0008015974166329394,0.000135287279016162,0.0,0.000126534329751732,0.00015505511199082124,7.4136999140302e-11,2.8577028388676645e-13,1.7733186196433262e-10,1.567251017124028e-13,0.00013142819253803538,2.8485856616969308e-06,8.925755201673468e-11,1.924328347876212e-11,3.672507428853196e-13,1.3522174028202772e-10,2.0577999967044085e-11,29.999999999965283,2.0640680871008807e-11,1.134851690418414e-11,1.1577171430009495e-11,1.539296267971854e-20,2.4999980843123146,3399.999999626832,1.032802932870791e-12,1.8816119924266617e-06,6.231306953513139e-12,1.2859534550352763e-18,1.4280267037749395e-09,3.6368334775531283e-07,8.584585896519308e-07,1.2158374112473826e-10,2.429171350379415e-12,0.9999999999638302,2.9438556787622416e-11,8.047784593443697e-12,1.631373147743737e-13,2.504615238376831e-12,32344.417138061523,2599.999999831498,2.776222566744145e-13,1.6932915226693358e-07,3.69858581574755e-14
