milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX
1900,18.690056004042876,17.237579506972924,1.3494601184628943,38.50982229369873,0.08207348251376531,1.1721920541494222,199.88514365548,0.12134653362188415,0.009712041041381132,3.589760591268281e-06,0.000376161104621014,3.2245252346327076e-05,9.95387917700675e-07
2000,18.67132142876825,17.3583352934493,1.335895996544946,38.46077081623744,0.10381238181152129,1.2397783205443151,199.87878538503986,0.12722966050074327,0.01071374602764187,8.49040802912785e-06,0.0003410139113562671,1.3581632714473903e-05,8.890109694903523e-07
2100,18.65325954322972,17.11504081968762,1.4596256460509416,38.33259106100817,0.1119703456475114,1.2340246618672817,199.8736968341554,0.12235317186683778,0.014042178556276725,1.2455192394822301e-05,0.00030311676190432986,3.021087213620122e-05,1.3085392846064633e-06
2200,18.542032957857113,17.11952866030211,1.4786810965878194,38.37801712738188,0.11270548101179789,1.3931009534034944,199.8529055304267,0.14530913122612676,0.01615552802275944,1.047275518944754e-05,0.0004926881442455594,4.4193838607075385e-05,8.433816742367157e-07
2300,18.45783381067718,16.94701476205183,1.5150088702147742,38.167944634984316,0.14406503887402156,1.3506499541462784,199.84072369922663,0.14698203812330946,0.016931995168740135,1.532864726787488e-05,0.0004666877055455267,2.625402408019557e-05,4.6666485249299826e-07
2400,18.50015934778086,16.758125443838697,1.6279062895899017,38.184693402215935,0.1471504660596402,1.4191043230429625,199.81898879560268,0.15184103342039687,0.01555922016189277,1.647369161778043e-05,0.0004433148997476617,4.680453017022324e-05,6.818868713815094e-07
2500,18.32396531594784,16.64289950443004,1.7092100318851817,38.10718348112581,0.16133130633442636,1.4150538527167567,199.82305808661673,0.16592404549245385,0.019726083785848305,1.6179757310769615e-05,0.000576825381042147,4.0748519505268004e-05,1.624013885768637e-06
2600,18.373470348702266,16.55629639176864,1.6863908416668985,38.1118777746346,0.15480227207023964,1.4831581512820318,199.78387096393217,0.1677648469568696,0.022351615717883355,1.4710711571814334e-05,0.0006036686927370201,5.2666699937715745e-05,2.2053582156713594e-06
2700,18.229102588425327,16.513995639331913,1.7875615594818017,37.94300550741979,0.18317356170547042,1.5153052696428637,199.7971123795046,0.19634990083178563,0.023709120229214536,1.9339978871639784e-05,0.0006440913720370843,7.451215764677283e-05,2.4839760425476983e-06
2800,18.234485322126307,16.373342075584958,1.9548511594584999,38.01023818307232,0.16942856589336505,1.585711833660732,199.78464395592027,0.19557081898171189,0.028008453838179355,2.4304941961125995e-05,0.0006872367262211669,7.139582312751347e-05,1.8622125899237368e-06
2900,18.23375057480852,16.21889197325545,1.995759903685317,37.90717801319468,0.19059814125883673,1.6690734267237535,199.758730826213,0.20660684362993065,0.027621367437547475,2.9538143259453925e-05,0.0007834179454198209,8.605677715989964e-05,2.28169782203562e-06
3000,18.069074961636947,16.228525351900494,1.9859346335085135,37.79079415850582,0.19471208942630758,1.666306511888242,199.73570093607105,0.21644682582410563,0.028489346425812877,2.857146348140317e-05,0.0008182040720645494,8.488629376873707e-05,3.47187459903735e-06
3100,18.09215734685274,16.066050962356254,1.9657051176513631,37.77413784779426,0.2236329205469294,1.7319213637511897,199.7349117598438,0.22499197950215116,0.03459395176615443,3.006118056652773e-05,0.0009247045696345193,9.604701713964446e-05,3.455285894670028e-06
3200,18.088173756685194,16.019729375846747,2.1571535181241526,37.680504825238735,0.23005424531062138,1.7856428690219266,199.7093852829399,0.24602655906229232,0.03813674963681479,3.164745230746562e-05,0.0010091353321183645,0.00011101111197922347,3.9482579918584236e-06
3300,17.954805791334227,15.982409497901925,2.158015940411844,37.51944255450427,0.22530390740506592,1.7651123920331835,199.7151145441526,0.26064682892565105,0.0397936353262605,4.282299902956077e-05,0.0011197216437617333,0.0001218198329497309,4.7519264837681265e-06
3400,17.931805433516654,15.907231020584792,2.163633499192362,37.58796300436778,0.25955548598212447,1.732782255857569,199.69486884262326,0.2610308113014046,0.040883190580749934,4.193861398717661e-05,0.0011469965434730443,0.0001280213894171003,5.451462252852131e-06
3500,17.861365784083503,15.503637377014893,2.3473364897783324,37.490471478961936,0.2681285719876606,1.8090944969700982,199.68471229964575,0.2618203746218254,0.046003316264542564,4.463310383354791e-05,0.0012346155832442473,0.00014894855094161073,5.5470140388834095e-06
3600,17.884976770034793,15.678541456310892,2.339790180468749,37.367017556059345,0.26921297296976937,1.8830232983294957,199.68042196943398,0.2750282307287343,0.04472346264142514,5.363063696449709e-05,0.0012390387531972776,0.00015055239548833027,5.814492864825761e-06
3700,17.79762658779835,15.380902690800513,2.294926115301702,37.37224131516838,0.2743111736923899,1.9418679541746908,199.66231738499872,0.2856100883593986,0.047724642937241955,5.5438895603416075e-05,0.001305888017597612,0.00017175185208419193,7.078506042449103e-06
3800,17.797112078849917,15.256085429407994,2.4263605089456495,37.27208497154313,0.30989830329067247,1.897355905288641,199.629959687686,0.31039275764977187,0.054616241509372436,6.22401524123374e-05,0.001400451082258939,0.00019073760094025447,7.417132028423511e-06
3900,17.71159838712813,15.151729857170702,2.529115219456618,37.11201739775341,0.3205577250381362,1.9487001751696431,199.6300300292152,0.32116517914011106,0.05633114372283176,6.656999059419447e-05,0.0014854754481991002,0.0001876597752800242,9.18639766056086e-06
4000,17.64634845468725,15.194368111387218,2.566699673997412,37.105476347140886,0.31274457982757986,1.911838013803192,199.60006113956356,0.3270436261191949,0.05881987610497488,7.747147002268773e-05,0.0016809696598332868,0.00021438150911615408,9.146652821162728e-06
4100,17.6206476317349,15.130949161061976,2.6294438414285675,37.01813150754071,0.32887530979194424,2.03063790638967,199.59009168347552,0.330720833226999,0.06286502767849979,7.980571196192605e-05,0.0017315034854470449,0.00022330826188509407,1.0762508556188434e-05
4200,17.702601490985163,14.992266545892052,2.6331563296402565,36.881771425839005,0.36429161460683135,2.0558553613911745,199.57080118400256,0.35675296366119724,0.07122132053835184,8.390284629177388e-05,0.00180905210597133,0.00025571208249189467,1.162531965301938e-05
4300,17.53750587079042,14.89446066069079,2.6991572677026094,36.98598142736563,0.37045060626267934,2.054205935090253,199.5558090525361,0.3527243685137802,0.07173491149869479,9.683884953901896e-05,0.0018619296947241244,0.00026699122648988176,1.2313894402010205e-05
4400,17.63085563427665,14.968060274181033,2.7816445771639917,36.79563211666604,0.37495532578529744,2.0761346785908437,199.54485497434425,0.38093160647169133,0.07915733393059654,9.872845875421408e-05,0.0019490995067346683,0.0002936573632915509,1.3897954424362802e-05
4500,17.54236348081451,14.699454615803308,2.7081532147498946,36.866188527702555,0.3833719370514659,2.1527151367139212,199.5442517367078,0.3771148635040307,0.08188587440465768,0.00011049387168304885,0.0020497206467880178,0.0003018931614242526,1.4631765928324665e-05
4600,17.46849973850338,14.555159425052002,2.855434853162955,36.71412052768049,0.40691288684370575,2.1266948316765117,199.51117339300947,0.39606398505528123,0.08305595266777006,0.00011813505695337952,0.0022522418295724284,0.00031145230813607345,1.70095178733423e-05
4700,17.403116154429032,14.612233770790032,2.865226290828325,36.55238463363524,0.4325812190194718,2.142268082247156,199.5138277907305,0.4047250282677955,0.09153547508384138,0.0001259356217524785,0.0023992487707868862,0.00033954478751497635,1.847180997519121e-05
4800,17.358040421441213,14.48592540882381,2.980339075434975,36.617584043616155,0.43636409058406483,2.148423278165193,199.47331126484323,0.4267339165313625,0.09646095951273276,0.00012951564702231457,0.0024252756738722555,0.0003724826007884224,1.9190457017508782e-05
4900,17.31415070430697,14.423356355864621,2.9407808161166984,36.55336478859937,0.43678999138669994,2.1797709258711637,199.44853337930064,0.4457299594652178,0.09879733395853738,0.00014243238630658748,0.0025042473102360866,0.00037997290723288063,2.179009953473036e-05
5000,17.392908991370426,14.232942627049233,2.9869570178966254,36.539197219779,0.4552093525212787,2.151900506517572,199.44287860056167,0.43814654660912,0.10341253721276579,0.00015104510821731753,0.002637177916587495,0.0004196687790008126,2.3019611600580162e-05
