milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
3300,0.0015310665628869324,0.03827274201464257,0.0020016656153378793,0.0018744877056534291,1.3592855519974045e-05,1.2276523187044568e-08,1.630305795416974e-05,8.80471850373833e-06,4.27059953704325e-08,0.0002805983355096565,0.0034704839951583545
3400,0.0012929824305351718,0.038268139756701895,0.0019523308990657621,0.0018599228898828273,1.3596416518555057e-05,1.2366447978020066e-08,1.6281948659285823e-05,8.831812938205863e-06,4.2230340082238995e-08,0.00028055050378144713,0.0034708364082569085
3500,0.0015102516887222795,0.03829005932144038,0.0019955936057425012,0.0018517966065911195,1.3627618701192392e-05,1.2334194830397823e-08,1.6240532304061347e-05,8.844830521994814e-06,4.193411227667344e-08,0.00027995120695427275,0.0034784440032273596
3600,0.0013607864427578019,0.03828491943791083,0.002047285569616587,0.0018526828688948907,1.3702672052518675e-05,1.2158911161478604e-08,1.613216323816771e-05,8.860341863060064e-06,4.219674434526614e-08,0.0002796586116615578,0.003476284634818929
3700,0.0011388260706597778,0.03829847595120512,0.0019285960255472463,0.0018511560846532658,1.3773937009645796e-05,1.206060736084389e-08,1.6118631690595286e-05,8.850312356503454e-06,4.182865498560105e-08,0.00027950285005759435,0.003453707742468948
3800,0.0007586902326055878,0.03831658153472755,0.0019501582130309581,0.001834610873650847,1.3810085413921505e-05,1.1717052868932994e-08,1.6103995125805782e-05,8.856239046382333e-06,4.153320484756085e-08,0.00027915363316741686,0.003447087230613756
3900,0.00110053929462361,0.03833218832259333,0.0019897487645220697,0.0018365811248921692,1.3751489394409518e-05,1.210388654242294e-08,1.602709965102364e-05,8.87296352995785e-06,4.1718770941750836e-08,0.00027866546201419236,0.003462637581362233
4000,0.0012479868581233356,0.038352827936998436,0.0019574523755810456,0.0018200218315846794,1.3795960482245153e-05,1.1627590106915976e-08,1.601600913812187e-05,8.879301452054055e-06,4.142944477526461e-08,0.0002778506261956116,0.003438665091803336
4100,0.0005180174223771376,0.03834974560078967,0.001933543556024842,0.0018114970801765304,1.3913777517660041e-05,1.2132250987336667e-08,1.5910267874712553e-05,8.906523579175566e-06,4.1058250255303985e-08,0.0002773394267390041,0.0034380312785508766
4200,0.0005638037434820513,0.03835886678592878,0.0019547548607877436,0.001810504081862659,1.3923526583068307e-05,1.1899906482375078e-08,1.5898845668322874e-05,8.898625029350505e-06,4.1289266931454245e-08,0.00027706439373462486,0.003450777311842383
4300,0.0009879705130484378,0.03836568698541597,0.001982736268272422,0.0018059034737749275,1.387335999756097e-05,1.1781236041048084e-08,1.59166207696828e-05,8.89867722079664e-06,4.1170856068830684e-08,0.00027616586968030887,0.0034433453322810013
4400,0.0009128058218151977,0.0383750384556928,0.0019151834674090676,0.0017902202049093715,1.4003013542390074e-05,1.1766513483258084e-08,1.587402255265078e-05,8.921864006857304e-06,4.083530236052151e-08,0.00027568822642631266,0.003443787133299532
4500,0.0008700947359734368,0.03840628138863692,0.0018602146966361524,0.00179115400000004,1.4036267893817167e-05,1.1982406677629494e-08,1.581425023527551e-05,8.91920226057856e-06,4.088281355353548e-08,0.00027547533003814277,0.0034181517885539495
4600,0.0009099001111056174,0.038415251246492185,0.0018876696652246154,0.0017867799869379184,1.401103453633431e-05,1.1717879522559808e-08,1.5766395006074092e-05,8.939010079677416e-06,4.081490651241451e-08,0.0002747635081888182,0.0034258429083077148
4700,0.00039579434205053426,0.038411956194008855,0.001909400407051001,0.0017789247766567952,1.401023402394126e-05,1.1753834523427657e-08,1.5773788573183162e-05,8.92870312442594e-06,4.051522090112419e-08,0.0002750889362729283,0.003410376957115181
4800,0.00022501121796689508,0.038433484965616126,0.0018898181956182262,0.0017632401235579689,1.4069305771203303e-05,1.1520407713580808e-08,1.5731907886177098e-05,8.962669721898854e-06,4.053000931642898e-08,0.00027395054582420877,0.0033982217059685587
4900,0.0006600500675010019,0.038439802687525434,0.0019112506667570734,0.0017662780282768308,1.4033740212467046e-05,1.1567103938424217e-08,1.5634816551668244e-05,8.943996985435275e-06,4.038527408832402e-08,0.0002735055355593734,0.0034174130417795115
5000,5.567279105165668e-05,0.038460810081806567,0.001835710849617036,0.0017556083800962898,1.4075672170225499e-05,1.1624442752235476e-08,1.5663700776732066e-05,8.951011200894797e-06,4.018480982740552e-08,0.00027330135320380533,0.003392276016810678
