milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1900,0.004878063523184797,0.03807647380609793,0.0024588114233038104,0.001962443218299851,1.3226084365094529e-05,1.4210456358115927e-08,1.6840330421498022e-05,8.704901535024727e-06,4.4431046389666824e-08,0.00028519928385287917,0.0034310589526309705
2000,0.004301878266927081,0.03811753024397069,0.002394922559139221,0.0019460138585892781,1.3189875521306435e-05,1.4132158272531942e-08,1.6732985544039565e-05,8.696101723782598e-06,4.4550737494642934e-08,0.00028561544438650017,0.003450948471612029
2100,0.004190417645591407,0.03812870396065874,0.0023576720489219103,0.001940367333523172,1.3207172112737896e-05,1.3631379413404918e-08,1.6765598994763847e-05,8.694086912281818e-06,4.456180397098301e-08,0.00028499465715506854,0.0034521866146899525
2200,0.004160132128308472,0.03813913627037419,0.0022818085693629836,0.0019465413393765347,1.3279539601181269e-05,1.3770491397622932e-08,1.6763396296615077e-05,8.715845556544946e-06,4.4236844199057644e-08,0.00028454991095070635,0.0034665789498900417
2300,0.00376698461932544,0.03814594478775902,0.0022954006258552803,0.0019381948754456577,1.3313261606418077e-05,1.3394803011339469e-08,1.6756119586854244e-05,8.70454366001768e-06,4.393948552005183e-08,0.00028473012352082147,0.003461948300866813
2400,0.0033155642625740467,0.038139733909608835,0.0022216476858826725,0.0019247216135285772,1.3341118199838035e-05,1.289975310868613e-08,1.6708480655853948e-05,8.728855543993631e-06,4.40658148941426e-08,0.00028451731976918143,0.003460691944463178
2500,0.002812123733180243,0.03815512781151501,0.002128977519114652,0.0019185770964218413,1.3334212313096188e-05,1.2778036834393103e-08,1.6647048802741516e-05,8.748134198735322e-06,4.3708003786656996e-08,0.00028411822862632087,0.0034801467342144656
2600,0.002611468609426019,0.03817307199628645,0.0022013634432792827,0.0019189410409868961,1.3301219642732498e-05,1.2709157483841469e-08,1.6665672298738866e-05,8.755015564814613e-06,4.3890374520157796e-08,0.0002838372299306685,0.003486669890547793
2700,0.002376748343157337,0.03817860246664621,0.0020981375071423415,0.0019097930340681733,1.3410434261085683e-05,1.2965615931353188e-08,1.6521970775794613e-05,8.763533777262464e-06,4.3467251630283276e-08,0.0002831202434912356,0.0034846099211348295
2800,0.0024889757967876246,0.038188454359018645,0.0020677140321680265,0.0018982660576925693,1.3456447804150521e-05,1.2977242399579753e-08,1.6473643933865573e-05,8.769022424655398e-06,4.3258168129672145e-08,0.00028323288641712727,0.0034900387521942925
2900,0.0022680939158495734,0.03819887324241922,0.002061510533637812,0.0019056132982995814,1.3488148286613398e-05,1.235283944608441e-08,1.6499604831554943e-05,8.784394426957855e-06,4.330752868410987e-08,0.0002828016727689785,0.0034729433452509507
3000,0.002370689355277618,0.038227577394472856,0.002118755973217876,0.0018938514705732364,1.3464863571120717e-05,1.2627471660761595e-08,1.6469851782302112e-05,8.771533975071777e-06,4.282221075989801e-08,0.00028234858230385344,0.0034851179946251403
3100,0.0021121978441474274,0.03825451313872711,0.0020110771151828797,0.0018803973495657882,1.348793174368696e-05,1.228824114316191e-08,1.640102577003489e-05,8.79475175680075e-06,4.2889957170381165e-08,0.00028199869423133956,0.0034891089049428332
3200,0.0015674415036577738,0.03826673727150329,0.0020456934181868015,0.0018722118386140696,1.3575127553294146e-05,1.2097895799151978e-08,1.6398643077005758e-05,8.792164236899328e-06,4.278517248231377e-08,0.0002809334888640245,0.003470875502196364
3300,0.0019950426030237423,0.03825600868852309,0.001982839669208496,0.001873608370684936,1.3603384316132915e-05,1.2418439172549944e-08,1.630746190919103e-05,8.805095960870277e-06,4.230787627113351e-08,0.00028078463059232105,0.0034661353810486292
3400,0.0016874746954512218,0.038281794056192794,0.001969418915615009,0.0018629708781098008,1.3645514971069144e-05,1.2501402758329392e-08,1.6250438715845833e-05,8.836734802487616e-06,4.221836643075946e-08,0.0002807426872389631,0.0034794561733050896
3500,0.0014340927480597525,0.03829455217837752,0.0019588706047091163,0.0018531130535980203,1.3687226773110074e-05,1.2103852140913756e-08,1.6213870147738747e-05,8.822941326710474e-06,4.212899975587941e-08,0.00028050995413646495,0.0034711178279843813
3600,0.0010201059895079572,0.03829772147247596,0.0019453608451445157,0.0018545660803351161,1.3671972167780707e-05,1.213758927328441e-08,1.6182082058887956e-05,8.835235945174053e-06,4.179395285031323e-08,0.0002794892091042705,0.0034728853104552156
3700,0.00115143399869348,0.03831226510366046,0.0019293452236064917,0.0018449934273482118,1.3688542516293684e-05,1.1799258316356603e-08,1.607652739343573e-05,8.856417323545265e-06,4.174474754630168e-08,0.00027891028409834137,0.0034627184308868558
3800,0.0008067939199805055,0.0383306190450185,0.002005408130937339,0.001835254605673559,1.3789651046132506e-05,1.226926706463023e-08,1.6022219628343148e-05,8.859196075917019e-06,4.191432277378594e-08,0.0002789641890606893,0.00345752047141404
3900,0.0007231528664930564,0.038322363824386314,0.0020196825693689926,0.0018298396781988467,1.3752358947739309e-05,1.2158918890067846e-08,1.6052272105026928e-05,8.875130453742181e-06,4.1739455486132025e-08,0.0002787038259150318,0.003452849141371236
4000,0.0010582497623320062,0.03833875300008784,0.0019471209335216902,0.0018209140616429816,1.3817500322358096e-05,1.1783527401316557e-08,1.5991038461326094e-05,8.89494615815496e-06,4.139312116388617e-08,0.0002778286072699037,0.0034520862424358657
4100,0.00052362105797285,0.03836683117239693,0.001998627920427523,0.001817899426347146,1.382208867442211e-05,1.1877637301919908e-08,1.5982345531963594e-05,8.891619328953922e-06,4.099462171108127e-08,0.000277433054958928,0.003454026030390901
4200,0.0010892745853853497,0.03837681835030807,0.0019334584604317959,0.001809849828972085,1.3886888598797316e-05,1.165507351898067e-08,1.5935362378994344e-05,8.903763302474166e-06,4.092211268133493e-08,0.00027668279525709953,0.003431762490523808
4300,0.0010631708783408293,0.0383925649038238,0.0019206366908829909,0.0017960761984489907,1.3964970359653675e-05,1.1615807374837127e-08,1.5922713140577055e-05,8.910327545026217e-06,4.09784215455191e-08,0.0002764345727135704,0.0034220063641392656
4400,0.0007623380617944287,0.03840417229071003,0.0019518303453024439,0.0017879484502725134,1.3996634184871943e-05,1.1459894297203828e-08,1.576437050934269e-05,8.907644242157217e-06,4.079547746350768e-08,0.000275840228010933,0.0034240259514326083
4500,0.00028493725246195735,0.038412629116535,0.0018585430045958264,0.0017856623831977296,1.4023506685078086e-05,1.1399555338803423e-08,1.5844274755425787e-05,8.926000892371748e-06,4.0659396491941106e-08,0.0002756211933387243,0.0034144574037662796
4600,0.0007314426696773344,0.03840146020013376,0.0018647151881214475,0.001786385582356131,1.4022810161379593e-05,1.1822447893144382e-08,1.5748083590899592e-05,8.936759257112772e-06,4.0770538079695795e-08,0.0002754653459927846,0.0034326746644333796
4700,0.00048628239083940364,0.038420166437806595,0.0019645191661287927,0.001777960672719015,1.4080955841335165e-05,1.1648352145253057e-08,1.5742867675506063e-05,8.93420712997403e-06,4.026987168782465e-08,0.00027454642167892157,0.0034039888440580207
4800,0.0008084454057027935,0.03841860699899187,0.001854419307602453,0.0017667078294442168,1.4114752041368768e-05,1.1674359135097514e-08,1.5700777797818125e-05,8.95198452057737e-06,4.016540349927501e-08,0.00027410227384391377,0.003415805043229291
4900,0.000688541170223177,0.03844769903041741,0.0019549970629356445,0.0017502190598468394,1.4047991727014515e-05,1.1772252897825833e-08,1.5716859720258383e-05,8.948044437226542e-06,3.9994661163792696e-08,0.0002736379931306407,0.0034116811497939387
5000,0.00014624942925890754,0.03844952897447844,0.0018556502062618255,0.0017577939805419112,1.40627560161626e-05,1.1392904864207517e-08,1.560610694667044e-05,8.958354042141302e-06,3.994011290477927e-08,0.0002737136513615373,0.003403691505221004
