milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
3000,0.001955766990440819,0.03823864339302022,0.0020530134452764726,0.0018930715946748593,1.3531362918116138e-05,1.2386033936699352e-08,1.646225476152347e-05,8.782828501049816e-06,4.290277211822238e-08,0.000281886495388034,0.0034782518309516845
3100,0.002069297268883541,0.03823503535954345,0.0020392818260363027,0.0018909241967134374,1.3548370895527413e-05,1.2180716756837837e-08,1.636059697312868e-05,8.789430126450909e-06,4.3047155992321506e-08,0.00028138451414450673,0.0034896463159823066
3200,0.0019833211398111576,0.03824364539040055,0.0020159049390984264,0.001872326847129688,1.3523179375147439e-05,1.2283269498105134e-08,1.6297989757883853e-05,8.817002879104861e-06,4.2529159861538735e-08,0.00028134105570642553,0.003485034615385856
3300,0.001576793965364197,0.0382542785943323,0.001981236055346273,0.0018699157094651643,1.3553963801683355e-05,1.2238547854342022e-08,1.6288610523954343e-05,8.82432673908944e-06,4.2750259660413956e-08,0.00028096048698091015,0.003473598094341798
3400,0.0015638582299828804,0.03826937920328692,0.0020476647064334302,0.0018657199239663666,1.359481468040065e-05,1.2173130516379608e-08,1.618803750657198e-05,8.822210621788344e-06,4.222713086851437e-08,0.00028024369054459227,0.0034653277405891653
3500,0.0016640783535713758,0.03829605502361547,0.00201556013319016,0.0018622917569250455,1.3626007989912996e-05,1.2442405703948373e-08,1.614422043279986e-05,8.83207006301589e-06,4.234330474383866e-08,0.00028033270576071734,0.0034845643750708692
3600,0.00151349868020515,0.03830772691788525,0.0020189054801173843,0.001855395150177672,1.3739223419631711e-05,1.1840987366092627e-08,1.613871140703524e-05,8.83555605744622e-06,4.185030438326605e-08,0.0002794483182430743,0.0034571476867290844
3700,0.0012731007783506896,0.03832692495651449,0.00199505272343351,0.0018370865895528917,1.3744566040059118e-05,1.2086881377636659e-08,1.6055483152292837e-05,8.868766613183465e-06,4.205703239943905e-08,0.0002796646674094529,0.003457070527140644
3800,0.000848520757417034,0.038336987046368974,0.0019466644544425087,0.001840575776962889,1.381877761099438e-05,1.204158665372906e-08,1.6077536497375946e-05,8.867124187896783e-06,4.1719276818149984e-08,0.00027845337242302705,0.003455816555164971
3900,0.0007786317622803333,0.03832934546982197,0.0020000401242626204,0.0018352174274972935,1.378654909725218e-05,1.2037709728275434e-08,1.6060924075192056e-05,8.890687620799379e-06,4.175804451659972e-08,0.00027827845825258716,0.003466145495293838
4000,0.0009452373523197498,0.03834623430015937,0.0018904735576421908,0.001822110418990082,1.381442484997935e-05,1.2121357017788423e-08,1.5944185519329908e-05,8.896118546997613e-06,4.133786464706345e-08,0.0002780268549054087,0.003461425437455004
4100,0.0009446262495733304,0.038367853800935416,0.00190675606784088,0.0018150041013959314,1.3860425280757482e-05,1.1814081079623476e-08,1.6004919804293645e-05,8.903994028602915e-06,4.1418320162559774e-08,0.00027737759166910486,0.0034374413579334566
4200,0.0005309531151324268,0.03835924282117151,0.0019836374641360073,0.0018120630348407076,1.3879596010014558e-05,1.1578053848914146e-08,1.5958504114321588e-05,8.896608289077175e-06,4.1044213329272615e-08,0.0002770355790986728,0.003429539915986861
4300,0.0009028722078212798,0.03838767108659193,0.0018646339463027697,0.00180335372800413,1.3958268421836605e-05,1.1610486395879476e-08,1.5798961529858525e-05,8.92048745950247e-06,4.0885631836203834e-08,0.00027635008189173896,0.003425201186893998
4400,0.0006579782700057862,0.03839880763871413,0.0019593217190782756,0.001789465824936151,1.3941784477569494e-05,1.1945775405352846e-08,1.5757918412941135e-05,8.933482382147412e-06,4.069046535419052e-08,0.0002760695774286122,0.003425217736061612
4500,0.0006453889504488445,0.03840491399820197,0.0019502179590516061,0.001787899653341924,1.3991364659291067e-05,1.1530899522931488e-08,1.5771508269615617e-05,8.924374126993459e-06,4.0814025791285496e-08,0.0002757020498423812,0.0034175802583010094
4600,0.0005527649200519664,0.038395851936089194,0.001918596462652815,0.0017729479251097188,1.402380156246705e-05,1.1907977494544751e-08,1.5755385451445492e-05,8.946277996605784e-06,4.0789652688037615e-08,0.0002748736903153344,0.003420595044671621
4700,0.0004918440666855223,0.03843373873482287,0.001887778628549342,0.0017687644247075718,1.4016449496622035e-05,1.135464836145798e-08,1.5650666382494986e-05,8.950274181632482e-06,4.024173305318518e-08,0.00027493547059441394,0.0034166654079025812
4800,0.0005540660399333589,0.03842482731890998,0.0018565302402314074,0.001769058867079913,1.4015618004636802e-05,1.1420659519056639e-08,1.5723809359456203e-05,8.958400347589869e-06,4.0550304642766115e-08,0.0002746793240980119,0.0033973294049424326
4900,0.00042020516517709714,0.0384532873428181,0.0019357715196787952,0.0017533220627057881,1.4078797619564153e-05,1.1834054918843379e-08,1.5613197071372487e-05,8.95713024745669e-06,4.02316551027037e-08,0.0002738210526185048,0.003398863365687236
5000,0.0007043153134449093,0.038454434973351825,0.0019183051949146904,0.001754283538080381,1.4131770726066507e-05,1.1426543219994496e-08,1.5687297066556813e-05,8.951438101826312e-06,3.9995084600114745e-08,0.00027322416282994064,0.0033932109575269412
