milliseconds,RasGTP_Golgi_GM,CAPRI_cyt,serca,PIP_PM,PI_PM,Shc_PM,CaCAPRI_PM_PM,RactCa,Shc_star_PM,EGFR_PM,PLC_act_PM,RasGTP_pal_cyt,PLC_PM,PIP2_PM,Activated_EGFR_PM,Ca,Ract,Rinh,RinhCa,IP3,RasGDP_Golgi_GM,Ca_RasGRP_GM_GM,DAG_GM_GM,RasGRP_DAG_GM,CaCAPRI_cyt,DAG_PM,RasGTP_depal_cyt,RasGDP_depal_cyt,RasGDP_pal_cyt,Ca_PLCe_cyt,Ras_CaPLCe_GM,Ca_ER,Sos_cyt,Grb2_cyt,PLCe_cyt,buffer_cyt,ca_buffer_cyt,SosGrb2_cyt,SGS_PM,RasGTP_PM,RasGDP_PM,RasGRP_cyt,CaRasGRP1_cyt
1000,-3.4528403890312643e-10,30.099242497783226,45.0,4074.533441918566,141614.47162984457,185.99698460126484,6.403193827256244e-05,0.029013846204433417,0.000266375705244092,20.8718751474463,0.004028883329794325,8.07834067307661e-09,99.99665456885623,1099.9324380159906,0.14131335085491753,0.2504883588022364,11.297346373514877,8.451844460356273,2.755165732552379,-0.410928615418202,48.877696820594856,1.0850158032011784e-06,-3.9251900998193546e-11,-8.557450326728467e-13,0.0006038634804146365,1999.6444121950774,-1.2249153720952574e-09,0.04658689968914963,2.263522106313072,0.0061118219244892785,6.97208275726376e-14,120368.62441473555,81.24260697363395,502.64346377346317,12.034239524603148,120.19115598367556,0.2227582185273592,99.3569539905942,0.002710851408752015,1.664660805691005e-05,396.151820157372,30.099428867342883,0.0007301340674611264
1100,8.784684800151736e-10,30.0992006328174,45.0,4275.410699229612,141390.98767233637,185.99871972474793,6.507217220071133e-05,-0.003692953811590797,0.0002840424987824687,20.83916332925114,0.004838569172312983,-7.750398387796745e-08,99.99523909877726,1105.1294599992916,0.13679367691496977,0.246536550031395,11.32449708206352,8.5973148867217,2.70301388863112,2.4809296183377247,48.580899151816645,2.243945678677379e-06,4.7873193462073714e-11,3.587740494914512e-14,0.0008914547587817762,2000.136969296419,-4.3343743437885473e-10,0.05598838147189856,2.607313916202997,0.008220078096185766,1.0563467209224586e-13,120364.78186721829,81.24073184043974,502.6404560268634,12.031610406383464,120.1317922215136,0.25805130000888665,99.35564619137578,0.003441201600245269,-6.345879523352811e-06,395.45530050269895,30.099124727514816,0.0009217200888489514
1200,-2.0634048828007468e-10,30.09913673782841,45.0,4286.288746183731,141456.63013927304,185.99598791881104,7.420991646337999e-05,0.006879073373583108,0.00033857841536405215,20.83462843790515,0.004661292577998148,-1.7179889608663132e-08,99.9957332808517,1106.815719209005,0.16819422882779808,0.29399548336566145,11.277871913478396,8.687751326546639,2.72246133761617,0.7986020748770822,48.43861067876335,1.8312029029747936e-06,7.154805623515457e-11,1.0482406094315157e-12,0.000820757784507861,1999.545875628932,-1.9226646901667606e-10,0.05751728863537206,2.514330220043995,0.007767524764719801,7.76957436895652e-17,120369.02048172122,81.23549885321381,502.6357741175748,12.03120200731763,120.12072719897338,0.27460357091262305,99.36270449358001,0.0036546099567489497,-2.0502425684998398e-06,395.47672715622554,30.09905559131055,0.0008642371304046707
1300,1.092731086235522e-10,30.099228316388047,45.0,4433.347780584125,141301.2766342689,185.9968891144969,7.55364693313679e-05,0.013455728671581867,0.0003912065651345625,20.83112911008366,0.005466221591373561,3.1048473426589876e-08,99.99193501630106,1109.7751664223965,0.16340819267496395,0.3173850518551129,11.28952286390141,8.755890495924278,2.685561724022658,2.84200269307369,48.33796717331638,2.5030971749499563e-06,-6.20451475208229e-11,1.3346791718647064e-12,0.0008154270521326173,2005.4607961827162,4.542971632654688e-10,0.0603673820663372,3.0304077430322685,0.009347558103445864,2.2121556037563442e-13,120362.18895678675,81.23614215457613,502.6327739192544,12.031922937811732,120.11592683136006,0.31460894491735103,99.36497516214219,0.002297217740132425,-6.59890164677036e-06,395.395427139417,30.09917465767488,0.0008845607318284414
1400,1.3482270336319456e-10,30.098849842422688,45.0,4519.140664995134,141090.49749667916,185.99733324685445,0.00010843790323581324,0.029840421745151873,0.0004144170519143408,20.807691544637805,0.006853987069231118,-1.513751168805261e-08,99.9924692512053,1114.9782085220706,0.178570837806172,0.35241400816489055,11.278873704072147,8.701433873064275,2.512559129772661,2.0633080164489264,48.256702865329565,3.2428373669844483e-06,6.256953166461454e-11,-1.2698456259732725e-12,0.0008612819830904166,2009.3450203927807,-6.039161055780494e-10,0.07343783386747096,3.1296173550814883,0.009419758159387968,3.741842510144988e-13,120363.47847068659,81.2296997948549,502.63166064777346,12.030009485199127,120.07250027524947,0.33311663753641096,99.3653084315647,0.0030370786288997954,1.769118161843815e-05,394.46978315222833,30.098768057394956,0.001191489803404166
1500,9.619089305904246e-10,30.098663402539014,45.0,4572.816738198535,140841.5268292312,185.99535016484936,0.00018547086493634116,0.03796372926137137,0.0003725241970785502,20.79648826392402,0.007360504429893909,1.2370431721202465e-07,99.98980293199054,1116.0233688165458,0.21044364820410844,0.3620511597531037,11.299943575888499,8.757573454600733,2.5436749537145635,4.33182525797697,48.29711711662763,3.6109155521995467e-06,-6.584746648059958e-11,-8.815618035006638e-13,0.0012128849299275133,2009.4130677455817,1.2020248038423433e-09,0.07795952746984337,3.643324963784808,0.010286773325510546,-1.414122361937488e-13,120360.00453872982,81.23242030133292,502.62744106302006,12.028282238080719,120.08950295044453,0.3112317958951242,99.36550909194992,0.0036892877774066433,8.377081690888173e-07,394.39789195739417,30.098747717616497,0.0010702633887140437
1600,2.3475072599339766e-10,30.098798414313436,45.0,4746.965286777357,140983.56982227069,185.99543392259793,0.00010061789724732226,0.033343254691050164,0.0004944304555298225,20.77761767501388,0.009143664539906535,8.348034583559264e-08,99.9910037871091,1121.5685858848908,0.23388646838982496,0.3455862884117668,11.316665593517776,8.831666801847717,2.4501350442833565,2.843277740386882,48.07438467007255,3.8080496645917177e-06,-7.035849525374165e-11,-3.167789268912841e-13,0.0012996283081756089,2011.1973907973215,8.465376567043515e-10,0.07698357446409398,3.7914329399470286,0.011599261452088918,2.959962217761938e-13,120353.67946701469,81.22495541126386,502.6273082828889,12.027712732857728,120.0806127971605,0.3633672150023188,99.37048526046172,0.004397117303451585,3.543799950405887e-05,394.21523804304644,30.098513093337925,0.0014805757817827388
1700,1.4854123276729114e-09,30.09866789274461,45.0,4986.047066772259,140795.30356980592,185.99414730587438,0.000218972426813183,0.036108946527165287,0.0005067226382074279,20.752632351505024,0.01010983393683204,2.654444706034222e-08,99.98737029797144,1122.938142883594,0.22867854902677218,0.37737784256920415,11.314272507872852,8.886085747943975,2.3587022635833628,5.370487710385399,48.015977830848136,3.321325187069679e-06,-6.732293845881343e-11,-2.7157726070701526e-13,0.0013187112908464357,2011.0526000885657,3.1144416033280545e-10,0.08138928135295717,3.853273356789124,0.012065321633542517,3.1494724865611425e-13,120353.8618306921,81.22738893125216,502.625070776795,12.026396319175282,120.02089516737455,0.34280080770883964,99.37284269053804,0.004560924621400263,1.6586027991742306e-05,393.9081454935549,30.098749060504623,0.0015826491965230647
1800,5.028855605631746e-10,30.09844013714425,45.0,4931.326220857616,140638.68336043123,185.99316326382996,0.0002096015652960654,0.02353333956199031,0.0005151564281853041,20.76465279376406,0.011586537931413758,5.4308936086044485e-09,99.99036271214415,1126.331353866691,0.23720377429357442,0.406022339974483,11.264831272496224,9.030426475262791,2.411960710329782,5.067111708622354,47.82439997342662,4.617494587706737e-06,-1.0276424744952266e-11,9.501548710484315e-13,0.0015205655070652426,2009.6475443953407,3.9600668103147603e-10,0.09038507112144731,3.840562461699976,0.015531810409922922,-2.320709652972921e-13,120351.32119129614,81.22482000976221,502.6244238415822,12.024676229394723,120.04086607932345,0.3784759644659949,99.37485417977273,0.005391917079819514,2.501287724142047e-05,393.21931549742413,30.098543064996033,0.0014563366184852716
1900,7.478268478481865e-10,30.098219578454085,45.0,5328.9166822660945,140307.000104463,185.9919717748286,0.0002655253125401865,0.023137040913948977,0.0005297704858282285,20.734741879624636,0.012392598059853772,-2.666504662829749e-08,99.98760955718768,1128.5168834086412,0.27248744488157334,0.3964402670022855,11.254210782558712,9.058909269679017,2.3119109980123698,4.9040047602861385,47.6224388586759,4.361553030827436e-06,-5.130694258046456e-11,-5.903503757984931e-13,0.0014730725270742462,2015.2686676368721,2.1264908476810277e-09,0.08690081783538467,4.220283667335353,0.015577291538160605,2.9730121746332914e-13,120343.7010505882,81.22290837752531,502.6207702818225,12.026189865418003,120.02505869500904,0.3817227454703527,99.37904598794434,0.005976462447696431,4.908241093611182e-05,393.52950081787554,30.098217883182354,0.0016834314770639745
2000,1.0895718957394793e-09,30.09825684344418,45.0,5434.010256695608,140391.06285538914,185.99275214679858,0.0002026512195977865,0.061133973881516174,0.000543140693154841,20.716360734353998,0.014117085351541851,4.063227921984814e-08,99.98510208758846,1132.8319797884076,0.26342543442510724,0.458062778017012,11.289806234131266,9.13935758281695,2.2367773664431834,7.382198387818048,47.5561335102785,5.553795429139348e-06,8.792087355738825e-11,1.4246904407033824e-12,0.0017023518155221042,2010.5728482215623,8.983065188536139e-10,0.10187748957869171,4.169250964840343,0.016126360952867368,8.247697623054788e-14,120338.98520317333,81.21778900921916,502.6160113817605,12.023996502607021,119.98369778419777,0.3990126976311769,99.37925171135129,0.008504285140689192,4.873548506122376e-05,392.8390719752372,30.098235853093573,0.0018381914172485377
2100,1.3162582896646293e-09,30.098047916650184,45.0,5401.362198247108,140185.55157238038,185.99081698695642,0.0002468051598106423,0.06785704602274403,0.000621124554715062,20.72624733212338,0.016185099146652615,8.143974590162414e-08,99.98362027559462,1132.7658296334075,0.26937085860736554,0.4596053695032738,11.290273848428951,9.103713257209332,2.173028492451153,8.084350407183992,47.420744880103136,5.561190620942756e-06,7.120355747641518e-11,-9.661493982567618e-13,0.0018684763294565317,2018.0296457033578,1.6802238135507276e-09,0.09959618525347333,4.4324625885555555,0.017876089194267107,2.2420886963678395e-13,120341.55436365884,81.21302939991662,502.6144909447378,12.02143661963664,119.96581778189434,0.4310611328924664,99.38207578799428,0.008623540211377456,2.947423864188271e-05,392.46503904047944,30.098232562483005,0.0019759749937005517
2200,1.8686597069028784e-09,30.097991710292096,45.0,5497.84401001734,139979.07987494394,185.98870501049097,0.00036939789744249677,0.047218404383357955,0.0006358320696659043,20.70499056355052,0.016610129344770862,2.8152532061089204e-07,99.98294300763806,1137.0710009041804,0.3142872791290946,0.472985563000234,11.261929031909915,9.127898653999877,2.1225439582146786,9.630190893254609,47.49485125726948,6.220942389201765e-06,7.632732652265372e-12,1.2558113549440513e-12,0.0018373300312602174,2020.9200533847186,9.900692144908862e-10,0.10977159136273523,4.614829890374471,0.017574985410160626,2.7997841447524866e-13,120340.54176981446,81.21246066549398,502.6085724846266,12.022679588554128,119.941765483016,0.4384342247944601,99.38411306626092,0.008858343695555734,6.36991107976546e-05,391.97535352428247,30.097933654991728,0.0021411101266208283
2300,2.8280769277940266e-09,30.097743912409964,45.0,5471.5224900904805,140113.93214215917,185.99033037194914,0.0004052475554277599,0.023554655027329206,0.0007146849720315573,20.668211559213557,0.019240605647688303,3.085079645839647e-07,99.98201840453167,1137.4187595077701,0.3189651070663742,0.5154777709297603,11.297775581764432,9.252859342371345,2.091291413905091,7.406666680491213,47.08610512339679,5.811570012039847e-06,1.1385734782881269e-10,-9.513307791299159e-13,0.0018681501115764975,2022.0668226677012,2.6723134234747626e-09,0.10552514318946396,5.060264585349904,0.019109127380454168,3.7267508794159876e-13,120333.5277547244,81.20700820981268,502.6096818509217,12.020506555904506,119.90862946628812,0.48703469521041415,99.38610916940718,0.00935684219779925,5.336156731034098e-05,391.65762639868456,30.097817322335654,0.002091669586238474
2400,2.3684412180030133e-09,30.09769490366397,45.0,5630.198500091048,139738.45025207303,185.98870786337633,0.0003930112152702012,0.06866775057703067,0.0006762463806953181,20.684198312095795,0.020016548920971742,3.195199137013841e-07,99.97764694159122,1140.0407806008463,0.3125576362435126,0.4882886872411112,11.266266100487298,9.26237385268023,2.0061306549197653,8.443919879381308,47.11977156048702,6.2154681578465e-06,9.832372954192372e-11,5.422202851772561e-13,0.002172029968013219,2021.8979270363423,1.7464452207293736e-09,0.11202145354302477,5.378642313056875,0.02120424850075212,6.65499462242158e-13,120333.14617454364,81.20461098130691,502.60707443685266,12.019126215918664,119.9269999433771,0.5027382497145708,99.38817095137486,0.011546627031672519,6.487809029227053e-05,392.12004811877966,30.097683395560086,0.0024237224240879532
2500,2.8881828148832282e-09,30.097429747848174,45.0,5741.018573935724,139702.82653659198,185.98821348661403,0.0004110569442920828,0.06099576577234747,0.0007275614509159857,20.63695427239786,0.02179553254141505,2.701526414447356e-07,99.97854735920268,1142.6681251419498,0.33275807410989283,0.5459759494382603,11.295768923434808,9.292500194730419,2.0277448916694487,12.342040872302029,47.05896169675153,7.83134137376539e-06,1.5721466604622736e-11,4.060330917236154e-13,0.002337667503214664,2024.3673773825712,1.6492728451623081e-09,0.11918092032771535,5.371658101022625,0.02029682286770622,8.582429372917738e-13,120327.45335924177,81.2016531783737,502.60172958036753,12.020055751898274,119.89995298924438,0.4824138611882184,99.38949932105878,0.012685903529476624,6.892977305848618e-05,391.2633864361827,30.097451880150583,0.0023010387986475956
2600,2.8222165385060122e-09,30.09724293707058,45.0,5974.315611785257,139707.57721302743,185.98754777637328,0.00045315959698245426,0.024221063832947774,0.0007359387045804023,20.64293090793455,0.022911010222836953,3.312629559044489e-07,99.97690518808784,1142.5323013595878,0.36278531126846303,0.5651236936739658,11.256761107199655,9.31987385270974,1.912100614746949,12.337850010750719,46.8647027885693,7.251239360467472e-06,3.095888461973534e-12,-1.4157718146058722e-13,0.002290844470012686,2024.4681192341175,4.55658640056208e-09,0.1198408274896369,5.409501284943725,0.022861550353181898,9.485863029568631e-13,120328.4464999568,81.199000500449,502.59825732170276,12.018747941758873,119.89014529170261,0.5404643536666417,99.39254142758642,0.014021754072538951,7.7185690474618e-05,391.1698363602172,30.097288530644875,0.0027179726083500578
2700,3.5734386812600595e-09,30.09726618952055,45.0,6149.641796172678,139412.54134591887,185.98586748814054,0.0005745066844375125,0.05299021427395067,0.0007883568599832754,20.625053188883417,0.023303561968555035,3.283784533131895e-07,99.9758433308142,1144.4027144116474,0.35650043187978886,0.5623829591456012,11.264076472155853,9.426794214737063,1.9571126705579363,14.017679077054519,46.87129112561852,8.05073666126753e-06,8.817251509869555e-11,1.7405444986063957e-12,0.0025007773768178027,2033.0811359895258,4.6106933333051475e-09,0.13001871135065587,5.670459427697044,0.02356140901804063,5.410377668812366e-13,120325.49798231175,81.19994792736372,502.6008522746491,12.017532154273834,119.87738271200726,0.540696834638282,99.39519040448572,0.013261777761157662,0.00011170566623748618,391.0304198115523,30.097172845092036,0.0028688072738327734
2800,4.2536038896741504e-09,30.09691601582694,45.0,6046.558978285755,139617.60036864015,185.98411531474764,0.0006107130264137261,0.031864651580386,0.0008817050279975757,20.620026597585603,0.027070454941587618,4.2946310021919794e-07,99.97150905668583,1147.3580468898951,0.39216151040051134,0.5745861789228509,11.27070472335742,9.45548916090917,1.9144523559302005,16.77123103069393,46.634604011566545,8.120915180855607e-06,1.3415203181029513e-10,2.44110366199721e-12,0.0025378365778549344,2039.9544498655523,4.921354794872536e-09,0.13454595759480692,6.053877673976965,0.022895011693630028,6.7396357940516e-13,120321.04282190217,81.19364708524476,502.59471513824633,12.015673649741721,119.85880152074898,0.5354796718703599,99.39644420384961,0.016229413131931773,9.402314854058496e-05,390.60224168518477,30.09695257906249,0.002734130860071974
2900,4.053390708067152e-09,30.096809739548192,45.0,6137.543178218378,139256.9923224626,185.9838550741733,0.0006184052636458158,0.028060675599956248,0.0008511071217788296,20.583698815938618,0.026895333325748613,3.7996786890847616e-07,99.97363842315255,1148.5773138718744,0.3855866349029884,0.5930071435211437,11.259402591299022,9.446682545904459,1.8952593193347966,15.59988968655912,46.41781114405859,8.77158571563394e-06,1.7200647916511453e-10,2.370867516773392e-13,0.0028140820277391637,2040.6840798310923,6.220579132996869e-09,0.13937552487196558,5.798327712496711,0.026559077904550272,1.0355744457803426e-12,120319.09150765225,81.19612354247751,502.59282282176974,12.015857063801851,119.82139029624317,0.5927395033770555,99.3981896016971,0.01625013314028975,0.0001032818788309882,390.5526452590288,30.097004432533858,0.0029397586118008524
3000,5.475268340603278e-09,30.096619816651778,45.0,6343.271582732583,139399.45756544924,185.9806648763013,0.000693070209559489,0.027333291781326183,0.0008714874233008445,20.607064169655285,0.03182118892521348,6.174261181454509e-07,99.97040165964526,1147.0136746951207,0.39298574225863986,0.6439048893266476,11.277071391065624,9.506998362078631,1.780476311849564,18.444367613315453,46.57328011020732,9.589407088468665e-06,1.6363187679327921e-10,1.7567676018708828e-12,0.0027974592514110417,2045.5071833440884,7.079905025740115e-09,0.1422609295430578,6.118788256659249,0.025654862204726583,1.0771516730099717e-12,120312.52212759978,81.19071587887285,502.59331036874005,12.013716924163674,119.8295112320726,0.5872297044108878,99.39948116275636,0.0168259043075938,0.0001455350023749127,390.10395664798006,30.09698600751579,0.003018076311286768
3100,5.364646229296394e-09,30.096318170627846,45.0,6467.934893286751,139191.1589722435,185.97921027983443,0.0007469091502974257,0.03319725908955985,0.0009391295076085245,20.574298239003248,0.03074139572144725,6.58461978336678e-07,99.96848219018064,1145.6426459945255,0.42342279769932195,0.6227870809209839,11.25713550963534,9.506334373675005,1.7718071128603656,18.57938401044171,46.18555106801863,1.035154736953149e-05,1.6435785306713856e-10,2.842316527689371e-12,0.0030132100124927704,2045.5655047407324,7.604973436879451e-09,0.14028020108846537,6.188548934290997,0.027752656436812836,1.4643526329234652e-12,120309.44102618517,81.18574635384529,502.5921796485244,12.012714755777353,119.78716361030509,0.6274106081142385,99.39895567268321,0.018322986813721357,0.00013876641980258724,389.7925494890356,30.09668503298292,0.0035225580532549285
3200,5.2685912284116434e-09,30.0963739865543,45.0,6473.425965265709,139203.45214615244,185.97878367944702,0.0007554713656487802,0.03922804846349204,0.0009794494060540527,20.55804901768371,0.03568946598825565,8.291398311261789e-07,99.96638711380601,1147.934767391835,0.4407234914030778,0.67737532549333,11.228029319693368,9.618194113866064,1.7763646812566343,22.37087859521629,46.35081902122327,1.0749711311042658e-05,3.156667124648681e-10,1.8371768834238966e-12,0.003284434632388229,2050.8815254251012,7.175799539035361e-09,0.146116366587293,6.302612108638615,0.029562065860115734,1.7292384455418902e-12,120306.05753410968,81.18403756504556,502.58676149073557,12.012160118167145,119.77087321637744,0.6320080740402131,99.40256151198264,0.020557545585254335,0.00015514395141663092,389.48080808660006,30.09632107783418,0.0033281746922762773
