miliseconds,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP
2600,270997.14605669584,5999.314490786526,0.5029323174144082,0.0008881521248809055,29594.604167221525,-8.323004967813665e-10,-2.5927008588364553e-07,5970222.93387703,-1.0893597392085622e-10,1.0000000000197715,-1.6026781412830445e-11,2.5318868231654874,100.0,10875.473836287965,126.93765399845745
2700,269586.5482769609,5999.548055651284,-0.49065995799909223,0.0008928049930530699,30860.796179033186,-8.666126293896276e-10,-2.701097338811757e-07,5969641.415633354,-1.1080717848254464e-10,1.0000000000245362,-2.3970586768629103e-11,2.644749118556798,100.0,10867.576619651769,129.65092702908777
2800,267569.67914560856,6000.585047815089,0.5162414122693572,0.0008939971279243816,32158.75408527853,-1.0168096333655278e-09,-2.8747195158356473e-07,5968120.437213552,-1.1992606912580473e-10,1.0000000000301497,-3.049609160193578e-11,2.7308210639931745,100.0,10863.150726699443,131.12326780239775
2900,267394.399094065,5999.687347531078,0.41785283780115257,0.0008991819949933843,32643.900835715373,-1.0217645969274724e-09,-2.909468234438702e-07,5967826.213461607,-1.1962704193899364e-10,1.000000000033238,-3.030181444387548e-11,2.964617716213988,100.0,10864.885052754535,136.18405772468702
3000,265968.0944946731,5999.345173861071,0.2692380832914251,0.0009024292113672088,33098.20834652016,-1.1283738120761252e-09,-3.030318683204339e-07,5966800.510342151,-1.2378235138731758e-10,1.0000000000362597,-3.6062275132768024e-11,3.0011412789207124,100.0,10867.701190878935,143.48373670677503
3100,265767.7128947128,5999.41313067074,0.5217607061446489,0.0008993233199994769,34883.379240154245,-1.1822764870637814e-09,-3.0035730391797935e-07,5965061.408653836,-1.2975131543290348e-10,1.0000000000407068,-4.5073210836479374e-11,3.137322283591295,100.0,10853.133370785494,141.12051796483067
3200,263448.13190875103,5999.951626487418,-0.49059867008933533,0.000903386174927448,36168.12146623187,-1.2720889190279102e-09,-3.0886067040711487e-07,5964166.455660669,-1.3514146988892657e-10,1.0000000000483298,-4.7643553472823895e-11,3.217896935040455,100.0,10850.133785162961,151.48987533195097
3300,262901.18681020866,5999.575828178384,0.027505300754112862,0.0009089481981627796,36479.908593667926,-1.3360450895787967e-09,-3.2202087236556937e-07,5963159.06398552,-1.4188077232705766e-10,1.0000000000532296,-5.514799411291683e-11,3.3012819343708895,100.0,10854.446464131106,145.9037442887851
3400,261981.9712812716,5999.505001063227,0.20067240392672553,0.0009062618029137572,37009.743426064364,-1.3968093410959093e-09,-3.186986105881786e-07,5962585.382972264,-1.4749775004667614e-10,1.0000000000608131,-6.070273896009958e-11,3.370727475264551,100.0,10844.233392993989,159.3880612041866
3500,261050.6798298433,6000.669836105458,-0.5538754260513419,0.000911700856064074,39617.0304177094,-1.466468599670223e-09,-3.287561447398034e-07,5960639.135954197,-1.4873645823646406e-10,1.0000000000651523,-6.478405922752197e-11,3.56225150918879,100.0,10843.005307326785,162.24007262747827
3600,260706.77526293858,6000.475946207917,0.17182856151039352,0.0009171392276284468,40121.45738228434,-1.566250418362623e-09,-3.385992252015848e-07,5960165.015516517,-1.555115448091607e-10,1.0000000000721792,-7.616479580646722e-11,3.662734616629282,100.0,10844.310812639991,154.9647445602284
3700,258871.77420299596,5999.796826939241,0.42572769684335215,0.0009148796992548787,40330.41631259049,-1.6496372277729516e-09,-3.450345271950164e-07,5959314.91375757,-1.6073244197253124e-10,1.0000000000799012,-8.31157236596318e-11,3.6480748565766326,100.0,10840.464705702087,168.67686911697677
3800,258465.33285805778,6000.146194853216,-0.38580792906772515,0.0009179597478218671,41539.00425822286,-1.6680536802353396e-09,-3.4987205997384776e-07,5958052.886112145,-1.6256172773173478e-10,1.000000000090569,-8.738904093286181e-11,3.8379742542989517,100.0,10831.313275785527,173.92199776330136
3900,257549.97558364714,6000.526922202128,0.11839221851269244,0.0009308843180491907,43436.72937923405,-1.764227197506985e-09,-3.5115131785560707e-07,5957445.473240425,-1.6914658616076647e-10,1.00000000009467,-1.0043694852923274e-10,3.90491151553388,100.0,10827.35585067019,171.38616970876555
4000,256250.8366936958,6000.014285187781,-0.3455259209226252,0.0009275557111375515,44347.241504374244,-1.817632901501478e-09,-3.596296617633562e-07,5956285.122510133,-1.756354242599513e-10,1.0000000001035,-1.0777458097623015e-10,3.959684478111049,100.0,10819.693046431194,181.99528636822063
4100,255419.9879779548,6000.217673108592,-0.5041726399800763,0.0009333527218680953,45230.91938107448,-1.86277000088895e-09,-3.590354200184653e-07,5954737.903112894,-1.789049996538433e-10,1.0000000001115086,-1.150013136367807e-10,4.0837490257676174,100.0,10824.065561139803,182.74729350541537
4200,254628.05480904714,5999.894926642704,-0.08294756396818256,0.0009436669110220231,46591.41134440334,-1.973637157931952e-09,-3.7502847336617484e-07,5954358.573233112,-1.8345437356299384e-10,1.000000000120076,-1.248506475850386e-10,4.225684098182767,100.0,10820.109685397327,180.24407497654474
4300,252379.86007339397,5999.6357563700685,-0.26899144079829757,0.0009446449119574724,46281.117790471464,-2.08494909446537e-09,-3.687142788550024e-07,5953869.809047135,-1.8662612169822e-10,1.000000000130394,-1.338972961720162e-10,4.290739462011134,100.0,10817.089025567597,183.60643126895198
4400,252306.53201679178,5999.695803339179,-0.47989095407066523,0.0009384361528155657,48024.93947493608,-2.101115624183685e-09,-3.7879350962989175e-07,5952644.538376666,-1.9227106433520558e-10,1.0000000001427876,-1.4331583324306898e-10,4.409627411361517,100.0,10804.747762091432,190.4517574937852
4500,250469.23290530016,6000.107555412636,0.6101228745096887,0.0009460482805787146,48822.47550785114,-2.151740397097426e-09,-3.806733806608921e-07,5950586.341286154,-1.9696515909796685e-10,1.0000000001521485,-1.4942125541676504e-10,4.5074067686260895,100.0,10804.72587106111,194.92494589979313
4600,249711.46854877166,5999.50239119758,0.2410954985300276,0.0009478855604213279,50582.94623166238,-2.266525683362004e-09,-3.940645413841156e-07,5949709.790783043,-2.0271554139225918e-10,1.0000000001610745,-1.638413864489057e-10,4.595899451539897,100.0,10809.984418811844,202.60122888506112
4700,249732.22269265202,6000.152470749016,0.4530200494947283,0.0009621956887526275,50670.671043319424,-2.3383707606916687e-09,-4.0065168754345915e-07,5948551.9328579465,-2.0661242803060225e-10,1.000000000168951,-1.714739451792112e-10,4.69454368017475,100.0,10794.755970331888,199.24646978138955
4800,247491.868639763,5999.647380524634,0.5709708284508281,0.000955777006944625,52395.34641714766,-2.377064344691172e-09,-3.9278201040852154e-07,5949063.855394326,-2.088793712329134e-10,1.0000000001780502,-1.8084136936804574e-10,4.781303430453916,100.0,10792.862681130156,196.998354435847
4900,246652.89285915284,5999.640962207345,-0.10189812665630434,0.0009682305525625331,52817.991191633446,-2.410428988300979e-09,-4.105476072817547e-07,5946672.487561184,-2.163388929168989e-10,1.0000000001931382,-1.9231442816944862e-10,4.843301304872352,100.0,10799.413302760302,209.51846595649235
5000,245499.4114943783,6000.373401443468,0.470861862961901,0.0009663945673122998,53687.52754298253,-2.5192748595100273e-09,-4.045003400575901e-07,5946437.812500159,-2.188133665846458e-10,1.0000000002026013,-2.0278459676509465e-10,4.988382587456755,100.0,10789.349948368359,208.05004840612483
