milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.977240937385904,5.041419472263637,95.02715844514844,9.997442691973376,10.000000000100526,1.5580572839055357e-17,200.0,-2.0758759069812787e-20,1.979678691474046e-16,0.0,3.005722729458712e-10,1.6358186016177422e-15,62.34187307819263,97.99415562447412,38.38473541399119,2.113237488106891,499.9999998164054,3958.551082879146,200.0,200.0,200.0,0.009650768021468751,-0.0013083121421236955,-8.776139810919366e-05,3.21538907482861e-06,1.0666791572035395e-05,3.591518821628721e-05,1.2011453041942804e-06,-1.2107632604339487e-08,8.911364997625737e-09,-2.726627260945101e-20,-1.6766884934012043e-21,-8.904961880177755e-23,-3.59641257517086e-25,-1.822343036541391e-09,4.220545853678125e-12,1.2190740052368115e-27,499.9943519223285,0.004831106538905275,1.0077863472910904e-23,1.705012846162469e-05,-1.2142615822096071e-15,-5.734322482347539e-13,0.008763116309735284,0.00039847870614259347,-2.7391746857624765e-06,99.98932753399308,-2.451399990880124e-11,6.77699174933165e-16,6.115945372357355e-07,50.0,3.012045621856807e-14,-2.0978346612793667e-11,0.0,100.0,1.512147137195982e-16,-7.496172484197407e-34,0.0,0.0,0.0,0.0,0.0,-6.841489599405447e-17,0.0
1100,4.976844138387536,5.042875420080243,95.02991726690144,9.99759551824724,10.000000000181679,-4.136262617729853e-17,200.0,-2.2396149047197383e-21,-3.793673463165442e-17,0.0,1.0967169505582197e-10,6.742375978739832e-16,57.99992005395211,98.02628499125922,43.61271601856871,2.248431207213815,499.9999992206843,3956.7724880849396,200.0,200.0,200.0,0.00990967853027272,-0.0007454201915027934,-8.01784275810247e-05,2.0139303520411326e-06,-5.934419815627076e-07,2.3495432482746722e-05,1.8938515984788501e-06,4.9749736594211196e-09,-1.5911052303113919e-09,2.2108940932992888e-20,-9.996378194543131e-22,1.7044260524643636e-23,9.686777879980871e-25,-1.5451328684792936e-09,-5.669826415870882e-12,1.078034066685969e-27,499.99466197722626,0.005474383424308228,1.5529981845801526e-23,1.998593417152612e-05,1.5150642385281764e-16,2.0249203265007294e-12,0.009753189592489836,0.0005808674139894332,1.5751321329221632e-05,99.98854709202963,-5.333979203899555e-11,-8.498393596904357e-16,2.874678461308075e-07,50.0,5.048854613766822e-14,-3.1152374747437556e-11,0.0,100.0,4.345974736997521e-17,2.0566735257589378e-33,0.0,0.0,0.0,0.0,0.0,3.5891411219527876e-17,0.0
1200,4.971288014997963,5.040888253546745,95.0263369207934,9.99729227686712,10.000000000195648,6.337808341994006e-18,200.0,-5.936148181453117e-21,1.7693900904414506e-16,0.0,3.199040011375138e-10,-3.950738420097425e-16,56.14286626869684,96.45365761850042,46.883340107648046,2.93625894681896,499.99999938189563,3949.4377753139584,200.0,200.0,200.0,0.011031874963490465,-0.00040889344808537573,-0.00012533157500264157,-1.1911147779353817e-06,-1.4549569831462017e-05,4.4089888610781004e-05,-2.949868226376448e-06,-1.6559550542198512e-07,-1.0007341351254124e-08,-2.8268499086979334e-20,3.675047009239011e-22,-3.253441687705732e-23,-6.100799073407875e-25,-1.9558158742802456e-11,-5.76980683175282e-12,-2.627819665476085e-28,499.9938566986119,0.0065415462817817755,-3.0382590340609387e-23,2.19373088884126e-05,2.3196164614579845e-16,-9.73263536191035e-13,0.010945517496855095,0.0006742081540272106,2.0133676641407914e-05,99.9885520280216,-7.301326644339886e-11,1.3731363949356204e-15,6.953474313616671e-07,50.0,8.189921917755891e-14,-1.8377380824072344e-11,0.0,100.0,5.763240091278241e-17,-2.8153814079497812e-33,0.0,0.0,0.0,0.0,0.0,-3.3958804309806545e-16,0.0
1300,4.9719982799035085,5.049347454405629,95.03004717685262,9.996492244188447,10.000000000207162,5.451293600062127e-18,200.0,-3.045004585480045e-20,2.5287332788863296e-16,0.0,3.2103802064678403e-10,-3.855097913884546e-16,54.54217575425754,95.88395188744666,47.30329118835468,2.6009399909748483,499.9999989950768,3951.2687558443386,200.0,200.0,200.0,0.0057007846601911955,0.0008117024720757586,-0.00018469255113579192,1.0103412476177486e-05,4.495493841486114e-06,5.579405750564902e-05,-1.9893823358465628e-06,-1.2500336437643226e-07,-4.364004771406284e-09,3.337206037089611e-20,1.1114046874183912e-22,-7.213139348812272e-23,1.917829177283274e-26,-9.689118957528537e-10,4.430815134647253e-12,1.1061909701655665e-27,499.99418978997096,0.007231242334600135,-5.549406147435067e-24,2.2567803360880924e-05,-3.424662535864024e-16,6.86765650699327e-13,0.012608151022546784,0.0006129088388499987,4.0780899253693766e-05,99.98702463429166,-5.4653444189274276e-11,-1.604780990460559e-15,6.971116045025684e-07,50.0,-6.494936160122419e-15,-3.5842215572202546e-11,0.0,100.0,-1.0579279783878089e-16,-1.7694764444597335e-33,0.0,0.0,0.0,0.0,0.0,3.916795955635358e-16,0.0
1400,4.966492956174795,5.048778928285098,95.03330779575192,9.996637563373152,10.000000000204395,5.085955865869885e-18,200.0,-2.414875324948832e-20,-3.0443164501346743e-16,0.0,4.817036020276469e-10,1.2241842805866854e-16,51.19330396087389,96.63472426223683,48.72581910350139,3.219847748622074,499.99999897510867,3946.89138436282,200.0,200.0,200.0,0.005994212204884327,-0.0009035778238145974,-2.440689973655063e-05,4.341442800390484e-06,9.041603179917245e-06,5.05193446962355e-05,-5.092438724890692e-07,-5.477665641070292e-10,-1.1687021700140268e-08,3.2096022081507414e-20,-1.3717767195227346e-21,2.2252527146525377e-23,-1.2860794862764614e-24,-4.322788443384303e-09,3.5384780808048193e-12,9.729487317458701e-28,499.9937152659485,0.00690012668238954,2.2415991814342457e-23,2.7082877743230254e-05,-7.532309594623875e-16,-5.5824796655233803e-14,0.013381700614721746,0.0005847686816944214,4.443189179699505e-05,99.98744739042485,-9.539853624414128e-11,-3.2641356489754908e-15,7.137342717756752e-07,50.0,1.0055670916088872e-14,-3.6760385746223755e-11,0.0,100.0,4.9903154783754854e-17,2.8675970916510333e-33,0.0,0.0,0.0,0.0,0.0,-2.812298740836332e-16,0.0
1500,4.968192032709208,5.056381102265293,95.0290378388717,9.996391929262114,10.00000000025077,5.1451051677604696e-17,200.0,9.672499071099609e-21,3.8676851269841463e-16,0.0,3.452477341202882e-10,2.6898327345820497e-16,47.235506806116675,96.23380747231842,49.20400064354949,4.562767445809386,499.99999891616915,3942.415189925184,200.0,200.0,200.0,0.01042871659998198,-0.001206068422097421,0.00013762933169559832,-1.1548084649789049e-05,-1.3234189336291847e-05,5.311982283771657e-05,7.135953726512025e-07,-1.056082151520951e-07,-4.5555704415237785e-09,2.0183145552413588e-20,1.140218923225429e-21,1.1927510156270442e-23,-1.6421118028164476e-24,-3.492971150990383e-09,-1.3859897292291928e-12,7.127767362767963e-28,499.9927091548892,0.006787833488305313,1.801743832298498e-23,2.8169634555087384e-05,-1.3074649770378066e-16,2.5988956630880197e-13,0.012709153359586445,0.0007865992580944964,3.05621712848063e-05,99.9861006267328,-1.4213313050029356e-10,-1.5922307346539067e-15,9.666098965486767e-07,50.0,9.420188001976313e-14,-2.2936010258960938e-11,0.0,100.0,1.2431254621026074e-16,-1.550287487060566e-33,0.0,0.0,0.0,0.0,0.0,8.642983959548581e-17,0.0
1600,4.961604372138481,5.057676132651599,95.02931925934179,9.995747037928354,10.000000000216078,-1.4272676259033965e-17,200.0,1.3301322481187265e-20,-1.3501508847092122e-16,0.0,4.264651107930165e-10,6.7432783090707965e-16,44.54350480163886,94.37864229177544,51.2445634496508,5.240529804488507,499.9999990280042,3940.453811203874,200.0,200.0,200.0,0.011376067068104616,0.0008735314130020737,0.00010363718993337688,6.092251540654178e-06,-1.6636042120176514e-06,3.3298283485611456e-05,-2.7034455023192847e-06,-1.723086497307519e-07,-3.969748155064739e-09,3.3005277170827756e-20,-5.361905157518337e-22,7.24977371109914e-23,-2.7559956217150303e-24,5.652663267952468e-09,4.9418199155928465e-12,-8.078700403229602e-28,499.9912884140875,0.007900854496677207,2.1392973551940872e-23,2.972582638908038e-05,-4.3903373093918395e-16,3.3729893790903433e-13,0.014283159777421622,0.0008378489791851795,5.111275897812312e-05,99.98486295397153,-1.0646383632713422e-10,-4.2034053261740185e-15,1.399698336054581e-06,50.0,1.5701867894276644e-14,-3.23623447755934e-11,0.0,100.0,3.161416484524955e-17,6.391098588101336e-34,0.0,0.0,0.0,0.0,0.0,2.96273160997261e-16,0.0
1700,4.957623686430277,5.058129156825087,95.02744652311416,9.995497406605075,10.000000000232884,-1.489385756398164e-17,200.0,4.250054217419619e-20,3.5958604507089445e-16,0.0,5.843740024587078e-10,3.88279943485522e-15,46.3541640618682,93.9223651656087,54.04936362589882,5.03949470676499,499.999998463107,3936.933487097907,200.0,200.0,200.0,0.014110837535944585,-0.0001877280315963614,-2.648351579636194e-05,-4.554931539436649e-06,-9.481475527782728e-06,4.6304246126339025e-05,1.850098277905257e-06,-1.5485809873267732e-09,-1.0818676233695249e-08,-9.227930378372369e-21,-1.6184688431518623e-21,-9.469254518961662e-23,3.408644832829031e-24,-3.5638330176653413e-10,-5.807253774126058e-12,1.609944576386036e-28,499.9922111707645,0.008772319403535013,-1.31646428520533e-23,3.450863308562829e-05,-1.1741603289288335e-15,4.32209205582272e-12,0.015189895780347747,0.00102886819215707,4.853649384184582e-05,99.98506326741932,-1.6877298134439438e-10,-1.396555189577255e-15,1.360508838321479e-06,50.0,5.564106343473675e-14,-3.769963368622847e-11,0.0,100.0,-2.0546820547005287e-17,-1.5108815961383173e-33,0.0,0.0,0.0,0.0,0.0,-7.716279986064809e-17,0.0
1800,4.957297406089334,5.0718882648498305,95.03403429572184,9.995718340275971,10.000000000315655,-1.0906681437142638e-18,200.0,-4.614413042132136e-21,3.072556333924323e-16,0.0,4.827573208751647e-10,4.27107863983051e-15,41.286213249154464,94.82366584171321,57.76477456554071,6.5250033445638085,499.9999983314874,3937.9060090776807,200.0,200.0,200.0,0.013931083824793352,0.00021697350599010525,4.872529256527599e-05,-1.1743192637473812e-06,1.1127873446872877e-05,8.910273324772822e-05,2.2891602336760218e-06,3.302423628615874e-08,9.086446729551525e-09,3.71328238622075e-20,-1.2746510798855377e-21,7.198321746473902e-23,-2.3654533705172068e-24,-5.178343601698392e-09,6.437287240791354e-13,1.1846171419596635e-27,499.9906777376279,0.00971512276243698,-6.221514292284726e-24,3.536791409075464e-05,-1.4509313897536135e-15,2.5151452679977913e-12,0.015167333159765048,0.001174255773271694,6.835729968909286e-05,99.98346266845984,-1.8599281163789245e-10,-2.5532443222259734e-15,1.577147744175665e-06,50.0,7.978335474949164e-14,-4.1353797972553546e-11,0.0,100.0,1.2029404595284725e-16,-2.5415356996964365e-33,0.0,0.0,0.0,0.0,0.0,2.5224298523310893e-16,0.0
1900,4.953603066352872,5.071248458866117,95.0293228028369,9.995246187534972,10.000000000303846,5.881119275261078e-17,200.0,-7.690724988694587e-21,1.6527351833329377e-16,0.0,7.97036676340424e-10,4.728845177098503e-15,40.67901393869239,94.02107618682497,59.050929184436725,6.303513675903119,499.99999833371265,3935.8202878959573,200.0,200.0,200.0,0.01747294575209668,-0.0004311562869074745,8.460833028436713e-06,1.1730397447244452e-05,7.989356074143848e-06,7.231070489943364e-05,2.1646408685394672e-06,-1.775550179285695e-07,1.236510203798092e-08,-7.517702112679836e-21,-1.859143481302678e-21,8.756888838248639e-23,1.084993347546276e-24,5.344716826543641e-09,-1.3283780015889993e-12,-2.0298390408452305e-28,499.9910189036668,0.009656762904039315,6.801458216347178e-24,3.389061540508902e-05,-2.8692644873742457e-15,3.3667982700978684e-12,0.016311124960647388,0.0010859208514034464,6.902511835905866e-05,99.98206652842701,-1.3840071453701637e-10,-7.506741154839023e-15,1.661752181806214e-06,50.0,1.140248111375383e-13,-6.438035732375038e-11,0.0,100.0,2.2210331291279986e-16,-1.949840774348357e-33,0.0,0.0,0.0,0.0,0.0,2.67380854301552e-16,0.0
2000,4.950853323752471,5.0715692354634525,95.02987855486954,9.994875578175936,10.00000000042392,8.195817683506782e-17,200.0,5.403745447932546e-20,3.768454638554723e-16,0.0,7.168377138709181e-10,4.9682852284440415e-15,38.382355243043,93.21223552026453,61.856026416766916,7.5091699853142115,499.99999799369004,3934.6718183138014,200.0,200.0,200.0,0.02405237606010838,0.0016188188111444842,4.627781481057164e-05,-1.9189420641995122e-07,-7.3962991840284445e-06,0.00011249345515811315,2.9515800336371794e-06,-1.9416098993388307e-08,-1.346157182934477e-08,-5.314325353314386e-21,7.569512504232272e-22,6.892421056786704e-23,2.1074700698096137e-25,1.1615351597788744e-09,2.529703553912099e-12,-1.105743032416049e-27,499.99047441259773,0.009695431709426423,3.472592526216683e-23,3.604482571766545e-05,-1.459575831627218e-15,3.0601586059171975e-12,0.017089433443781277,0.0013378493336177193,6.941557135005955e-05,99.98202176523222,-2.213918768198307e-10,-6.6339136061293134e-15,1.5113381066688896e-06,50.0,1.480392989274639e-13,-6.721509680134458e-11,0.0,100.0,1.0827758468351737e-16,8.735411924811183e-34,0.0,0.0,0.0,0.0,0.0,6.067896810671344e-16,0.0
