milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.976666539051486,5.037592333699632,95.02246201638803,9.997611666422154,10.000000000039915,3.8460344256157525e-17,200.0,-1.6900659653615553e-20,2.798035160794427e-16,0.0,2.608115451008064e-10,-1.3124066408862665e-16,59.93476679427804,97.271077702119,39.65313354567632,1.4913580585595598,499.9999993873084,3956.3683277018727,200.0,200.0,200.0,-0.00031563637074378485,-0.0009932504289815133,4.8392873806344766e-05,5.5070439262017433e-08,2.65200381566426e-06,4.7119538342609945e-05,-1.5272145569036936e-06,-2.233757403812378e-07,-7.506367653826592e-09,-2.720852861770094e-20,-4.1196769833315847e-22,-8.937563038289493e-23,-1.802773622416817e-24,-6.783229121164148e-10,-1.9784271879586653e-12,-9.384877196362678e-28,499.99499087968144,0.004505855660137632,2.3042363490410682e-23,1.6537436962940028e-05,-5.853179769644186e-16,2.6505315046110825e-12,0.009479885377051567,0.0002934749515362539,-2.5706237289979404e-06,99.99113563820102,-5.582526761784541e-11,1.4250847608522755e-15,3.6818766076240583e-07,50.0,-7.442936014794095e-16,-1.5434106490915519e-12,0.0,100.0,-2.7453997907172617e-17,1.1982158994165139e-33,0.0,0.0,0.0,0.0,0.0,3.679249171375875e-17,0.0
1100,4.974608618858753,5.040178902086563,95.02465078711793,9.9971945670018,10.000000000089543,3.624686802437107e-18,200.0,3.788057595181248e-21,-2.3735317523285316e-17,0.0,2.525138426774418e-10,2.5387694081279086e-15,59.4794664477306,96.99173775582238,43.21039662487892,3.3426149916842522,499.9999992503381,3952.87181392087,200.0,200.0,200.0,0.0061166680869628445,-0.0007567701050442485,3.5826744732900056e-05,-8.880354965840865e-06,-1.125756828254675e-05,1.4621894204313468e-05,5.442253533337028e-07,-6.06588314111061e-08,-1.077060748073898e-08,-1.6418789768848162e-20,1.8085360549833212e-21,-1.6386847307754766e-23,-2.5552149844547035e-24,5.502781300206118e-09,-4.901873787959768e-12,-1.2361272611001095e-27,499.9945434072593,0.006145687176385276,7.813622160887922e-24,2.3231764049629725e-05,-3.091699225064038e-16,4.7178036592770564e-14,0.010284622928848814,0.00036385583017065087,3.1455001017896694e-05,99.9888411442118,-3.6144408213527365e-11,-9.879214298451985e-16,4.4408889720313224e-07,50.0,7.049532372669496e-14,-1.5143475216932615e-11,0.0,100.0,7.691326020435461e-17,-1.2077580649663838e-33,0.0,0.0,0.0,0.0,0.0,3.17205123119706e-16,0.0
1200,4.974439196309039,5.041885638145922,95.03008908657951,9.996978295634579,10.000000000078405,-4.180350069049398e-17,200.0,-2.804069762388074e-20,-3.752808508422776e-17,0.0,3.5890436928779434e-10,3.550335435091253e-16,55.655886966851654,96.3592363086791,44.325843662799926,3.0774894123544807,499.9999996328929,3954.3095095731715,200.0,200.0,200.0,0.004639833085654081,-0.0004451345827096233,-0.00017752683324612006,-6.058289570700366e-06,-4.336366572892096e-06,3.87606664860609e-05,-2.9159911104371696e-06,-2.3389473565424847e-07,8.614067423835162e-09,-1.009787755121297e-20,1.1054779163355268e-22,-7.930634113950555e-23,-3.2954670094370305e-25,1.3697012784819242e-10,4.024540519720661e-12,2.8024035817377137e-28,499.9945494560382,0.0062351483392827315,2.9162737066085313e-24,2.3122644027163884e-05,2.511956719704964e-16,-1.1523248513082924e-12,0.010967765231864301,0.0006460588309602907,3.333433277497914e-05,99.98913135878566,-3.593001732193752e-11,8.002318434308676e-16,4.6820384621392865e-07,50.0,-9.684838230363893e-15,-3.634841183160121e-11,0.0,100.0,-1.9420469439568865e-17,3.975396943559267e-34,0.0,0.0,0.0,0.0,0.0,2.1514675960762946e-16,0.0
1300,4.969669718999987,5.046929709239091,95.02792595939198,9.996883925632716,10.000000000104475,3.7152262655310463e-17,200.0,-2.753407087148577e-20,1.619526781197517e-16,0.0,3.9969096582549906e-10,6.2100311832094335e-16,52.52387710487502,96.51407418498609,46.02373081353269,3.7779836904593496,499.99999923747424,3951.2321470728966,200.0,200.0,200.0,0.012146573001870005,0.0010338119368986328,-3.2936774032045284e-05,-3.8015449432090036e-07,2.959476021169266e-06,5.5058560023823505e-05,2.2797277565624836e-07,-1.1667096493445849e-07,-6.045899916600357e-09,-3.5043164109166696e-20,7.099798835112875e-22,-1.5595113943132974e-23,2.797354187424091e-24,-3.683592689230808e-09,3.327979473779428e-12,-6.006462427335756e-28,499.99371319482276,0.006716651691851688,-9.48586900025689e-24,2.4800465762491133e-05,-4.454122003128529e-16,2.6983787853907607e-12,0.010890405199464373,0.000687592445890676,3.8186645936523836e-05,99.98830046703512,-5.6481704651445855e-11,-4.6930237161961774e-17,7.684094000127854e-07,50.0,7.642100676304074e-14,-3.620316987491886e-11,0.0,100.0,-4.8913449706760135e-17,2.6055410938290775e-33,0.0,0.0,0.0,0.0,0.0,2.74969583389103e-16,0.0
1400,4.9649631650122865,5.048253605547296,95.03180500440641,9.996489854788033,10.000000000197344,5.3563529198638183e-17,200.0,-2.157757649929108e-20,3.437108914609846e-16,0.0,4.119105608665409e-10,2.6795162321590406e-15,51.858037494824,96.70215290332176,51.58648963000731,3.5876337622736445,499.99999936550597,3944.899660665932,200.0,200.0,200.0,0.013941263535786449,0.0013388573213964459,8.02834491062302e-05,7.403025953313479e-06,-5.233512098570861e-06,2.9291235444235046e-05,-2.6597988457091257e-06,9.818405240769229e-08,1.880708392809548e-09,-2.3169249578824452e-20,-1.452301081249709e-22,-8.769494394595863e-23,-1.6505290959420693e-24,1.2393168501749649e-09,-4.38438150188099e-12,-4.15404577432162e-28,499.99368484221344,0.006660548499098586,1.3270417229778852e-23,2.3956659176163522e-05,1.5580052050683316e-16,-2.658944065870637e-14,0.012662680794396246,0.0007458333144286908,1.841988806194808e-05,99.98644106595032,-1.2084177888425902e-10,-4.166228342099417e-15,6.610776166508546e-07,50.0,-1.0660625956447409e-16,-1.9807788341073686e-11,0.0,100.0,1.5321064797926585e-16,8.616380303741817e-34,0.0,0.0,0.0,0.0,0.0,7.470438294749094e-17,0.0
1500,4.963881161357212,5.051761533148953,95.03068496506238,9.996316141238735,10.00000000026836,2.0342102956882563e-17,200.0,-1.4181904960847306e-20,-2.305649828799752e-16,0.0,4.946928891340432e-10,2.7183382743241373e-15,49.997709099928144,94.910641082745,49.24555908643119,3.697740018010859,499.9999987317762,3943.1319305091047,200.0,200.0,200.0,0.013931620055198985,-8.727988602505487e-05,-8.427606928030631e-05,1.064935802406392e-05,4.34618655245635e-06,2.1406098223927857e-05,-1.2603531311563402e-06,4.166811344798884e-08,3.7929093270059825e-09,-2.6684409947721415e-20,-8.0095973867749085e-22,-7.420151376955791e-23,-2.7379338142685094e-24,3.1019829439232183e-09,-1.1455572920066909e-12,-1.1999655146670316e-27,499.9923906318558,0.007715766252180088,4.699901188603341e-24,2.7897015629586923e-05,-1.6902339456300777e-15,6.109324173609084e-13,0.013471536768020287,0.0007766785909484558,4.597058794870343e-05,99.98621791932956,-9.39764042117123e-11,-1.5225096716219742e-15,1.0470456176061347e-06,50.0,4.7517514076383725e-14,-2.8141090795345463e-11,0.0,100.0,-6.030309549952354e-18,1.0703178120426474e-33,0.0,0.0,0.0,0.0,0.0,9.894237883844975e-18,0.0
1600,4.9634544878664855,5.064271594363333,95.02868135969108,9.995673352271941,10.000000000268482,2.4430301160084292e-17,200.0,3.408141477452408e-20,2.4715482246752437e-16,0.0,4.834850022857696e-10,3.3591773077708913e-15,47.90247687612879,95.07291237073554,53.54362740801764,5.648636479002325,499.99999903093226,3942.6092397459397,200.0,200.0,200.0,0.015596318623727302,-0.0010255192074242003,0.00020317130831551912,-9.19030522879489e-06,6.8865801295164534e-06,6.778275783554762e-05,1.0231983045277791e-07,-5.8044539060271806e-09,-1.220442425117349e-08,1.8503388469087704e-20,8.053291566487316e-22,9.297865563825444e-23,1.357653573196752e-25,-6.133566867440089e-09,-7.201362871109108e-13,-3.0796815929696467e-28,499.991393379878,0.007624880474185336,1.900642742500435e-23,3.236827372436756e-05,-2.0662324400398943e-15,-2.340518202717056e-14,0.013707654371108659,0.0007537783327066002,3.737118095675277e-05,99.98500604287632,-1.0920841840149612e-10,-3.7575422391049635e-15,8.55346469078551e-07,50.0,3.054022031893017e-14,-3.227337061637005e-11,0.0,100.0,1.5564356724250325e-16,-4.478938319383859e-34,0.0,0.0,0.0,0.0,0.0,6.036024846568114e-16,0.0
1700,4.962710191263166,5.064739260992401,95.03422114748315,9.995469444546119,10.000000000262025,4.0516800974756495e-17,200.0,-5.713723063102757e-21,-8.236181366696347e-17,0.0,5.813351665447331e-10,5.006791675230177e-15,46.881098097528245,94.66961107858396,53.9394820408922,5.651995963166345,499.99999898923727,3936.735857919733,200.0,200.0,200.0,0.015767762395853393,0.0011646293344134816,8.237605495260509e-05,-5.74769908761205e-06,-8.469946373764346e-06,6.0344422934850163e-05,1.797127584835283e-07,2.3157761300998158e-07,8.549061074869986e-09,2.6211512901053932e-20,-2.0670188489403852e-21,-9.510035839695192e-23,-1.2354112509774247e-24,1.4325659791120857e-09,-5.299766936624845e-12,1.2320031712776787e-29,499.99130619950716,0.008199900149204967,-4.684459644166199e-24,3.171326672352662e-05,-1.616391170525747e-15,3.3986714139598576e-12,0.015541854410449736,0.0009637377398115564,4.6395895555020616e-05,99.9838008342155,-1.2070177668197223e-10,-5.254395773419647e-15,1.3877442968145774e-06,50.0,8.713898032043905e-14,-4.572854656228696e-11,0.0,100.0,-2.5082347909032775e-17,-8.209988141877733e-35,0.0,0.0,0.0,0.0,0.0,-3.035391969528645e-17,0.0
1800,4.960522614693063,5.0649618222836255,95.03021684397672,9.995806169949718,10.000000000308601,2.2802857876259703e-17,200.0,3.563409364289903e-20,4.391786063936574e-16,0.0,6.049056069710741e-10,4.002291559084893e-15,44.75968639773734,94.13998891192622,55.80277765484144,6.2313967548274105,499.9999987132786,3936.390565963113,200.0,200.0,200.0,0.015111784300762186,0.0005342542942182386,-0.00016486058801588733,4.305909406337913e-06,-6.56020146098675e-06,7.613082233906974e-05,2.653047800807521e-06,-9.121796224766609e-08,-1.2694541581801019e-08,-2.584328933583935e-21,-1.5689419621687225e-21,-1.1714324591904302e-25,2.780252224491915e-24,4.567231350433215e-09,-6.052873933304536e-12,-4.246344774363719e-29,499.9907500520581,0.008357271171063836,2.9820552201533366e-24,3.2479196282662e-05,-2.239341333104687e-15,8.098003817127911e-13,0.014787661249601323,0.0010114848667675327,5.6551210850709635e-05,99.98386849146154,-1.5891605395454874e-10,-5.330414199881678e-15,1.4420692026534808e-06,50.0,9.402583077327975e-14,-4.4040390535953056e-11,0.0,100.0,1.9500118077770725e-16,-5.62480105713194e-34,0.0,0.0,0.0,0.0,0.0,5.150169079059094e-16,0.0
1900,4.957654671043012,5.075840074004006,95.02948910129226,9.995277119783118,10.00000000027528,3.9375905248191876e-17,200.0,-4.0843910587199035e-21,8.51068037554881e-18,0.0,5.817413940185241e-10,5.315839356477964e-15,42.95280534158319,93.86352361504818,59.847457604529936,6.7999300939842175,499.99999829809065,3933.832726858842,200.0,200.0,200.0,0.025874732444077703,0.0017051336338145926,4.254679772205546e-05,8.23088604625318e-06,1.0364591807329622e-05,0.00011309868483207535,4.444563566592456e-06,-2.1910229040223402e-07,5.2235443985882265e-09,1.347114248915735e-20,2.104532043841663e-21,-9.032291854584843e-23,-1.2544140022674062e-24,7.522475961323955e-10,3.834807371449616e-12,3.3354751686168824e-28,499.99031893560624,0.010123815370477619,-2.4673218911718107e-23,3.6421263844393554e-05,-1.4423375770878152e-15,4.441903239060752e-12,0.01610465748431576,0.0011266290381018742,4.9207591709157994e-05,99.98362612527472,-1.8693180432326808e-10,-3.4176422193074307e-15,1.30455657879325e-06,50.0,7.670542527880642e-14,-4.8810388571764004e-11,0.0,100.0,7.540710867472532e-17,-8.8484025349585e-34,0.0,0.0,0.0,0.0,0.0,1.3305029833899334e-16,0.0
2000,4.952171653147186,5.075792112138166,95.03247159109885,9.995151445980166,10.000000000408773,-4.092254896474212e-18,200.0,2.0934785132314228e-20,1.6835318355458947e-16,0.0,6.234878297410522e-10,4.022841044725569e-15,39.461132618491895,92.92628454058786,59.40342335695894,6.427173159897716,499.9999984418042,3930.1944352926084,200.0,200.0,200.0,0.02249022255076945,0.0005367947195691144,-3.6693503925490524e-05,6.107252013313079e-06,-5.574223498820626e-06,9.4930352267014e-05,3.541860200875667e-06,2.3135833458756412e-07,7.183459740450799e-09,4.107146232733551e-21,3.5181409063916653e-22,-6.455291344355825e-23,-1.678391122841597e-24,-5.102802442127219e-09,-2.810136570179451e-13,-4.165096778294568e-28,499.9891930745514,0.010373796682769701,-1.5028051003656375e-23,3.5812434749044574e-05,-1.5196591024229735e-15,2.516462291179435e-12,0.017513888267216043,0.0013374243594172534,7.799196633580888e-05,99.98120855414453,-1.8584572511546807e-10,-4.735880387730283e-15,1.7730425720441538e-06,50.0,1.3739318281340188e-13,-5.646368338576648e-11,0.0,100.0,2.3171655937662843e-16,6.423033221354278e-34,0.0,0.0,0.0,0.0,0.0,4.711728479639263e-16,0.0
