miliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
3800,0.314442196792319,0.09569530603796698,0.010955543644691331,0.013000118923605083,0.26600009863281343,0.019999970490838282,1000.0,0.012759519775950202,1.7182052623484543
3900,0.4059784104943851,0.1044848815098467,0.008311766678831546,0.0130001339859869,0.26600011307383536,0.01999996904139795,1000.0,0.01465826159721408,1.639903054653631
4000,0.4967043733737323,0.1260517949469318,0.039696589501111254,0.013000136726069741,0.2660001442827394,0.01999996802639034,1000.0,0.02037809409615851,1.5325487274848244
4100,0.6184617033855841,0.1522903328769494,0.07981220431599291,0.013000146918588413,0.26600018677023507,0.01999996642635503,1000.0,0.025291912988573435,1.3945558905589823
4200,0.7475253692044844,0.1961709316066885,0.16196858899070823,0.013000161371454936,0.26600029464417535,0.01999996447993101,1000.0,0.03190897596780218,1.2656139251309568
4300,0.8754354252164344,0.23517930480913318,0.28431611645890165,0.013000166909498052,0.26600048048220487,0.01999996305622686,1000.0,0.03897815348969439,1.1245978853766851
4400,0.9816507152725309,0.2710662046833403,0.4155349347852355,0.013000174271115722,0.2660007841596164,0.019999962683968968,1000.0,0.045608833901702665,0.9943710144774143
4500,1.0810353631617005,0.31552451088595146,0.5547106571958756,0.013000187875624146,0.2660011336163826,0.01999996039942786,1000.0,0.050262054683539885,0.921058769649699
4600,1.104210541852151,0.3667427639356678,0.6588408388364709,0.013000195481647138,0.2660017190781589,0.01999996034803638,1000.0,0.0542336641304392,0.8634069055427581
4700,1.1342465072566499,0.3990429033447719,0.7587284809377429,0.013000203813420185,0.26600246917345466,0.019999959720555818,1000.0,0.05982339667304286,0.8213269087064107
4800,1.1505233986511756,0.43321473049036363,0.8209134201767919,0.013000210345396395,0.2660032556623159,0.019999958223554357,1000.0,0.06360828735951829,0.8257090999874556
4900,1.1589249892773363,0.45723155476252786,0.8827526745042885,0.01300022082106127,0.26600405494141743,0.019999957780137714,1000.0,0.06541795266245638,0.8150294040445919
5000,1.1663062775214639,0.48531893450706637,0.8981205904041906,0.013000230617159575,0.26600487278093177,0.019999958123965194,1000.0,0.07005785424333724,0.7954860692926204
