milliseconds,FeIII,FeII,FeII_O2,FeIII_star,FeII_star,FeII_star_O2,FeIII_NO,FeII_NO,FeIII_t
2200,0.1930257703169465,0.004336254194604637,0.019900776889829705,0.22663376609704355,0.004733229350321303,0.02242169050957011,0.0791065133827205,0.4356052401417617,0.4116676004570414
2300,0.19205183188426111,0.0041078772114421114,0.021106922942942877,0.22202974835425734,0.00443496280356786,0.023095408754685333,0.07839405587105837,0.4411173297482763,0.4204769518155789
2400,0.1853503580134171,0.004026430427692073,0.02061189621903907,0.21495723304359185,0.004328101065184274,0.021556291034485132,0.07641339839745342,0.4675774058173167,0.4119513669547856
2500,0.20384833903094957,0.003948729423900028,0.018538947826706457,0.20685642087417322,0.004246918197347501,0.021794937451356102,0.07283176971886568,0.4719641221017854,0.3909913396280844
2600,0.193400996598284,0.0036521100716419403,0.018122294497872775,0.20031980463501634,0.004178727920298677,0.021326048702757977,0.07125882791629734,0.49925889812547597,0.39880166608583084
2700,0.19424543340097436,0.0036752675138892253,0.017381578701493896,0.20654795331966008,0.004128536679913893,0.02026553213715746,0.06960444106760424,0.5134439068772572,0.4037768379426964
2800,0.1777429713298195,0.0036615419239550504,0.01721335961693274,0.2020060267905518,0.004257407626566566,0.020041449740342557,0.07232023432688864,0.497606762232361,0.37622639121760465
2900,0.1807188506844217,0.0037183905435973306,0.018418292028305798,0.1928434442278127,0.00394461331417333,0.020238732424548562,0.06618308202775687,0.5130659927317612,0.36890036201198373
3000,0.1738331415121716,0.0035955694223460447,0.01816524684334728,0.186645054930324,0.003795107852143141,0.019982751313430927,0.06711597829917207,0.5077182470955259,0.3634669273407533
3100,0.1633570625976373,0.0034431909859490083,0.018463435723833254,0.18384517532260367,0.003908903973816251,0.019595506712801962,0.068762234933815,0.548334616447796,0.3752453424277684
3200,0.18154392706851824,0.0033888701202435647,0.017758709338739454,0.18675586265578217,0.0037764619261709985,0.019051422748421986,0.06761415451243494,0.5381753898370921,0.3729979867862689
3300,0.1666924353711928,0.003454828561180173,0.01779897610383478,0.18480828278783376,0.003584756918741302,0.01789917032463186,0.0644337638135686,0.5449214393736516,0.3578090054707933
3400,0.17290334123716433,0.0035143905634278444,0.01755994999704006,0.181648742870028,0.0035897020732585166,0.017372773238185424,0.06270340324538852,0.5439066950344297,0.3443179358455435
3500,0.1515128853545841,0.003277567496411824,0.015508548890434334,0.17637137101941935,0.0037371103650307227,0.017285877958733865,0.059870837268749214,0.5388390123253729,0.345611589162271
3600,0.176247753226184,0.0032308973039249338,0.016448756350271494,0.1663936844238513,0.003583134786682948,0.017390846455518524,0.06288514144606779,0.5551311246741083,0.3279484735031637
3700,0.1758836428718048,0.003154627101077523,0.015915320404348978,0.1689692077067099,0.0036499073833806276,0.0169375369628941,0.05991005630320477,0.5854615507403407,0.3282954462942945
3800,0.15146423703061634,0.0033637998381961243,0.015840631989112713,0.17532531213728203,0.003481219924016373,0.017375280021370645,0.059448287594807254,0.5732087594148195,0.3379803504894959
3900,0.16722267756191475,0.003043323651765555,0.01567372142668506,0.16009999477622477,0.0033217760326076005,0.016521569052604136,0.05703228700216255,0.5671894908594343,0.3169003895346415
4000,0.16389288145745848,0.003363086505931387,0.015290337036033854,0.17263370118031696,0.0034497642825964225,0.01679077488478947,0.05649268832154317,0.5971021496580389,0.31933816207485743
4100,0.1674334419968146,0.002969187040460422,0.01638764762669083,0.1573929204847135,0.00345040152015862,0.015937152031623495,0.05895483486095459,0.6050774723276637,0.32434143200047477
4200,0.1679501322353398,0.0032189199766220152,0.015422471517093856,0.16197403599019713,0.0034014656699315705,0.015420186145276734,0.05789537649683345,0.6076740880778628,0.31413278137525324
4300,0.14477167376119396,0.0029862866803239243,0.01596809532461146,0.15277035585920895,0.0033787779662972158,0.015582336918097336,0.05750034988619767,0.5918703044805603,0.32122130050893066
4400,0.1578131426242306,0.0029275265701141535,0.014024911326371483,0.16534671350638333,0.0032484679538205916,0.015201196433302372,0.052996120995553384,0.6126277666680409,0.3111044440491172
4500,0.1395566042088431,0.0032530538079369466,0.015830984130161548,0.15734794611695402,0.0030846454027626444,0.01639229090685787,0.05286243369345722,0.5933755353372273,0.2929846216281537
4600,0.16250848560349362,0.0032055045788604605,0.013741546411994585,0.162195557878885,0.003339083494844788,0.015015084213065112,0.0540840272761025,0.6097944878458333,0.306586001910175
4700,0.1630855504403025,0.002819881737071558,0.013876762018662926,0.16009663811897062,0.003304812598886206,0.015073622717755482,0.05409150781883007,0.6229783817331526,0.31605205456445556
4800,0.1529292981772721,0.0031657698290724337,0.013592364845610942,0.1548484642341659,0.0031078379895737064,0.015888195812211285,0.053939480193106425,0.5951578930878368,0.2857974391853488
4900,0.14211469503041305,0.003270575340318544,0.015617070674033015,0.15850007142706965,0.0032542743232932677,0.015747023087495322,0.054133065629905615,0.6147169626634257,0.3071060572586037
5000,0.15617283893298192,0.002887741736604041,0.015993622087966897,0.1574091191715855,0.0031907738489245796,0.014534891111609891,0.05175230245886249,0.6001225792209649,0.2867114042325304
