miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
3000,-3.9739750914334515e-07,3.900166966010782,0.0013156577083576497,40.1952296803654,1.0559047620493964,1.636328769246308e-05,214.83007463138557,0.003372970720663835,-1.0701220838562211e-26,0.4378225153733498,1.19913417566653e-06,1.5190363677493284e-05,0.4387885028494765,2.7347597064037907e-07,9.498749353268625e-08,0.01591253936149218,9.069470466143429,0.9305279196239117,1.5109007108532133,74.10152480436383,5.581312209391419,0.0018459398731871502,-1.9930554397598734e-27,0.0002425565517653195,12.913998133028134,1.5477927097653527e-05,0.43760202972282675,1.3118926910081154e-06,0.020636953802307643,8.770921461094453,1.2291060354048007,1.5108522598852803,2.870095379658351e-06,5.581282419447213,0.0018700393891527443,6.470543568724325,0.005532058021770025,-2.6031976341434272e-27,0.22571125629365146
3100,3.2590267122467255e-07,3.9001716447392187,0.0013010570875990198,40.195236556094564,1.0559176083426316,1.6155453351838644e-05,213.98811153852003,0.003583997068237766,-1.0678836614347974e-26,0.43782546181440146,1.192075597015994e-06,1.5070542416340166e-05,0.4387887549722512,-4.7586634213924433e-07,9.250273966105425e-08,0.01591018435308436,9.069485765180099,0.9304971676484083,1.5109156231207563,74.10109094394863,5.581317856186531,0.0018300359526531435,-2.014130136808987e-27,0.00024934243725615777,13.205025639693854,1.5283879067111742e-05,0.43760626854409873,1.3140897863726573e-06,0.020629185734897894,8.77096223724758,1.2290316785700952,1.5108664151154663,5.608990362569096e-07,5.581285944050335,0.0018592787563351532,6.81537872698752,0.0056304663915946905,-2.6084211469939325e-27,0.23445322792405396
3200,-1.951097028884033e-07,3.9001719954466587,0.001297066691831071,40.19510498850197,1.0559187021371093,1.61296408584285e-05,212.97952970837528,0.0035502211602013237,-1.0676146607871106e-26,0.43782682530590267,1.1886707682005795e-06,1.4918611779476039e-05,0.4387893641057336,2.812734320177774e-07,9.83062444167504e-08,0.015907477735245125,9.069517209483367,0.930477488309875,1.5109336813284053,74.10093985697908,5.581325623440327,0.0018168659372888257,-2.0088554409767203e-27,0.00026956596069790506,13.827266387269331,1.5074078520994592e-05,0.4376107368781546,1.3028319404402603e-06,0.020625010478923133,8.771069738589024,1.2289725740499786,1.510891785829571,3.901267069355905e-06,5.581303581408965,0.0018410351843796287,7.069275658111722,0.0057919771920680735,-2.617558638482867e-27,0.2392804397409229
3300,4.488646744120722e-07,3.9001755183464772,0.001293512435817506,40.195028644002875,1.0559270888484549,1.6023143447564434e-05,211.53902269972463,0.00378067856299467,-1.0630491291429091e-26,0.43782790608290806,1.1792915873175371e-06,1.4861150190319827e-05,0.4387900526639257,1.8264419420419542e-07,1.018119621003378e-07,0.015905730139873616,9.069567986719353,0.9304360531514024,1.5109477762775159,74.10033229519534,5.581334487594446,0.001802004433486087,-2.047639006096477e-27,0.0002723972744714436,14.334307155362298,1.4983255376325347e-05,0.4376185015145489,1.3015453665226032e-06,0.020619128047471652,8.771177482570085,1.2288449921215772,1.5109227727000822,2.0718715382298317e-06,5.5813150755984635,0.0018192777555294576,7.149239244675027,0.006003308041081212,-2.6190595841718646e-27,0.24249286391966532
3400,1.940284585669503e-07,3.9001827969104137,0.001283413223360841,40.19489895273073,1.0559333435539626,1.589660827215598e-05,210.33014625625216,0.003931282123250856,-1.0599243677908705e-26,0.43783023834460993,1.180104791035898e-06,1.4712196606670762e-05,0.43879067364619045,5.413789900343653e-07,9.187200905486334e-08,0.015902372622435716,9.069572471235041,0.930416732052597,1.5109624600153893,74.10014584470079,5.581333495803473,0.0017974510158812451,-2.0547397661835876e-27,0.0002796007541257921,14.681122849487862,1.5019764285767777e-05,0.4376181374342272,1.2876928617959736e-06,0.02060376616065178,8.771248058254812,1.2287644410724112,1.5109198818978504,9.246424675789471e-06,5.581310052665897,0.0018006241000129131,7.299590968992547,0.006269992760094839,-2.6239273545884805e-27,0.2525728496644701
3500,-2.893689779032784e-07,3.9001860788955547,0.00127714249276844,40.194741908877255,1.0559498254657782,1.5694515519271032e-05,209.32556019789064,0.003970248327012023,-1.058074122016044e-26,0.4378335577074131,1.169244734156854e-06,1.4589640493016744e-05,0.4387909907096414,-2.309786863627142e-07,1.0126989725157497e-07,0.015898133153456145,9.069607433900185,0.9303744568929114,1.510972264748897,74.0996957461363,5.581341376752254,0.0017869740501391552,-2.07084987923482e-27,0.000295254538282491,14.878076239189852,1.492117041053369e-05,0.43762894443628114,1.2776457306735906e-06,0.020600470156115394,8.7713454903021,1.2286534001243945,1.5109442499703625,9.554371155995022e-06,5.58131685569526,0.0017921556322735782,7.514344569385612,0.006337084790148346,-2.631268179419348e-27,0.255849532567365
3600,3.19382484754827e-07,3.9001885875514093,0.0012593828904593058,40.19460286023826,1.0559590895973159,1.564822180116002e-05,209.5168073079934,0.004159861006505376,-1.0567006823048606e-26,0.43783625668397347,1.1675546247922564e-06,1.4559828225920264e-05,0.43879152395240967,-4.892830841126557e-07,9.524883513634608e-08,0.015896865428213783,9.069642414108863,0.9303582085718483,1.5109727882957626,74.0991894106272,5.581343892921394,0.0017639229096201995,-2.1006325637378463e-27,0.00030559064395295683,15.686944204221534,1.4706676378915117e-05,0.4376358216564746,1.271026023006138e-06,0.020589505081787765,8.771424547707852,1.2286221785667246,1.510953587297916,9.128508612997321e-06,5.58133141622928,0.0017927657990509675,7.710354138197969,0.006436017954751646,-2.6346219987272427e-27,0.2717943886090734
3700,1.8252759945394524e-07,3.9001923742800666,0.0012557248581449203,40.19438810479276,1.055959373568237,1.5455204273178945e-05,208.24221178129943,0.004253933715726267,-1.0555332205382013e-26,0.43783778216216895,1.1583565359180643e-06,1.4480633416982353e-05,0.4387918287968398,1.2452543522390056e-07,9.599001932432606e-08,0.015894701796006223,9.069679643599633,0.9303282228250879,1.5109947371260262,74.09885813757803,5.5813551268287185,0.0017569284656820112,-2.1195611350281673e-27,0.00031548468949554827,16.21576184044885,1.4687773815288885e-05,0.4376412874769773,1.2709943542858984e-06,0.020581803665284795,8.771539499031679,1.2284631318363841,1.5109788122262924,8.551632605194916e-06,5.581338891812361,0.0017712418354985156,7.891139470796586,0.0067341595663865,-2.6378371319587685e-27,0.27046310913219734
3800,9.569509369239004e-08,3.9001947188800945,0.0012439918657877215,40.19419493424465,1.055972437036843,1.5488277765304343e-05,208.69988242556792,0.004233226222855221,-1.050452993587506e-26,0.4378396134714953,1.1550206198428608e-06,1.4375880237168411e-05,0.4387919521874697,-2.843000096404367e-07,9.372229995501879e-08,0.01588833120601241,9.069713111846905,0.9302711791526658,1.5110065774913242,74.09845190349657,5.581358885545247,0.0017397599988319599,-2.1248410007479248e-27,0.00033077442724757726,16.45000796167244,1.4399310802577421e-05,0.43764273596335396,1.2616675424702398e-06,0.020577370121158914,8.771601348950282,1.2284149593609532,1.5109808585929116,6.4068855585719505e-06,5.581349433687222,0.0017558442863866125,8.042396825502435,0.006717476593507922,-2.6455754817413012e-27,0.28127668305547376
3900,-1.8430662552251492e-08,3.900200901408325,0.0012355542484170192,40.19398735126541,1.0559853652690019,1.528641337656079e-05,207.44567168994058,0.004501022042873983,-1.0471289684814632e-26,0.43784455671923883,1.146484060822076e-06,1.4282821282772257e-05,0.43879246150902557,2.8456960886499044e-07,8.660596724804419e-08,0.015887071740725386,9.06975848156996,0.9302499697952183,1.5110135480187448,74.09815930798196,5.581361610654858,0.0017416703613072192,-2.1543712984347045e-27,0.0003420008624875321,16.518736141430473,1.4318089538761497e-05,0.4376465317625798,1.2505859167942629e-06,0.020563610026282004,8.7716888165052,1.228322839494205,1.5110033221332202,2.2125362469335955e-06,5.581350017044161,0.001759107949592314,8.463009967373143,0.00690485275213698,-2.6517091857625482e-27,0.2862816383415279
4000,2.6084720637891896e-07,3.9001999325512444,0.0012226683733190943,40.19380956189675,1.0559892039496377,1.5197834105838154e-05,206.62921133437095,0.004571864506865352,-1.0451408756171808e-26,0.43784626458034054,1.1429402741148355e-06,1.4210813739627338e-05,0.43879328865814604,4.4979401011114607e-07,9.207998041703485e-08,0.015882455360476968,9.069774318705958,0.930204338294069,1.511032357071915,74.0975691121371,5.581371220451331,0.0017170798112073065,-2.1684126385650524e-27,0.0003472595281623263,17.41388945888943,1.4161596683747747e-05,0.4376573820633947,1.2448713043004405e-06,0.02056018149692875,8.771820871778523,1.2282052684469058,1.5110167021340366,3.465206663210891e-06,5.5813486937048316,0.0017421233586338864,8.421278204425898,0.007184448081593401,-2.6563393566063772e-27,0.29559384794831234
4100,-2.65596844869646e-07,3.900202427030838,0.0012160910330167812,40.19364654310083,1.0559994666960995,1.5131655131683247e-05,205.26865039584996,0.004613879838125289,-1.0419234628419822e-26,0.4378488888142464,1.1409753324382469e-06,1.4095919444929785e-05,0.4387934910649301,-4.332801233993418e-07,9.606088751087215e-08,0.015879571687194588,9.069842209630915,0.9301670281821992,1.511034780438983,74.0969051645914,5.581373641700309,0.0017075172042838828,-2.163831800294747e-27,0.00036221917701620513,17.266740430988833,1.421835484386173e-05,0.4376589184819078,1.2399288270341609e-06,0.020549513264689602,8.77193157920654,1.228076246139841,1.5110296084537362,-4.24960259243805e-06,5.581370747229754,0.0017244936532212231,8.666340415409366,0.007439135881409145,-2.659523067696183e-27,0.2991393748885395
4200,4.63573713880731e-07,3.9002059504554656,0.0012042473739476197,40.19345455972128,1.0560098302338983,1.4985874293255651e-05,207.0098356323522,0.004674786616122494,-1.0431643093774136e-26,0.43785302722116837,1.1300496689232028e-06,1.4020191700560951e-05,0.43879441980211564,3.485080924077122e-07,8.473014934312433e-08,0.015875750243426485,9.069866411057546,0.9301242579401986,1.5110477964534585,74.09645989023149,5.581378284570528,0.0016914258406288023,-2.194218283809381e-27,0.0003766213197810998,18.200311822681723,1.3984565727030394e-05,0.4376688412607561,1.2358374040108596e-06,0.02054544670800182,8.772024361610729,1.2279168070963307,1.5110451856898486,-3.3890765458905694e-06,5.581368435612463,0.0017160790513332572,8.86504540844355,0.007582294081184626,-2.6616199766746067e-27,0.3077624565835042
4300,4.2503383941586485e-07,3.900209331289497,0.001199346024150684,40.19313198256062,1.056008978976237,1.4806448554084718e-05,204.22627240416048,0.0048967356844968925,-1.0394709084294508e-26,0.43785342940507194,1.1264199945160673e-06,1.3819579182544589e-05,0.4387943352473849,-4.6325093291963623e-07,9.181327132843742e-08,0.015870930230471852,9.0699209729551,0.9300775278931032,1.511059809496368,74.09556706664124,5.581381615254912,0.0016934393805594842,-2.203652408081302e-27,0.0003809325483427746,18.50505861057571,1.3931306772843355e-05,0.4376720540030844,1.2386823994652404e-06,0.02053713464641577,8.772171103286759,1.2278186780229083,1.5110567018165784,7.556757131158902e-06,5.581369431278361,0.0017052140261892546,9.215887037248105,0.007550650900684029,-2.6671269143328724e-27,0.3207675114297042
4400,-2.1813874959528468e-07,3.9002106983628835,0.0011957782660028705,40.19286801202692,1.0560204412058738,1.473712493793794e-05,205.8263991372331,0.004987476494253064,-1.037263227791441e-26,0.4378558890377728,1.1228825008033166e-06,1.3776397865989632e-05,0.4387946129358021,-4.4849064717825944e-07,8.450809662470486e-08,0.015869143521624097,9.069959436837573,0.9300378883298174,1.5110769467504317,74.0951215821379,5.581385343951664,0.001682555638840975,-2.216303281857212e-27,0.000391560283589863,18.6319984370589,1.391495475252638e-05,0.43767558331650985,1.2237350459353738e-06,0.020524246781043365,8.772351809965796,1.2277179372306684,1.5110638372136056,2.9944403911187025e-06,5.581383303327205,0.0016957611167106113,9.260893771743,0.007841850145870508,-2.6756927472102775e-27,0.33073318174377786
4500,3.4918093802899973e-07,3.900215065079226,0.0011879209235273332,40.192669026599056,1.0560227103832063,1.4691803353749335e-05,205.18687412645394,0.005183857786582364,-1.0327628372724026e-26,0.4378603786464623,1.111658853739843e-06,1.3629584538235372e-05,0.43879565531259723,-1.179252767772037e-07,8.359405353413966e-08,0.015863609148141992,9.070022336916129,0.9299872625279257,1.5110811167977605,74.094428691174,5.5813891878177255,0.0016568554745097538,-2.248202080041439e-27,0.00040423189346445624,19.10524962719028,1.3633709531864958e-05,0.4376788506060192,1.2178625652315975e-06,0.02051445055036952,8.772393642685126,1.2275337382596931,1.5110623588179415,4.045652548819079e-06,5.581379208716989,0.001678155547955488,9.596441087902573,0.007969009548190822,-2.6817558557874544e-27,0.33652276712573775
4600,4.5429138398408676e-07,3.9002137925263134,0.001169204310934266,40.19238010768195,1.0560346009000772,1.4626351264509193e-05,202.04153388286042,0.005257390359785639,-1.0309797645947702e-26,0.43786216432200653,1.1090467548383946e-06,1.362618008172404e-05,0.4387957497683103,5.322660070749982e-07,8.456782481235682e-08,0.01586163727562798,9.070048045969145,0.9299496340155536,1.51109934498592,74.09341145975716,5.581393542537453,0.001648497785099497,-2.246909629141623e-27,0.00042261910787868526,19.339295417542743,1.3646322147196314e-05,0.43768731162436114,1.2110341441412077e-06,0.020504912799053927,8.772602312332646,1.2273937780547357,1.5110816824109263,-8.645088227209974e-07,5.581386970091948,0.0016640882118815624,9.723331958806511,0.00819683709962264,-2.6855529264275044e-27,0.34262534034806835
4700,1.6947012682220988e-07,3.900218394767051,0.0011610080820960353,40.19199764660183,1.0560447644416129,1.4478421692504098e-05,203.79968185932128,0.005318942892632749,-1.0291973436227731e-26,0.43786639479018113,1.1058429843736283e-06,1.3522672630034748e-05,0.43879616719152953,2.8972095810240296e-07,8.891473745075476e-08,0.015855829238907434,9.07012025793973,0.9298889762474527,1.5111166803523042,74.092878573107,5.581398927506823,0.0016369577661379728,-2.266956216708903e-27,0.0004300958580202099,19.60111760683303,1.3634622233512354e-05,0.4376920873444227,1.2114695058970354e-06,0.020497997944033577,8.772730736557046,1.2272820806224947,1.5110850111816294,-4.790974492864478e-06,5.581383835076407,0.001636786696537458,10.012476693219645,0.008351322548283932,-2.687977647103784e-27,0.3504641856350248
4800,1.0870475092590797e-07,3.900219869056004,0.0011571376984666438,40.19163735380022,1.056052449393276,1.4452748163088155e-05,203.01924322266134,0.005500880362892067,-1.026229045294398e-26,0.43787019855332654,1.0965637851121165e-06,1.3441594038310606e-05,0.4387967532464065,6.622756171698554e-08,9.49827748253697e-08,0.01585199003199311,9.070166079670987,0.9298463529522811,1.5111257414746755,74.09207951640705,5.581401566824554,0.0016313855693789164,-2.2962338874533438e-27,0.0004489432593057844,20.300758404502602,1.3553581462058914e-05,0.4376973712666311,1.206077766337222e-06,0.02049021988892106,8.77285169032226,1.227164066380359,1.5111056840551567,9.116044855876157e-06,5.581400425026494,0.0016321185749643167,9.958667482520966,0.008530998720207449,-2.6910299902018005e-27,0.34828351798501367
4900,4.205202688286049e-07,3.900224423607293,0.001144825630312096,40.191405419796936,1.0560531466856624,1.4354367937728784e-05,199.83961540196393,0.005586676317570531,-1.0248547341652713e-26,0.43787145981093994,1.090768237770716e-06,1.3316514383984221e-05,0.4387972549604253,3.407837724889774e-08,9.176697217778923e-08,0.015846611141430607,9.07021287981257,0.9297876109103186,1.511136238095146,74.09093687863869,5.581403061489198,0.0016151937309647022,-2.2972213559198255e-27,0.00046127206107112,20.641471665515457,1.3408992026977965e-05,0.43770580399220776,1.1973448150704223e-06,0.020483936824364085,8.772999645733595,1.2270631661149864,1.5111136490966999,-3.286344118806977e-06,5.581394655500261,0.001628596765262065,10.382067314292243,0.008659425915033232,-2.698075853178714e-27,0.3616102012060107
5000,1.0760090482842191e-07,3.900224150751782,0.001141555517325312,40.191035797183616,1.0560607176167809,1.411386782591384e-05,202.24420717822605,0.0056226004740187255,-1.0241146733963312e-26,0.4378757351259318,1.0876384909460907e-06,1.3219724913965913e-05,0.43879719355118346,-1.403167007467581e-07,9.425321971036601e-08,0.015844585054217788,9.070258319034894,0.9297216579972045,1.511147176459938,74.09029826357711,5.58140718471099,0.0016123024332649692,-2.3274251127750752e-27,0.00046574786542586083,20.90573880186051,1.3365101717358925e-05,0.43771084839739854,1.1947073162928274e-06,0.020471136284407804,8.773142504182655,1.2269127884029816,1.5111210109857223,-4.8076332859171316e-06,5.5813961305300115,0.001621515633218064,10.50747143664133,0.008701694766487869,-2.7024628494530018e-27,0.3720438437702866
