miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
1000,-3.009544282939705e-07,3.900054784486219,0.0015140526025736124,40.19601042724174,1.0557102972852805,1.885930676612126e-05,229.220365233264,0.001093638413647378,-1.1268390589889676e-26,0.43778898662018395,1.3016789530609546e-06,1.6835847557391502e-05,0.4387758933809434,5.70619033903635e-07,1.108164992433062e-07,0.01595080766620738,9.069196089441512,0.9307971887427627,1.5106868698740166,74.10393484090234,5.581178613112795,0.002046524124289914,-1.6017814690862483e-27,9.677118164695762e-05,4.315137912212,1.8209026173051463e-05,0.4374995964869847,1.4915490310866611e-06,0.020762838725878786,8.769982404312476,1.230016003087984,1.5104522789261254,5.460074725451372e-06,5.5809998120376765,0.002231973909432277,1.990491645988623,0.00212625901110577,-2.4936273069592174e-27,0.07069506563202786
1100,4.159401022700438e-07,3.9000624057726965,0.0015031305453286367,40.19605438701965,1.0557139207050874,1.8616303572441032e-05,227.8661221334241,0.001200571680945231,-1.1236414986693162e-26,0.4377900211563293,1.294764221618124e-06,1.6827736392050487e-05,0.4387763438169562,-1.6184935933538398e-07,1.101952770551894e-07,0.01595045447718755,9.069221098742632,0.9307967771742164,1.5106893217243988,74.10404640470975,5.581180277963808,0.002049608924817173,-1.6411239449456158e-27,0.00010766668844202989,5.051246197076481,1.8201614059215145e-05,0.4375030787124433,1.476696225707174e-06,0.02075419626416659,8.769965067324646,1.2300829144575405,1.5104787534881507,9.281251873853352e-06,5.581020334996077,0.0021971199739699307,2.4461964003657757,0.00226831832922441,-2.5002490340780422e-27,0.07725319536826039
1200,-1.6322239773507593e-07,3.9000691943553827,0.0014929906122024051,40.19596710356478,1.0557352834611298,1.8522602063862977e-05,224.8863148565267,0.001388695333833876,-1.1183021986325255e-26,0.4377916670623144,1.288497253072516e-06,1.6727693793632704e-05,0.43877703451040034,2.4227015240646637e-07,1.0860479051718699e-07,0.015950115395639716,9.069226240714132,0.9307837073138846,1.5106963564818798,74.10390930090259,5.581186816603833,0.0020385059928319676,-1.647231952989934e-27,0.00010206126907391065,5.088735238600093,1.7867992847736785e-05,0.4375054213745874,1.4672826280628255e-06,0.020747302190358537,8.770004690182924,1.229967882591411,1.5105133955879444,1.026442003080329e-05,5.581040169968126,0.00217107675779959,2.588368110894989,0.002604756084995072,-2.5024230754788974e-27,0.082561738266548
1300,4.232742452193851e-07,3.900074547403065,0.001484229822589283,40.19597462559825,1.0557438132348216,1.8374552785167884e-05,224.0212957264192,0.0014689001310097811,-1.1156980547494217e-26,0.4377931781656361,1.2854359149688762e-06,1.6664598862629444e-05,0.4387781608833757,4.456262723024991e-08,9.74931234244008e-08,0.015950204220608014,9.069228759565837,0.9307877173354813,1.5107019498558143,74.10387132605855,5.581192123353444,0.002029826262931323,-1.6682257102022096e-27,0.00011747730606833265,5.6530013149540554,1.7794933497183378e-05,0.43751402640959713,1.4508920202175344e-06,0.020740196577513543,8.770005394034742,1.2299490505742614,1.5105292947541331,9.308869368611458e-06,5.581070084816569,0.0021576874126767735,2.935670883387817,0.0027698809839270216,-2.507653169124862e-27,0.09643436270381185
1400,-2.6560935082982112e-08,3.900084126896253,0.0014763357200613396,40.196021207543666,1.055745634984064,1.8219925927583514e-05,225.73325933468604,0.0016432258746900592,-1.1131403839473623e-26,0.43779444238326437,1.2804635589209116e-06,1.6649301625332942e-05,0.4387787416237536,1.258433678119876e-07,1.0361902485962813e-07,0.01594660739714565,9.06924200473144,0.9307646836682266,1.5107250582650857,74.10359452221229,5.581198120107087,0.0020136899145372427,-1.7010977939621215e-27,0.00011897075364466509,6.274198119392202,1.7590087914451116e-05,0.43751567740055003,1.4389687874769347e-06,0.020736338057654628,8.770039317139116,1.2299592354137852,1.5105521568950155,-2.825314934211465e-07,5.581086232080234,0.00213916534540982,3.210839661281156,0.002987451239743692,-2.516399111278536e-27,0.09909878763937464
1500,-3.227956301963288e-07,3.900088833337409,0.0014628058621907734,40.19604137338748,1.0557553174014822,1.8152084643153772e-05,224.07712603947647,0.0017351287827496638,-1.1104731701122394e-26,0.43779713303307144,1.2760527539406188e-06,1.6478655889902215e-05,0.43877876504300195,1.482839548758889e-07,1.0746907183538928e-07,0.01594422172635261,9.06922393700581,0.9307644382699833,1.5107241272230874,74.10357692676033,5.581208056114062,0.0020029799641744146,-1.7039898279929083e-27,0.0001249016362751701,6.662430656617371,1.7307213707848983e-05,0.43752020949023307,1.4392225298416058e-06,0.02072918442969221,8.77005023002421,1.229963599024009,1.5105994350504668,7.2201367265256925e-06,5.581097278548606,0.002121193883435187,3.3551169938059284,0.0030515975324486447,-2.5232970350347264e-27,0.1092770340338376
1600,-4.0815009629200946e-07,3.9000957381241608,0.0014526657449487794,40.19604100677466,1.0557766620709805,1.7989370868483435e-05,224.86384932609351,0.0018720606768747698,-1.109617533518957e-26,0.4377978601457663,1.2725457869667972e-06,1.649226614959907e-05,0.43878016287856186,1.4723346150901146e-07,9.763095365984175e-08,0.015944048380030867,9.06925292445611,0.9307501971946455,1.5107389436809942,74.1037767302887,5.581217490863068,0.0020019791049081252,-1.7162794703134805e-27,0.00013467375620056669,7.095898463675453,1.724464183019988e-05,0.4375289763106559,1.4231200248853364e-06,0.020730451527322377,8.770095727531176,1.2299223636805119,1.5105940210953028,3.7013153717840836e-06,5.581120773401004,0.002104947338228152,3.4252197339932993,0.0031186737216257233,-2.5262979594404845e-27,0.11493379849956342
1700,2.6377080495147477e-08,3.900103962013225,0.0014473568704712228,40.19596380544348,1.0557768633335995,1.7883954593105874e-05,221.62633754142604,0.0019468611325594743,-1.1052740010225494e-26,0.4377998624442887,1.2707384917836975e-06,1.631059234976341e-05,0.4387807218740835,1.4744305662255321e-08,9.67334077029524e-08,0.01594386113740935,9.069271181962284,0.9307411363133885,1.5107439948330892,74.10360419977793,5.581218884663107,0.0019944232154900095,-1.7565548953116484e-27,0.00014396578377536681,7.626909088038219,1.71571894047816e-05,0.43753464162020295,1.4157876247543454e-06,0.020722436212218073,8.770160119690543,1.229891625950203,1.510621826882568,6.482578128619889e-06,5.581136042519099,0.002070062692260592,3.753732696110205,0.0034836717301209917,-2.536005021082241e-27,0.12914539101457584
1800,3.060415118193698e-07,3.9001062782098495,0.0014308655786865545,40.195990879465754,1.0557941810395235,1.7748468936970083e-05,221.71509916240583,0.0020668922620060795,-1.1015979768299013e-26,0.437799209146597,1.2640464132185756e-06,1.6219492462901918e-05,0.43878097817607525,1.9607875771160449e-07,1.0801233589100612e-07,0.015939127527320966,9.069275095336126,0.930735814784765,1.5107615622111292,74.10329334770772,5.581227746664929,0.0019859596408013623,-1.7584358583531932e-27,0.0001491003527670669,8.091452208284052,1.691110451112354e-05,0.4375381232114855,1.4114797141472682e-06,0.020714725158495526,8.770209185421905,1.2298717379409416,1.5106639903129035,6.9562855866849945e-06,5.5811440041809925,0.002073373633009062,3.933662010594738,0.0034944978205805107,-2.5403318520190506e-27,0.1309768061860075
1900,-2.2807226675761485e-07,3.900115620536334,0.0014255828263604108,40.19584338182602,1.055799858697779,1.7636462405606527e-05,221.40123745692,0.0021090626419722905,-1.1022699264740094e-26,0.4378011612727548,1.2610859950994652e-06,1.6196315157239287e-05,0.438781577835911,1.8532397064779833e-07,9.794224641769948e-08,0.015939293063761767,9.069264566256516,0.9307315293072485,1.5107712388017331,74.10353597563703,5.5812379571448005,0.001960833050622927,-1.7935885169823014e-27,0.00015266208974518318,8.58251616314523,1.673619921713501e-05,0.43754433151187083,1.39370841504506e-06,0.020710996425947512,8.770195342972357,1.2297992761559984,1.5106707782679114,-2.749194693712366e-06,5.581170849275379,0.0020507289932174487,4.299602751959041,0.0037922284688877606,-2.54632987061052e-27,0.14464085632000517
2000,2.0902843184350793e-07,3.900116710611177,0.0014163468222380868,40.19590587625975,1.0558130758458244,1.759720747961908e-05,219.98274424001954,0.0022134496091201234,-1.0990578013462577e-26,0.4378021501109317,1.2558985929155735e-06,1.6066987083670706e-05,0.43878245938942767,-3.6577667878100795e-07,1.000928040832321e-07,0.015935910353306312,9.069289154560645,0.9307084777045435,1.5107822786373701,74.10342650094624,5.581246739028386,0.001963902495424076,-1.8152934901411405e-27,0.00015827859163710962,8.886092298087405,1.659130818289968e-05,0.43754950691512534,1.3969641565640042e-06,0.020701817413136713,8.770255657958925,1.2297745181206612,1.510699877558504,-3.302632935198629e-06,5.581180564458471,0.002037523141168715,4.365055192747369,0.0037734184773336,-2.5504111775617527e-27,0.14573636070644158
2100,-2.3284505805993017e-07,3.900126819779691,0.001398432269998608,40.195832691736356,1.0558208198627246,1.7436613667198783e-05,218.65093422146154,0.0023531304043770784,-1.096427781561371e-26,0.4378042275397749,1.249061872019003e-06,1.5938654096773505e-05,0.4387829403230292,-1.78131446961389e-08,9.273930076605918e-08,0.01593375233161569,9.069308916109218,0.9306943301578868,1.5107874435982929,74.10307665578446,5.581250956481392,0.0019468190357813436,-1.829497449136294e-27,0.00016187537545403247,9.230472239578217,1.6479067513980815e-05,0.4375542415303388,1.3855379406275164e-06,0.020698450521036287,8.770340768590401,1.2296773037925663,1.510712193876687,-1.0499218440019523e-06,5.581185856300828,0.0019985033383375303,4.631656450634401,0.004172929238134952,-2.5596093334255452e-27,0.15977646597029183
2200,4.809917389020275e-08,3.9001328878991823,0.0013972877196081666,40.19575480123714,1.0558370360165885,1.725662668685196e-05,219.60401147210237,0.0025531625399901714,-1.0943708588053077e-26,0.4378060505181781,1.2469744019405844e-06,1.5879885924383216e-05,0.43878325896315645,2.949617581827308e-07,1.0069322514079441e-07,0.015932795193962714,9.069333930949053,0.9306730143799451,1.5108108970062568,74.10316417735181,5.581255623537625,0.0019385640027616829,-1.8298574231793803e-27,0.00017604918817967782,9.554543112080964,1.6429864031300563e-05,0.4375585659622732,1.3710220235630783e-06,0.020688683282379234,8.770343664501898,1.2295982750750427,1.5107323095493423,-9.15656685630895e-07,5.5811956387132415,0.0019825489068335876,4.710732451665255,0.004200701696772943,-2.565197432842976e-27,0.1650261906311425
2300,-2.862582036647525e-07,3.9001329314313127,0.0013875700131043803,40.19583290209568,1.055843503662306,1.71998554736791e-05,218.51875025386008,0.0025446971570522964,-1.0906863523574279e-26,0.4378088337173288,1.236433195657338e-06,1.5868992742746713e-05,0.4387841562216518,6.228689899424263e-07,9.813172043556591e-08,0.01593260641119317,9.069347153081479,0.9306794568452129,1.5108206292151314,74.10305981451323,5.581267800924249,0.001923189385333789,-1.867742930179602e-27,0.000178016609163954,10.249098630905824,1.6364739848965588e-05,0.4375591588444239,1.3605198940111646e-06,0.020682730252321365,8.770369565818582,1.2296235260631247,1.510749066040934,7.726545193841878e-06,5.581207854406088,0.001974504324122296,5.168441604466735,0.0042766865610969675,-2.564545327324276e-27,0.17589852211776122
2400,-3.433160755040574e-07,3.9001433791453595,0.0013746171563118732,40.19576590818478,1.055854090043129,1.7084221283893432e-05,216.49222406418207,0.002626206982582986,-1.0858861681740986e-26,0.43781034602520524,1.2289827971618066e-06,1.5738311387752606e-05,0.43878469774584794,5.693578467832479e-07,9.3689005402332e-08,0.015930373399851296,9.069338921837913,0.9306437505819243,1.5108220733386715,74.10277911851725,5.581276256709284,0.0019079728878715065,-1.8895081107074262e-27,0.00019176428554402403,10.6540553876792,1.6043772587803268e-05,0.43756748964172776,1.3605425461091183e-06,0.020675163130622967,8.770459289285807,1.2295368152937887,1.5107739448014392,8.084879456317472e-06,5.581220608792678,0.0019638455972156386,5.409951239087809,0.00464716827972425,-2.570377395791005e-27,0.18056772846992036
2500,4.5442878520053395e-07,3.9001448067037954,0.0013699395141263742,40.1956439549186,1.0558569067982295,1.693970016084397e-05,215.492916377057,0.0028864756790314733,-1.0856245972758169e-26,0.4378109943052018,1.229384180168926e-06,1.557724132513356e-05,0.4387854364003315,5.726900979445389e-07,9.746268812600582e-08,0.015925287931191787,9.0693801703843,0.9306345000999764,1.5108501941926311,74.10271118858812,5.581280624209456,0.0019066364470337964,-1.8823576356169808e-27,0.00020291462903443321,10.995173251076032,1.6085352149495605e-05,0.4375764108884626,1.354765599261084e-06,0.020670772186349044,8.770563918149735,1.2294210255342164,1.5107695389596338,1.727263562788475e-06,5.5812378789726935,0.0019468232837101262,5.401385758326164,0.004615210711357358,-2.580995350530558e-27,0.1853719678900449
2600,1.4735884681812997e-07,3.90015072970763,0.0013494961577653682,40.195623856805994,1.0558639156595155,1.684244139234089e-05,217.34970924878866,0.002902409710944386,-1.0806478106058275e-26,0.4378126024407161,1.2243428554889087e-06,1.548618934876853e-05,0.43878641902160037,6.205252041353132e-07,9.053889470506447e-08,0.01592321254390618,9.069397825943035,0.9306006034812494,1.5108576809738885,74.10234746755614,5.5812903075487075,0.0018913910828895692,-1.921036275281757e-27,0.00020527624921605475,11.289606111252644,1.587800117514748e-05,0.43757593647659493,1.3484097360451967e-06,0.020664573885946745,8.770607162633624,1.2293939766202389,1.5108034461648507,3.748736045765774e-06,5.581239616020669,0.0019310542283024234,5.674561227898527,0.004810618715453944,-2.5862955660323306e-27,0.19726416239788
2700,1.5200482084179804e-07,3.9001578964681,0.0013383907004500572,40.19557150368121,1.0558780501730574,1.6666473142516766e-05,216.30920133286074,0.0030446126569801074,-1.0799578832952369e-26,0.43781632599361014,1.219444045288406e-06,1.543073695512495e-05,0.4387863800836416,-3.4364932671095914e-08,1.0227949958942453e-07,0.01592326703788735,9.069393079703246,0.9305802148326988,1.5108692840880418,74.102281560214,5.581295799634773,0.0018781379750672771,-1.9221180099895953e-27,0.0002158295514883602,12.124257250320202,1.573674111024656e-05,0.43758266637230997,1.337537646651867e-06,0.020661229645779544,8.770701520401882,1.2293546945221316,1.5108082522408681,-1.4443153962407859e-06,5.581255175548087,0.0019165061998420781,5.847772859134356,0.0051282676390398485,-2.587125989006689e-27,0.20673601351329973
2800,3.514250300973463e-07,3.90015729209118,0.0013381485558833397,40.19540705445922,1.055882362458004,1.662155116048763e-05,214.92001659408854,0.0031980272528488226,-1.0755509815254439e-26,0.43781700760440573,1.208349648309583e-06,1.5263134541186595e-05,0.438787538399001,4.778787085323648e-07,9.551231626866036e-08,0.015920996673489986,9.069441369050868,0.9305630916853729,1.5108875149907934,74.10185343091058,5.581302687637167,0.0018623244507663503,-1.937036870611731e-27,0.000231578141905217,12.166992107947245,1.56228553551439e-05,0.43758866216251235,1.323675328697301e-06,0.02064772679317271,8.770738978967687,1.2292895358130675,1.5108315554658172,5.532662283569576e-06,5.581268766899049,0.0019095980171084923,6.090602710150363,0.005258474289186298,-2.596441919865118e-27,0.20840772038063954
2900,-1.6221187032860032e-07,3.900160317757984,0.0013253250152793195,40.19538972802697,1.0558984826603037,1.636049402360217e-05,212.6187140761731,0.003228417072300071,-1.0752396421992162e-26,0.43781858871537616,1.20800326751955e-06,1.5170327689659997e-05,0.4387875493345725,-1.5537230303876418e-07,9.876821141613764e-08,0.015917103760837416,9.069434116399782,0.930562456661312,1.5108990067733434,74.10157300688503,5.581309666463155,0.0018495502666999424,-1.9562235312316382e-27,0.00022943579207550341,12.85312780800131,1.5427707982086053e-05,0.43759317038269246,1.3286138949353587e-06,0.020646218191402298,8.770796488309713,1.2292038483966916,1.5108555698481252,-6.289643729199017e-07,5.581278651344991,0.0018947172593041207,6.418016583642233,0.005399967899220816,-2.6012949613533737e-27,0.21449355241253232
