milliseconds,Ca_Cyt,IP3_Cyt,Ca_ER,S2a,S4,Oc,O_o,S2,Orai1,h
1700,0.03458772591073202,0.015699638234934036,0.10596310676010878,0.24007187745533795,0.20149070751362178,0.00017964423460072222,2.2583232810480228e-05,0.3607414097960084,0.0001773299144460465,0.28251692711025556
1800,0.03669022654292002,0.021343156602364362,0.1731643985166672,0.23880726186026718,0.20975582703387186,0.0001867786099547031,2.360468761125295e-05,0.3599776091937464,0.00015812768852367735,0.3062559366045343
1900,0.039060581291970695,0.02353138981266705,0.17884649734346736,0.23937007717399714,0.21085619805924127,0.00019582052683971514,2.4601778227201415e-05,0.35835809650967615,0.00012653524629414474,0.3050974161540993
2000,0.039682226488300734,0.0294569486710564,0.2465697764909466,0.241041582119134,0.21735984844972833,0.00019691002833922459,2.6312400850418046e-05,0.358144548526659,0.00011205332129230578,0.31973172623216534
2100,0.04203927214930794,0.03511830025266853,0.24890663435056434,0.23957458579450455,0.22461683443567607,0.00020300004402685738,2.7956985025854267e-05,0.3584560495673808,6.461913967947953e-05,0.3334900676294048
2200,0.043742784797730624,0.0372028024341449,0.2783600550569497,0.23983857261380448,0.22262081468454908,0.00020819743306960158,2.8094710674718265e-05,0.35945892780326416,4.263852195806965e-05,0.350236642229743
2300,0.04438448404848395,0.048470487706116464,0.33237083893717384,0.23941279359415452,0.22845694455069063,0.00021251014442229485,2.9404873493162358e-05,0.36032279283345836,4.291974477150148e-05,0.36772297658932407
2400,0.046347762087658735,0.048474583122408176,0.3803619783201709,0.2404048988953759,0.2345550138120503,0.00021500140478546918,3.12227842626613e-05,0.35830735338882247,4.2430089389832605e-05,0.3666527043375549
2500,0.046678749226026155,0.05535759923488494,0.43708965299328734,0.2396477259892448,0.23152947773496432,0.00021480915992877405,3.105597221289705e-05,0.3577315228811461,1.6683451341321457e-05,0.38984118166821663
2600,0.04848563674929908,0.06511174779381185,0.4912036634260884,0.23843785875215645,0.23901057886898738,0.00021367164005552225,3.243159336787237e-05,0.3573511335830089,1.570810442374404e-05,0.39774403043043444
2700,0.04842495621378723,0.06888997966213994,0.4992720076984802,0.238307136483206,0.23987984171567922,0.00020778215973109114,3.327793736761559e-05,0.3580825777192907,2.8148908466933444e-05,0.41283020725927516
2800,0.04872170095872471,0.07608581295219484,0.5969585528308334,0.23815424591700626,0.24003627988157528,0.00020993289618621624,3.2818615573631094e-05,0.35611864113582375,1.992241539085856e-05,0.41203060046154827
2900,0.049824290434658906,0.08492891049191538,0.6597336469275998,0.23815202279805767,0.24777070876730714,0.00020930843804151423,3.369074741691356e-05,0.3575371952382816,3.369835299982351e-05,0.43781140296569704
3000,0.05110522811419989,0.09311407225638303,0.714272303770505,0.23724241867802756,0.24894142020767063,0.0002073845239459493,3.3275358678305036e-05,0.3558810961052525,1.7342549598593484e-05,0.43406418693681154
3100,0.050006674308259474,0.09988554617947558,0.7115661788830171,0.23603493757261693,0.24664061786100516,0.00020712219276042526,3.4557888338069095e-05,0.35588087539243896,1.3259518002982423e-05,0.4585360762418208
3200,0.05183142130139939,0.10573497340341355,0.8249087617453499,0.23766103629709584,0.2507125478035525,0.00021108823511452302,3.470566331826146e-05,0.3549947611038415,1.4827353137120636e-05,0.45693119174611607
3300,0.05186110694406191,0.10587106300945417,0.8674575671557443,0.23604388700395298,0.25310016858978973,0.0002072756152720801,3.3915326465199644e-05,0.3541483340337621,2.0492342387426407e-05,0.460508867766195
3400,0.052132700268235174,0.11373063608439987,0.9320307889054192,0.2358683639914247,0.25513005520556303,0.00020718581806991555,3.501967975893879e-05,0.3518256913474166,2.1040057924841768e-05,0.4703764411742119
3500,0.05224294385573701,0.12396249054214666,0.9865372001561968,0.23439209837790698,0.2553698963535481,0.0002109076723749209,3.410170153182669e-05,0.35298083069662206,1.7180065374315422e-05,0.49573297172548986
3600,0.052458741260404514,0.13167761008545076,1.0104798209123695,0.23440522348609905,0.25283044221785406,0.0002114241525590492,3.420589680500838e-05,0.3491170007679629,3.3167573123329715e-05,0.4974380052320572
3700,0.052892832792425876,0.136945364284874,1.052632974899457,0.23306392437858858,0.2537481614579384,0.00021099377130571624,3.451614636267497e-05,0.35002177133709833,1.266848441551425e-05,0.5091785782928113
3800,0.052624631646302066,0.14424962954122364,1.131926524409662,0.2338657830138102,0.2591911742076396,0.00020600708854343362,3.516056204798513e-05,0.34763887807852106,4.0292324041176534e-05,0.5101917614695003
3900,0.05228127155660133,0.14916346221862828,1.2235527510596917,0.23179437280129012,0.26073582040454957,0.00020683172537350864,3.433923143389701e-05,0.34777865382518114,3.686949704005653e-05,0.5180046678650796
4000,0.0528411887476355,0.15841639898404275,1.241985288819289,0.23115013370930423,0.261001227734068,0.00021073532924817964,3.471434782921495e-05,0.3467729159817486,3.889267816859341e-05,0.5318938103919675
4100,0.052257554114938015,0.15935880834056781,1.305870158931525,0.23220384539880867,0.2568486087183924,0.00021122262221246867,3.443149599910684e-05,0.34606407314673254,2.7415823031530197e-05,0.5413972466028839
4200,0.052279325736708536,0.16526042977118569,1.400964953661894,0.22987129887943133,0.26141044712038175,0.00020995038129511683,3.473425619785763e-05,0.3442434119568927,2.9363413680616485e-05,0.5530736151823334
4300,0.052883533359743586,0.17335866016568144,1.4270366476493006,0.23028897782312974,0.263657360375856,0.00020895821578082512,3.52287763345411e-05,0.3425495975917724,2.9684934558079045e-05,0.5444778172874079
4400,0.05195586673926875,0.1780836031188857,1.5015506990826084,0.2290437666216301,0.26161111587286584,0.00020785794844906802,3.508819510196277e-05,0.34243541098485236,1.918371734605385e-05,0.5527082240586769
4500,0.053100842041709326,0.18322984438368256,1.5186295777062766,0.22841554331849773,0.2621268551692186,0.00020887410448974748,3.476875522520826e-05,0.3387279986747076,2.6450392981716385e-05,0.5606245723562456
4600,0.053256322200797,0.19501553983177664,1.6127556447852254,0.2258537472243554,0.26535447616802865,0.00020607606824505202,3.504530228694373e-05,0.338819492345301,2.8442289114167384e-05,0.5706132479843824
4700,0.0524648001408342,0.19909897424773082,1.6496882923879366,0.22503274663705522,0.264458240890098,0.00020709258135713095,3.4975137761238706e-05,0.33563037379500565,3.8327838446564904e-05,0.5846891956539603
4800,0.051954248849748225,0.20549931790258935,1.7334085990312675,0.22521088285690266,0.2600866009535922,0.00020608911947044397,3.464897913693416e-05,0.3364614978660371,3.347957876498414e-05,0.5847551174308219
4900,0.052354801290769276,0.20974271825749063,1.8027522820472077,0.22413272479680688,0.26221543204689013,0.00021112465144548713,3.511559466387993e-05,0.33493923596886854,3.022604876081501e-05,0.5928508481187545
5000,0.052690859425687527,0.2128508166086982,1.8111803058042497,0.2239699326393056,0.260091501747351,0.00020619811438920006,3.487096212158236e-05,0.3327718617303111,3.8218205884423434e-05,0.6015397307496301
