miliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
2900,0.9858529210861662,0.04060060162179684,4.223615183187846e-05,0.5359918516691441,0.25,0.24803903223108054,0.08621015562295464,0.4829591227160959,0.9902518107558657,-8.383748686567632e-05,0.936085146957705,-0.0016583523833254734,0.027344767938502757
3000,0.9848410288665692,0.042187606682213594,4.217415796748461e-05,0.5296041799049798,0.25,0.24801282792683232,0.08642654912847413,0.4831174126252686,0.9902582782072109,-0.00028886749186753503,0.9358990631205699,0.010330343593209867,0.027355008772514337
3100,0.9839101086709543,0.04350843560733651,4.2089190119981434e-05,0.5261380397211771,0.25,0.2479844144960583,0.08698505698561408,0.4832073154869353,0.9902789365335174,0.00013997558156309773,0.9360119697318079,0.0052716985872081675,0.027323791695723684
3200,0.9834143558318456,0.04419019904694685,4.151858827018693e-05,0.521254095140498,0.25,0.24794388126791125,0.08766249271543909,0.48329153414749876,0.9902850202596389,0.0002133826617718643,0.9359097183408063,-0.007324093595316092,0.027340983870477623
3300,0.9820806506743593,0.04542215703920689,4.1836091450133074e-05,0.5208335534364811,0.25,0.24792058482719062,0.08806556713360411,0.48335042519947374,0.9902897322809675,-3.9127976610551116e-05,0.9358859311334545,0.0008095329601329302,0.027334887839148725
3400,0.981443631756799,0.047666896818291525,4.135250685213224e-05,0.5139713594758861,0.25,0.24785209987765786,0.08870796565862449,0.4834483072897258,0.9903040040212032,-5.891930023890969e-05,0.9357070344373009,0.01015568706624141,0.02731672101213659
3500,0.9807384634735935,0.04777266158263341,4.16810720296753e-05,0.510526210967058,0.25,0.24784606596695788,0.08915258762351592,0.48358113150916976,0.9903031360931744,-2.231018109638057e-05,0.9356627307989198,0.010249760149371399,0.027292838671913303
3600,0.9791648563350946,0.0488318665671411,4.115214435857903e-05,0.505285371711254,0.25,0.24777981906526572,0.08935565557474041,0.48367429452671656,0.9903151315860161,-0.0001368959165076257,0.9356578805264516,0.006847557414427757,0.027252234740555433
3700,0.9790949959372552,0.04979176655062242,4.119799394449653e-05,0.49892879593612427,0.25,0.2477572043083132,0.08990738135094345,0.48381661826618266,0.9903224903395421,4.5071222467682266e-05,0.9355906587243107,0.00037613777301709166,0.02724743455929038
3800,0.977489150152292,0.05095613726373329,4.1260067107424945e-05,0.494912297027691,0.25,0.24768958271075023,0.09053903172996844,0.4838860616710597,0.9903269160479371,0.00025196794878122424,0.9355310540491607,0.011706626022425538,0.027218073575656414
3900,0.9764818221834793,0.053896224354282526,4.1044626381186904e-05,0.4900935264122176,0.25,0.24764299555822003,0.09055488868479651,0.4838856274279382,0.9903389230631957,-0.0003275846069165683,0.9355224603389973,-0.005014078827796892,0.027221103717374493
4000,0.9752870313166458,0.053985204596997724,4.127096589288404e-05,0.48773649724628804,0.25,0.2475858012618764,0.09117004326135249,0.48398026134583083,0.9903508506668101,9.286690428544844e-06,0.9354949406756163,-0.0010888148854857668,0.027230881096766135
4100,0.9746856204327989,0.05595335372001708,4.095130713781311e-05,0.48057386145728925,0.25,0.2475639427981466,0.09176174114974575,0.48408192217262774,0.9903605409059303,2.289432129494869e-05,0.9354265080266091,0.017415326504847586,0.027217587917676492
4200,0.9734049483219032,0.05627496398232466,4.097279384916147e-05,0.47958116853846317,0.25,0.24749724806108866,0.09206308938416669,0.4841260612086926,0.9903705099480603,0.00030717174125004335,0.9353615000504953,-0.0027470944168157376,0.027166463833194085
4300,0.9728127396428246,0.05706985757991319,4.047410515141928e-05,0.4703986195568628,0.25,0.24742335474591545,0.09208157928098921,0.4841796874259533,0.9903746762888606,-0.0002970198375689004,0.9354106480879549,0.011388196909847534,0.027155611424813507
4400,0.9715833263657496,0.05994000908991051,4.043012840766572e-05,0.4687305879772474,0.25,0.2473510180809906,0.09274417844456785,0.4842697046185717,0.9903809026370534,0.0003526211058832133,0.9353274795240281,0.014607221018140364,0.027164590309430647
4500,0.9705189110968124,0.05951381622193007,4.049543585478988e-05,0.4611068604922118,0.25,0.24728409986104782,0.09275973277053132,0.48432510953743335,0.9903988032128362,-0.00028070212004277457,0.9352269210368791,0.006811508759128281,0.027117452259756772
4600,0.9697353111921492,0.06171933796776835,4.084159838711924e-05,0.45795413345074504,0.25,0.24724494186202,0.09360285048278247,0.48437529404896607,0.9903991159181595,-0.00035660431313186273,0.9352871747937157,0.011446154071099366,0.027144859868490193
4700,0.9681251547539801,0.06223104599696003,4.0704289470035136e-05,0.4525324944590361,0.25,0.2471916055062702,0.09388175224388084,0.4844828838466132,0.9904114015776665,6.965939961080779e-05,0.9351121617870815,-0.008101760405104604,0.02713628788140439
4800,0.9673044882676105,0.0645422734422238,4.053421065415853e-05,0.45013771076275677,0.25,0.24708811803753122,0.09382607400024842,0.48457565471513425,0.9904139541055201,-2.1964940031408896e-05,0.9351318531471932,0.004592932512066875,0.027101874606338627
4900,0.9664419015487207,0.06520829481608001,4.059008269714444e-05,0.441221501736169,0.25,0.24702555542846052,0.09407319122787537,0.4845656615234893,0.9904334641744882,0.00022264755966113013,0.9350885165325729,0.013615668940990755,0.027114960244203394
5000,0.9643826418032848,0.06561260277674837,4.047400150681827e-05,0.4382616043486848,0.25,0.246944559292773,0.09430938704986316,0.4847077399897251,0.9904360661784686,0.00015987014599024455,0.9348804799098853,-0.0012066662638648609,0.027070467454155783
