miliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
2700,0.9869923811217574,0.03825322480561762,4.251812948323614e-05,0.5419176396493123,0.25,0.24808836564764178,0.08507203194823129,0.4828014393766659,0.990237578583662,6.843171627892769e-05,0.9362544832810707,0.010016107436552743,0.027349459447140984
2800,0.9857161337567658,0.03903716000257082,4.236416151150523e-05,0.5371296768944209,0.25,0.24807032720954725,0.08519982806951254,0.48287672498514833,0.9902502641614782,-0.0001627341116191697,0.9361106793842956,0.0010249706088969195,0.027356108403538037
2900,0.9853477711553,0.04085697614560012,4.2429548804880985e-05,0.5368287466822507,0.25,0.24805521423725752,0.08617361946086545,0.4829346812810114,0.9902601820445984,-0.00026489499368509824,0.9359712938191246,-0.0048173525789196175,0.02736057659366937
3000,0.9850757395791543,0.041409122410705164,4.222397464184781e-05,0.5322179149527646,0.25,0.24800348250246457,0.08658100027518309,0.48310101692472995,0.9902701980170185,0.00015091047074459446,0.9360426400406989,0.00675904661658506,0.02732848599950345
3100,0.9837780815292289,0.04300612179806199,4.219534811322086e-05,0.5254259207179969,0.25,0.24799219183260762,0.08722594260478853,0.4831885216800993,0.9902683254904768,-0.00014426065738105915,0.9359613622040691,0.015869549410883386,0.027346912473579132
3200,0.9827337876892304,0.04511888256831252,4.196742872827792e-05,0.5252493585960186,0.25,0.24793200877628613,0.08758360852902411,0.4833471334683169,0.9902844578034043,4.213132473260544e-05,0.9359848553660258,-0.005527909725389385,0.027320101793366438
3300,0.9822561716328574,0.04585704399505194,4.1712020731896075e-05,0.5188621772474186,0.25,0.24791086804039525,0.08787314144993957,0.4833379952149459,0.9902859305685295,-0.0002728369976011912,0.9359758710705334,0.0006437819280129308,0.027298124347035494
3400,0.9810734012539336,0.046021363365346214,4.1605002739661354e-05,0.5155975836125503,0.25,0.2478731489117137,0.08836000601318672,0.4834628591122349,0.9902961242807377,-0.00033534889243650264,0.9358534460367884,0.01653018784913646,0.027286862781464343
3500,0.9805872844111704,0.048478516442663176,4.123533272563261e-05,0.5081182811814379,0.25,0.24784240406581926,0.08917862278882727,0.48362544649520217,0.9903025978189098,0.00010265272324911264,0.9357223573840209,0.005026027169970678,0.02729848333730214
3600,0.9797713888296662,0.0494744986903548,4.118295219607638e-05,0.5030176176892943,0.25,0.24780250950157298,0.08958373992539605,0.48373441275063245,0.9903113297058522,-0.0002228997708396924,0.935699501178165,0.0009538530153974088,0.027249063687782765
3700,0.9783050195884729,0.05062343179003153,4.147154768006685e-05,0.5022941245309938,0.25,0.24771785897250131,0.08987220866427689,0.48371936638084995,0.9903235420671351,7.250372947025259e-05,0.935663177686877,-0.0072869035370883295,0.027268427489118747
3800,0.9773568932350019,0.05116246777816697,4.1206814955059794e-05,0.4959637895855683,0.25,0.24770389637908205,0.09053166286224452,0.4838597785409994,0.9903328217521801,-0.00032519456870943117,0.9355703287920238,0.011000856227934156,0.02724958751639268
3900,0.9763150907687105,0.05302894872864867,4.1307854830666027e-05,0.49336856028655185,0.25,0.24764212150448742,0.09096735801631602,0.48397262236660554,0.990346052298179,0.0003038383381426702,0.9356483539612764,-0.0023699650770069936,0.027221150795330926
4000,0.97530132122324,0.053417495314512245,4.1265610665601466e-05,0.48724535942951247,0.25,0.24760312925592973,0.09084897778248943,0.4840468903512548,0.9903483181194213,3.022230927172279e-05,0.9356224684967993,0.016301712521549227,0.0271876835188191
4100,0.9743880863732209,0.0558935005971528,4.0682333187181195e-05,0.4826457793929069,0.25,0.24754706200252286,0.09148468234011609,0.4840321303687994,0.9903632682157932,0.00028501911047916034,0.9354086957163992,0.006908076240128527,0.027174344439443863
4200,0.9735363804322451,0.057291681637463544,4.102967992382536e-05,0.4750223532940459,0.25,0.24746955283907648,0.0921215179657716,0.4841761161673336,0.9903687211649898,-0.00013227944525957404,0.9354647834636791,0.016386839913311357,0.02720074567611927
4300,0.9722972393686311,0.05878882879562611,4.056927507349812e-05,0.47058975274010767,0.25,0.2474115626714973,0.09201285434256691,0.4842549508275311,0.9903809812024008,-0.00022868686467575862,0.9352466780244659,0.013239124035493016,0.02718622854808788
4400,0.971262643394952,0.06011895494807402,4.0823873282004305e-05,0.46964075410177836,0.25,0.24734933233302261,0.09278137012121779,0.4843591138379577,0.9903893743969737,0.00019607471751976132,0.9353902837182153,-0.009503189386997991,0.02715146263295726
4500,0.9708729119601199,0.06125767402959381,4.051033127456924e-05,0.462221205275091,0.25,0.2473084405363605,0.09295987409275278,0.48431731695605673,0.990392373620541,0.0001725163329491218,0.9353225850126788,-0.00092461382182205,0.027126559871719132
4600,0.9689869235948255,0.06094197586755921,4.055825702752048e-05,0.4576347814611892,0.25,0.24725540520449338,0.09338028170431886,0.484465556456997,0.9904006676368655,-0.00021121194208686226,0.9352585534105277,-0.008802861243077567,0.02713927926213151
4700,0.9680588818698703,0.06202129972961295,4.072670004496813e-05,0.45402909265547886,0.25,0.2471742901755815,0.0936217836014993,0.48453683368560674,0.9904059440447909,1.8907899332271272e-05,0.9352433717130669,0.005880849808539127,0.027104680259324002
4800,0.9667127433559,0.06353244341009882,4.059074342099002e-05,0.4468370886631275,0.25,0.24710163931873855,0.09367882826181616,0.484505153591622,0.990420669986904,-0.00012785388960184218,0.935147410517376,-0.010024959100418073,0.02713348134942584
4900,0.9655114596650505,0.06482319159332128,4.04325626656024e-05,0.4433894056300787,0.25,0.24700203402395063,0.0941692326752371,0.4845788914765434,0.9904239120887561,0.00021395382905591207,0.9350972207611689,0.008073553514186694,0.027125536406871896
5000,0.9652577174672341,0.06589234124730106,4.069351906622527e-05,0.43744998875037483,0.25,0.24695542301571233,0.09462276065184039,0.48464860456525,0.9904399668333193,0.0003182690245025674,0.9349219273243634,0.013960813070394266,0.027093003919751855
