miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.976303330862532,5.039526856259716,95.02350866238008,9.99741624633505,10.000000000098106,-9.342263401578014e-18,200.0,-1.5772274779411476e-21,1.8049628697196538e-16,0.0,1.9931786557450117e-10,4.396432591006298e-16,61.048932318260405,97.65502761713462,40.06092459388387,2.4740598264509943,499.9999994538487,3958.7185440460453,200.0,200.0,200.0,0.001126287287420349,0.00018488395951825153,-1.5274769368838816e-05,4.346836190773608e-06,3.4507949437060435e-06,2.3728797649486694e-05,-5.20204669623769e-07,3.882678401554607e-08,-2.0642099863748744e-09,-8.43843143939769e-21,-4.4076455201361087e-23,1.8424064355461536e-23,-1.4060452025000225e-24,3.029138250952531e-09,1.4793418485305382e-12,-1.2789371469768154e-28,499.99518903692274,0.004788219765181785,-8.251286751184906e-24,1.7431051131420234e-05,1.3163000395802661e-20,-4.018145466473318e-31,0.008896277756113229,0.0004402878295028345,1.5940885408943954e-05,99.99009725300434,5.467952536319056e-13,-9.369672200256734e-18,4.015465421495421e-07,50.0,-1.4426788090790013e-27,-1.6999880101183197e-17,0.0,100.0,-9.374236168972276e-36,-3.093036668458108e-71,0.0,0.0,0.0,0.0,0.0,4.624226271588202e-35,0.0
1100,4.97311584952051,5.039674989330797,95.02711257669847,9.997366875411315,10.000000000078176,-6.164724760473311e-19,200.0,1.3075277797645065e-20,-5.4216380554200705e-18,0.0,2.0724526569809384e-10,1.9019423882634417e-15,57.08630303065018,97.14924436545995,41.13301177773534,2.5076164112858814,499.99999932555903,3954.0174088251083,200.0,200.0,200.0,0.006300372620495218,0.00037539229875556445,4.2547360943919145e-06,-1.709022862831301e-06,7.759724031090125e-07,3.319784031118321e-05,-6.931884882112274e-07,3.892778073130299e-08,-2.5930191750278896e-09,-1.876011481867281e-20,-1.6346735313063738e-22,-7.921559904711303e-24,9.043226663948253e-25,7.141361078531847e-10,5.31614580333197e-13,-5.700922667188197e-28,499.99469940945056,0.005817241173852789,3.591536527786218e-24,2.056465857516181e-05,1.3337386534777754e-20,-2.1636408425880175e-31,0.01033409505714618,0.00041925330473394936,1.7750319167475887e-05,99.99013414937542,2.2903735197642553e-13,2.6200840699235622e-17,4.168971378959987e-07,50.0,-4.0639236189607244e-27,2.05372472076634e-16,0.0,100.0,7.386856369406066e-36,-4.209591337816461e-71,0.0,0.0,0.0,0.0,0.0,4.946939754182638e-35,0.0
1200,4.972228506718571,5.042366056128974,95.02838743516597,9.996894192325358,10.000000000136936,-1.6341015645945175e-18,200.0,-1.255064876786871e-20,1.4887661157225723e-16,0.0,2.41216195294317e-10,4.276889132969585e-16,55.18133291326493,96.64808038941779,44.83669678563399,2.663376835400761,499.99999949189083,3951.5263309554375,200.0,200.0,200.0,0.00611357569882648,0.0005961558536537894,6.360581746563453e-05,1.6554433374987455e-06,-2.635623834046613e-06,3.514898808622878e-05,1.2228614940910533e-06,-4.5566350302927945e-08,-5.551529998924969e-09,6.942198029755973e-21,-9.676267198819151e-22,2.8164044277074235e-23,-1.6198037606626737e-24,-1.6925478270326731e-09,-3.030649595518174e-12,4.948662292335211e-28,499.9936814834909,0.005988235968008206,-9.289883076982339e-24,2.2847330976289778e-05,2.2050020816823393e-20,-3.240621904050257e-31,0.010574126657680386,0.0005449116612279849,2.5642212962618653e-05,99.98834993943997,1.7745001747295352e-13,9.004457964652253e-18,7.569067421285287e-07,50.0,-3.270476782340288e-27,2.5128886497804856e-17,0.0,100.0,-8.963942507531968e-36,1.5615384567695071e-71,0.0,0.0,0.0,0.0,0.0,-2.5805227223027884e-35,0.0
1300,4.970597549727756,5.046520595803904,95.0292032816595,9.996592609053309,10.000000000185947,-1.6804799996941563e-17,200.0,-1.077523832960503e-22,-9.110264859005523e-17,0.0,2.790471956863259e-10,2.4871589030133668e-15,53.451287931297166,96.87660330749243,46.450813826677475,3.6308070689667957,499.9999991712477,3950.939758443161,200.0,200.0,200.0,0.00859430850948472,0.0005755758516601741,-6.373404948131481e-05,2.082279585776117e-06,-2.8748395691439777e-06,3.424258931690001e-05,1.5133494201352852e-06,2.105711875118001e-08,-4.153391488041828e-09,-3.2626844887699846e-21,5.562419548048273e-23,-2.582238557012556e-23,1.2961537991211035e-25,2.8077807058571607e-09,1.8795054011833757e-12,4.459540975159841e-28,499.9932202502894,0.006175154722255424,2.014346178421211e-24,2.4505239570790184e-05,-1.0171808249934978e-20,2.1772143849127347e-31,0.01180241212407845,0.0005780025119765698,2.089951337121602e-05,99.98797006360091,7.977603869809892e-13,2.5714230461848514e-17,6.54116732705488e-07,50.0,2.377550287888429e-27,9.652512388833983e-17,0.0,100.0,1.271958695602501e-35,-4.790452862408837e-71,0.0,0.0,0.0,0.0,0.0,-3.667912774985857e-35,0.0
1400,4.9673548622311055,5.052125462529775,95.02791300675645,9.99642133207785,10.000000000207667,-1.494845824821404e-17,200.0,1.1466767815101206e-21,3.234066164839047e-17,0.0,2.934265728476266e-10,2.0869471803164684e-15,51.083889150471315,96.15341400958692,48.41665188836558,3.5471626640728187,499.999999021996,3948.239880437435,200.0,200.0,200.0,0.00765822466121772,0.000349759910738119,-7.337114370168487e-05,-2.0578072215788147e-06,3.2261582099987967e-06,4.496544769879423e-05,1.837597814631531e-06,-6.005859303370351e-08,-4.1612713047821566e-09,1.2019766404992048e-20,6.104753116879779e-22,1.9848058909229152e-23,2.9168685201445737e-25,1.3909990454023457e-09,-4.675104689014858e-13,-2.7026654254801873e-28,499.9927243994911,0.0069666419749204594,-1.1419211588816893e-23,2.740560976842682e-05,6.216277466408043e-21,1.997656980142623e-32,0.012437686408278232,0.0006963842396099386,3.2956169793577934e-05,99.98711270185093,9.029698281753257e-13,-2.727499652345197e-18,1.0135408560078872e-06,50.0,-4.6803918021934225e-27,1.707043239084899e-16,0.0,100.0,-1.4144140610951557e-35,4.6361769109893925e-71,0.0,0.0,0.0,0.0,0.0,2.300709026748014e-36,0.0
1500,4.964076545885659,5.054914087392725,95.0287549947926,9.996191865360299,10.000000000226677,2.854978970963621e-17,200.0,1.568900852473506e-20,4.892702192036941e-17,0.0,4.5538272188483205e-10,1.2718303348892841e-15,48.48518530608818,95.82239625597661,51.86602860306296,4.380222655204194,499.99999897715657,3943.6647305502174,200.0,200.0,200.0,0.008714544973479486,0.00015864178215091996,3.9384526996220074e-05,-5.126968797711663e-06,3.84169199161467e-06,6.634446967586272e-05,-3.186153408031284e-07,5.569928986390552e-08,5.0117291499725866e-09,-1.2440276463017878e-20,5.523887926507759e-22,-1.9659685124798567e-23,-9.795897368418347e-25,2.7234851953235334e-09,-3.0557066063620563e-12,5.610183818290411e-30,499.99250155531706,0.007605411616198926,3.2960062563274097e-24,2.730796417392088e-05,1.7476291900079216e-20,-1.4297147101816396e-31,0.013385403807227029,0.0007681120864749846,3.5084032845839246e-05,99.98621847804456,1.0137720142106244e-12,8.197824416911946e-21,8.926776331924565e-07,50.0,-1.7250966187936906e-27,5.898886075931216e-16,0.0,100.0,-1.909830240023016e-36,-1.4730853788858486e-71,0.0,0.0,0.0,0.0,0.0,4.597690950088182e-35,0.0
1600,4.964393474569524,5.060115894103581,95.03092925977205,9.996167686389741,10.00000000020442,2.843596473545096e-17,200.0,1.7938247369623214e-20,1.499871763168065e-16,0.0,5.299007584508881e-10,2.6552895504961295e-15,46.50150471988083,95.15359934189522,53.723939062168306,4.762507923890774,499.99999877325433,3942.6032007872946,200.0,200.0,200.0,0.0140963061873487,-0.0004014230623931652,7.312623734221107e-05,4.353139792573113e-06,-2.627371255162636e-06,6.964703142355896e-05,-2.512722664646322e-07,-6.697825533769588e-08,-6.112819668049122e-09,-1.6308513393374034e-20,-4.537968490606113e-22,-1.1667483458020961e-23,-1.6571092544543088e-24,2.7571805702670417e-09,-2.6696897206779926e-12,-3.52858074498429e-28,499.9921656592523,0.008243989680125841,3.499598846325864e-24,2.9549043316563482e-05,4.832466285652228e-21,4.055754217097599e-31,0.01395311594298669,0.0009357963700935937,4.561528912212201e-05,99.98524672864596,1.0965768908777956e-12,2.753906681316319e-17,1.207358080127172e-06,50.0,3.1785884336882734e-27,9.293711341698593e-16,0.0,100.0,-1.0766774656393901e-35,5.330085585614022e-71,0.0,0.0,0.0,0.0,0.0,-1.6159811811984592e-35,0.0
1700,4.959501620155095,5.062667698120205,95.03301777417126,9.995891627937027,10.00000000027275,4.114781558855726e-17,200.0,2.451496421684795e-21,1.94789510818305e-17,0.0,5.017683608948834e-10,2.262237370386106e-15,45.311506104308165,94.35486262990992,54.246588819168636,5.39118532035695,499.99999860836255,3938.177851217333,200.0,200.0,200.0,0.016318146563888473,0.0002133371863736802,-1.8240800838099447e-05,-5.155672861953721e-06,-5.338682728977376e-06,6.405170211406184e-05,-1.0467732405981018e-06,-6.002167391163604e-08,6.66281973499747e-09,7.637191923682464e-21,-4.725390557434597e-22,1.1191177086689316e-23,-1.6034299515972608e-24,3.2665174462711257e-09,-2.004539936328625e-12,-3.415244729762934e-28,499.99169676322657,0.008310209661179652,1.1873493063439272e-23,3.277451786159809e-05,3.735857391201622e-21,-2.7981360006722773e-31,0.014397932854806068,0.0009931500931965103,4.1863647047686226e-05,99.98470796813926,1.5494337428360344e-12,2.3509809475842576e-17,1.126036758966966e-06,50.0,-4.559948470514554e-27,1.1717652611413018e-15,0.0,100.0,1.0352241487709812e-35,-7.805762037897223e-71,0.0,0.0,0.0,0.0,0.0,-2.2575885909385287e-35,0.0
1800,4.957771096982705,5.06573549295104,95.03115574722675,9.995371039975605,10.000000000330795,1.205288003792653e-17,200.0,9.64183620809938e-21,3.777841810146305e-17,0.0,5.675252577121117e-10,3.214131122399676e-15,42.69816647680646,94.24810514148739,56.399107892563826,6.19799550356917,499.99999852201813,3936.4193971250274,200.0,200.0,200.0,0.021040503842860766,7.683512056946818e-05,-5.900995102137108e-05,2.381432858072012e-06,5.079084164124776e-06,9.508570140425228e-05,2.4788583093122315e-06,3.096234729144768e-08,1.4875649705315012e-09,1.3382180610422366e-20,9.138963120030043e-22,-4.6958727791145714e-23,2.6792070577975647e-25,4.491618287383834e-10,1.507982429057745e-12,-5.384722323465668e-28,499.990633553011,0.009316106948730224,-7.12909876485925e-24,3.490617835429932e-05,7.732802539056683e-21,-3.221990661591333e-31,0.015442445257236407,0.0010777207279670663,5.051370325913561e-05,99.98383875026622,1.635257323459309e-12,1.9726857441963744e-17,1.4529252892479022e-06,50.0,-2.746584609129081e-27,1.2068148237526923e-15,0.0,100.0,8.577832472704976e-36,-6.88906095682814e-71,0.0,0.0,0.0,0.0,0.0,3.938013494756702e-35,0.0
1900,4.955050943434955,5.072295554127296,95.0328046913361,9.995405075953256,10.000000000339668,2.5080173901253702e-17,200.0,3.06950562424284e-20,1.8433492825759315e-16,0.0,7.088315940167759e-10,4.2656662011533656e-15,41.37181447683955,93.48638389325386,59.51398249779518,6.539000556564014,499.9999983039448,3935.8315144257344,200.0,200.0,200.0,0.022975591283255933,0.0005269883907106209,3.0183903139269786e-05,-2.8779560211350076e-06,7.244626711838908e-06,8.7125709001537e-05,2.564543801866755e-06,3.113561259222506e-08,-2.6359006125616013e-09,-1.0693879006093787e-20,5.85003859896602e-22,-8.187709968702344e-24,2.2125657303166122e-26,-5.43122302483956e-10,-1.0842153287587143e-12,3.1383370299125237e-28,499.9903527746207,0.009616427876326359,1.7476416195705043e-23,3.653123442946056e-05,2.90427339811715e-20,3.4983968441928616e-31,0.01630257580047638,0.0012132890821661092,6.894548165753365e-05,99.98256058204291,1.6997921026143e-12,2.2284908455507315e-17,1.5596263706651165e-06,50.0,2.8447855506011983e-27,1.4322196507476263e-15,0.0,100.0,-1.0661692615967611e-35,-2.4001419011598837e-71,0.0,0.0,0.0,0.0,0.0,3.174710045511006e-35,0.0
2000,4.952352972771531,5.0715279530515005,95.03253341138574,9.99509223189346,10.000000000408411,5.613505912104896e-17,200.0,2.0746382513837734e-20,4.2600781599403085e-17,0.0,6.958404527750272e-10,5.338194569573698e-15,38.60217821443564,93.26563284440786,61.04912728515127,7.106684666750259,499.99999825932565,3933.0617301272637,200.0,200.0,200.0,0.022464347048276892,0.0003962349590492344,2.217863619030774e-05,5.247562370231042e-06,1.7730790605458681e-06,0.00011258668531301067,1.9108041227933517e-06,1.1496585293836419e-07,-3.2025493996906457e-09,1.60378978305848e-21,4.347879186708461e-22,-8.37881575920424e-24,-1.1356182968353991e-24,3.192427067365227e-09,-1.0161324881956357e-12,-5.597673779673473e-28,499.98962969188915,0.010345068861128797,2.0162901200562305e-23,3.8211641923533796e-05,5.072544463308167e-20,3.6780043104276922e-31,0.01718454931252458,0.0012460109557050922,7.15985102013435e-05,99.98201761720382,2.1842841603696832e-12,4.1147751171220996e-17,1.8063068176308844e-06,50.0,-1.8332795397630434e-28,1.2485932306673306e-15,0.0,100.0,4.3484182060409136e-36,6.280754047392712e-71,0.0,0.0,0.0,0.0,0.0,4.870202149752644e-35,0.0
