miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
2100,4.9531039381432915,5.075736101733484,95.03093743717221,9.994892226138738,10.000000000401249,5.663186731127153e-17,200.0,1.9416116265574715e-20,2.5068837860351122e-16,0.0,7.837662801232203e-10,5.064653061271699e-15,39.24739443305958,92.77710507883026,61.36629680215672,7.803274082248924,499.99999809990027,3929.930229978686,200.0,200.0,200.0,0.028271048340740387,0.0005553468385312395,9.631387798347383e-05,1.0403508292908057e-06,6.927751545934939e-06,0.00012572187370695826,1.1339098607256866e-07,1.1312889114074725e-07,4.1610665187443806e-09,1.6936895197054457e-20,-4.556128571853199e-22,-1.2548609266563631e-23,5.767089729733732e-25,-6.42210849032029e-10,2.3520675403025316e-13,6.805558126431033e-29,499.9898129942519,0.010786076762647718,4.8439694319189045e-24,3.810979142229685e-05,3.020972281083064e-20,-2.487331474040478e-31,0.017662549504298467,0.0014162804376123513,7.60833677438693e-05,99.98120491435492,2.125927959255193e-12,6.344191794045048e-17,1.8642887700515322e-06,50.0,6.509736221349231e-27,1.8491115610068657e-15,0.0,100.0,6.265095407758686e-36,1.787106376270966e-71,0.0,0.0,0.0,0.0,0.0,3.255029044304462e-35,0.0
2200,4.94849483098542,5.079232663774216,95.02887414403078,9.99442877886383,10.000000000422222,6.485867529772237e-17,200.0,2.962715314361529e-20,2.1386496916750373e-16,0.0,9.47674361235444e-10,6.7482348673129326e-15,37.128210260988354,91.80767083770486,63.26806224830014,7.824923166922948,499.99999806734553,3929.956120344429,200.0,200.0,200.0,0.03319512747113554,0.00048764759161460834,0.00011227595589317988,-1.5242995462418082e-06,-7.693880965869884e-07,0.0001424389219038704,2.7512979836408044e-06,5.0782934882781534e-08,-6.255843758196035e-09,5.86217393985885e-21,6.49268332812035e-22,1.4464484063073835e-24,3.646628771134494e-25,-6.806152532599663e-11,2.4283976852695526e-12,5.966050060851082e-28,499.9886052029527,0.010698392219882738,2.2981694552876715e-23,4.1760987385515404e-05,6.984198008458554e-20,1.5400558592714203e-31,0.018131622131303305,0.001503492125299576,8.918927852292951e-05,99.98025072334791,2.7805769087843815e-12,8.678493539913379e-17,1.937200778337488e-06,50.0,-2.6537619361017023e-27,2.0799629346028557e-15,0.0,100.0,-1.330291462637775e-35,-1.8381169117770283e-71,0.0,0.0,0.0,0.0,0.0,-6.610464597153688e-36,0.0
2300,4.947523359215582,5.08507261993079,95.02885151403477,9.99446330873012,10.00000000052002,6.657011465420237e-17,200.0,2.4861093787548548e-20,1.7038639503464564e-16,0.0,9.341742334388476e-10,7.509922181471845e-15,34.61855026461209,91.36941233571935,64.97679972385411,8.98758425645115,499.9999977306107,3928.1414513081395,200.0,200.0,200.0,0.03544552225418558,0.0017498821186722538,-1.754035457046326e-05,-5.06254318324287e-06,4.762507752790594e-06,0.00016527897006471417,1.951808026142705e-06,9.740593101696448e-08,6.245161604505341e-09,-6.99941903918134e-21,8.952215433913116e-22,3.9056925534783654e-23,1.4325693267779822e-24,2.2513111613572846e-09,1.5617117820205717e-12,5.296655158298151e-28,499.98818666991343,0.011840386485836353,1.743376052769706e-23,4.1634171350858254e-05,6.647206110464705e-20,-1.860802489255939e-31,0.019459658207348893,0.0015823103284095023,0.00010502598954831231,99.97883308757866,3.2107302907059188e-12,9.822024899894363e-17,2.1916863421565773e-06,50.0,9.507065012494737e-28,1.881737860623344e-15,0.0,100.0,1.243763700394872e-35,1.582735609405129e-72,0.0,0.0,0.0,0.0,0.0,4.2553256526456914e-35,0.0
2400,4.944454057640524,5.089164603934358,95.02593174065838,9.994132584170481,10.000000000526342,7.886042919857825e-17,200.0,3.31417391329949e-20,2.5170923103162796e-16,0.0,1.014308159188594e-09,9.578018133310238e-15,33.34575321533254,90.37594884910018,65.55640462255887,9.58212228803747,499.9999975760427,3925.705895149345,200.0,200.0,200.0,0.039916623975241046,0.001809468646039821,6.409469502244894e-05,6.381903591237011e-06,-5.855408389980821e-06,0.00018266602188943065,2.963490851062307e-06,1.1313218571893228e-07,-3.67748724258809e-09,1.3628886335307684e-21,1.100821063303581e-21,-1.6710206118333677e-23,-1.3130025245374808e-24,2.10515192933716e-09,2.729557267904781e-12,-4.241163315347246e-28,499.98776846106784,0.01215490383669282,1.922359280790465e-23,4.605907368837911e-05,7.014148879902507e-20,3.4911027517891917e-31,0.019621472445619882,0.0016528900269896947,0.0001154945526402704,99.97907150277405,3.226505031309662e-12,9.130862485130324e-17,2.3369595489301553e-06,50.0,9.22742012434638e-27,2.7349384416109744e-15,0.0,100.0,6.27090496760771e-36,7.771771834423753e-72,0.0,0.0,0.0,0.0,0.0,1.486322130464424e-35,0.0
2500,4.942172237689172,5.0917195382145435,95.02496865319749,9.993709101963358,10.000000000550767,9.875544379129892e-17,200.0,4.2785936273351883e-20,6.106162874518581e-16,0.0,1.2267625130435114e-09,1.0278627268495962e-14,34.040831379031026,89.77535890433961,65.97260510683336,10.282006159591882,499.9999972722736,3921.8267661158475,200.0,200.0,200.0,0.04200646512395313,0.0025537463673952817,0.00013325024261781404,-2.04752319152588e-06,-6.584983776680659e-06,0.00020361500014158933,2.904081962508037e-06,3.433016579131887e-08,6.4538884474334805e-09,1.8356274633210286e-20,9.535646499494609e-22,-1.026086659995996e-23,-2.047416014515049e-25,-1.1476323463175292e-09,-7.093776308604213e-13,2.9665060066296334e-28,499.9874059442377,0.01256760529045036,6.1990703993809e-24,4.556094091982423e-05,9.084431834436016e-20,-3.326892323784699e-32,0.020450987053035576,0.0017123875390595883,0.00012697672773285415,99.97819456064687,3.68764436594417e-12,1.3590640681253349e-16,2.581736508716139e-06,50.0,1.1390412172779118e-26,2.963379798339893e-15,0.0,100.0,-5.995180376874723e-36,-4.2520830370152075e-71,0.0,0.0,0.0,0.0,0.0,1.9932845547492638e-35,0.0
2600,4.938602959003503,5.0977959690251895,95.02383824709199,9.993532517639151,10.000000000608795,1.2307813360072194e-16,200.0,7.367462791763784e-20,6.029791332766985e-16,0.0,1.2543251481642729e-09,1.0386796968461511e-14,31.0824661936382,89.33261020971435,67.35997312516538,10.191716614769728,499.9999970721805,3922.6016905562064,200.0,200.0,200.0,0.0471608724318751,0.0022170790372980356,0.0001472144127111932,-2.419178115694975e-06,-2.9979029265654694e-06,0.00022411378516229587,6.430650998736408e-06,7.674073444560773e-08,-1.923591713752202e-09,3.135986869023282e-20,1.7899076645596486e-22,4.896894683929048e-23,-1.2719155750983897e-25,-2.371033914519894e-09,-2.64431688137823e-12,5.849367023193744e-28,499.9866386569105,0.012803614851896482,2.947501228819101e-23,4.9845840201213286e-05,9.186765543706851e-20,1.7315345528881983e-31,0.020840893379839225,0.0018750853410780379,0.00014268199065250984,99.97734231782471,4.453335796999145e-12,1.2512315839086257e-16,2.758369425440818e-06,50.0,1.1045277862337596e-26,3.0725588188431317e-15,0.0,100.0,-5.593503742323882e-36,5.334759054612921e-71,0.0,0.0,0.0,0.0,0.0,4.936737302674694e-35,0.0
2700,4.938007613494462,5.09797833538542,95.02009054871148,9.993425024727548,10.000000000677417,1.7848656394580848e-16,200.0,6.815929133681875e-20,7.538146449548745e-16,0.0,1.4207925156204543e-09,1.3338072625342377e-14,30.01857910644391,88.90902401653979,70.01614694098419,11.333749126467524,499.9999969175536,3920.7943059027702,200.0,200.0,200.0,0.05227262118521007,0.003506553251289123,5.880677235010149e-05,-3.304878367593614e-06,7.750794409651402e-08,0.00026777404088845937,5.50796726727249e-06,2.5514716099754332e-08,-3.5294754160386333e-09,1.9898723909460796e-21,1.2788369942120109e-21,-4.2656796704421296e-23,1.4148046830440488e-24,4.085568760811345e-10,1.2337658508569982e-12,-4.870525677581014e-29,499.9861377154505,0.01347416806276798,3.225356716304251e-23,5.0100265318978245e-05,1.306982370840505e-19,4.277658791967622e-31,0.02138244230868174,0.0019971877360043344,0.00014916275543076392,99.97595032072319,5.114117962385827e-12,1.8125401344674767e-16,3.108381354235557e-06,50.0,8.28903279652338e-27,3.3396960713556647e-15,0.0,100.0,1.4982611953861682e-35,-4.756963099214443e-72,0.0,0.0,0.0,0.0,0.0,2.603755855690942e-35,0.0
2800,4.9356381602262,5.106181571689577,95.01867943787006,9.993064075183355,10.000000000737153,1.8115060213529588e-16,200.0,9.437517964021547e-20,1.026163151372062e-15,0.0,1.5357147167048365e-09,1.3810332983796792e-14,30.498481552581527,87.92791005920654,69.74048662941351,11.92370935776808,499.9999968944019,3917.1687662294917,200.0,200.0,200.0,0.053897837328530415,0.0038747379601964034,0.00022602310268059564,7.2139074316739545e-06,3.83673796605892e-06,0.00028926143686243937,8.460413590238372e-06,8.096882091787138e-08,-3.5139459120341997e-09,3.729007471359164e-20,-6.015829562279658e-22,2.73147743140522e-23,6.935077806253612e-26,1.544550166789967e-09,3.41080256700103e-12,2.446752811039344e-28,499.98592261378883,0.014247602714974642,2.772643726690787e-23,5.31561108118803e-05,1.195052486976277e-19,2.435399516787142e-31,0.02297105093809366,0.0021432782600271497,0.00017124542907844505,99.97513787838061,5.411841775396224e-12,2.0290278046498412e-16,3.316552480898131e-06,50.0,1.6662591824722237e-26,4.053964271967963e-15,0.0,100.0,7.811316485891208e-36,2.372082903861961e-71,0.0,0.0,0.0,0.0,0.0,1.2943291485288134e-35,0.0
2900,4.93159660210107,5.10975075226688,95.01559131316841,9.992880526727788,10.000000000778714,1.9899480039327916e-16,200.0,8.877947502681738e-20,1.024765145865104e-15,0.0,1.5026601617624466e-09,1.428784349160314e-14,29.741837421057987,87.33662680571068,69.97966519932547,12.352049610696596,499.9999965885163,3916.858418137179,200.0,200.0,200.0,0.06000501709186375,0.0038945382407913737,0.0002580283159678453,2.8168649504806787e-06,-1.6261200626162742e-06,0.0002897470245230516,9.277172875152501e-06,2.0639815979546708e-07,2.4585552985798285e-09,3.8758308693674653e-20,6.326058578382134e-22,-2.868799955616349e-23,-6.5467055136969135e-25,-1.1145832649400847e-10,-1.8990795168234555e-12,-7.865572140618627e-29,499.9856095649791,0.014766270096280027,6.016265733743693e-23,5.3951266924145255e-05,1.3686537078707854e-19,1.168467739022886e-30,0.022765185217534054,0.002224409681047205,0.00018288794552860744,99.97476625776171,5.6064675414530645e-12,2.0890789205528436e-16,3.5148938314313106e-06,50.0,1.2931772500792523e-26,4.039635968110872e-15,0.0,100.0,2.538577672320196e-35,6.8738045428584035e-71,0.0,0.0,0.0,0.0,0.0,3.6129450251723275e-35,0.0
3000,4.930567592189251,5.109575865788061,95.01042288119744,9.992593028176156,10.000000000818321,2.5488130853354956e-16,200.0,1.2600656583784047e-19,1.2614183326262051e-15,0.0,1.713132258735463e-09,1.7186506301178692e-14,29.043407376933093,87.35167000854902,71.45388438336873,12.697773707345345,499.99999625826854,3916.0221807498547,200.0,200.0,200.0,0.06436563538403728,0.004996055729301436,0.0002575622816153788,3.5330790744045783e-06,-1.4090302551664036e-06,0.0003179515562792016,1.0145268704933424e-05,1.511554137439945e-07,5.588406158380917e-09,2.787176043750771e-20,1.6135025785660136e-21,-2.0133965154306906e-23,-1.4875139248753195e-24,2.73497879312168e-09,1.9638489603842196e-12,3.587591450024673e-28,499.98511109261966,0.015400062386646245,5.977085492182934e-23,5.7106284082435505e-05,1.8667235175741963e-19,6.78442771046826e-31,0.024384454875338316,0.00230203691089431,0.0001832571931734856,99.97352885693977,6.266945527238461e-12,2.562127027324075e-16,3.701754449304951e-06,50.0,1.4096760156880247e-26,4.849608652513725e-15,0.0,100.0,8.404368803214407e-36,-2.690739023043871e-71,0.0,0.0,0.0,0.0,0.0,6.313537989066415e-35,0.0
3100,4.929430437387995,5.116692460686731,95.0099335521285,9.992249643949634,10.000000000868985,2.9885902773456184e-16,200.0,1.3690873964317848e-19,1.2913867583210086e-15,0.0,1.7559951073231725e-09,1.7787511661498213e-14,26.388879465033977,86.50944356903916,72.7083820863208,13.320757832224578,499.9999959984191,3914.536233015604,200.0,200.0,200.0,0.07319169437156042,0.006100987361276773,0.00040108041712480567,2.9063412414375904e-06,-2.057513888459073e-07,0.0003669812084068009,1.203031077068834e-05,3.8040485349868797e-07,9.012015887041223e-10,4.727425437255805e-20,1.9890909752922936e-21,-1.4651053185042867e-23,5.1137026444498105e-25,-4.5361114693501976e-10,7.656092927565149e-13,-4.493462689079851e-28,499.98418507966784,0.01582269439721375,7.749536064189097e-23,5.693685537401189e-05,1.867463736779941e-19,9.18233047613343e-31,0.024480860786414673,0.002376092386620221,0.0001997533758295449,99.97323108850881,6.820313462659747e-12,2.9947619144469465e-16,3.7756736382356763e-06,50.0,2.635712349416231e-26,4.990747213219133e-15,0.0,100.0,3.787928803363251e-35,-4.954027667932255e-71,0.0,0.0,0.0,0.0,0.0,1.1018417490439027e-34,0.0
3200,4.9248703294096865,5.116512473389556,95.00444669411326,9.992016618620827,10.000000000982334,3.0823513129534673e-16,200.0,1.5018128059522426e-19,1.5173888398327082e-15,0.0,1.9219631934942146e-09,2.0105058628768753e-14,27.355433102322916,85.51369958224323,74.19486433719352,13.816057602463793,499.9999957340098,3911.1098016197875,200.0,200.0,200.0,0.08002400839958788,0.007151335001238705,0.00047478030255292526,5.638579040146244e-06,3.9008142237695434e-06,0.0003883003505503687,1.6125684802204176e-05,5.106194537330454e-07,3.274270992054432e-09,5.574298678721911e-20,2.364370651681309e-21,-4.006806051981216e-24,3.7994431436698555e-25,-1.0427805989860153e-09,4.208817983787199e-12,3.968524511467832e-28,499.98409838988437,0.016243930860954568,8.238173499913636e-23,5.88302091126552e-05,2.3747742441660753e-19,1.7628605988216933e-30,0.02469280004186539,0.0025613516684834053,0.00022280328276706078,99.97211227330396,7.51082400327447e-12,3.067737562919053e-16,4.10195149035329e-06,50.0,2.6989937443386576e-26,5.4541540097660126e-15,0.0,100.0,4.1061840426468197e-35,-5.260379111519193e-71,0.0,0.0,0.0,0.0,0.0,1.0018804232908622e-34,0.0
3300,4.92406391883475,5.123772110591266,94.99979247469889,9.991734430310544,10.000000000985974,3.5265777825914747e-16,200.0,1.8009593365273258e-19,2.036701570070028e-15,0.0,1.986478767777389e-09,2.2217181393767518e-14,25.532491092030444,85.57466991276902,75.27948749673884,14.711269922431295,499.99999558448513,3909.644801640999,200.0,200.0,200.0,0.08538188569669947,0.0072822000571050125,0.0004485175144121711,1.1727781007888228e-05,6.466986280465686e-06,0.0004271761297499723,1.8258637922197827e-05,5.935596342834828e-07,1.377544142636153e-08,9.126966933989106e-20,2.5881547203772768e-21,3.9041592941585364e-23,2.374601189546203e-24,-1.784954329054788e-10,4.937228447576509e-12,4.625335961324715e-28,499.9831619148455,0.016507408002527736,1.2346379682173206e-22,6.215283766444235e-05,2.4060481340266955e-19,1.901061804631688e-30,0.025487270713297743,0.0026616632455037465,0.00022966850998659339,99.97195665517955,8.038789838700871e-12,3.5703665172667807e-16,4.260563819731441e-06,50.0,3.5439662060186743e-26,5.9974011921508645e-15,0.0,100.0,3.182482540041124e-35,-1.8240427728821403e-71,0.0,0.0,0.0,0.0,0.0,1.206731074692295e-34,0.0
3400,4.920539647227222,5.123987194478876,94.99832570874568,9.991671053134763,10.000000001077083,4.2017748702445903e-16,200.0,2.337363035447655e-19,2.0508755558896978e-15,0.0,2.21668042927622e-09,2.4098810513950496e-14,24.78355644236786,84.49195198153696,75.40598168790214,15.773785630784607,499.9999954809509,3910.05490384028,200.0,200.0,200.0,0.08897633888325654,0.008838629028172293,0.0006487910306045167,2.325624940094984e-05,1.8008853808943903e-05,0.0004568417690183008,2.2091744640767866e-05,6.193331811393785e-07,2.1838725759762133e-08,1.1276106942821672e-19,1.913133777136501e-21,7.7655283177275e-23,4.462270877598478e-25,3.6433569918501753e-09,6.198994096403474e-12,5.164169569718234e-29,499.98284986751304,0.0174246502462999,1.4087477626171853e-22,6.409656109319516e-05,2.9738231159641354e-19,2.45319795998784e-30,0.026031653472556062,0.0027219274433933505,0.00025327635525335064,99.97116544551398,8.768773881077834e-12,4.1930554387509857e-16,4.5395667842114765e-06,50.0,4.8127036607314307e-26,6.882730650707779e-15,0.0,100.0,4.415887933652884e-35,7.742376091174826e-71,0.0,0.0,0.0,0.0,0.0,1.7133200753486168e-34,0.0
3500,4.918003833781478,5.127607327369481,94.9920145583186,9.991426392089673,10.00000000114586,4.73647744612038e-16,200.0,2.563061707362131e-19,2.424876294850174e-15,0.0,2.27762617234143e-09,2.705194299551846e-14,25.08893572424481,83.70793921013058,75.051753857349,16.041597050459824,499.99999521296513,3909.4294215344808,200.0,200.0,200.0,0.09590383349959243,0.009792681473188299,0.0008074190322036074,2.8394319612566562e-05,2.343522167140707e-05,0.0004689598685033712,2.4109286682244803e-05,7.551496234480991e-07,2.6309078268645915e-08,1.2368627018178379e-19,3.128802892771232e-21,1.0844702440149316e-22,1.5052366138238293e-25,4.279981434691235e-09,3.4023707496993402e-12,3.586801271366054e-28,499.98237419725154,0.017690405727033794,1.3895640941865536e-22,6.68802178236841e-05,3.190010712521775e-19,2.530138272016136e-30,0.026566462224980325,0.0028692586764123983,0.00026057027793361233,99.96977469371276,9.757058935019343e-12,4.567908120400826e-16,4.853956758425282e-06,50.0,5.589479646206342e-26,7.200318578910029e-15,0.0,100.0,6.94535314086543e-35,9.117409914269077e-71,0.0,0.0,0.0,0.0,0.0,2.513046651894116e-34,0.0
3600,4.917544804396072,5.133889849836369,94.98520297222424,9.991095997887808,10.000000001238606,5.008150225797234e-16,200.0,3.0267834050244176e-19,2.9931941320611997e-15,0.0,2.3614287750923078e-09,2.8978198480206684e-14,23.15345481480821,83.07470657497717,76.3036850571565,16.784620888772537,499.9999949342269,3905.9751136773443,200.0,200.0,200.0,0.10072565378518637,0.011876964141174864,0.0009965269669845371,2.7284937797862788e-05,2.907073781156843e-05,0.0004991864971079408,2.60181494008235e-05,8.88545166745912e-07,2.4245927225869744e-08,1.6145911301197124e-19,4.293327354743343e-21,8.539244723536664e-23,6.064082241606088e-26,5.061036685317261e-09,7.1841695233800744e-12,9.41009459494588e-28,499.9822014599605,0.018197530887557337,1.6954862838593754e-22,6.894274120154323e-05,3.632509522928124e-19,3.135982859622847e-30,0.027474842245375573,0.003068098111504257,0.0002746412842980757,99.96910314893188,1.067586917096483e-11,5.280914193166102e-16,5.102997899162589e-06,50.0,5.898018355030408e-26,8.135674343626054e-15,0.0,100.0,8.622504171575639e-35,3.2493905041829053e-71,0.0,0.0,0.0,0.0,0.0,2.829660121802716e-34,0.0
3700,4.9135235608520365,5.138386395987713,94.98239401643298,9.990979962317104,10.000000001246537,6.085068933654054e-16,200.0,3.2851334174077542e-19,3.0440117768877114e-15,0.0,2.5923308820309514e-09,3.041769738404524e-14,23.432797143816057,82.70185865717471,77.04019872422303,17.109602273964718,499.99999446734614,3905.3537653770613,200.0,200.0,200.0,0.10848451133244709,0.013839683053007252,0.001066990182091651,3.7651305064050446e-05,3.509936862521933e-05,0.0005392595717780335,3.17844205044307e-05,1.2022608267472593e-06,3.401798139135331e-08,1.7347667474239322e-19,5.661545285396091e-21,1.7389753245190755e-22,2.432731619695898e-24,9.263067639939023e-09,1.2198225054612256e-11,2.1141620396766724e-28,499.9809954456191,0.018318523073157227,2.1212407015598235e-22,6.98615217476407e-05,4.243697217581588e-19,4.143005460247308e-30,0.027949496733597496,0.003128194574134563,0.0002946463052646555,99.96826705881318,1.1380230495655123e-11,5.380815083830901e-16,5.48614337948354e-06,50.0,7.456531899123062e-26,8.591237540531674e-15,0.0,100.0,1.0231098504019624e-34,1.0940051101030522e-70,0.0,0.0,0.0,0.0,0.0,4.237481551083926e-34,0.0
3800,4.911172142688859,5.140224273263679,94.97593053588434,9.99076099636456,10.000000001386118,6.30432767599511e-16,200.0,3.858604732427286e-19,3.606629548363556e-15,0.0,2.682237374882807e-09,3.369925347534218e-14,22.491166023844897,82.44301265334101,78.0078196356167,18.06248482985984,499.9999942834237,3906.0671066858777,200.0,200.0,200.0,0.11698723073656804,0.014544877916354046,0.0012780054977344516,4.7319646000086864e-05,4.101361445825753e-05,0.0005718749433199654,3.68645605210937e-05,1.4942361151472267e-06,4.856351712414935e-08,2.410859743233149e-19,6.733894838127464e-21,1.678637491262805e-22,3.582659503165774e-24,1.4749704393938981e-08,1.4401319065915229e-11,5.425586226355232e-28,499.9806136268476,0.019340706408717104,2.4661049684397583e-22,7.121391382186399e-05,4.520205043995878e-19,4.754423321834818e-30,0.02880008073221044,0.003303733117265595,0.0003142049858610196,99.96854349870166,1.2387609714122731e-11,6.071119232134221e-16,5.559901438371413e-06,50.0,8.010055581288699e-26,9.840004481020884e-15,0.0,100.0,1.4423231800402673e-34,1.4573184697196717e-70,0.0,0.0,0.0,0.0,0.0,5.1293323165587166e-34,0.0
3900,4.9093130132091245,5.1464051812027,94.97179056470065,9.990447680450853,10.000000001443276,7.259053457101367e-16,200.0,4.1124918714436634e-19,4.039499048531637e-15,0.0,2.8219931657380912e-09,3.6729496584907066e-14,22.726695389276493,81.18868634759676,77.79548797768315,18.562114652160783,499.9999941724336,3902.956266021264,200.0,200.0,200.0,0.12163329611441506,0.016503878644586086,0.0016898982278482333,6.479945371594784e-05,6.058332058479309e-05,0.0006188464053429289,3.906896641320496e-05,1.6811064814563244e-06,6.25558813743627e-08,2.6404842827057416e-19,9.545388603662762e-21,2.716955045947197e-22,7.216700410129057e-24,2.025499915630801e-08,2.2183256194838678e-11,1.4372763190896385e-27,499.9801741740605,0.019935248651935165,2.973442695765138e-22,7.411720931634865e-05,4.967388836198198e-19,6.199667169546748e-30,0.02907290372118854,0.0033381098830667496,0.0003366306136042119,99.9674056288867,1.3208087472406857e-11,6.553029422026623e-16,5.950834883274013e-06,50.0,1.0207340729296573e-25,1.037086571378466e-14,0.0,100.0,1.8886829220013959e-34,2.2441141715839275e-70,0.0,0.0,0.0,0.0,0.0,6.307400886238357e-34,0.0
4000,4.906921438566947,5.149072522255678,94.96415675191635,9.990250698088419,10.0000000014803,7.916882148446332e-16,200.0,4.706523974049217e-19,4.478008404529956e-15,0.0,2.9395452152153516e-09,3.951003003606443e-14,21.566804063638447,81.19459847431268,78.59371205571871,18.867953537910445,499.9999938525271,3901.105825837201,200.0,200.0,200.0,0.12507349494656256,0.01912411966319098,0.0019059318258649951,8.240433312533279e-05,7.562460902722226e-05,0.0006366871456325067,4.500150765785882e-05,2.024146526306516e-06,6.996223853598944e-08,3.46865621733638e-19,1.1730931033817284e-20,3.5627623359648264e-22,7.552749317239415e-24,2.878923291471429e-08,2.9254412085390666e-11,1.7344563909962902e-27,499.9798049431006,0.02027866509364396,3.3667764130320275e-22,7.471723150362783e-05,5.731551085736956e-19,7.061167584962174e-30,0.030453179269798143,0.0034516431558955225,0.00034761874078829985,99.96707138352343,1.39247103169406e-11,7.308840621715422e-16,6.166767077446357e-06,50.0,1.2247290317439605e-25,1.107738726701012e-14,0.0,100.0,2.2538749248340035e-34,2.8570846735958372e-70,0.0,0.0,0.0,0.0,0.0,7.2922690580480355e-34,0.0
4100,4.904114038938214,5.149042064341769,94.95726531528025,9.990117945829496,10.00000000156925,8.555514201048024e-16,200.0,5.484443903117956e-19,5.120732257201107e-15,0.0,3.1892763300578666e-09,4.3590149628732787e-14,21.345990625800404,80.12716376888712,78.66035981457306,19.373047467646643,499.9999935359076,3900.541838767166,200.0,200.0,200.0,0.13677178400360568,0.020913443845108747,0.0021960115702234994,9.406548545644035e-05,0.00010129251237865397,0.0006842535135361857,5.1351770320814904e-05,2.4293313316918836e-06,9.423663562897147e-08,3.9501101020836624e-19,1.587602649639737e-20,4.8342641012994045e-22,1.3004297732908083e-23,3.6253632809578676e-08,3.6356775254553354e-11,2.787816536625756e-27,499.9789352592929,0.020471492305793426,3.8851889571558775e-22,7.58903443555056e-05,6.15011343881466e-19,8.504911234818882e-30,0.03026763356727749,0.0035078127417727065,0.0003727782707488531,99.96552041033455,1.4955729211690572e-11,8.013958825707391e-16,6.630653501869734e-06,50.0,1.3942116255429387e-25,1.2178066705525681e-14,0.0,100.0,2.535498859577142e-34,4.0840804345816014e-70,0.0,0.0,0.0,0.0,0.0,9.174061558697732e-34,0.0
4200,4.90240461746383,5.156560862446119,94.95125181220172,9.989618178347659,10.000000001683476,9.866157122085889e-16,200.0,5.965990440501746e-19,5.7743038927563455e-15,0.0,3.2398061131347168e-09,4.6388959404412626e-14,21.523362348182953,79.63785044798973,78.73164708240074,20.64750226198477,499.99999317258363,3901.070546185813,200.0,200.0,200.0,0.14096032340851167,0.022645889494041217,0.0025329786131157725,0.00011618671678259884,0.0001296337191665723,0.00072416800540302,5.748799453204305e-05,3.001437425605442e-06,1.1650890939152939e-07,4.774939263378506e-19,1.8244887593746096e-20,5.611125663028149e-22,1.8127243985433644e-23,4.670379780182681e-08,4.675555606680116e-11,5.043083138546276e-27,499.97839780253923,0.021028475039164034,4.328426593308941e-22,8.009896045293214e-05,6.722016921429536e-19,1.0006742610687064e-29,0.03112373643241348,0.0037516652510413994,0.00039060370557250835,99.96542995441885,1.5655672648083887e-11,9.0948874911192e-16,6.662441734515714e-06,50.0,1.6359920406859454e-25,1.304952841355103e-14,0.0,100.0,3.2327880158661253e-34,5.0037531998195526e-70,0.0,0.0,0.0,0.0,0.0,1.0414839798635406e-33,0.0
4300,4.899603862186581,5.157260242656974,94.94549210031099,9.989519306783171,10.000000001747413,1.066840083710555e-15,200.0,7.021957290163168e-19,6.471111764839812e-15,0.0,3.509365304993476e-09,5.0326920893159756e-14,19.859109279734955,79.32995128363007,80.14203484292942,21.052176798988555,499.99999276844375,3899.2183146411244,200.0,200.0,200.0,0.1466912105547996,0.025886333126740112,0.002989316581441728,0.0001406564246838989,0.0001511408459001078,0.0007533952453835292,6.28188318412102e-05,3.6219709760939944e-06,1.5924417356913836e-07,5.616882758427745e-19,2.249187470361476e-20,8.219556562210433e-22,2.489974377841322e-23,5.978540068820238e-08,5.905846858006326e-11,6.791139198669969e-27,499.9780768954497,0.021496712926826925,5.0389835220162075e-22,8.21311928652162e-05,7.60089628481659e-19,1.1598778201174792e-29,0.03199091016034774,0.003776182459164041,0.0004092728449959647,99.96451576930932,1.6532435132963012e-11,9.805117674930995e-16,6.952061638612646e-06,50.0,1.9425392477194785e-25,1.375227965484399e-14,0.0,100.0,3.907948292035242e-34,7.06849754954935e-70,0.0,0.0,0.0,0.0,0.0,1.2850903391617825e-33,0.0
