miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
2100,4.950801111506712,5.077857221311141,95.03020277995901,9.994877382336687,10.000000000437561,7.247961112887828e-17,200.0,7.644224183672815e-21,2.3090831496297057e-16,0.0,8.819315027123179e-10,6.493280355891957e-15,38.559208057308254,92.73743414658709,60.79451122499775,7.342624784592191,499.99999807162084,3929.45742222866,200.0,200.0,200.0,0.029973144382831697,0.0003716142696820053,5.851369833290524e-05,4.567824807492573e-06,5.48316801918908e-06,0.00014546271360725652,2.3833368071173055e-07,-5.953749419446965e-08,-2.2806804735672526e-09,1.9333707001583874e-20,-2.1553518962491072e-22,-4.2214490089803085e-23,1.1209852363262642e-24,-4.779695653939774e-10,-1.8731946450274497e-12,5.558186092089825e-28,499.9897404979888,0.010446060518248715,-7.441110581602323e-24,3.827577200345614e-05,4.3993956439271297e-20,4.911863650816587e-31,0.01799241945972594,0.001420846131542642,7.49713652677099e-05,99.98137474244038,2.493945700853937e-12,6.774755575531594e-17,1.9005163302013118e-06,50.0,2.7567938651308535e-27,1.4487349225937132e-15,0.0,100.0,-5.319055345369721e-37,-6.387724881606259e-71,0.0,0.0,0.0,0.0,0.0,1.597228815147675e-35,0.0
2200,4.949514386800263,5.083117513963395,95.02748243389019,9.994636454407324,10.000000000444146,7.872608329281517e-17,200.0,2.4234174150829636e-20,2.759473777038663e-16,0.0,8.45403772201932e-10,5.7973795262002665e-15,37.13383796322346,92.25281538612018,63.11403093838973,8.065686758215667,499.99999798212866,3928.973390479963,200.0,200.0,200.0,0.028015395420169648,0.0014093796608767794,4.848707484790552e-05,8.121036873368274e-07,3.7774180737014977e-06,0.00015858140658975837,3.355969067190233e-06,1.1220340180610408e-07,-1.1419704282392193e-09,8.225376331803511e-21,-4.557238743673672e-22,7.448890564260774e-24,1.0496139066833702e-24,1.9732035991379157e-10,2.493708757213187e-12,1.148138884828767e-28,499.989166919001,0.01113908276038045,1.435887716865863e-23,3.993763288633469e-05,3.4219850513311785e-20,3.9408709424661256e-31,0.018878373985382037,0.00147509009846916,9.882790170789308e-05,99.9801948471879,3.038072392846726e-12,8.23675895736573e-17,2.15793380991198e-06,50.0,5.237329873606773e-27,1.7655119624092851e-15,0.0,100.0,9.600111296898531e-36,-2.3487701468833565e-71,0.0,0.0,0.0,0.0,0.0,-3.2016503744802044e-35,0.0
2300,4.9482229828187005,5.085708428274211,95.02854614985836,9.994344161118795,10.000000000472578,1.0653695582882954e-16,200.0,4.8135653916581166e-20,1.6505442832808655e-16,0.0,1.031588021836009e-09,7.446802258775381e-15,34.91430474269625,91.00967774598838,64.22521779033835,8.429672610057828,499.99999776449766,3926.348027780148,200.0,200.0,200.0,0.03325917097283545,0.0010604768830498826,7.524684634765944e-05,2.8749609057006796e-06,4.683790251448581e-06,0.00016651335541657694,1.6166311169435387e-06,1.3518705185567515e-07,-5.790858372425843e-09,2.7376927239010694e-21,6.087345981227005e-22,1.6157150791225877e-23,3.883402558285552e-25,-1.8490620484352496e-09,1.926114582753261e-12,-7.329016195901228e-29,499.98840009071114,0.011807208030970415,2.07379976092547e-23,4.243089833965302e-05,6.735178786639818e-20,1.5194608424867506e-32,0.019552567436843523,0.0015203078738153849,0.00010527737968172023,99.97978453936919,3.278642958319961e-12,8.363834359945894e-17,2.11562941630195e-06,50.0,6.204571561387158e-27,1.9171348461095955e-15,0.0,100.0,-8.722160737231298e-36,-1.0939662529022182e-72,0.0,0.0,0.0,0.0,0.0,-9.38265897432459e-36,0.0
2400,4.945147291112927,5.09096253650437,95.02581350892247,9.993961728130863,10.000000000526995,1.2070340000465341e-16,200.0,3.1060772382281644e-20,3.8526336891559434e-16,0.0,1.0467140178252414e-09,7.483910425781137e-15,34.79506104744654,90.6809299957877,65.11005458447018,8.964956758084773,499.9999976954283,3925.709629646659,200.0,200.0,200.0,0.03809602121113138,0.0009997590602045044,0.00010981548682669864,-6.512989934384483e-08,-5.32586020767884e-06,0.00019244182365930077,3.824080199091456e-06,1.4343591415227587e-07,-5.8231534983946835e-09,-1.816081228247409e-21,6.775111389408332e-22,1.792960033021463e-23,-1.585885521021588e-24,3.2101263018900118e-09,2.1322850716106044e-12,-4.308594220782051e-28,499.9876517193288,0.012067917190676639,3.0054659129040317e-24,4.5373248362775645e-05,6.335362947337026e-20,3.390813191598267e-31,0.020242399291600714,0.0017301250011234534,0.0001161337392132325,99.97827261325578,3.548010829087796e-12,1.2697602424432154e-16,2.4266506082768074e-06,50.0,3.50429479759026e-27,2.4880111970056585e-15,0.0,100.0,6.73693775234435e-36,-2.4946965987320915e-71,0.0,0.0,0.0,0.0,0.0,5.805351299298707e-35,0.0
2500,4.943046626385383,5.091919010338477,95.02475820635641,9.993900599498915,10.00000000054806,1.2446686645731785e-16,200.0,6.085730296574609e-20,3.555046824764685e-16,0.0,1.1615756151867435e-09,9.797453668441571e-15,33.25664617482731,90.15131922653316,66.63009609745446,10.22290057099317,499.99999744048,3923.900225789726,200.0,200.0,200.0,0.03982736445686094,0.002567982135913304,0.00013259755601777607,1.9096547466294205e-06,-1.5572182897865195e-08,0.00019282804300956358,4.774851406061934e-06,-3.628913687484455e-08,3.717612954583549e-09,8.72221284798797e-21,-4.536597830750515e-22,-2.953358671434088e-23,1.8350530952337456e-24,-6.242210524283018e-10,2.491845067743312e-12,5.817916567408847e-28,499.98742085079436,0.012233421705092722,2.5240548737791037e-23,4.787414588018421e-05,6.988755790923343e-20,1.3872764794945604e-31,0.020545823541282,0.0017148950946115286,0.00011929508001808876,99.9772993326302,3.8419258561265245e-12,1.1070576412154439e-16,2.483590927823711e-06,50.0,5.460408702325371e-27,2.8717671635412426e-15,0.0,100.0,-8.542266502368846e-37,-1.942671868241919e-71,0.0,0.0,0.0,0.0,0.0,2.377711160327467e-35,0.0
2600,4.941708567841356,5.094265271664308,95.02439286981452,9.99345793388891,10.00000000066178,1.3459471093332202e-16,200.0,7.26532462753253e-20,5.568741565345004e-16,0.0,1.1983570703884616e-09,1.1311936733858203e-14,32.29530149051439,89.76251307652502,67.19604386084339,10.63222278025881,499.9999972712829,3920.498465010302,200.0,200.0,200.0,0.047800427159489074,0.0017762063979631028,8.20654022389926e-05,7.085157340837302e-06,-6.091881638032056e-06,0.00023939023425485474,4.479711858389327e-06,-3.272192918711985e-09,4.440407601242855e-09,7.883060314749953e-21,2.0286957688740174e-22,-2.4081718275146527e-23,-8.037356086965689e-26,-1.8842365862807685e-09,-5.951945195916817e-13,3.6611015692938e-28,499.9867662176068,0.012787008983280949,1.4848298616471506e-23,4.919462054230472e-05,1.1041234541893804e-19,4.426091549623106e-31,0.02107357951149462,0.0019023214391092923,0.0001297996702306383,99.97647904583374,4.495007145899764e-12,1.305068851322168e-16,2.70397116383965e-06,50.0,6.619677686790297e-27,2.9022944989560014e-15,0.0,100.0,1.0859452807990733e-35,1.1154930884672258e-71,0.0,0.0,0.0,0.0,0.0,-2.048915878402419e-35,0.0
2700,4.939015674049366,5.099504954118039,95.02010689815734,9.993197633327688,10.000000000681633,1.4408702590227693e-16,200.0,8.335948156026563e-20,7.843704495661962e-16,0.0,1.3936238414407019e-09,1.2763302360973015e-14,29.964945573973882,88.51325361304947,69.47087731916604,11.381953949497083,499.9999969734039,3919.717736492326,200.0,200.0,200.0,0.048813537067919535,0.0024430009989058836,0.00019911712359896506,7.027134800572252e-06,-1.5532530587153354e-06,0.0002490479977816651,5.616358235404674e-06,7.699849045265526e-08,6.271801382173733e-10,1.3655820969955362e-20,1.9149628199500655e-23,-2.1428281565901573e-23,-1.8805030756024454e-25,-1.8959504517251683e-09,-5.15924492282986e-13,3.1786912647996196e-28,499.9862903359657,0.013423622707485944,3.5972844190587455e-23,4.9425018746926614e-05,1.0286000952169573e-19,2.6327633598417257e-31,0.02202958907801536,0.001976657676834377,0.00014738511398099146,99.97627540848146,4.588977576487976e-12,1.742539066031894e-16,2.932168148253581e-06,50.0,3.893497038806858e-27,3.3828660171498333e-15,0.0,100.0,-2.360858345291293e-37,6.122667112358012e-71,0.0,0.0,0.0,0.0,0.0,1.8766195427111936e-35,0.0
2800,4.933846864377986,5.1061082550435986,95.01706694611364,9.993206537278937,10.000000000703597,2.1211215803229256e-16,200.0,1.0023218169620376e-19,7.161431359559094e-16,0.0,1.4359361712189394e-09,1.3977456558710053e-14,29.225561467695055,88.43265535273069,69.93310198100409,11.329901536845282,499.99999683178595,3916.757113022377,200.0,200.0,200.0,0.053723049813762684,0.004145961425609811,0.00016076522661653884,5.313772288529137e-06,4.343008617719883e-06,0.00026948407086981323,6.694031530518055e-06,2.7285969689428434e-07,6.749190273901393e-10,1.8712373930956253e-20,9.109946708421173e-22,-3.715598695372242e-23,4.772995661560229e-25,-1.8069579362054757e-09,1.9589480860526177e-12,-5.326270813847358e-28,499.98588716105195,0.013742128868337155,3.677585735038123e-23,5.142370137504788e-05,1.4398996280621617e-19,2.3259381117022397e-31,0.022635535023473194,0.00215733821447874,0.00016748321324254418,99.97515964808127,4.93867801473476e-12,1.938221984882705e-16,3.272953093566889e-06,50.0,1.4175078292921234e-26,3.698806764996132e-15,0.0,100.0,4.308307028758086e-37,-5.877848554473627e-71,0.0,0.0,0.0,0.0,0.0,2.8605613631585084e-35,0.0
2900,4.934830935764642,5.109784590955442,95.0136838975317,9.992987740928456,10.000000000806663,2.308438279483205e-16,200.0,9.235342466320956e-20,9.73780405160974e-16,0.0,1.6348785010699728e-09,1.543895957608438e-14,30.013853070491656,87.58130278089595,70.04057322099477,11.981874144116619,499.9999964752862,3917.49386898168,200.0,200.0,200.0,0.06331566621449204,0.004547953057797406,0.00027281026079098685,6.403045035410163e-06,3.4036806623681515e-06,0.0003065180178452843,1.0894297575173074e-05,1.957110983144062e-07,2.7761019687133733e-09,3.2101015459744375e-20,-2.798876657037131e-22,2.1063018727830057e-23,1.3447074221533793e-24,3.964797206049436e-09,1.5626976691536317e-12,6.176369342043507e-28,499.9851227672602,0.014470533198789843,5.411626205601977e-23,5.3125831755892694e-05,1.725747353418305e-19,4.0025083813442985e-31,0.023321179109870836,0.0021894075490840915,0.0001713556789126976,99.97441612541735,5.976403513409718e-12,2.1756280763666245e-16,3.4894158844359107e-06,50.0,1.6820107606135675e-26,4.2892097085890175e-15,0.0,100.0,3.012055700891359e-36,-7.661254660461645e-71,0.0,0.0,0.0,0.0,0.0,3.5021659397628496e-35,0.0
3000,4.929293504536408,5.108658743496593,95.01240289445442,9.992577185273507,10.000000000822315,2.7596057767782906e-16,200.0,1.243386212555505e-19,1.3492494393281566e-15,0.0,1.6193242966759293e-09,1.7773907315345544e-14,27.27353288689395,86.73857892703299,72.38985463996728,13.208804529296312,499.9999962279797,3915.1762755280324,200.0,200.0,200.0,0.06926402860504532,0.004437172786915061,0.00027975697700957706,2.4495880491746285e-06,8.39985218558279e-06,0.000330628042117419,1.1156556855196536e-05,1.6821406039659438e-07,-1.2371984294698786e-09,3.685195232378381e-20,1.7285380932211423e-21,-8.498037530883761e-24,8.300723690037506e-25,-2.0338475603499456e-09,1.2149435473047405e-12,-5.739295404021662e-28,499.9849251175169,0.015014455377275682,5.584089724876605e-23,5.484357226214967e-05,1.5941951438422517e-19,7.120260525483455e-31,0.024091769968865997,0.0023609452576279577,0.00018520889105918726,99.9735426148247,6.051896568181864e-12,2.5331699520324157e-16,3.5815043530386594e-06,50.0,1.5814821971292006e-26,4.905185549638126e-15,0.0,100.0,3.366263047023118e-35,-6.73728282301056e-71,0.0,0.0,0.0,0.0,0.0,2.42253190347439e-35,0.0
3100,4.9290719500475815,5.114134661387838,95.00659022552432,9.992336504384667,10.00000000091531,2.7397452916070033e-16,200.0,1.4367528331061524e-19,1.532086834276081e-15,0.0,1.7384384560431437e-09,1.7727052539246295e-14,27.642043478385975,86.83169437727383,73.19654571173476,13.483700386633409,499.99999600305654,3913.0332581742646,200.0,200.0,200.0,0.0693360583414603,0.005184141279432205,0.0003628327459774931,2.174106116467059e-06,1.0535608228231018e-05,0.00034781534964990426,1.4700069650709521e-05,3.986431802993677e-07,1.1219861780256138e-08,5.906321392013229e-20,1.1354685077571011e-21,-2.7820680509075093e-23,5.164833204201153e-25,1.445856190101912e-09,1.870046086896775e-12,5.3947853741318175e-28,499.9843147884628,0.015686916599673396,6.380897837770937e-23,5.890088434630055e-05,2.1745096915814813e-19,1.215682165730288e-30,0.024290288340571287,0.002396875536373212,0.0001986224912162443,99.97300251631854,7.15378881301902e-12,2.9081073523045265e-16,3.908234577350871e-06,50.0,2.7940604259039763e-26,5.3600043270243815e-15,0.0,100.0,2.714627043572677e-35,7.575576558272522e-71,0.0,0.0,0.0,0.0,0.0,6.781551029324995e-35,0.0
3200,4.926138029121693,5.120304812855224,95.00575492132673,9.992160559077142,10.000000000944446,3.333068040688458e-16,200.0,1.807788305416329e-19,1.6930788265251347e-15,0.0,1.888443032329521e-09,2.022159874114763e-14,25.567091872795675,85.61109677769034,73.09631996990211,13.981521800701325,499.99999586722186,3910.985835864988,200.0,200.0,200.0,0.07918435334351706,0.006550505684527004,0.0004206735871135663,4.988878845042445e-06,1.4486629129387163e-05,0.0003891493096147255,1.535263715031175e-05,3.0997543517232047e-07,8.101343154299584e-09,7.296940641879311e-20,2.370320897490991e-21,2.2699171224665066e-23,1.462572745638185e-24,3.098571173083216e-09,3.685915407520979e-12,-4.641081784515852e-28,499.9835192835152,0.01584533166667993,9.400374235866372e-23,6.072520959087017e-05,2.1507521624717472e-19,1.7215916778496453e-30,0.025085343840729257,0.002590780265196518,0.00022204600497177914,99.9720934597362,7.572494977086125e-12,3.2099768797831774e-16,4.119506129852111e-06,50.0,2.653633550885172e-26,5.528592266712795e-15,0.0,100.0,3.381677520484004e-35,-3.899520023500249e-71,0.0,0.0,0.0,0.0,0.0,1.3665777496328583e-34,0.0
3300,4.924980683988075,5.123105609001474,94.99978455671639,9.991720033430187,10.000000000984873,3.451118244959767e-16,200.0,2.0728518105638453e-19,2.028413423198197e-15,0.0,2.1006165823526383e-09,2.2227327959947334e-14,26.700001262866472,85.25180112208807,74.79225145312905,14.797376545467353,499.9999955643934,3909.8242576137523,200.0,200.0,200.0,0.08029352506801155,0.007848391024805293,0.0005516912618235261,1.1977361561428152e-05,1.585252734065671e-05,0.00041526259776436775,1.6713789588260295e-05,6.327137809527454e-07,8.241591019041452e-09,8.454704401281577e-20,2.450409192801621e-21,3.1721792706968803e-23,1.2939942449473202e-24,5.267623245354078e-09,3.808190107681995e-12,5.0785048986447645e-28,499.98324096848285,0.016802430339293767,9.718485417746266e-23,6.0877724112047796e-05,2.551311855645323e-19,1.8765271027959677e-30,0.02615838137243594,0.002623972647102887,0.00024140124852180164,99.97209123470037,8.381154441971405e-12,3.6391088667996935e-16,4.244953062655448e-06,50.0,3.888243734156218e-26,6.247590650895266e-15,0.0,100.0,5.635122940019468e-35,-2.1529535479066777e-71,0.0,0.0,0.0,0.0,0.0,1.1093055571439687e-34,0.0
3400,4.921255832822064,5.124581103141549,94.99522536886586,9.991489902900886,10.000000001092056,4.095287051378867e-16,200.0,2.3951621728067895e-19,1.9796261194528205e-15,0.0,2.09364384473684e-09,2.4824539223940002e-14,24.498343027956036,84.66980072719534,75.00253691616442,15.355084689419511,499.999995485591,3910.852477047097,200.0,200.0,200.0,0.08867793621089368,0.009045849554952091,0.0006148803427751302,1.5678873787027652e-05,8.273287280557335e-06,0.00043948313295136547,1.9978555867477235e-05,5.693727330991783e-07,1.961834821731864e-08,1.0779113054445721e-19,1.509612487435055e-21,8.14795661693577e-24,2.1047049310174422e-24,1.2838156700879882e-09,5.681016131015436e-12,-3.1227601580190953e-28,499.98290307810396,0.01722825418655555,1.1550061624827626e-22,6.479718406354454e-05,3.0746173462694994e-19,2.205494612234426e-30,0.026167886408312635,0.002813544853294256,0.00024825320570407593,99.97031900876453,8.631009050172691e-12,4.028717831782224e-16,4.698084935032035e-06,50.0,4.093082672869192e-26,6.800412441301709e-15,0.0,100.0,5.698439981169502e-35,-7.910887521584535e-72,0.0,0.0,0.0,0.0,0.0,2.0522338858268607e-34,0.0
3500,4.919130491880476,5.131659260586793,94.98980861925692,9.991502664314625,10.000000001119998,4.712107002003645e-16,200.0,2.748120482172191e-19,2.6232748706480694e-15,0.0,2.2659641287009053e-09,2.716652352889301e-14,24.640362022490752,83.72899743904678,75.98238386246834,16.091734025400946,499.9999951033883,3906.890733856129,200.0,200.0,200.0,0.09262364245284323,0.010168478916707155,0.0008465706604812067,2.018337276029461e-05,1.9573138762483522e-05,0.000468413573448828,2.3459644092717238e-05,7.333368514173863e-07,1.5291118860092315e-08,1.2369693130273376e-19,2.45124503267398e-21,7.523808362780429e-23,1.1484920797092082e-24,2.9282783737680605e-09,7.021856693479827e-12,-1.1015512445086662e-28,499.9822378254725,0.018004350149831774,1.670669105362009e-22,6.555999519050325e-05,3.1934822888510783e-19,2.995619710072266e-30,0.02697913115891256,0.002836417857651902,0.0002682762691771291,99.97014419968369,9.688576632563128e-12,4.413610581104852e-16,4.792150510914001e-06,50.0,5.0622894719491007e-26,7.373498431096342e-15,0.0,100.0,6.650710030766372e-35,1.057801540889717e-71,0.0,0.0,0.0,0.0,0.0,2.446648746637332e-34,0.0
3600,4.915307811159975,5.133216251012213,94.98715879563784,9.991330567745344,10.0000000012009,5.233664566814889e-16,200.0,2.895118654433796e-19,2.724319828257255e-15,0.0,2.4290708406455245e-09,2.8622191694635413e-14,24.95055833541175,83.28009336555158,75.32071815904314,16.4865804847174,499.99999496690555,3908.335442038361,200.0,200.0,200.0,0.10384033128546702,0.01099042671669495,0.0008688224467040442,3.322372775530218e-05,1.9768346648502713e-05,0.0005040375722246643,2.7265257308876297e-05,9.237578862367227e-07,2.491864662164191e-08,1.600794596940689e-19,3.933776225983208e-21,8.248992670344171e-23,3.5024033847182945e-24,9.208046390960835e-09,5.812591240566185e-12,2.0086675788804196e-28,499.982163043185,0.01782372689944045,1.9289437039554722e-22,6.676587331799225e-05,3.770464230037689e-19,3.469256082758081e-30,0.027212682872013696,0.0029529799056875836,0.0002846311766610545,99.96912811854494,1.0510231347198115e-11,5.140484375133205e-16,5.144794494955754e-06,50.0,6.256701874719345e-26,7.871909028350649e-15,0.0,100.0,1.0649136715420822e-34,-2.4805945600414622e-71,0.0,0.0,0.0,0.0,0.0,2.821206397234701e-34,0.0
3700,4.914189948527473,5.136169329069732,94.98092534944655,9.99098778320264,10.000000001307567,5.899237918188852e-16,200.0,3.4195286441684623e-19,3.2831117855558924e-15,0.0,2.5276101701847155e-09,3.210347401992054e-14,24.27834297503035,82.53701144176186,77.10738024991495,17.490236329468722,499.99999469139414,3904.54349748092,200.0,200.0,200.0,0.10917244971189563,0.012907405232415665,0.0010274186905507667,4.339673471166709e-05,2.910903089581691e-05,0.000542933922615804,3.2055626706493074e-05,1.2876996610500956e-06,3.035949560389644e-08,1.745472539659657e-19,6.3090453298181816e-21,1.489395867242605e-22,3.451244825158171e-24,8.439462717681671e-09,1.4845915089506584e-11,4.645443821576383e-28,499.981450805849,0.018520950302883945,2.0824599306129893e-22,6.962849663837769e-05,3.971922041394168e-19,4.028546028756274e-30,0.028652487926285854,0.003116655339708942,0.0002934330718007761,99.9681873185394,1.1241274781393353e-11,5.389911621496551e-16,5.488688676253388e-06,50.0,7.645706397680932e-26,8.596376680538775e-15,0.0,100.0,1.1961448377758086e-34,1.3766865914500653e-70,0.0,0.0,0.0,0.0,0.0,3.4983159894155255e-34,0.0
3800,4.913729767743729,5.142576654293211,94.97540431337197,9.990575210377566,10.000000001339595,6.282845749050931e-16,200.0,3.8282863078031173e-19,3.704077783630308e-15,0.0,2.6492934453358932e-09,3.366478717547688e-14,23.866112287506276,81.84491294544476,76.24753221513286,18.064720831776818,499.99999430661893,3903.380219970607,200.0,200.0,200.0,0.1145165003057342,0.014258763729029345,0.0013125399809327128,4.814948260664829e-05,4.596172482138444e-05,0.0005947323276966751,3.628209114135942e-05,1.5741905074453808e-06,4.714926367939326e-08,2.4372839920261755e-19,6.786017501290258e-21,1.624404073200109e-22,2.9681152446077128e-24,1.65323188894702e-08,1.885973934876206e-11,7.6162857363352815e-28,499.9806226712897,0.019492122705353363,2.3914793375175457e-22,7.141177461346138e-05,4.4014562997736135e-19,4.717815315849117e-30,0.028422100941233517,0.003293808085603184,0.0003230378818996362,99.9681577218926,1.233305334316764e-11,5.933041847525762e-16,5.5824124201100235e-06,50.0,8.572377794405674e-26,9.666744291973355e-15,0.0,100.0,1.327855706720545e-34,1.7487093858397077e-70,0.0,0.0,0.0,0.0,0.0,5.2258931885237e-34,0.0
3900,4.911218640144938,5.143160338792644,94.96835701334481,9.990411415296498,10.00000000144069,7.147350193195363e-16,200.0,4.339992136762502e-19,3.964878510803557e-15,0.0,2.9004393118891643e-09,3.747656424191148e-14,22.6688857426555,81.485107964982,77.82574665123025,18.355530050290895,499.99999404843595,3903.4376018670196,200.0,200.0,200.0,0.11931912949612035,0.016882998371116544,0.0016468438268365782,5.8512159019301157e-05,5.6280809547789166e-05,0.0006161376443902548,4.098851525601902e-05,1.739844814682127e-06,6.128686072893123e-08,2.614700305035454e-19,9.083544663070782e-21,2.936774963418483e-22,5.89458710812334e-24,2.307961262587217e-08,2.0484553529706213e-11,1.5803737237994784e-27,499.9801263226657,0.01989217578666187,2.8839596121398943e-22,7.389932601071e-05,5.089421920668013e-19,6.28210496617794e-30,0.029829468593467728,0.0033419465154419263,0.00033270727820992034,99.96777052934307,1.2596893583769912e-11,6.549341800986968e-16,5.97207476357426e-06,50.0,1.0104252299339444e-25,1.0354201437954342e-14,0.0,100.0,1.8907160051687971e-34,2.3117801596626066e-70,0.0,0.0,0.0,0.0,0.0,6.1997642779322105e-34,0.0
4000,4.908371422265919,5.146539322125212,94.9635550897782,9.990169068447017,10.00000000150931,8.137703615416112e-16,200.0,4.717240822205366e-19,4.635641243874904e-15,0.0,2.999474031085092e-09,3.987481440371748e-14,21.26201473763959,80.79527614912469,77.69825031967152,19.17382486431437,499.9999936210481,3900.948834741524,200.0,200.0,200.0,0.12800188681960725,0.01846152040160719,0.0018556809494532768,7.275368946493508e-05,8.147000721419649e-05,0.0006523678559206359,4.448627040976602e-05,2.235504944080646e-06,8.109163588039588e-08,3.2576251181848605e-19,1.283902574689147e-20,3.237457030674914e-22,8.987997193235596e-24,2.5354256839005678e-08,3.0295008545134114e-11,2.5601206936201223e-27,499.98013910930337,0.020221677115391044,3.2439706188934773e-22,7.486768968746483e-05,5.644595749358079e-19,7.178256228868303e-30,0.02966547679234697,0.0034906101793148064,0.00035048987551061306,99.96617320177397,1.3847394486597302e-11,7.356504632593231e-16,6.139914352956337e-06,50.0,1.2353566094494837e-25,1.1428186286667858e-14,0.0,100.0,2.099523470358781e-34,1.61104802729628e-70,0.0,0.0,0.0,0.0,0.0,7.418062889490093e-34,0.0
4100,4.903569211841248,5.149356083253145,94.95736084751265,9.99012424217685,10.00000000154117,8.812382328743709e-16,200.0,5.370654713936386e-19,5.094591075007344e-15,0.0,3.081094641560311e-09,4.3058866372115525e-14,20.927797195143967,80.33762368015542,78.38146719628993,20.18038962677612,499.9999933449914,3900.3506704302167,200.0,200.0,200.0,0.13189221909343815,0.020476291818348327,0.0021771503321989117,9.938672910582866e-05,9.222054274826072e-05,0.0006755870096969615,5.2212167594381496e-05,2.576836351576384e-06,1.015713517132906e-07,3.9005289751539586e-19,1.4902956348952838e-20,4.951443479787402e-22,1.0263108837729106e-23,3.6525949877198205e-08,4.0136382970731683e-11,3.252868633391048e-27,499.9789989891015,0.02063110598824994,3.849482735761766e-22,7.800031249946687e-05,6.11409553066293e-19,8.818137252330627e-30,0.03027421481152427,0.0035469475851045472,0.0003719506543164484,99.96625627718812,1.4563875459990328e-11,8.340946665771719e-16,6.584056844300441e-06,50.0,1.3991824536935665e-25,1.2194022762760085e-14,0.0,100.0,2.511986048804622e-34,4.1569021417797506e-70,0.0,0.0,0.0,0.0,0.0,9.194896494910422e-34,0.0
4200,4.903719435163682,5.155472160874959,94.95140608657427,9.989723287039372,10.000000001672031,9.786078951108939e-16,200.0,5.934070860170692e-19,5.859312057932908e-15,0.0,3.264474026808853e-09,4.64111803484177e-14,20.837538051174974,79.92553072690826,80.1246152296365,20.65963272699302,499.9999933028446,3900.662409489795,200.0,200.0,200.0,0.14010537230720352,0.02373848807658813,0.002647515346297406,0.00011576212580785917,0.00012306445442435582,0.0007441824008747217,5.7657948840088e-05,2.9610648871162406e-06,1.2504627691727762e-07,4.576187591413051e-19,1.78982441461657e-20,6.215660202516131e-22,1.593269355427845e-23,4.826260420488893e-08,5.090491162976564e-11,4.7651472581447155e-27,499.97882297972154,0.02150872699007772,4.332370120303173e-22,7.756613192936875e-05,6.89083935022162e-19,1.04194149358272e-29,0.031246475137207182,0.003700110682130534,0.00038353040438164756,99.96474485783959,1.561561590059256e-11,8.995721075336583e-16,6.8989274894720856e-06,50.0,1.5745229251660221e-25,1.3211322737135556e-14,0.0,100.0,3.164123262737533e-34,5.5402070378450706e-70,0.0,0.0,0.0,0.0,0.0,1.0225644573150933e-33,0.0
4300,4.898641673405317,5.157111899084228,94.9456375764836,9.989355827624331,10.000000001720307,1.0818522753697214e-15,200.0,6.822460707714593e-19,6.466117751993495e-15,0.0,3.4605671914195874e-09,5.056892970153409e-14,20.697507515545414,79.32547002751616,80.51850560573354,20.73213099143747,499.9999929113096,3898.1432143402662,200.0,200.0,200.0,0.1473790686286775,0.02602577341668672,0.0030532649914774687,0.00013959699258824155,0.00016449123210397258,0.000778475548009262,6.412945900615143e-05,3.5517184038985967e-06,1.492031206877682e-07,5.563861323955266e-19,2.3907165663650154e-20,7.859637360520678e-22,2.1847650175318713e-23,6.34179522354533e-08,6.335524136366573e-11,6.669499201322079e-27,499.9785037623757,0.022017127536155826,5.079855402068807e-22,7.946648342985711e-05,7.375439459877534e-19,1.2250489039704984e-29,0.03207882630870157,0.0038730354330370363,0.00040933350390724114,99.96445111586728,1.65702656188934e-11,9.72210242417613e-16,7.133244870310319e-06,50.0,1.850938619072445e-25,1.397545722880842e-14,0.0,100.0,3.868547515554778e-34,7.064228734421651e-70,0.0,0.0,0.0,0.0,0.0,1.2841289890543537e-33,0.0
