miliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
1000,0.008691784788532149,0.3660800372203419,0.5882388753784756,0.7493415774473231,0.1067176673424078,0.03396814390565287,0.0076848034362371285,0.37619327117536655,0.063406100955213,0.22379822757160212,0.4607857680340048,0.9928265906935975,0.36769795398735894,0.19979889368332526,0.21513633607102006,0.13776136424637508,0.20349202697147056,0.1280203361244598,0.31646898518517413
1100,0.008772009144432283,0.37337393911039235,0.6011571510571974,0.7286579130670208,0.11082666032192574,0.03302668415815554,0.013653118375916432,0.3397954178067774,0.06283689775613274,0.22805250224023843,0.5127855321558407,1.0056003048266022,0.365990198591439,0.19302738635079153,0.2138635488470682,0.14312850618167677,0.20527396162866843,0.13803449764775655,0.3153978363047839
1200,0.009072956542082844,0.3747568495877233,0.6129850988575839,0.679237585466435,0.11924471216512819,0.034447268819907034,0.009088273123390174,0.3092586743932598,0.06461384614622617,0.24742718910414122,0.5665555755463462,0.9849385759870412,0.3623484269906552,0.18883888010901598,0.21053564187111337,0.14622288087009971,0.20215871101791813,0.13844634029712408,0.31436072570007184
1300,0.00895809150854009,0.37747479439940396,0.6165583285967734,0.6505973303329984,0.12107091104575932,0.03365211440463976,0.017433895688011836,0.26725780712033476,0.0730227558377656,0.2669962439470129,0.626342431268325,0.9597285432519403,0.3582120075430712,0.1865928864602859,0.20805388854835546,0.15150753742156564,0.20288109565439283,0.147816930484468,0.3134031553424279
1400,0.009204167555386373,0.37469601624599574,0.6199079606061093,0.6152510617023902,0.12432997489303654,0.030375744975141075,0.02194743211779129,0.2491442768101362,0.09567636947865533,0.31351467229760366,0.6750612923607505,0.9489212580112824,0.3582164554283984,0.18017407965197185,0.20326164635955346,0.15655061952614396,0.19938540815169115,0.15021340042637726,0.31249049380610644
1500,0.009202629148890315,0.37482403070789927,0.6251534551931653,0.5739296485454564,0.1339068079644844,0.03097952010872371,0.019854262751963683,0.22530869627141242,0.09224117337736157,0.33040679761206887,0.7032115616718416,0.9188256542449774,0.3562177676027341,0.1795556688524751,0.20146661201640514,0.15826398133871966,0.1939181436079133,0.1556995338938437,0.31160784630159505
1600,0.008997018717982239,0.37011255132534976,0.6259856327501004,0.545456051115126,0.13676391806675142,0.02958561248806043,0.0262009395355626,0.20127742622210004,0.10544902726470345,0.36656543472354525,0.765503373387573,0.8968577535986136,0.3517857208776963,0.1722914910462042,0.19898684359222693,0.16211968205375635,0.19063704636724962,0.16198930880047135,0.31084657240382807
1700,0.008977721860904977,0.37153705246401436,0.6325126114268061,0.51693560463013,0.14513149618242618,0.031844486206779925,0.0301834807174336,0.18901572598084793,0.11953210412337698,0.39708821910276504,0.783515501216957,0.8691468391073152,0.3469092948767926,0.16984693727611094,0.19571944650217646,0.16567588721026286,0.18215805252318545,0.1689803130893314,0.30997663689094473
1800,0.008897296577859542,0.3661666715706772,0.6325461950668889,0.4960471215406638,0.14946244876217632,0.02946403411537147,0.022158049971705805,0.16954820183549232,0.14265946173572025,0.4163538837339735,0.8349304340085688,0.855778182154548,0.3455050788811185,0.1675614460512407,0.1960939707998559,0.16888688960899745,0.1798137504656147,0.17417239117642352,0.30939172263976794
1900,0.008816325945475424,0.35835769865685096,0.6313166239939978,0.4639168662067972,0.1526431701558485,0.0328420414501804,0.029773292477598887,0.15110497679209386,0.15715823002649176,0.4439775793749985,0.846565340817725,0.8192959738550113,0.3397850240225064,0.16115485786437425,0.1929064019571587,0.17248849285196893,0.17186634741511475,0.17593718220140847,0.30907856572908976
2000,0.008794532080683235,0.35391104535898243,0.6295979576599345,0.46291985460122803,0.15605521474948184,0.030608745293319264,0.041492260375416125,0.13261465515081217,0.16194021191786023,0.4755720651263359,0.8708843765428163,0.7587406614801181,0.3397428598449684,0.1599991698725953,0.18949375921632222,0.17379040898920353,0.1675417916720149,0.18415632264472198,0.30904152964217724
2100,0.008672589988642568,0.3487408485385049,0.6232378846152498,0.4270626504397508,0.1641390335165462,0.03133998664994231,0.0355695254475321,0.11477523862939816,0.17687521655083194,0.5048871958104911,0.9089391746867557,0.7269194523364626,0.3357034238970023,0.1554185857870208,0.1876478737745622,0.17706349609017008,0.161167767504758,0.18459175864963062,0.30860102122410316
2200,0.008605216959768996,0.346416016202001,0.6210215693640991,0.4123569978591727,0.1678620836365527,0.03235534256162255,0.04448072612652107,0.11557193224374705,0.1961351178035158,0.5431047361415575,0.9292119604448548,0.7126350092752827,0.33241074053919667,0.15303517671666406,0.18671511649176262,0.17624114870438726,0.1569156060419658,0.1905974677088022,0.30883334951837843
2300,0.008554963709675779,0.3405911053671787,0.6150418908711248,0.39009877042546603,0.17418464710255718,0.03347737326704307,0.05738254928273912,0.09625878353246498,0.19760483665483736,0.5661826193383181,0.9381065275929756,0.6761918030111772,0.3306612960814049,0.14925015475630446,0.18134169029370378,0.178759087666352,0.15141055475638765,0.19337373263565213,0.3086596661244197
2400,0.008311201781483033,0.33702969567738983,0.6122526324386866,0.3688243440031108,0.1743756647059688,0.033856339161458554,0.06449016476915072,0.08093899510934645,0.21199929341778775,0.5718751932353593,0.9530927859961569,0.6389419696405153,0.32422109003330635,0.144103205874391,0.18015560827144592,0.18002985681024164,0.14589717289153553,0.19972969609438415,0.30902257891706864
2500,0.008117658989661245,0.3333743852588139,0.6057351539529837,0.3513069516614338,0.17801264983785547,0.03505993996227177,0.06490009862451171,0.08010317481258271,0.2412021157043219,0.600733418769995,0.9765419019059214,0.6129804229097486,0.31986300000863477,0.14535108816282438,0.1789088098488786,0.1796945091937661,0.13850305679326624,0.20417394161501584,0.3092574650281557
2600,0.008115034110398957,0.332674798417022,0.5995031460247342,0.32096433827816184,0.18435630002223577,0.037111398877392565,0.07004173475479528,0.06904732239645703,0.2558144139275455,0.6379444815543832,0.9738771078313384,0.5649423947767238,0.3167369510670124,0.1386283681553335,0.17735738073692348,0.18105202343231216,0.13431302832985892,0.2072211631501449,0.30955565980327576
2700,0.007974574654043078,0.3287503224256084,0.591525486998231,0.31966683121954487,0.1867668961931317,0.039385919463473196,0.07778587844523642,0.07630037419817148,0.2845684991121435,0.6525844827187454,0.9967011719638879,0.5438486464946878,0.313415741511291,0.1387892639631302,0.17360597688143337,0.1819607951712055,0.12989316599869774,0.20624602845394058,0.3097100354200228
2800,0.007948002543055803,0.3234612960110275,0.582507646469177,0.28709199774485533,0.1895496103938996,0.040402338274028275,0.0996632612113538,0.060652935395934436,0.2869031330860233,0.6810032292238206,0.985530051785025,0.5100944808481752,0.30995249274021264,0.13594691744379978,0.17206959300457825,0.18099583897259347,0.12601387589014704,0.21343240594346027,0.31032266168040396
2900,0.00789429755994201,0.32157884271350073,0.5795029761333552,0.27401447237231136,0.19597880731544828,0.04170077978947531,0.11198638791004448,0.055364029886789845,0.3042891666953385,0.7141169748558329,0.9900271790593534,0.48581369137907116,0.3087707637324893,0.13169950578782555,0.17076540728670986,0.181421394880203,0.12331252477387715,0.21309987618454715,0.31044196795720264
3000,0.007930600567716274,0.32148818558477726,0.5711336310963553,0.2595599905247886,0.19724716933426098,0.04607940985494274,0.1130309760283414,0.05702629290489903,0.3229153969124346,0.7413610696045511,0.9847104871710095,0.4404067312137973,0.30248809223963763,0.13146124150104344,0.16889810368466313,0.18175818311232977,0.11822514636834013,0.21979589042105172,0.3108213646740724
3100,0.007738144496355091,0.31854677426394945,0.562140106429522,0.2623753013724679,0.20128209544838996,0.05073862644826275,0.12885140489353616,0.0528040743618883,0.34807860051157896,0.7733020222607384,1.004579730383082,0.42742879242449466,0.30102632210660546,0.12610269517211445,0.16549766390057075,0.18172266980941484,0.11732303035880018,0.2235752204803588,0.3112084088960528
3200,0.007848577849639252,0.3207401325460462,0.5510855735624242,0.24845064027092528,0.20452209103644045,0.051539501097353654,0.14049843948419238,0.04665996743437802,0.3701261254832527,0.7891584121769475,0.982715982955733,0.403806527133601,0.2962062424608824,0.12462098077683793,0.16356242553700692,0.18115231651965932,0.11310443860715329,0.22661480811359064,0.3118350955943071
3300,0.007721448388543462,0.32037825897966105,0.5471603881978322,0.21467367075007449,0.20645230222290634,0.05571725549184903,0.1626108536915884,0.032524652243113204,0.38440100808953526,0.8163123014701114,0.9752738600184068,0.373136699191478,0.2930022926142291,0.12354640076183852,0.16080745349885703,0.1808088514358995,0.11202779306455149,0.22595393214974813,0.31206339877735756
3400,0.0077902288655052635,0.3200183450017053,0.5346019685058789,0.20441600697454715,0.21428772008527536,0.06284122077733434,0.17635765694814948,0.03831541462926914,0.4103504285146657,0.8088726435448312,0.9747675439831686,0.36100359909420143,0.29194128608948994,0.12245532133129992,0.1583258333457504,0.18171155946142936,0.111627967842461,0.23055352190755377,0.31236653362435113
3500,0.007690159018582827,0.32248197198919254,0.5259124336662353,0.20764105744081765,0.21194583013081142,0.06387279300356644,0.18800421074644524,0.03687325985811489,0.43296183810753175,0.8438961594539677,0.9616113461464637,0.33081768243241605,0.2872964434505173,0.1213825586140564,0.15801747190571364,0.17873939311577933,0.10911331319723604,0.23049312317123694,0.3125081819635878
3600,0.007672836274936051,0.32240092926428443,0.5136394194353637,0.18591334908148416,0.21769406001149863,0.07233088617777376,0.21057989962899867,0.02653047048323623,0.4534447376784386,0.8438051131721347,0.9719895270879442,0.30623779387859723,0.2819255205661518,0.11805708054345901,0.15526807742256668,0.18007461570247218,0.11057264036131352,0.2365448569160491,0.3130096178958989
3700,0.007906977282170014,0.32740853988385094,0.5067255859310321,0.1901799574649512,0.22202190016723153,0.074683238911726,0.23322874126202173,0.014904438810845303,0.47468970840736097,0.8828774585655891,0.9548047515370685,0.2901925540627338,0.27983474898421656,0.11515799273395777,0.1517715444351607,0.17873862643752317,0.10755393445818937,0.2399628092179929,0.3132188341954916
3800,0.007787496298410716,0.33265880761794836,0.49746965692666034,0.17341531667993784,0.2220996071869512,0.08304303270315024,0.2556616981782235,0.02603907697246079,0.49437623902690075,0.878878529942833,0.9365277778287318,0.284978221894434,0.2736644637197363,0.11263174445002445,0.15197344999707765,0.1789648141202671,0.1086363182438693,0.23904912738814202,0.31330367368882905
3900,0.007905959440359218,0.3316317947999023,0.4874376364404141,0.18121142579524177,0.2214616597865533,0.09003629342804229,0.2711098078350602,0.020253327866438246,0.5088794611701164,0.8976129436104642,0.9239682528414774,0.2679863324793858,0.274324478694477,0.11283781085495491,0.1490032830285039,0.17831121986764828,0.11018710977752859,0.23975658118651647,0.3131442245741415
4000,0.008048645680408419,0.3407646506223329,0.48143308184162437,0.17316212247066182,0.22422115024749933,0.09854733993081588,0.288477684506245,0.017525573670319,0.5398327661116101,0.9337551178838608,0.9336268852485665,0.2492102270224224,0.2671529593703374,0.1123419742170512,0.14800972552376737,0.17795754527090732,0.11151456004039317,0.24680782346846608,0.3131798006865363
4100,0.008013881010404074,0.34214056162573947,0.4678534745189922,0.158119166491188,0.22873933324542528,0.10303157354519621,0.3030618982821264,0.02692517853460836,0.5419090500633573,0.9176945720423002,0.9085249781530418,0.21033425442933634,0.2653050717103084,0.11088978390177481,0.14405340477466003,0.1767173343506089,0.11191804764866539,0.24984561306280756,0.31299125443238174
4200,0.008362849200070252,0.3509628213541859,0.46116552003441524,0.1282199833552111,0.23140533923513432,0.1110407170263244,0.3343769495420699,0.006741608739209105,0.5663807419567918,0.941930226290415,0.8825400330081477,0.21291536014907841,0.26136252418538225,0.10888007872452958,0.14424105119168557,0.17579892511475878,0.11459421153750823,0.2515688103969491,0.31262814768658953
4300,0.008282922707557283,0.35663632800622025,0.44743397399547347,0.1302978777655812,0.23059468598436422,0.12340497768073647,0.35680902297307,0.022325813846969824,0.5839116267499153,0.9560192156598533,0.8902562480056132,0.20218292706539603,0.2598806551217294,0.11015726142442711,0.14149800110009425,0.17674626479195768,0.11893148006459295,0.2542681184563493,0.3125218263968928
4400,0.008531490784030761,0.36431391673218333,0.44333261041801725,0.13966955267421316,0.2332066748538079,0.13294346699488535,0.3677181233154347,0.0013343608251317213,0.6058125780454283,0.9653391909096914,0.850102805344274,0.19066060224084286,0.2545338583160891,0.10511036697073683,0.13749433207895284,0.17685382286737972,0.12130812010819421,0.25722812306569637,0.31211821511579474
4500,0.008655045563424283,0.3686955959721996,0.42930728217786013,0.1201070461846601,0.23391768930491716,0.14049802928615387,0.39674290795689887,0.009748380297719347,0.6348567275275424,0.9669933047115175,0.8588302951281349,0.1708079223382296,0.25060076385005875,0.1059486138411617,0.13628890764869628,0.1758333642379214,0.12614454666117098,0.2584347908584501,0.31153494642280083
4600,0.008966031685542811,0.37583344314559425,0.4195942190780562,0.11193637655016259,0.2345292177709311,0.15106865153665877,0.4050791931794621,0.015453260489537306,0.6443024838478933,0.9807369651178246,0.8295368763816493,0.16285597904659196,0.24913041299421151,0.10541403945992847,0.135325599715928,0.17597662326542063,0.1306606874403423,0.2609782499859209,0.3110942140695748
4700,0.00897530142267537,0.3838286305144389,0.4108279669584033,0.11879595757440395,0.23202507453306498,0.16031163771259774,0.42967918982222697,0.00596791641530945,0.6656657781908828,0.9914296185310332,0.8123449336849785,0.147442211268146,0.24318478405819235,0.10650002996209143,0.13155598045439226,0.1760025912348879,0.13490073713138465,0.2648296787264098,0.3102292166349063
4800,0.009295292997225056,0.39575448034788313,0.40311351846383253,0.11947021606088068,0.23495388330844588,0.16976537872749684,0.4584969455407502,0.014925696184791351,0.6817975769249748,0.9937095898763352,0.7928216903640929,0.15359740216815612,0.24167493545463778,0.10388033966246964,0.1315524559116096,0.1774130293774322,0.13891123333053754,0.27089934070471905,0.30966829518392675
4900,0.009485491807931358,0.4027462759798537,0.3949564086895381,0.08546307184299567,0.2355269855053985,0.1835089971989217,0.46758051710222537,0.010629629304905498,0.6995348552569176,0.9908883875247677,0.7813649095056419,0.13005696551671814,0.24036623146550462,0.10169080837172448,0.13043900252387364,0.17851373771189688,0.14535453018554698,0.2687328249543974,0.30868303355858223
5000,0.009888372976514832,0.4133812588452024,0.38805780105791476,0.10495632552353797,0.2340534347399196,0.19360805676778509,0.5010030465849614,0.0167374982763292,0.7337231528899133,1.0159036320729777,0.7749649337084253,0.13720098305555983,0.23454702792260937,0.10498195224503816,0.1276714216783963,0.18099733013757857,0.1545688416070158,0.27275944594398976,0.30782453685987327
