miliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
1600,0.009083440042675339,0.3752671153948943,0.6249467935490339,0.5676678721700491,0.1406378007192119,0.029610125417033447,0.02390933315593545,0.20233547511404074,0.10997585210325275,0.3775443050826005,0.7402052170177222,0.9106602841162638,0.3502839337378782,0.1739062934854959,0.200330834273306,0.16287421338535446,0.18830431292369026,0.16119833534171,0.3106527062411558
1700,0.008981017702818245,0.36651072640962395,0.626819081639136,0.5372896291231234,0.1413005893714776,0.031737808489474065,0.020956630057339637,0.18115577132189403,0.12048788345555754,0.40170192847291913,0.798786242390226,0.8872539185119194,0.3482594401673876,0.1692326724387198,0.19624874112287902,0.16543469096254088,0.18451462245504932,0.16548072239908862,0.3102414938978898
1800,0.008936186564008594,0.3667903726332666,0.6277191833411669,0.4914712951208183,0.1471981466083528,0.031050076171292653,0.030320378201572296,0.15786775832204009,0.1400130874664657,0.4213100873415662,0.8322697514019141,0.8331384548218782,0.3466619085808534,0.16439164515085378,0.19327434467200327,0.1677805489285702,0.17915499041606325,0.172170228953661,0.3097275277821121
1900,0.008823891045774634,0.36111920744477344,0.6285358817056392,0.48956459797652735,0.1544464597943504,0.03328988485367003,0.022432834068131315,0.15615893027054614,0.15585308138613557,0.44209862722214033,0.8583412376562721,0.807360129233734,0.339975749686282,0.16300572603545488,0.1913348954706713,0.17178845866598771,0.17401202169667923,0.1792788416322514,0.30913357128449714
2000,0.008796045459578856,0.35621863654758773,0.6256291803445422,0.4591850230019218,0.15486233571908845,0.030920683725870767,0.037412780245404655,0.12495501894179667,0.16187022809077012,0.4917193780135026,0.8674795785649683,0.7584078993649028,0.3376460983791117,0.15680191695858048,0.19131395988527183,0.17373324854315567,0.1660479207005417,0.1834828286962645,0.30901619821697
2100,0.008580893278126748,0.3488163979919854,0.6267481679752311,0.4152792331515533,0.16253451796018914,0.030397517414490843,0.036387115417981834,0.12267250794946111,0.16623955166702684,0.5036591451737946,0.8920083677648221,0.7375599043244332,0.3345747221172684,0.15569830070698434,0.1873624325869467,0.17688496380933028,0.15970525817914794,0.18384562569874696,0.30860270580877264
2200,0.00844801576698121,0.34606521193579537,0.6181174360721873,0.39438072848776995,0.16548866787906194,0.03407806684949072,0.043511805110918546,0.10699948548417186,0.1898671893038007,0.5414581051197265,0.921929696268274,0.7037381062012612,0.33039352738256883,0.1518641125582323,0.18558571975772895,0.17674652965331908,0.15516133949377078,0.19164046751713804,0.3086653852386943
2300,0.00836298581305161,0.34382871567796647,0.6123258192238411,0.3858644387531114,0.1704863913686844,0.03372708101510262,0.05299336685192742,0.09598265090435705,0.21179044749520642,0.5513188868715525,0.9357701812014675,0.6581986349213488,0.3263416812127688,0.1511589609024157,0.18286572953419095,0.1787079859818814,0.15013221049344977,0.19603544473118453,0.308880668262397
2400,0.008247598127169872,0.3360535790932234,0.6082095456265566,0.3656568393597727,0.1737391074452814,0.031882712788507094,0.053008470806567974,0.1029629344442243,0.21907202961702038,0.5924747951014437,0.9664276133137653,0.6184195678486785,0.3244917195665279,0.14769277263198435,0.1803639868854887,0.17896859677019966,0.14327437097201728,0.19891450195475882,0.30881869463076644
2500,0.008285667682102588,0.33141130988596496,0.6047397959244193,0.3523565998003898,0.18294262848012977,0.03497687934146521,0.05884691775387449,0.09049147073317822,0.2438938886247079,0.6256248113458313,0.9651108026517777,0.5872574170251241,0.3207712223390962,0.14175953971526428,0.17708737121705392,0.1802632777838036,0.14000132180187164,0.2014349678093309,0.3093312644224348
2600,0.008210731271485444,0.3332181883347293,0.6014538600496572,0.3221018507211813,0.18350789194057973,0.03739396118937863,0.08056459644402637,0.08453533785574588,0.25156157834121007,0.6525147512409756,0.9896690419634703,0.5566337766915168,0.317840905893063,0.14237184210105325,0.17730601912205024,0.18256774873204284,0.13626286657252096,0.2039974645944207,0.30969414170408094
2700,0.008151555993648243,0.3274251602030384,0.5923115395645083,0.324202651462138,0.18687373456785816,0.036738814366971545,0.08843992759868453,0.05808495202153739,0.2675276744327586,0.6509777206883831,0.9750358635884846,0.5300119402057523,0.3127356493078535,0.13835764924773158,0.17215038587795956,0.1818978678072956,0.12965009567183128,0.20789502103801172,0.30980752943409556
2800,0.008050483160143822,0.3234194587175452,0.587755785304583,0.29987235166435705,0.1896830470295153,0.03982517031592336,0.09875317607380708,0.06991143077518772,0.2964147536175872,0.6949032902633141,0.9860221886800064,0.492581645565191,0.3120109370341743,0.13687259240633778,0.1707296286031896,0.1818365494064985,0.12773085000835915,0.21439617937362274,0.3102984316880303
2900,0.007840905687524734,0.32289849130083215,0.5746405544616822,0.29637002765795545,0.19490280707852844,0.04518741233519768,0.11130876085618642,0.05883440788659152,0.31267921469191556,0.7227985640560979,0.9955432701105063,0.46246843840072527,0.307093202997567,0.1326718357728315,0.1685686344779215,0.1833906615843593,0.1245848975788967,0.2177089108634459,0.31076729160942745
3000,0.007717293499652093,0.322601194987024,0.5666591826532651,0.2666368391863531,0.1982088389101063,0.046592752196645534,0.12452842155869252,0.058917026176856103,0.3232617293072509,0.7294849892304106,0.9969182318543437,0.4612338661512077,0.306225512263209,0.12933599745899618,0.16754406043897993,0.18106755869516783,0.1192283561196906,0.21699810041735682,0.31102992601616763
3100,0.007752167346109742,0.31874589561355215,0.5623779089545777,0.24874070086868008,0.2004590909867646,0.04782148199406808,0.13872047598924045,0.05334097391090014,0.3478688805975062,0.7491688285325768,0.9813623392300258,0.4083678914647683,0.30174574469526966,0.1270827338232379,0.16575556386124163,0.18166768335408678,0.1169657062573102,0.22386039338916502,0.3115151983390394
3200,0.007794663881881642,0.3210406720549142,0.5555670758603423,0.23238257559816689,0.20381414962372657,0.05415774330082076,0.14144493317801043,0.03804970706768168,0.37022306611759065,0.7655232246506823,0.9984590231439463,0.39931462665124673,0.2982375997153386,0.12461478769625392,0.16191265578588743,0.1813525525638027,0.11617219572770994,0.22476218556797306,0.3117456398751328
3300,0.007721950530756939,0.32017567426088367,0.5448594487980921,0.21839815605125368,0.210924481863039,0.05708726589202511,0.16566464899542063,0.030308116858512483,0.39466161728646965,0.8019068889004002,0.9751147694132885,0.36303781966376103,0.29280582918615805,0.12385585597599572,0.16124583367011522,0.17984977234947097,0.11238792542197941,0.2272176439944614,0.3121022009387842
3400,0.0076547182950725545,0.32155514524429346,0.5321477716820328,0.22259555129308842,0.2131836819163186,0.06095399754026134,0.17367795697110294,0.04278241061116041,0.41784896973014435,0.8160416680830036,0.9668103808984395,0.34501353160258735,0.29007126877894196,0.12385437359421043,0.1577478595169661,0.18110754047444502,0.1097518354708797,0.23062248610083277,0.31237572502152894
3500,0.007597126568632081,0.32229339059821943,0.5267058543403862,0.20635081938819558,0.21490371302033537,0.0640552166799912,0.19375627509986107,0.03776462713347247,0.4214210800576858,0.8227795439009858,0.9770206476773734,0.31389975670131814,0.28807744802038965,0.11999765005815805,0.15549734777953467,0.17980031353714082,0.10878768666088623,0.2341216329076069,0.3127154268037449
3600,0.007683698972079094,0.3216335432161594,0.5191825189247473,0.19246812279393105,0.21784116158585076,0.07255524825859111,0.21908643058252403,0.03707433533879555,0.4503992959480011,0.8444532818636854,0.9524915769839871,0.31689806765810263,0.2825065272883184,0.11815881817274004,0.15329612650747473,0.18063473959774654,0.10950030007399593,0.23486569290714598,0.3127892257831836
3700,0.007793189833011944,0.32465360420214545,0.5098576215152393,0.19040316948816666,0.2185392762675813,0.07584976891209295,0.23379017570938726,0.016721350025743563,0.4708847147827051,0.8850352517591147,0.9684941583268648,0.28137577146215603,0.2786545879006668,0.11846613479278384,0.15349477268810377,0.17804088614695143,0.11019450050297368,0.2372619035111369,0.31314367018975864
3800,0.007769712333772381,0.32846143423923574,0.5006237166280206,0.168242163840086,0.22412124049634016,0.08480745011637678,0.2495828741458011,0.032220145276929346,0.4993388347385679,0.8766817402082943,0.9497416957676199,0.2859448487898425,0.27738812978486976,0.11567024649444078,0.14909895270218035,0.17701227254786436,0.10924250253398785,0.24084975397344383,0.3131925745620551
3900,0.0078050577539635286,0.3311448973112904,0.48874846681275597,0.15373456676037583,0.2254311267343731,0.08888416287559223,0.27183081832081707,0.014863687152467955,0.5171407942000921,0.9003735233505097,0.9374847127463551,0.25409895398193455,0.2698936962805454,0.11242641337268695,0.14917326326649513,0.17791607101693563,0.11036889240007688,0.2398229660563676,0.3131710675937896
4000,0.00811374074924653,0.3393886482915523,0.48020897271618374,0.17303474254344742,0.2227989220173933,0.09737582190740371,0.28667291722294014,0.013183617808860794,0.5367276209585321,0.918996483088796,0.9215809256390519,0.2450369109262204,0.26931605729859354,0.11047810081305304,0.14618884163622137,0.1766363019101849,0.1117737053002323,0.24495512514697135,0.31321151303171585
4100,0.008070064732822515,0.3426569656975439,0.46907000517362635,0.16461513788368426,0.2295276445595751,0.10655633275759176,0.3045304087482312,0.00926541615082101,0.5413664637817044,0.9438674809648373,0.8959271066487845,0.228068207276904,0.26293332163825417,0.11035316779919194,0.1436956449564525,0.1762383635351333,0.11255008465603966,0.24659149510971135,0.3129184733045688
4200,0.00824687002333109,0.34767004309530414,0.4580376223862587,0.13339338096129189,0.2310408400710572,0.1139812668741301,0.33262574842110076,0.01404240861958668,0.5656839073336207,0.9441006556721263,0.8872197123053605,0.2157212934073858,0.26175919300879624,0.11101163656375335,0.14371627680930432,0.17774575672744017,0.11555450147127201,0.25200269113183293,0.3127355896749303
4300,0.008335926010335967,0.3578260031101956,0.4521161969659966,0.14283128067771278,0.2289073132131181,0.12057917415766134,0.3455487430125667,0.00944067546096057,0.5806625304665404,0.9644479762037367,0.8852883023572983,0.19086706721950647,0.2591550914051856,0.10910110344087157,0.14224453819206817,0.1773426523685101,0.11877319453560316,0.25417920345351763,0.3123688984722
4400,0.008419671387510793,0.3642952082378751,0.44369912787345406,0.13634947874129608,0.233110665577566,0.13019449645167952,0.36250498430627026,0.009936362842301623,0.6122367584216268,0.9730796885364468,0.8675713689902108,0.17712469050654825,0.25712596096581997,0.10763535761941102,0.13710788193616025,0.1762275159345401,0.12011902132505915,0.25411730898868234,0.3119774336780011
4500,0.008594331471697123,0.3701736939947197,0.4325649652351877,0.13536250329047556,0.23397865366585113,0.13835279174332898,0.3954835025926713,0.012553802548963398,0.6215503028198449,0.9838708257254956,0.844044657522298,0.16934834477060495,0.2512853205759134,0.10694531952778648,0.13815144531106163,0.1767334518736455,0.1256826106507587,0.25634130442236086,0.3117380804389167
4600,0.008883027229540978,0.3788634126597934,0.4257066506910503,0.12910954321213952,0.23217546849832263,0.1512926994113723,0.41921026168446357,0.013864244954221762,0.645365795145917,0.9876716597900619,0.8270041308422827,0.17474455111579132,0.24737722130586032,0.10739624286266039,0.13638087981883953,0.17712161598062195,0.12987502776789747,0.2621886649588493,0.3108440117090372
4700,0.009016012961953077,0.3824240655045883,0.4137814599692733,0.10702850789833487,0.23154005476347134,0.16145691147854177,0.42517946121145855,0.015672672194660946,0.6789076182877708,0.9969825478789885,0.8335661087603742,0.14414581784993596,0.24389326310145573,0.1051305016420943,0.13220209367283065,0.17827644413825475,0.13441565551427323,0.26488319581435826,0.31045072697200987
4800,0.009375349846417578,0.39422373440618524,0.4053572963023111,0.10585842465800058,0.23331041371999867,0.17261508230537115,0.4548252538335918,0.01683069750302449,0.6863188839451362,1.011505120089406,0.7993015369713271,0.15561066382476507,0.24254252540239862,0.10210841734819169,0.13217982287936916,0.17814002606329934,0.13983684677940306,0.26584211437641575,0.30972811257060945
4900,0.009671496286652256,0.40601652455021836,0.3937554862171849,0.103406101410909,0.23421980538640594,0.1818192997974163,0.4702605233135614,-7.940476622577027e-06,0.6966629444747561,1.0143641263593124,0.7857561595962625,0.12702184098172822,0.23871603572714659,0.10519150154107541,0.13035752033355658,0.18013420677853548,0.1472249822350623,0.2726363604422943,0.308656865719039
5000,0.00981692650395715,0.413500345736834,0.3839839205611589,0.09172246326905831,0.2322573561765091,0.19504945053652745,0.4889674078430362,0.0006283760556918035,0.7261097612124412,1.0130187311514052,0.7859298882920572,0.12840368137156208,0.2364724443615656,0.10182429944748851,0.12813374307645564,0.17957732131878973,0.1530542035524506,0.2724215379596109,0.3076635439184654
