miliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
2600,0.0,0.0,4.660493809115146e-09,9.853432153464162e-20,-2.3160988165611787e-18,4.5341133121556054e-21,7.769431917943325e-23,-2.2029052379866224e-20,0.0,3.427521154233197,2.083271399279262,0.0,0.0,0.0,0.0,999.9999999810832,2.1745307545149087e-09,0.0,4.496273768865462e-19,0.0,0.0,1.0263816027236465e-13,-2.2133160821365852e-33,49.99999999967575,1.775181282681733e-11,-8.376288407108746e-21,5.599382833166128e-30,65.19375482685331,0.0,0.0,14.379891250452284,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,19.873093546359428,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.58170196215524,0.031254394930492445,2.8638992472319872e-05,1.2550533041080055e-08,2.619024729087162e-08,999.9999999420721,5.037727217561479e-09,-2.5705622124567333e-19,-9.959060317108856e-18,7.808432942810973e-10,1.5810636717168306e-11,7.017885892257366e-14,3.2866769916236164e-29,-1.3710009391110465e-31,-8.482111052710485e-42,-1.050910552307297e-19,4.066804690755227e-41,-1.3671161828772048e-42,4.430541088148316e-47,3.3869611567431974,99.99999999930644,0.0,0.0,9.92522055827785,2.116926452335626e-08,8.819374788355183e-21,-6.25284643413346e-23,4.3891304149421476e-21,-3.342618244542395e-26,8.396358634422181e-26,2.7424915799873086e-23,1.6392274880767023e-25,-1.7855487732890298e-22,60.0,1.7148907861955677e-23,-1.3237241706769954e-22,-2.158238960366465e-24,4.068742096162775e-26,-2.2533716394789413e-26,-1.6286833244158074e-26
2700,0.0,0.0,4.126689007017414e-09,2.3769949325711396e-19,2.146976135928301e-18,-2.381777659577041e-21,4.504659140536462e-23,1.7827258323820882e-21,0.0,3.339750597728136,2.1483901494234146,0.0,0.0,0.0,0.0,999.9999999703124,1.3039687290204243e-09,0.0,-3.877754082603294e-19,0.0,0.0,1.833146422007404e-13,-2.7460403323336238e-33,49.99999999982456,4.6471968474072106e-11,-9.639752396936918e-21,-2.2825005029902e-30,64.7098647431421,0.0,0.0,14.362846628180545,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,20.04556287056857,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.679147742903346,0.03296122349865333,2.6528824891459105e-05,1.9848649479337502e-08,3.052848034299969e-08,999.9999999360193,1.0740741088960516e-08,1.9344843751291898e-19,9.82148545084575e-18,8.338575467876666e-10,1.2244971895310574e-10,7.112692018167356e-13,-3.1882708409956317e-29,6.348208965974223e-32,1.4681343263226983e-41,1.23937527568733e-19,-4.472338176082633e-41,1.2296512836345574e-42,1.4323906686971195e-46,3.2098143314321748,99.99999999918404,0.0,0.0,9.822416105506633,1.7798940628523037e-08,-2.4792487613966916e-21,1.0339765540941875e-22,5.297416881926855e-21,2.132747461935451e-25,6.692428113057156e-26,-2.3145488047976065e-22,2.459819546853375e-25,1.059808914896095e-21,60.0,-1.8651524205719414e-23,1.6094499518560537e-22,-2.9321526106896566e-24,3.817459407717417e-26,6.884344776248708e-27,1.7260289009961022e-26
2800,0.0,0.0,7.241853968505061e-09,1.7345462500784476e-19,-6.564514140181202e-19,-2.3506364677055907e-21,7.604512130266027e-23,-2.5130251616633285e-20,0.0,3.2425404158977655,2.2953954888325114,0.0,0.0,0.0,0.0,999.9999999719613,2.7482951757732536e-09,0.0,-2.750517845065594e-19,0.0,0.0,2.346367624417842e-13,8.893222965130767e-33,49.99999999988547,4.1906619939457256e-11,-5.876140324818606e-21,-2.066579676787889e-30,64.46057521560502,0.0,0.0,13.742229526319315,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,20.545214323756333,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.826757028947064,0.03555091629704778,3.0345564735529362e-05,2.149694037025227e-08,4.8503530914031676e-08,999.9999999305711,1.2616872038870539e-08,-7.098304569357788e-19,4.6371574776108635e-18,8.857129911193492e-10,2.845319766636342e-10,7.366464130348668e-13,-3.681892825906617e-29,-1.165163464365532e-31,-3.128242777353528e-41,1.741612568171246e-19,-4.0242465054074785e-41,-1.4006972480422396e-42,-6.036126138328072e-47,3.278364856995454,99.99999999909892,0.0,0.0,9.71733577733343,2.9832998813210636e-08,-2.5645122807852043e-21,5.0470770807163495e-23,3.486775751292627e-21,2.5403424707047553e-25,-8.454071692860638e-27,-1.2688334270237515e-22,-5.041294853629687e-25,-5.918884231872325e-22,60.0,-1.6684671410126267e-23,-3.562035081048948e-23,-3.895313067300036e-24,5.1300959341767886e-26,5.778711976541526e-27,-1.1798138557430393e-26
2900,0.0,0.0,8.086999099993103e-09,-2.235246853938865e-19,-1.3593470283545357e-18,2.9172474303538978e-21,-4.8851607132012565e-23,4.409823536135579e-20,0.0,3.1112586607043413,2.2996689112775255,0.0,0.0,0.0,0.0,999.9999999549424,4.0034068467659655e-09,0.0,-4.054600444262546e-19,0.0,0.0,2.2046777521061907e-13,4.3329742357892476e-35,49.99999999949096,7.719553802819753e-11,7.582219866902712e-21,-7.617729587521514e-30,64.59816093166562,0.0,0.0,12.897510863080866,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,21.07723401855942,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.793518520903996,0.037080444097743234,3.974671686355616e-05,2.6185084652107203e-08,5.62793572197245e-08,999.9999999050367,1.544155143298939e-08,-3.816332911150008e-19,1.5774389872721694e-18,9.784264687221764e-10,3.8502044125203906e-10,1.838328508006605e-12,2.3730602042683974e-29,8.08588819393863e-32,-4.478390674223749e-41,-1.3827617062963995e-20,-3.1265043116922675e-41,1.3875071541572819e-42,1.1342244005939712e-46,3.0756591746078192,99.99999999896511,0.0,0.0,9.693706043606408,2.7939193407194825e-08,3.2712033622267163e-22,-7.934605634329166e-23,5.348599194916675e-21,1.7998616975959933e-25,-2.35870038931358e-26,2.418973316779371e-22,3.4832626226828117e-25,8.953129936469843e-22,60.0,4.947124212305447e-24,1.301989319197927e-22,1.390935093045371e-24,-8.313099735147378e-27,-3.2690049952640804e-27,-2.3643347941552986e-26
3000,0.0,0.0,9.598857968309124e-09,1.4883752089438916e-19,2.8049716870037564e-18,-2.0321746114557592e-21,-5.1632446102218275e-23,3.6849055184470586e-20,0.0,3.0162902841249615,2.425724878323828,0.0,0.0,0.0,0.0,999.9999999473762,5.549832548654838e-09,0.0,-4.034137831833059e-19,0.0,0.0,4.1579565036137945e-13,-1.4298897259499607e-32,49.99999999952244,1.1321128510839662e-10,-1.748115169605002e-21,-6.613414438176792e-30,63.52077505725205,0.0,0.0,13.048035189897577,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,20.909683267093655,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.872721238272286,0.03897405324047028,4.40343176161157e-05,2.5142589569042508e-08,6.09071330559001e-08,999.9999998734511,1.5061845420689726e-08,2.050942730391518e-18,-9.125152253721503e-18,1.4019894788005664e-09,2.994162515344737e-10,2.132675453371669e-12,-5.446372996255121e-30,9.349368802654632e-33,3.1666720527454826e-41,1.150256009580098e-19,3.0735676560385093e-41,1.6154464418707893e-42,1.4684380931016335e-46,3.007539682018256,99.99999999866208,0.0,0.0,9.643231426907997,3.760258150175755e-08,-6.1655989822034056e-24,1.0056598558965253e-22,5.383507883029992e-21,5.779373198272081e-26,9.300434075476169e-28,-2.1522944572732615e-22,7.015052454418219e-26,-8.470916972910005e-22,60.0,1.2947797754169814e-24,-2.0246005148035967e-22,-4.824086977513531e-26,4.524407821669599e-27,-2.9994079976422036e-26,1.2029154730463877e-26
3100,0.0,0.0,9.404698466171276e-09,3.7702557796077986e-19,-1.970377250377017e-18,2.3373962066448376e-21,-1.7273687211712158e-23,7.921225427095196e-21,0.0,3.030664915174339,2.4362853958539676,0.0,0.0,0.0,0.0,999.9999999412096,5.8351867456150525e-09,0.0,9.075835300785756e-20,0.0,0.0,4.0550995441004384e-13,-1.5257211686583423e-32,49.99999999925748,7.818301883117748e-11,3.6485290680463995e-22,-1.0989567288160303e-30,63.655058387105534,0.0,0.0,12.604112021188287,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,21.176860911551454,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.81317276495599,0.04107684062578662,5.039738845669758e-05,2.8744970424096047e-08,6.742821385529495e-08,999.9999998413758,2.7396344228203616e-08,2.196391595525588e-18,1.1288445338711272e-17,1.8539252294029268e-09,5.115771496337542e-10,1.9157525792170133e-12,-6.987568817281793e-30,-1.2336240573157724e-31,2.659166995449064e-41,1.857750269734978e-19,2.44551143233708e-41,3.206619111640901e-43,1.6975703208940484e-46,3.050090261689494,99.99999999826967,0.0,0.0,9.582745596526692,4.480367362429748e-08,1.0080821954205578e-20,-1.0750740066243388e-23,-3.780663385465306e-21,-4.151950833729644e-26,1.2606397036223407e-25,2.563930955046695e-22,4.6085420408660355e-25,1.0928496831071865e-21,60.0,-8.251658355281075e-24,-1.2625786265342442e-23,-2.885794558969376e-24,3.73291170648463e-26,-9.17081331142166e-27,-2.01678736259686e-27
3200,0.0,0.0,1.0650319042656553e-08,1.7938494609639844e-19,1.4411701846633114e-18,3.2400439176117154e-21,-4.701531784005058e-23,-3.974661128017444e-21,0.0,2.9019193727974875,2.4685636592379794,0.0,0.0,0.0,0.0,999.9999999331495,7.058230140587903e-09,0.0,2.791377600110061e-19,0.0,0.0,3.981498262828315e-13,1.1428562502540466e-32,49.99999999934814,1.6181464187107996e-10,-2.6147367820257364e-21,4.550276821054136e-30,63.164694393342494,0.0,0.0,12.307582050210563,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,21.565978481635742,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.959505795123977,0.041207334762933055,5.618762676447801e-05,3.7525598302130537e-08,7.846972455356996e-08,999.9999998338518,2.9479415351402407e-08,1.3741659466778473e-18,1.0946958115056241e-18,2.206994479264735e-09,4.560401903163779e-10,2.5081214943351457e-12,3.961083140544989e-29,1.130102847548908e-31,3.237812218765749e-41,2.17487789155621e-19,6.105696511815013e-41,-1.2167413818757439e-42,-1.5588478380242573e-46,3.047929649204235,99.99999999789651,0.0,0.0,9.51459813491202,5.7735117565871856e-08,1.4927810096293198e-20,1.0301393568514411e-22,-2.5682543744252813e-21,-1.756069786130202e-25,1.1610597004417392e-25,2.0154933060973034e-22,3.510197487009763e-25,1.2118469701560385e-21,60.0,2.9374600589401635e-24,4.957121355215745e-23,-1.7277034072721913e-24,-8.462203006232957e-27,-2.1471043346833726e-26,1.34905968530313e-26
3300,0.0,0.0,1.351833093806732e-08,3.7640777912632874e-19,-9.068612157322894e-19,1.366643064664101e-21,1.0958144879071615e-23,2.924953784507124e-20,0.0,3.0009411419007703,2.6008511842036675,0.0,0.0,0.0,0.0,999.9999999251693,6.963386079935025e-09,0.0,6.103145093716679e-19,0.0,0.0,7.117232763571293e-13,1.6747401611536677e-32,49.999999998961535,1.8429530196259584e-10,-4.371290921788997e-21,-2.5362666206356034e-30,62.749284106265634,0.0,0.0,11.875328625579323,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,22.388796446222567,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.951785846387757,0.04511125154359652,6.146915153480123e-05,3.923699156633877e-08,9.5132846531156e-08,999.9999998131976,3.6124303522715494e-08,1.2038989393889063e-18,1.4267985196443173e-17,2.3480568650652123e-09,8.437130747110427e-10,2.4092574041833996e-12,1.0440569415641847e-29,1.1344317635542416e-32,-2.7015055211978486e-41,-4.6859222169048605e-20,-6.260723627966867e-41,-8.077112631877429e-43,-1.6997392295514582e-46,2.9376318968254114,99.99999999759987,0.0,0.0,9.409389396927446,6.69889619439307e-08,9.540923460527654e-21,-7.10510683432932e-23,-4.007982448514421e-21,1.6220840650125928e-25,-8.088364601313222e-26,-3.64147742049093e-23,-2.2749558024058327e-25,2.092862381014536e-22,60.0,1.1476148342680554e-23,2.2660596899234657e-22,2.4523462129550266e-25,2.3409843464716687e-26,-1.6176038927508232e-26,1.3530386861349472e-26
3400,0.0,0.0,1.5197403258938703e-08,9.23178010984188e-19,2.9097879969520805e-18,8.162326642614059e-22,-2.679547101362107e-23,3.355148489797286e-20,0.0,2.8062230853313,2.600092099013588,0.0,0.0,0.0,0.0,999.9999998961322,1.0528608851735418e-08,0.0,3.9720771566791147e-19,0.0,0.0,8.462746677175649e-13,-1.560761422133709e-32,49.99999999903372,2.384255183272133e-10,3.668311984070343e-22,5.4211712186271475e-30,62.86658763822003,0.0,0.0,11.336951866987803,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,22.138478744587715,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.972511928107139,0.0467365661146226,6.39398904250663e-05,4.3448712057000693e-08,1.1425693410279333e-07,999.9999997534554,4.3119247640347584e-08,1.4315245413896547e-18,1.7376500916738888e-17,2.8344168458754103e-09,8.570929583707178e-10,3.453462951912324e-12,-3.4156864432269726e-29,1.3138073673184763e-31,4.628106197674796e-41,2.7702791350982047e-19,-5.591197797978286e-41,-1.3212513689258004e-42,-1.6636311550266228e-46,2.909657420443752,99.99999999736107,0.0,0.0,9.34214878036013,7.351834534958285e-08,-1.619841180018279e-21,7.944287787546306e-23,3.570662254842185e-21,1.8558793456230861e-25,1.7167648653324431e-25,-6.127483702059189e-23,2.6779604166652837e-25,7.640513890195103e-22,60.0,-8.096082495188492e-24,1.2536345891516727e-22,-2.1294050560416653e-24,-1.9284910715425285e-26,-2.2319063773223566e-26,-5.419385022445918e-27
3500,0.0,0.0,1.7500791495894336e-08,1.0866453078029113e-18,4.0578272331801345e-18,4.44684632949418e-21,-2.1392287113257511e-23,6.481545526527775e-20,0.0,2.975699695027092,2.6797025670629475,0.0,0.0,0.0,0.0,999.9999998911866,1.0773311662227259e-08,0.0,1.2344843788840543e-18,0.0,0.0,1.156223201989651e-12,2.1786259440357364e-32,49.99999999873246,2.3888516798814065e-10,1.1376394087708751e-21,7.16141365680007e-30,61.94124272360277,0.0,0.0,11.429810529846957,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23.192499372054744,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.191165145472493,0.04772582521579051,7.535526243269199e-05,4.8275492536196994e-08,1.3444615916501401e-07,999.9999997384514,5.2841203135238655e-08,3.0189085218902475e-18,1.618242018053567e-17,3.322564796783696e-09,1.284765288198084e-09,5.070819053658769e-12,3.30488866601455e-29,1.9715112179313915e-32,-4.4295689969238245e-41,4.6986503197594297e-20,6.618131073292309e-41,-4.629442546170607e-43,-5.882093894477077e-47,2.840480652053834,99.9999999967662,0.0,0.0,9.311622555014665,8.257306620677621e-08,9.728166183336453e-21,3.356939994651399e-23,7.80253027939324e-21,1.8660896293563442e-25,7.824872925347594e-26,1.5050922205892173e-22,6.841137965730166e-25,1.673250797271904e-21,60.0,9.331788285535173e-25,1.9963942485385772e-22,3.5001512603714743e-25,5.495923319689997e-26,2.0540915377349442e-26,2.4704686318774079e-26
3600,0.0,0.0,1.9285441222532256e-08,8.637115831923616e-19,6.264979165911386e-18,4.077371248307075e-21,9.113727309683597e-23,8.330986995636264e-20,0.0,2.833930018905652,2.7882221509763356,0.0,0.0,0.0,0.0,999.9999998735548,1.3813608765691498e-08,0.0,9.280514643166634e-19,0.0,0.0,1.3387013847144908e-12,6.368694485505937e-33,49.999999998458016,2.8822341482251747e-10,1.432412818063955e-20,1.1986797882155291e-29,61.87288917527172,0.0,0.0,10.660308409822242,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23.472781482781976,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.209512862167102,0.05026143186984342,8.133731333860048e-05,5.9012373568740473e-08,1.4844625176478702e-07,999.9999997105238,5.462044716546816e-08,3.626737352611872e-18,1.0703991264489023e-17,3.581723162573634e-09,1.2210691549134168e-09,5.657150377998452e-12,1.3596820573168984e-29,1.6078560926010397e-31,4.289365951193233e-41,2.7789528054887047e-19,-5.112988206421142e-41,-1.5599028812507474e-42,-2.765676309882701e-47,2.9341728772917954,99.99999999664344,0.0,0.0,9.192829715244951,9.91193141111795e-08,2.719467518798066e-20,1.5190525064910615e-22,8.490737672925426e-21,1.3677041572779416e-25,7.387325850841873e-26,2.392746387284487e-22,4.1296514176837595e-25,1.6095292306722117e-21,60.0,1.9995428738628086e-24,3.016835311227148e-22,4.562155228866171e-24,9.039828962840758e-26,-6.791458535655616e-27,2.678443991143584e-26
3700,0.0,0.0,2.2970927893605003e-08,1.2699026913052262e-18,4.042056365519595e-18,3.3021677353817034e-21,4.4010615120074814e-23,7.731453899676356e-20,0.0,2.7176208472164944,2.7837747585501456,0.0,0.0,0.0,0.0,999.9999998511348,1.6840296338617775e-08,0.0,1.5445168671024512e-18,0.0,0.0,1.5852103036835702e-12,7.84790479357739e-33,49.999999997892346,3.8501986004941916e-10,1.8106009346093577e-20,4.588153395194172e-30,61.77660981600595,0.0,0.0,10.706659573083089,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23.174365260252937,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.146301774278083,0.04982144002865923,8.827960215943124e-05,6.514056247364988e-08,1.6106061044153724e-07,999.9999996384984,6.981320214330806e-08,7.697833863905473e-18,1.4306681034158774e-17,3.9308796990651745e-09,1.609272620788145e-09,6.458587504954175e-12,3.052296784542857e-29,5.859805187969234e-32,-2.1530492452954773e-41,4.362695370891263e-19,2.6438673365578905e-42,1.3965682428760906e-42,-1.2207027167763956e-46,2.7997843739901915,99.99999999601486,0.0,0.0,9.212000763276011,1.0284856992224681e-07,3.795009347381944e-20,2.4710100478495045e-23,2.811132597069467e-21,2.18644170320094e-25,3.014692732128391e-25,5.964574620411366e-22,4.3421399445931445e-25,1.1892002970690723e-21,60.0,1.725318257250455e-23,1.0699910873318812e-22,6.80779932926986e-24,9.385623839603815e-26,9.323232800354655e-27,3.1728613928367295e-26
3800,0.0,0.0,2.4406380713470624e-08,1.6396900709929941e-18,7.552588486318286e-18,8.603466127554818e-21,1.0409251352632725e-22,1.01528098541679e-19,0.0,2.758239160938037,2.8676358697309445,0.0,0.0,0.0,0.0,999.9999998266871,1.823898254952097e-08,0.0,1.7802066424437592e-18,0.0,0.0,1.8634288958152707e-12,3.409632723276597e-33,49.999999997521016,4.486635556764536e-10,3.465789322890922e-20,5.396147386446376e-30,61.602759582575295,0.0,0.0,10.396991020678312,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.035908706259686,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.234787458468453,0.051803901249236395,9.965521005743192e-05,7.198745362408691e-08,1.8662312825654993e-07,999.9999995877329,7.710668417960428e-08,7.188679622090362e-18,3.499037586566159e-17,4.530066733534316e-09,1.9972720573739854e-09,8.532498630064147e-12,7.560065212052762e-29,9.045168294529464e-32,2.8243058596401237e-42,5.91257024414993e-19,7.715611397139917e-41,1.4137864753132216e-42,2.024406672421535e-46,2.74577258629797,99.99999999549327,0.0,0.0,9.115343282626794,1.2162573784639426e-07,3.94472463145587e-20,2.457474296282641e-22,1.7406196754924425e-20,5.213638380485961e-25,1.3932767746120664e-25,8.235726700682698e-22,7.490920188454847e-25,2.0840417776520186e-21,60.0,4.447919951968141e-23,3.1918663548695156e-22,2.1078511700067552e-24,1.0609682698035007e-25,6.500451134034531e-26,3.504927756202511e-26
3900,0.0,0.0,2.9106519476531282e-08,2.4457677252649347e-18,1.0505910542588992e-17,1.8227381677762096e-20,2.394431799921658e-22,2.0040638229008607e-19,0.0,2.8314489479882794,2.9118302587557845,0.0,0.0,0.0,0.0,999.9999998039451,2.0786216768661265e-08,0.0,3.2588406041664384e-18,0.0,0.0,2.3178296921715072e-12,2.4289812639320345e-32,49.99999999723134,5.679391414147979e-10,2.9683491469509963e-20,1.646292102302622e-29,61.372114669199476,0.0,0.0,10.15634189955872,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.142928974189218,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.112945464167208,0.053650964028472845,0.00011092166423812665,7.539141696627642e-08,2.1081275261765753e-07,999.9999995580815,8.969570092110117e-08,1.1654078029755347e-17,5.015187978992947e-17,5.483885476119076e-09,2.51872052931244e-09,9.150866500970743e-12,1.4119750758941988e-28,3.8020639384692164e-31,1.9092127404467685e-41,7.740896388962301e-19,1.067224880827317e-40,7.450799852766493e-43,1.480058001657102e-46,2.7221964966630874,99.9999999945825,0.0,0.0,9.07115612208141,1.3448331953896086e-07,5.102823738288353e-20,1.720459919506086e-22,1.0847051693420578e-20,3.74787643774193e-25,4.3713461795182515e-25,8.290999599759024e-22,6.695968974940166e-25,4.087575222467146e-21,60.0,3.3587130839566225e-23,6.464562162412688e-22,4.3022090739827176e-24,1.8589833983943416e-25,4.8217229172011716e-26,7.392966756910322e-26
4000,0.0,0.0,3.315886035189107e-08,3.186330986752249e-18,1.4349157025460675e-17,2.5110630579097206e-20,3.2473629986222906e-22,1.8065435830310864e-19,0.0,2.6265227659652535,2.98943147673327,0.0,0.0,0.0,0.0,999.9999997829055,2.5123879098736303e-08,0.0,3.0621981600263788e-18,0.0,0.0,2.6975115427306273e-12,4.80463459404333e-32,49.999999996671484,6.329474509440327e-10,5.451987955523299e-20,3.1045828296425735e-29,60.485059255518685,0.0,0.0,9.9692144526695,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.34468296326349,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.300065035706881,0.05710668542208509,0.00012034376505385902,8.552664937901882e-08,2.4178115294808205e-07,999.9999994740107,1.0959772524605252e-07,1.5532674397649844e-17,6.754675474883179e-17,6.196390814521214e-09,2.874638257822209e-09,1.148639023378527e-11,1.1526808278779196e-28,3.535219829096019e-31,5.716899915589855e-41,1.1395959158716696e-18,3.9110883988125516e-41,4.498910349898023e-43,1.8322845147432625e-46,2.6034578183596437,99.99999999413566,0.0,0.0,8.98883727172595,1.539085657396998e-07,7.530920945473938e-20,3.4037845535966733e-22,2.3151522979693853e-20,7.849283349071326e-25,5.978675738365673e-25,1.6883471809755884e-21,2.0345341310618437e-24,4.8926412717833055e-21,60.0,9.453699691016285e-23,1.0073415077408433e-21,1.4897850584712178e-23,2.8518212046427092e-25,1.204454275025517e-25,8.812547839020314e-26
4100,0.0,0.0,3.6073086533673514e-08,4.25447685884575e-18,1.981701803161627e-17,3.324974063745744e-20,4.10088105408605e-22,3.5159709208887425e-19,0.0,2.64889927425961,3.052915612739858,0.0,0.0,0.0,0.0,999.9999997531372,2.9185345462813065e-08,0.0,5.3572206008138494e-18,0.0,0.0,2.975531849154539e-12,1.048955825683971e-31,49.99999999594332,7.450923122130742e-10,8.081591402248296e-20,3.449216880760698e-29,60.30691149780054,0.0,0.0,9.219486117923976,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,24.877053319665063,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,9.233340465342778,0.0575597025044675,0.00013102688221112847,9.192568795953813e-08,2.711297159780435e-07,999.9999994107059,1.1876012546182558e-07,2.021098024694142e-17,1.0004509955456507e-16,6.633046019462685e-09,3.43095194456332e-09,1.294028160612797e-11,2.3102136465085788e-28,6.099565696041987e-31,7.64968118040545e-41,1.1877186157137037e-18,1.1013800356919329e-40,2.940603866564457e-42,9.146152586350024e-47,2.585081583992139,99.99999999320026,0.0,0.0,8.958663298711974,1.7620435888906863e-07,1.1519879989433151e-19,4.222342807862084e-22,3.5156441668249257e-20,9.724357157069626e-25,8.080693041223676e-25,2.2385353800775258e-21,2.8556483462980726e-24,7.221781638811397e-21,60.0,1.0563598167141503e-22,1.3296654347989731e-21,1.663502262527183e-23,3.0811106902554057e-25,1.5337104692534675e-25,1.427067223027764e-25
