miliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
4000,99996463.67932916,1.7809043052057927,3830.749247787083,5679.536971900477,120613.6393415335,49899551.43001657,0.004189977389148332,8.834907953532183e-07,2.353928525070645e-13,97025.982682029,9827.434120500435,12674.156959728369,30907.5429566068,2.943593639931894e-14,1.2645192045949795e-14,18750.000000009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12564.130453803999,96250.05119777158,0.01944647510438017,0.0,0.0,0.0,0.0,0.0,0.0,3.6556220253357236e-06,0.0,0.10474659090941256,273.9705451911673,0.0,274.9919853580004,30.68201804574775,0.0,0.0,0.0,18750000.00001004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,99996488.85772347,1.766856487088421,3871.230121700079,5500.092627950502,121362.93291824001,49900208.44550452,0.004319151863663874,9.438271834699465e-07,2.517923154528433e-13,98006.41646323503,9386.612271098065,12446.71277767269,30792.14953797433,3.464173192906092e-14,1.4970482102330166e-14,18750.000000010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12575.832338619266,97466.05377777528,0.019864565166594347,0.0,0.0,0.0,0.0,0.0,0.0,3.81262316145179e-06,0.0,0.10455239622481693,274.27668645468515,0.0,274.99195994213306,31.026455936290894,0.0,0.0,0.0,18750000.000010006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,99996495.93975826,1.8282543542303324,3837.971702551427,5600.589586730483,123193.6146259925,49897592.2582692,0.004583165638590347,1.0340015389558064e-06,2.9051709853955866e-13,98633.53997590249,8671.861037696575,12495.663631698932,31165.271842534446,4.0458063554077996e-14,1.8649483548730853e-14,18750.000000009906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.439217956777,98608.85417897506,0.021600261020052122,0.0,0.0,0.0,0.0,0.0,0.0,3.981906135366171e-06,0.0,0.10346672614477838,278.86842138723017,0.0,274.99205223838175,31.224133752433445,0.0,0.0,0.0,18750000.000010047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,99996476.07890122,1.8649292468148824,3884.3670747104866,3705.4601340746653,121702.457382465,49898967.599276096,0.004624547880407167,1.1254891119876727e-06,3.3297116066784443e-13,98595.90188539439,9839.64103941971,12059.149906979297,30646.75440738771,4.9540930870454025e-14,2.1880751638204383e-14,18750.00000000994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12222.95660105119,99790.50086481893,0.022752616242016025,0.0,0.0,0.0,0.0,0.0,0.0,4.266273633992106e-06,0.0,0.10419142286314689,274.3947848746524,0.0,274.9918049754431,31.456338437564302,0.0,0.0,0.0,18750000.000010006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,99996464.68916371,1.8605183012532505,3827.6001259135896,4078.860729921022,123591.25787103282,49898176.52643318,0.004896677608462838,1.1986947018226179e-06,3.6761811394345276e-13,97959.51839154022,8939.675488713956,12261.395737319008,31568.63330118329,5.595490918903265e-14,2.5758406928375152e-14,18750.000000010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12093.646983122473,100265.42256118398,0.02302102692408607,0.0,0.0,0.0,0.0,0.0,0.0,4.42868109873393e-06,0.0,0.10387989236200178,279.88755111783325,0.0,274.99187226274415,31.057798708167464,0.0,0.0,0.0,18750000.000009965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,99996481.96971023,1.9023418442413447,3853.7953218257135,5730.888396659956,123510.35579061473,49897070.426569924,0.005137546866064195,1.2708676971160914e-06,4.0597577800143186e-13,99685.35726330761,7989.850481401015,12131.920087400116,31440.76598094338,6.283690382153027e-14,2.935728410220645e-14,18750.00000001004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12128.385987448328,100741.6754799342,0.02430416141234371,0.0,0.0,0.0,0.0,0.0,0.0,4.677130743739673e-06,0.0,0.10446034708359685,279.8681050858963,0.0,274.9919352593072,31.424046769592962,0.0,0.0,0.0,18750000.000010025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,99996486.47948544,1.9487356148356645,3832.9991200774684,5307.930907926579,127033.96109838832,49896398.08362673,0.005348880495175889,1.3727566356277233e-06,4.624017502144283e-13,98025.64483949565,8252.616648404852,12091.682909492309,30966.468698264056,7.232198377144355e-14,3.511108499312434e-14,18750.00000001004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11988.474564459526,102599.6382470329,0.025707923245068973,0.0,0.0,0.0,0.0,0.0,0.0,4.78978595140471e-06,0.0,0.10502813042286567,285.1892557822332,0.0,274.9917829632112,31.92687682332891,0.0,0.0,0.0,18750000.000010025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,99996458.22921841,1.9714437003700056,3852.5795390320163,3446.6313712797296,128564.0236875966,49897872.118577935,0.0053784315983928755,1.453046069827412e-06,5.047378163402832e-13,98389.07670161725,8723.926886117219,11994.530599878039,31646.158794310402,8.193893426694092e-14,4.0868320373791276e-14,18750.000000009954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12010.780927650469,102101.09206911527,0.026504012943835073,0.0,0.0,0.0,0.0,0.0,0.0,4.9859626106419585e-06,0.0,0.10486290499440507,282.63685221615304,0.0,274.9919674677524,31.826168541582827,0.0,0.0,0.0,18750000.00001006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,99996435.8391832,1.9955433367287514,3874.991470239267,3280.6133263524302,126485.5654132822,49896105.21728969,0.0056502965003597545,1.518928538309871e-06,5.571810099502908e-13,100328.94011978299,8591.090745989562,11519.136381334734,31538.722880614685,8.994823575594991e-14,4.600477080731738e-14,18750.000000010095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11716.359058647606,104637.04771338114,0.0278797632941952,0.0,0.0,0.0,0.0,0.0,0.0,5.205913439165225e-06,0.0,0.10394473668560132,285.33958717934314,0.0,274.99185464452466,32.20554658554499,0.0,0.0,0.0,18750000.000009943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,99996482.67745662,2.017711853098954,3932.0478608268904,5479.3533892854975,128207.49971542133,49895820.65198029,0.005877872620990519,1.6556590177866287e-06,6.197543892389701e-13,100030.5759396534,9346.62762361593,11552.666098112213,31471.00196651657,1.0293239108591534e-13,5.418917796554357e-14,18750.000000009895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11739.478054214856,105378.83112924205,0.02946646169374157,0.0,0.0,0.0,0.0,0.0,0.0,5.4279055184323765e-06,0.0,0.10478469900214452,287.3473086316281,0.0,274.99185750380235,32.200385139504355,0.0,0.0,0.0,18750000.00000989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,99996445.5550338,2.060168396476802,3923.2080055623487,3542.7004308874457,130166.59004101128,49897259.68770246,0.00605685782030433,1.7408534644395312e-06,6.867025884068846e-13,100524.25721267569,8695.610053291797,11387.637786636737,31710.726868050027,1.1263934211043984e-13,6.125848849808544e-14,18750.000000009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11696.933859778135,105678.93605282971,0.029945402840157734,0.0,0.0,0.0,0.0,0.0,0.0,5.587005720131832e-06,0.0,0.10397410523724877,283.4357814067787,0.0,274.99176620680316,32.557681915690786,0.0,0.0,0.0,18750000.000009943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
