miliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
4000,99996472.1877476,1.7902093523344826,3821.596239537707,5488.750183725017,118855.05022419975,49900422.425773636,0.0042077054000546135,8.921520722866253e-07,2.308287784689996e-13,98110.80438972828,9551.868895391019,12535.251922634734,30663.52066741009,3.212847355860529e-14,1.2479206881563002e-14,18750.000000009943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12923.214106812355,96191.98640378109,0.01968305388313846,0.0,0.0,0.0,0.0,0.0,0.0,3.6522617383136212e-06,0.0,0.1024648185194134,267.02036448093946,0.0,274.99191315882285,30.747152477540492,0.0,0.0,0.0,18750000.000009958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,99996461.85796209,1.8219900930112691,3900.432889385671,5688.650222250241,120796.12035466867,49899696.57365544,0.004284790435522517,9.560249240044783e-07,2.5331436159096097e-13,96713.87304753318,8273.642116218101,12592.215012455972,30682.04065882446,3.543151449470751e-14,1.5570987065123035e-14,18750.000000010066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12796.126888902636,98057.52916243562,0.02074546565030987,0.0,0.0,0.0,0.0,0.0,0.0,3.84468270324078e-06,0.0,0.10259640510508973,273.57973469639546,0.0,274.9919797168031,30.729521089384694,0.0,0.0,0.0,18750000.000010014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,99996495.11373203,1.8228990109207017,3906.5400560498347,4129.576123757907,123664.15887220454,49899717.257140465,0.004513323364267697,1.0110872373394062e-06,2.990648140405128e-13,96813.12338971524,9165.548029360742,12425.770813808442,31010.134857630866,4.1887683921960943e-14,1.7943427026834245e-14,18750.000000010034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12274.297974368446,98380.24295042861,0.02091475344847193,0.0,0.0,0.0,0.0,0.0,0.0,4.015424996283185e-06,0.0,0.102409194877425,274.499178105102,0.0,274.9920479051839,30.621119397110093,0.0,0.0,0.0,18750000.000009928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,99996434.640727,1.8448318138769269,3864.8622447395323,3661.3026989765235,124639.89301063027,49898599.67948775,0.004765985247553982,1.0931029302839185e-06,3.333096125941654e-13,99061.95139801002,8550.9427904056,12113.959205717958,30792.738283783867,4.721912419493376e-14,2.198226048007358e-14,18750.000000010095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12117.817965269247,99280.54930527488,0.022087444747620887,0.0,0.0,0.0,0.0,0.0,0.0,4.204469844363974e-06,0.0,0.10431812232294893,276.4562612534807,0.0,274.9917944214456,31.387826228764396,0.0,0.0,0.0,18750000.000009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,99996507.45370962,1.8938115222375085,3881.980794561571,4306.293415020658,123473.78873137965,49898128.889654465,0.004821500074607734,1.1664063622261393e-06,3.7394220260839464e-13,98139.67469647128,9390.471651325743,12167.189806543533,30843.95845557549,5.475323065234651e-14,2.5445171088327632e-14,18750.000000010048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12262.490199324915,100740.53176172508,0.023411868600015772,0.0,0.0,0.0,0.0,0.0,0.0,4.33865677973674e-06,0.0,0.10280060093785333,275.4834468789924,0.0,274.9918180522379,31.59255762290368,0.0,0.0,0.0,18750000.000009917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,99996470.96869843,1.8866906159799544,3864.261968260435,4349.486912830905,124555.66580691478,49897925.6621631,0.005135543864544522,1.2734137616040347e-06,4.1947814144597805e-13,98759.33188854059,8055.260195973352,12077.491918593514,30824.609617429946,6.231390715595692e-14,2.971022422820579e-14,18750.00000000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12139.470795828374,101999.0183496581,0.024735592979178357,0.0,0.0,0.0,0.0,0.0,0.0,4.582883358081552e-06,0.0,0.10342902728756284,283.1715926301582,0.0,274.99193820600686,31.424420568586925,0.0,0.0,0.0,18750000.000009928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,99996471.85059825,1.952507442281628,3867.2132301629176,3332.325542816234,126343.2925432271,49898252.09454836,0.0052443651835895255,1.3368116966189106e-06,4.516899349243908e-13,100319.89051015506,8445.382407427465,11904.458058355036,30703.918030469205,7.110960687660233e-14,3.5280888107748107e-14,18750.00000001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11897.446815928888,102613.50437184084,0.025656928768457425,0.0,0.0,0.0,0.0,0.0,0.0,4.8726079745642e-06,0.0,0.10545741672142096,280.0174480745193,0.0,274.99189784331423,31.95168153170454,0.0,0.0,0.0,18750000.000010014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,99996478.07477117,1.9616124584753543,3901.6599852647846,3326.755846546339,128012.35210838227,49896406.10269507,0.005359378750117137,1.4496288650883555e-06,5.014787257789297e-13,98513.51361453952,9672.854729213497,11923.94686680502,31510.174984189536,8.10766662994623e-14,4.0137880348358827e-14,18750.00000000993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11858.906034524181,102118.1707175825,0.02656916400460281,0.0,0.0,0.0,0.0,0.0,0.0,5.078358680659572e-06,0.0,0.10313889961675339,280.16763639056694,0.0,274.9919094704948,32.10493393186146,0.0,0.0,0.0,18750000.000009906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,99996518.17523474,1.9608462748215816,3851.714609960586,4937.979755704893,127565.40327353364,49897275.65008416,0.005599014398665737,1.5506468770643494e-06,5.555316343278298e-13,100312.00192673702,9358.42594884133,11597.42037234705,31023.097265141427,9.21019518607925e-14,4.6576941539697715e-14,18750.000000009903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11784.268439100666,103835.22069475084,0.0282984631065956,0.0,0.0,0.0,0.0,0.0,0.0,5.154251089840543e-06,0.0,0.10546769331521698,281.64486074515827,0.0,274.99188023911256,32.06932093100019,0.0,0.0,0.0,18750000.00001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,99996462.11111274,1.9863478808672537,3866.132953239664,3644.6421349634993,130297.66955434972,49896721.922913425,0.005806440519579455,1.611688003872094e-06,6.204349755664388e-13,100172.01739410471,8446.361975688116,11400.79872403871,30979.477347473225,1.031723322179586e-13,5.315479489635442e-14,18750.000000010026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11772.64949215258,105540.25639258361,0.02877765339214396,0.0,0.0,0.0,0.0,0.0,0.0,5.340165544653445e-06,0.0,0.10360896539684847,286.80943440188787,0.0,274.99185478669,32.17391695064663,0.0,0.0,0.0,18750000.00001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,99996460.17788425,2.018820876543863,3905.927288442606,5258.738745592632,130313.77195318947,49895726.6309769,0.005984930802878768,1.7276571797846115e-06,6.860277364874218e-13,99215.93313779781,8750.36186190274,11546.956612054391,30782.077420374517,1.1529258738358444e-13,6.10001780843492e-14,18750.00000001004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11720.637072328285,105903.09040320045,0.030700271260380593,0.0,0.0,0.0,0.0,0.0,0.0,5.603254749118719e-06,0.0,0.10533053381599622,286.61501600228524,0.0,274.99176749279945,32.45609360923405,0.0,0.0,0.0,18750000.00000992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
