miliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
3200,11068273.559340702,1234.6082179281939,154.81855850830667,64.69431519271781,12017.510392691063,0.7834693112388412,26.982439665373466,102.08817006594788
3300,11067564.423104813,1259.453693064836,155.28149070093372,64.6308478209793,11987.219072057112,0.7736260245478112,28.971356523747666,107.89769789996016
3400,11067336.318869697,1342.1214188591928,170.75755235314614,67.28301372169823,13050.505018486348,0.7590233758238373,31.708962401206854,114.50716962038614
3500,11066755.767239492,1381.1607884935543,180.78341731684634,69.20675659425257,13858.205782179917,0.7494399440218509,33.67962989818331,121.78116450661699
3600,11065715.448018596,1488.274873038279,186.61760328406285,70.35250597403238,14350.715419551496,0.7353434593875855,34.96490595431355,133.49447892836417
3700,11065210.034161352,1528.7414386548396,195.5370659252788,71.6049089640837,15243.313968334198,0.7297631864695212,36.53931457235231,139.97553944176119
3800,11064076.88787627,1583.1607013742093,204.6751330926201,74.1030662045645,16047.20301419854,0.7249167122173731,39.685109803729055,147.76232162969916
3900,11063149.543500183,1690.1046583284367,212.94187716313968,75.3825721286984,16709.979955395138,0.7086807633023949,40.756047954802675,155.38320838694256
4000,11062077.215626586,1723.583636073785,224.53676403455086,77.68340656908342,17324.59492922689,0.6981987346937991,43.80175210742107,164.64984909648106
4100,11061799.230739914,1806.9321162916924,240.55599713355605,80.29874666019056,17828.557920672265,0.6955925815157361,47.540720219135615,171.75392052902544
4200,11060121.964321855,1898.5803932194872,247.2984644373085,82.31887223014652,19019.16943122168,0.6808007262526351,49.17970967031357,182.53224363138992
4300,11059549.402837783,2035.6687275003194,265.64546330577474,85.27074971599734,19661.873436907645,0.6732675636649866,51.99712849289327,195.76961039471757
4400,11058361.673513548,2080.481857729582,271.66963484620544,88.24371067588659,21168.51701308907,0.6757957840831839,54.72968456827869,206.85221432529156
4500,11057059.194854176,2159.7152693928897,292.17035989333107,89.96553990725214,21760.33728901954,0.6548361012771612,57.62990217083431,214.4002392594289
4600,11056277.250886805,2282.3867876406007,302.5796144540795,93.62069624868853,23123.669098434162,0.644795744937949,60.35437385428478,230.65083638725642
4700,11054590.228937695,2373.0113628561803,314.19241466486994,97.1260333650762,24002.4379957402,0.6459325923246235,63.99777582393567,240.6828874166389
4800,11053353.988629466,2547.9280675799346,333.1584517010779,100.42292247047097,24917.834288913808,0.6444071975592068,68.09060860772121,249.45590659045249
4900,11052362.434269713,2626.670074678345,350.14009518260775,103.43100488114752,26599.979430379568,0.626686855886311,71.21355741320436,267.8618587647722
5000,11050545.464746177,2779.4880279644567,363.3130750083161,106.54832873341384,27582.4152563269,0.6193639601066839,76.38628363347819,280.64827853879416
