miliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
3400,11067394.679458367,1322.8468642419566,166.4701561900277,67.29723484225107,12759.541471574981,0.7548902287960425,29.75956428530557,117.42929903801507
3500,11066658.611428944,1425.035087248969,173.85192390884777,68.83364835829944,13616.1761987943,0.7421481684378002,31.835641887283384,124.82332893497166
3600,11065739.083250644,1475.8289526094654,181.78061987647297,70.89265600750326,14475.701392720022,0.73440366770523,35.56166076464279,127.95514686727584
3700,11064677.607766174,1520.231641640055,195.69228579669743,71.7381274388104,14719.43880826436,0.7304152982908455,37.568940268316815,138.03812706490967
3800,11064369.227197148,1590.5266583015057,208.50382362427524,73.3354721638574,16069.963874345254,0.7190681363067947,39.7493816356112,148.7256176885637
3900,11062835.24615999,1696.5022504450376,211.82210776412495,76.19500943320094,16468.53057310237,0.7059437403257492,41.68219433031783,158.89181282702856
4000,11062698.92722486,1747.2701391074868,228.1861870699206,78.48673791327096,17198.553525355765,0.6962391641478679,42.88273677370749,166.13419546588915
4100,11061465.805523396,1792.3042737367628,234.41833688116472,79.72761866964957,18082.68847957423,0.7015397756454619,46.51531478896438,174.8814215052681
4200,11060705.158173885,1922.8369267665028,253.74213808695694,83.38698853318736,18713.02838583906,0.6938739223862033,49.35383131467681,184.94671363546635
4300,11059815.103501666,1996.7515974317776,265.22472263946787,85.24368724857442,19727.815834697532,0.674569484944327,51.612235437238596,191.88516166350868
4400,11057972.307565782,2094.76886532839,279.6102055158991,88.65805208682849,20535.802639585687,0.6707576186504374,54.81678769814141,208.0778921245526
4500,11057296.039938642,2177.970804710202,292.4845234071043,90.11391468159195,22046.503472990044,0.6681106037166312,58.799417634391524,214.46394286951593
4600,11055708.531271234,2281.494246328782,301.01109011241437,93.82430335433543,22722.879086585875,0.6489510895911653,62.33222204424315,228.334934892668
4700,11054496.914966296,2429.4906183908392,321.6658069115544,96.47715954759828,23813.565305490956,0.6406604065991364,63.65055848305675,243.3235377694132
4800,11053723.21349567,2484.7049391495616,336.82870122883935,99.38564336151325,24977.261150737395,0.6334000137095814,68.65625315179076,250.72733426843126
4900,11052219.92773892,2653.254251282416,346.2139697365719,103.4675886541304,26149.090537217413,0.6209706600600723,72.11902072194442,266.0247360634835
5000,11050963.146759043,2740.9466344753146,370.97075060739274,106.4083986622176,27771.595760311975,0.6202166404049598,75.59052747933626,282.834622478687
