milliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
2900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2834140649449301e-05,0.0037062429763565453,9.628293822792619e-05,0.10030827293893915,9.994786785710343,0.0012780269588937043,89.99872146067936,0.001406886242299362,169.9385070725854,0.007119155027903923,1399.7953330490377,523.65712845827,7074.328367867206,0.002512643824385469,0.6742805547379973,0.0,0.0,2.2500269541043344e-07,29.99999311527995,3399.834984173772,2.494542155621116,0.004277415541286634,4.615343913257678e-05,59.99987694147707
3000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.284088411870634e-05,0.003705339298472565,9.628262486481722e-05,0.1003113222982351,9.994783846954514,0.0012717082794323992,89.99872660774126,0.0014033900803345513,169.93854947646832,0.007109550844156682,1399.7945936958681,527.7710740574826,7072.99536294104,0.002513386200291775,0.6741176933276823,0.0,0.0,2.2450682475331318e-07,29.999993076291528,3399.8337850838557,2.494508498551983,0.004310314203842459,4.608618368202939e-05,59.99987617471928
3100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2812259162895927e-05,0.003696374273927853,9.60280468308051e-05,0.1003133253002537,9.994783027803622,0.0012868176209684945,89.99871653136962,0.0014038999378915235,169.938180271121,0.007105235947883358,1399.7923614799818,528.1976219419187,7068.219045701525,0.0025071775411697654,0.6739531577182716,0.0,0.0,2.2457807708144754e-07,29.999993021912235,3399.8341960804614,2.4945058674850116,0.004309856329744274,4.6178586276973045e-05,59.999876792183414
3200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2788160426857859e-05,0.003691056348764866,9.60994615056313e-05,0.10031440758714798,9.994782111910638,0.00128407043167188,89.99871994448915,0.0014015810037257556,169.9380617001594,0.007092340005593809,1399.7923316756674,529.238124535817,7067.097873013973,0.002505516992222929,0.6739211308498763,0.0,0.0,2.2452434508126089e-07,29.999993006946905,3399.833087671813,2.4944958288137733,0.004316362876204093,4.616750912914227e-05,59.99987538103202
3300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2788977231877205e-05,0.003685199656495963,9.599214594554304e-05,0.10031410019458023,9.994782939245638,0.0012853012316283213,89.9987147495988,0.0014005992432650528,169.93770791595531,0.007087047408416504,1399.7920163833062,534.6754117296157,7067.313687406633,0.0025017034816203175,0.673913889931013,0.0,0.0,2.2396079423669425e-07,29.999992969490098,3399.8326820038133,2.4944912555487093,0.004323277007258452,4.614208573452813e-05,59.9998760154335
3400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.276356112566232e-05,0.003689595739136825,9.58475544444456e-05,0.10031437669400597,9.994780969652725,0.001293372789372273,89.99870332708856,0.0013980349700220154,169.9378746058137,0.007090488281925219,1399.7922803488227,533.3219797318649,7063.706267951244,0.0025020870671476083,0.6736483967756371,0.0,0.0,2.237758315143079e-07,29.9999929734856,3399.832452714059,2.4944767316454204,0.004320258095186687,4.6104408852818745e-05,59.999874706991406
3500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2759269805261867e-05,0.0036866203648141084,9.559783001951984e-05,0.10031946643356796,9.994777941771806,0.0012908955399333541,89.99870939319572,0.0013982684649250139,169.93735135323524,0.0070780738063647335,1399.7900733022377,537.770910459238,7064.760143491519,0.002500054633911504,0.6737386906933945,0.0,0.0,2.239713149979256e-07,29.999992940127996,3399.8313656699333,2.4944499746890934,0.004355471782622984,4.621293761334672e-05,59.99987483743614
3600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2765690690613885e-05,0.003679725987250738,9.575904634304254e-05,0.10032069254280845,9.99477510742369,0.0012955394119575445,89.99870313216384,0.0013970756722546942,169.93753183837836,0.007079239874534169,1399.7902026829026,537.554492596284,7063.258777492584,0.0024989763573340052,0.6735594153431658,0.0,0.0,2.238668956697702e-07,29.999992889357774,3399.830132746832,2.494414965098282,0.004365398330261313,4.61809080525273e-05,59.99987399873618
3700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2754338189324395e-05,0.0036766818722929685,9.555587430371249e-05,0.10032059093183161,9.994775229222494,0.0013082790092087315,89.99869526739538,0.0013972871383356078,169.93691624691763,0.00706836774689845,1399.7893269331744,537.1404562576746,7058.543428591819,0.002494493503834623,0.6734431423538967,0.0,0.0,2.236078811941126e-07,29.999992906313594,3399.8304078129163,2.494416096663245,0.004353928749944885,4.6176774705248845e-05,59.999874057131585
3800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2748334654446142e-05,0.0036695518475300063,9.536782331935385e-05,0.10032041270115,9.99477152063911,0.0013081390347666204,89.99869603516981,0.00139483560589302,169.9372969426698,0.007058558260082071,1399.7897567454092,542.18789550436,7059.86898976481,0.0024917148947050005,0.6733349546090532,0.0,0.0,2.235780615881471e-07,29.999992886792842,3399.830247640687,2.4944205322436295,0.004370483465699525,4.6150479851074535e-05,59.999873187602454
3900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2726130121046223e-05,0.0036748300036621674,9.536713947132088e-05,0.10032538668777642,9.994772268652728,0.0013174038838455737,89.99868501783928,0.0013936859655896852,169.93655107688696,0.007062322620965176,1399.7878526342822,541.8699417028029,7057.816800336098,0.002494475281113521,0.6734091643984266,0.0,0.0,2.2296043937274035e-07,29.999992876418975,3399.8290945619706,2.4944048461198096,0.004376365010918979,4.616459457714428e-05,59.99987277725572
4000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2700996931886202e-05,0.0036680227607099837,9.530075846073264e-05,0.10032472721629385,9.99477049571928,0.0013167400559728557,89.99868926741004,0.0013925413371149427,169.93682438398935,0.0070514205315133065,1399.787910215522,545.0316889075654,7056.954273635108,0.0024858332028344816,0.6733222967944255,0.0,0.0,2.2278782636798566e-07,29.99999281235892,3399.82925705705,2.494399259096164,0.004395315829622633,4.627058161012704e-05,59.99987202621788
4100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2683714834209079e-05,0.003664633639679728,9.51403453468747e-05,0.10032614276984887,9.99477057626404,0.0013155728364700743,89.99868333859733,0.001393309929969534,169.9366381583213,0.0070451853105683694,1399.7859522839833,547.8470278365579,7052.224980060569,0.0024837995575058666,0.6731930766565395,0.0,0.0,2.226136039003319e-07,29.99999277101396,3399.8274902636185,2.494365726939047,0.0043874013021432115,4.6267990480658046e-05,59.99987235732178
4200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2697212283406821e-05,0.0036594897274857697,9.510771222078987e-05,0.10032760254153357,9.994769504933927,0.0013181574586696146,89.99867522649006,0.0013917750252660393,169.93645459259417,0.00703428223899514,1399.7868097100359,546.27935943431,7054.399708426767,0.002487219534407045,0.6729417755793321,0.0,0.0,2.2263177129169006e-07,29.99999277044337,3399.826694459346,2.4943630238250023,0.004398932054844982,4.6212967996813386e-05,59.99987210717097
4300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2668064588620462e-05,0.0036551462460657894,9.488362091198111e-05,0.10032809641519605,9.994767311703862,0.0013286475756838642,89.99867377695266,0.001389627524567384,169.93588843503943,0.007030652670028747,1399.7857127761763,548.2898706645567,7050.745265798839,0.0024799493705491556,0.6729541583895101,0.0,0.0,2.2228433056821518e-07,29.999992725096334,3399.8268093705333,2.4943340765105977,0.004409760641371433,4.6243146359553055e-05,59.999870774641956
4400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2649333921680643e-05,0.0036563448765120797,9.490458328204082e-05,0.10032971350057514,9.994765413076312,0.0013251238760635775,89.99866549237544,0.0013886971996531316,169.93593279078806,0.007035314678996531,1399.7852428722927,552.6546248896105,7045.941215325675,0.0024810519120526337,0.6728386395558722,0.0,0.0,2.2229745233815294e-07,29.99999275228236,3399.8268841538656,2.494347474106009,0.004434439545671827,4.6210916248626815e-05,59.9998713544178
4500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.263249305976206e-05,0.003643382435204838,9.495697917986374e-05,0.10033354220170727,9.994761977308528,0.0013384633378366515,89.99866684238158,0.001386058301876724,169.93586627548768,0.0070324663490228785,1399.784775312579,553.7321471758808,7045.048322167317,0.002477162991219783,0.6727508143345484,0.0,0.0,2.2189086328440017e-07,29.99999271987924,3399.824997975319,2.4943239493814002,0.004436986035771752,4.6287765811053344e-05,59.99987085634272
4600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2631444049776822e-05,0.0036400835863248395,9.466216023432278e-05,0.10033314189920335,9.994763320437288,0.0013367764348787743,89.9986568261745,0.0013866546351255238,169.93537106038198,0.0070159744571239285,1399.7832073678856,557.11330041169,7047.049912940254,0.0024738493050827344,0.6727375756201706,0.0,0.0,2.2174458788301431e-07,29.99999266089114,3399.8255741940957,2.494282718162973,0.0044401576603658515,4.632578843527607e-05,59.9998706934289
4700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2615436676136308e-05,0.003642032580326982,9.464241551477994e-05,0.10033409375816843,9.994757610552874,0.0013439984570712972,89.99866148945304,0.001386410972836637,169.9352378460481,0.007013077252026625,1399.7832324447186,558.9242976361505,7041.2740774012,0.002472387397759346,0.6726206061114904,0.0,0.0,2.216079863753114e-07,29.9999926659125,3399.825292772059,2.49430655057756,0.004463828362500922,4.623359716370059e-05,59.999870088605995
4800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2610518904584572e-05,0.0036405857893599958,9.444753722489697e-05,0.10033501692505245,9.994756414103826,0.0013443209768516646,89.99865764026892,0.001384354719799502,169.93514445459965,0.006999714573423917,1399.7812060897586,559.0342954036626,7040.520010674562,0.0024727872191716307,0.6725294908893759,0.0,0.0,2.2132110860918395e-07,29.999992624450154,3399.824303225447,2.4942986173525377,0.004463457650089951,4.633886046126559e-05,59.99986918631355
4900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2585100205291512e-05,0.003636858244604553,9.453883680274752e-05,0.10033671510868065,9.994757034707085,0.0013521716786979857,89.99865060438138,0.001383946324447359,169.93494651625096,0.00700495353129528,1399.7812828959682,562.3740311845063,7040.605074358621,0.002471434432808491,0.6724770863434535,0.0,0.0,2.2148316803626328e-07,29.999992628865822,3399.8231464988316,2.4942779074571497,0.004471465713579991,4.632316867782621e-05,59.999868644599395
5000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.257733478326554e-05,0.003630507229254276,9.43769072508792e-05,0.1003393245001858,9.99475472917597,0.0013537580949103474,89.99864868577588,0.0013819903672463224,169.93476114071038,0.007004227820001357,1399.7808745363727,559.3543431765161,7039.828362870914,0.002466503526040313,0.6723553696793649,0.0,0.0,2.2106258505344688e-07,29.999992611142552,3399.822604067843,2.494248397073255,0.0044677467389756505,4.6273913302873496e-05,59.99986904777653
