milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
1000,7850.87918736799,27302.030969482137,91268.25295757822,118108.46060172873,17593.93362010523,17232.6518799231,579312.9230368027,17131.314152219507,783.0806028155946,1645.796187016546,118614.37787282436,2922.869271374527,596372.9883372346,120000.0,102351.21295362008,1880.903062239423,582404.131353522,120000.0,120000.0,120001.117620368,-1.4647945549368764
1100,7847.510278695661,42718.14759417431,77673.41727580168,118127.71462281638,15651.370569508901,19710.573921095118,570956.4947501711,28479.447622152766,782.6642296747791,297.4039557625977,119246.26614097597,3744.493371891801,596872.5592461941,120000.0,104190.30535089539,1872.4555402516537,579090.509692637,120000.0,120000.0,119971.70311917306,46.32648811216977
1200,7802.606679908963,57284.87665614004,63326.175576693655,118332.20607528901,13394.492932481882,22588.674247746636,569824.4807584918,34082.480890073195,782.340724121071,239.47153339174747,118747.62199930582,4011.5418109132943,595826.2686231737,120000.0,107326.53370483205,1568.9064559444962,577572.2014380348,120000.0,120000.0,119963.82669912615,20.116288024797157
1300,7791.686214018054,65697.56698415021,49424.31485439811,118638.11202982039,10472.924832287583,24416.47562457892,562434.4759160127,44245.23507368824,779.7367040504021,-1329.202427035467,119342.18128370571,4198.843382178068,595723.1922441315,120000.0,110145.18975535555,1278.6808772775867,576023.1981913324,120000.0,120000.0,119930.35063299321,70.35442977946111
1400,7760.240916189401,84331.2187809507,38391.81653394066,119077.95991799636,7872.271753936168,25498.18001795639,551389.6880363431,45976.969832998206,776.6486005388515,435.87146014529173,120970.62239674981,4577.927583071312,595481.558743861,120000.0,112563.09222370498,1028.4779058142,575049.6057211629,120000.0,120000.0,119917.71916482059,75.36360178001102
1500,7753.344492873032,89264.31004757925,25677.989141506845,119334.50672396085,5381.311483472255,25356.30117548979,544447.688469357,56316.000685729035,774.4890767115453,-1165.1049488281064,121068.7528336119,5170.510807497756,594860.5471093204,120000.0,113675.03938020662,646.0550090248671,575717.3245294696,120000.0,120000.0,119925.34239651519,75.96258490601173
1600,7758.36386590108,95641.47837048472,24714.879272195096,119643.94402432471,3796.4024605215104,24622.73769980018,535385.9050595041,64186.83667125672,773.4156939366584,517.7243702098218,121178.87350651145,5159.734170659511,595039.951847133,120000.0,115479.71461350047,445.52017419147194,575645.3762444995,120000.0,120000.0,119904.38456651736,64.08954051780684
1700,7731.063741482029,99133.28854997159,17817.008036350457,119781.84529504093,3563.029566387083,22924.013304095406,535724.5124058775,69628.49349761188,773.7105010114216,-298.7761489503609,119130.6064565631,5364.286533804573,594367.5689032009,120000.0,117089.278455709,296.47560729755236,576464.8664623484,120000.0,120000.0,119908.50541084688,71.59271116046787
1800,7706.983775994131,104999.88621747204,10987.4478216658,119799.69596194805,2933.6281335688836,22363.112693682702,525116.7134151105,77010.93624633866,771.1384769952875,-1463.3273265601365,119034.0152965543,5731.093721807487,594454.9063378144,120000.0,116972.13750643714,189.17867129690768,577007.63500188,120000.0,120000.0,119869.91172499767,150.29189889331053
1900,7706.51974389046,106446.52811351047,13281.997658707938,119869.90572263548,2033.9402131460206,21672.942115697035,523025.55526372395,75370.36639918687,770.9438026720866,-111.88173173470926,120348.95546192073,5919.7192032340645,593880.6583151311,120000.0,117229.36295147604,88.03690252823257,579106.080830818,120000.0,120000.0,119874.36519185817,116.02013034774264
2000,7683.204086142542,110926.97039611558,12330.217355008654,119957.91287572029,2418.9325089924787,20201.896672408686,514602.3950101307,85049.77277433878,769.4517884874364,-1659.704697598702,120153.13154213007,6411.229864083824,593981.0138017951,120000.0,117644.66048450176,81.88743352421189,579566.9075732278,120000.0,120000.0,119798.82889008097,155.1309519200641
2100,7662.476631305557,110493.9918359972,10115.441815709219,119917.24918118367,1568.010045946233,19088.275170495417,513318.939629631,88424.14373698963,766.1233554320505,18.887386273731757,121099.29906807674,6706.755623754563,593483.9432082812,120000.0,118841.85879138528,53.93978007397057,580078.4168841026,120000.0,120000.0,119812.11362807592,166.90960737939753
2200,7671.425833178917,115060.70698336505,11295.512684725236,119923.60796902872,1049.6959501727533,18426.941055995565,511026.20245582145,94077.27545996502,767.4628794752175,-21.384142147596172,119368.01297129609,7195.7851609492445,593040.6173711948,120000.0,118507.76742490809,47.28756972056564,581718.9279574499,120000.0,120000.0,119791.72069681874,252.19258734785672
2300,7655.726240306161,114917.89934837073,4998.9639210280275,119992.81445774547,1318.4510523994009,17606.797127108413,504997.00818156893,91984.3279443916,762.8977055240697,628.8873468866293,118602.80070726352,7438.600889423022,592725.0743206764,120000.0,118047.06035015263,35.437374783042,582046.3250348195,120000.0,120000.0,119736.80207394593,261.7474658013857
2400,7606.357854801037,112239.39884068923,3633.620532757366,119960.17876427517,1134.4242653563497,16216.774032180729,502993.39461485954,100499.66284124514,763.2960026166774,152.48933264660715,118475.13350311083,7501.067908313055,591808.9338694096,120000.0,119050.02977445337,81.81342981861437,584123.5920572241,120000.0,120000.0,119750.05148184593,280.1773893009818
2500,7623.318596185408,115914.67454692147,4234.454017950236,119991.12764962543,1627.9651746307316,15318.4058943102,497995.2109369374,102459.43784020329,763.0910069202587,23.225366051546814,120767.87209796364,8403.120462180745,591928.3081288672,120000.0,118483.35484410047,60.39623340502171,585244.608604817,120000.0,120000.0,119661.74382679696,270.01187048933537
2600,7604.757945328987,112366.22142090545,7433.282952691799,119927.58983261405,655.3713159600898,14019.449445519633,496143.004909161,103827.67177639999,758.9667954715169,205.9033727043152,121508.71023718004,8752.80548205215,591499.7430898835,120000.0,119460.03341817891,93.40344007962449,585175.4741801291,120000.0,120000.0,119642.56303561584,302.74893668127
2700,7566.178500639497,113678.90537544062,4045.8692335435144,119910.95768614701,1466.6587219556145,13196.588289083551,497217.8434979606,106161.92682111214,756.4357010793117,-176.14935959252148,119774.36222767229,8890.038504388885,591567.5188250556,120000.0,119457.71743841963,-7.509079133159688,585770.9858892177,120000.0,120000.0,119606.81936813792,396.27382182140803
2800,7574.09329246027,112751.17500175515,3821.212942890774,119932.99948929307,909.3400683671231,13662.864777955994,496130.22278601746,104195.96920711447,757.5471708521555,-848.4678508362937,120958.09658951446,9075.843858490429,591367.2876626508,120000.0,119229.17052138408,-24.602744832673054,587182.5951880343,120000.0,120000.0,119631.75937482862,385.00452249789765
2900,7533.968283519768,116184.64915341616,7297.8057377023415,120026.76263247248,1298.7986877177736,11698.219859649129,497851.06138421275,107353.50639784239,756.8555779091131,-914.5774283573523,119977.40237540969,9504.070326514686,590339.0273395653,120000.0,118545.4565943491,-17.28637074163828,587744.4059447752,120000.0,120000.0,119584.0374156122,389.05760625913047
3000,7542.293505211842,116666.09649642376,6608.997180525825,119944.39932257183,1098.6333944362232,11440.085474714448,491248.35623361066,109556.25005847545,755.67348532012,1459.640341668114,119864.99382246788,10076.279129009752,590232.6645324404,120000.0,119663.73845025782,34.83209782832988,588194.4681670135,120000.0,120000.0,119554.4136645452,472.0987049722348
3100,7510.788884855732,114193.13700217158,1278.3309094973533,120016.09360910411,448.62775500016085,11457.021427206038,492498.85556314286,107351.87620032333,752.830370028383,-1542.2595771251627,120989.96732301598,10430.39579122905,589745.3933209637,120000.0,119435.500367719,-5.958607192223344,588846.7142031667,120000.0,120000.0,119530.21120447316,512.2977631180016
3200,7503.780130373341,113684.55255831384,1152.324937831478,119955.61455748939,830.5717208625,10254.680222079498,497254.08772460336,105819.83255808592,749.0314624185637,1019.3582717601371,119782.22976268762,10604.23468370375,589891.8131132188,120000.0,119241.53369656655,-27.631963962434366,590281.8492320064,120000.0,120000.0,119502.15126491888,545.0584388838596
3300,7490.867772121108,115870.61527092855,5351.3854922565315,119939.31567121409,5.835800387642621,9069.273056619493,495747.2973129908,109936.67361566429,749.5306634859757,1505.735046833584,118705.88787428105,10862.446854456493,588965.5704779921,120000.0,118832.0596773387,-16.604671248157956,589988.8077081654,120000.0,120000.0,119466.15089669806,514.4195711603548
3400,7481.6406763994355,118351.20875636037,4627.789485159936,119915.4917196302,941.7399897180221,8890.814918343134,495814.7529737725,107554.41094490692,746.3249952412461,710.7605174667303,119693.44915826844,10646.993463523655,589031.4246735941,120000.0,119292.27148161271,2.0750311784389126,590622.9415258697,120000.0,120000.0,119450.55350965749,554.9562000465766
3500,7459.78047527916,120472.73500165393,508.2205720936945,120038.71907959947,382.6800829740563,8482.279239651378,491503.7535660573,102848.77137915883,744.0323213728404,715.9378187756419,121285.80168227057,11297.322318231003,589000.5960341968,120000.0,118794.25796159836,5.051079005775954,590709.2879099668,120000.0,120000.0,119371.95287964931,628.8128807375709
3600,7466.687754264502,118873.15996372615,2674.3032531418876,119993.47558944834,1089.4429137787356,8524.092262369755,496854.872001116,104022.91370918536,746.0190645405718,53.87692188561494,121390.30738591554,11190.876994619684,588106.6327454633,120000.0,119639.67124529759,-9.185898796675406,591265.8370705805,120000.0,120000.0,119341.06126940405,620.7244008883608
3700,7437.426205398499,117455.33067095475,55.476900470622695,119977.54452136482,-37.59938653281142,7640.701719754447,498217.0948863388,104040.26302242909,744.377224371898,1474.3991377335728,120554.59068646086,12054.216081686265,588125.7386690555,120000.0,118844.46229310863,70.82260053134156,592523.5919052378,120000.0,120000.0,119335.21709930194,660.7089657824166
3800,7429.942282642623,115597.44083437268,5651.496678142399,119933.08482401045,1009.0926128295175,6502.18510076715,495273.883442612,101238.12090017248,740.3452315634997,264.63779989741465,118705.70053397055,11905.316646641604,588051.6150366138,120000.0,119190.78665675841,50.94750255663506,593103.3929380174,120000.0,120000.0,119334.59252057069,691.1664205835393
3900,7415.683171199154,119842.64076135935,4342.957256562037,120041.8580937376,844.3961302414784,7263.549546290423,496423.5297522547,101463.30269940895,742.0535478449838,-920.5195585038309,120703.78102823521,12780.36979818926,587312.9531351756,120000.0,120178.80867496117,37.60140078126858,592884.2280307459,120000.0,120000.0,119275.9328304166,699.6954787137485
4000,7388.565381180847,115785.93050761988,-379.8767959175175,119958.64393491995,967.6280225658095,6992.300343092504,494796.3699837738,100012.84302202243,736.7826510476821,1481.1505291511419,120954.86766366726,12958.711795592355,587629.9305280008,120000.0,119399.550244671,54.15353171968948,593419.4749630898,120000.0,120000.0,119238.86998265004,767.8793564286293
4100,7391.3722779750315,115690.35107579235,3745.7053108252385,120042.69073454094,-1.2090988746687685,6194.006204476638,494525.89294665895,101214.89564393263,738.1837336885388,946.7396911427004,121461.83362627795,13111.458360639173,586601.3860122296,120000.0,120021.13445888879,56.91103280873107,594495.5225244206,120000.0,120000.0,119205.53389627731,751.9507060226349
4200,7348.55768793429,120566.43233141009,1864.5437134041574,119994.8822337625,-122.48030816028131,5504.099728523763,498699.8538945881,99126.05211159708,737.7083368338267,-587.6290734587425,120994.84007856034,13371.65525000471,586099.7016099553,120000.0,119587.32397406905,24.971409190740236,594227.6677023509,120000.0,120000.0,119158.02780104072,838.3462403673473
4300,7325.784492063342,116103.16666862246,772.0789038956896,120005.40042873983,840.3267626369094,6072.456576782845,499679.2537798253,97853.37193622088,732.2482109193326,-601.1508381329319,120344.7057807858,13314.033349913434,585947.9531266127,120000.0,119815.56145416561,45.08626321630538,594395.1846672472,120000.0,120000.0,119167.92181576703,870.7402995060582
4400,7319.672459921276,115023.2111578443,-1080.2830400967384,119969.19988064462,310.8091889420272,5534.149032751461,503900.5265768209,100411.82680509907,730.5443980167059,1430.3060680471897,119234.37514097826,14445.510317096616,585841.7272555943,120000.0,119236.3801149493,-30.087047596896234,594663.5621647588,120000.0,120000.0,119136.32561983321,882.0291270693821
4500,7322.291838534157,117826.91897060997,267.58869738828366,119984.51130875526,826.2645160164142,4225.824918426197,504003.0751177929,98230.69649837542,732.4842438186901,39.56577225636667,121149.15978106797,14006.675773743338,585317.6428053539,120000.0,120023.43919944124,-1.885395097430834,595237.5866663828,120000.0,120000.0,119094.21963509914,913.5531052090702
4600,7303.131414935302,119477.91094658744,2907.081584545212,119961.4615252266,-161.53129200109515,3814.416072081163,502839.3715568022,95034.7485769185,731.0416815917666,-656.5774446991694,121645.11226583086,14342.050698786305,585351.5316069364,120000.0,119504.39009768571,22.73266539417522,594797.7311952467,120000.0,120000.0,119099.69857816113,958.3978643569984
4700,7295.64272639199,115933.4223798598,304.75408033468057,119931.88426645263,665.1704949396199,4705.695104311929,507158.7667797279,93349.5392127405,726.8159738466835,-913.3686437245042,118828.99316741792,15361.53901778658,584926.9343663747,120000.0,119710.46951810412,51.241130950465966,595870.830386222,120000.0,120000.0,119062.71963721506,953.5970274890664
4800,7285.89953250781,116652.64757209014,3924.8835020826127,119929.94508418419,110.92705870690207,4555.459535601818,509732.224580212,96708.5881533033,726.1253619527525,-52.04061145608402,121539.45507352952,15520.943058935762,584775.2022910352,120000.0,120132.29605948462,-31.923121861925175,596066.5220778476,120000.0,120000.0,119003.03291197053,963.4723419322756
4900,7240.455426198392,120090.0115503296,5014.928973836412,120039.65229935701,405.79223526308334,3083.007279436781,508907.192168959,89259.40791334203,723.8794870594812,-1345.6429023366154,119344.7162715727,15928.8960465079,584760.6483687862,120000.0,119045.09150376008,4.48446186640348,596994.3233265893,120000.0,120000.0,119019.59484678452,1034.9002106393814
5000,7258.453159335485,120276.3739291749,-1252.9311200094103,120019.53407088394,216.17031066875606,3398.853650580513,506992.6837656888,87895.85741322688,722.3497231976738,-1197.2678300712691,120294.51991270577,15893.13031968251,584082.5347902339,120000.0,119288.92004342207,5.518817896500265,596900.6198062984,120000.0,120000.0,118977.33433654343,1046.6841060846252
