miliseconds,Py,Py1,Dw,Rw,Qw1,Qw2,Zn_2
1700,0.1148488702300372,21.73091249686639,0.12540837506520744,49.4893321245078,0.5105052067793325,3.3460838258177485,1.2950802603821578
1800,0.22303727139982196,21.592667460330958,0.14870672740355878,49.49004470262717,0.5084286536630865,3.3631746203090267,1.295388659741848
1900,0.009688374002026913,21.48984488668077,0.15446345126558605,49.49507489414922,0.5106895889882889,3.3278175886843036,1.3203855273781844
2000,-0.15678182807665136,21.777047003785444,0.13962156787898106,49.49433974466632,0.5035805564776661,3.3743876763925473,1.3490027219938463
2100,-0.1543910413377555,21.552991582122836,0.11587178458515897,49.49164567040093,0.5014373941022907,3.3692661963839963,1.3762058406250972
2200,-0.07222320948910024,21.65993593608742,0.132064502092472,49.49448386387521,0.5062555710244955,3.3714086898848037,1.3885384483632377
2300,-0.12835694530291136,21.778105419920035,0.16034908343728876,49.49450141547684,0.5002391914364173,3.384818787343519,1.3953160734515826
2400,0.004579743734666998,21.47161484802592,0.13507400833859504,49.50079885998525,0.5027162080282863,3.3510978690877717,1.4187799910715155
2500,-0.08178717990795237,21.629907710964932,0.15127799586991603,49.50211334384157,0.4971144569195369,3.3837368196514457,1.4428427352360094
2600,0.235686937942945,21.60222240636291,0.13152918656278675,49.502271897833374,0.4973363694491866,3.3413634263186744,1.4646017090480161
2700,0.07902902232217754,21.451323974077013,0.15467754512420417,49.49924738908217,0.5001665096122327,3.360310947119148,1.469812558478033
2800,-0.01790970882642265,21.630008547609034,0.15886185846275097,49.503117855986794,0.4939422643400231,3.387233392514766,1.497029168128458
2900,-0.05354652552442531,21.73348104810303,0.13890688475696092,49.50640428248164,0.49564748420629773,3.3875541459821195,1.5308728529128792
3000,0.24363291581623103,21.649401642731945,0.11823720645255485,49.50815792887523,0.49477991594328896,3.3451704506811164,1.5467123871385693
3100,0.2525889102112625,21.621535607646827,0.13220419347873905,49.50945844922586,0.4922582784837981,3.3405905032949965,1.553149075706327
3200,0.2255048137655476,21.676941231348625,0.1319686593683059,49.50905587608947,0.49393084243380636,3.356557278419294,1.5685947207888762
3300,-0.05041844433645301,21.479649042353376,0.15468932135156035,49.51093672849598,0.49369132568788987,3.346360278019632,1.6019973227312625
3400,-0.05754341683299685,21.620566863275002,0.13321556016199088,49.51124819082589,0.4935078876419829,3.364351644974054,1.6045264267799386
3500,-0.16914465748542037,21.41130131100791,0.13874688737840132,49.512161023313475,0.49012420406970175,3.389022649141616,1.6198825482271906
3600,-0.07209428672913332,21.5893707207994,0.13029709559232475,49.5113484647557,0.49184458073685605,3.3636354126308015,1.64673094465841
3700,-0.11469393264104819,21.666631206052088,0.14790005115233082,49.50939136691273,0.49059841652008956,3.346881934862723,1.662499792122377
3800,0.23295011823603295,21.732883276926774,0.12532533902419438,49.51305534457947,0.486000925383685,3.365066552786615,1.6849899965371231
3900,0.04224928885241246,21.63270977038525,0.11392355425236583,49.51108071568281,0.49085391290553526,3.3909221768154567,1.6989736331709173
4000,0.08664498700895665,21.718060060261386,0.15442493672676125,49.512969292608645,0.4847450271113644,3.380040747322013,1.7184115209054613
4100,0.08968520267151901,21.760779437276135,0.11650190553047726,49.51022958936083,0.4855663548481981,3.390729769326396,1.736959683526929
4200,-0.08997373200005043,21.514726219688924,0.16588496910237904,49.51728080002024,0.4886330157599521,3.380644965347965,1.7567748961518805
4300,-0.15585891750125358,21.49449212121825,0.17183031103736057,49.516571295397235,0.482751377141495,3.375077989251856,1.7775015870849988
4400,-0.12061194829771132,21.608253253345783,0.1716438362319021,49.51266923759884,0.4820898530123289,3.398426670048974,1.8079902406101118
4500,-0.006823632495708776,21.44047798092849,0.16685938130799563,49.51947627997763,0.4847573781355924,3.371053209860677,1.8342993490470954
4600,-0.12266815903743628,21.7670351589661,0.16487726106362918,49.52002610228115,0.48708904215381077,3.3563600533997557,1.8511312818316141
4700,0.13158950845800382,21.673502440818893,0.15729073049575756,49.51971922715442,0.4841710274751342,3.3518992103495693,1.8608732646355768
4800,-0.06326806217806552,21.632299492147432,0.14257974181748395,49.520640667622395,0.48144470647993654,3.389892899329747,1.8732257301712067
4900,-0.07881123992752473,21.46499253626276,0.14734580601161185,49.52111240167411,0.4837616339616746,3.3653383053476165,1.9144640090102485
5000,0.1486984533120295,21.402950659166805,0.1255014691278635,49.52061462716205,0.4783228291448251,3.351811594122023,1.9273022769343404
