milliseconds,A,AgB,gB,rB,B,AB
2300,249.57072241324067,0.3066007665996923,0.7357018718649425,1.5853425997811308,0.016707278192611835,2.2954947964846615
2400,278.88017033537204,0.3022881591874101,0.7018122000911835,1.5914328388721624,0.019591826503632934,4.859785473538407
2500,268.4344201865626,0.311019535893091,0.6854824619255959,1.7698369774595741,0.019950648491477527,3.884757042639846
2600,292.9230464457217,0.33277760628065656,0.6566923242264477,1.9217449040622272,0.02152185108584557,4.850597582033095
2700,308.81203306325926,0.34499190636724897,0.619574774583244,1.9251210835525632,0.022199040434875587,4.725515803315461
2800,298.5560026699479,0.36102901425269707,0.639297935386486,2.3584989345328613,0.022210487724267952,5.049637377632944
2900,306.02576491797873,0.3826559828326603,0.6144740956904774,2.6023262501393885,0.025030759684764918,5.772734788519308
3000,313.8257769881798,0.39478193503138387,0.5884301253199394,2.5936849235061605,0.025537074322691904,6.972642795519335
3100,323.38542988546124,0.42857012395660365,0.5648750397443713,2.938327748517884,0.025968400991055428,8.677068150625692
3200,348.5617760584513,0.4336546919981725,0.5499381097656157,3.1635453505377336,0.02598303802800059,9.649395820390046
3300,340.10331305004263,0.4411047339766233,0.5249910454913218,3.4293745878725255,0.03009904784134607,11.053704996008697
3400,372.7010130786249,0.46977494066342074,0.5226723076706654,3.8025157400051515,0.031324120309293386,10.465016507263424
3500,367.27429252878323,0.4831030925965136,0.4952682083284023,3.6800616547272607,0.030479798124282902,11.585213764250847
3600,391.2725657857332,0.5105132455100688,0.5063064364722348,3.9204419827298387,0.031668558994238066,14.377890101734536
3700,392.0882523470445,0.5354556506959803,0.4597304558866254,4.182142466456828,0.03529067097541372,15.132484382112304
3800,405.7552751635485,0.5660734503400433,0.45867719102047677,4.751308912687866,0.034572280248131804,17.07122627270788
3900,414.49179681523793,0.554005640764627,0.43210858389714957,4.670821318849459,0.03698147065281569,18.67724250044096
4000,406.7293659445964,0.5810337459828535,0.4445826106279858,5.265944956275689,0.036788047235006976,18.44858988807944
4100,413.69823720227413,0.5775708610627697,0.3963700280403035,5.632720095250487,0.03791250217517749,21.312625297201276
4200,418.0902732152199,0.597525097003594,0.40255286709444116,5.510008981856752,0.03913646871180682,22.579849833613952
4300,435.75827639950495,0.6176710747704907,0.3871292875139924,6.022597425019713,0.04186273994646925,24.395819333634122
4400,435.51574971334105,0.6395749917772926,0.38174369819667237,6.312473778114954,0.04175744898016876,24.91349758337732
4500,458.759301183006,0.6683811163617369,0.3633337770355188,6.565226230462331,0.043205351967552826,27.338868443646398
4600,465.5842697090558,0.6626537576938899,0.3614147358388752,6.7998388123823394,0.043851681625957234,30.2600537043175
4700,452.7766214490455,0.6555945589268772,0.30762676773810316,7.254095666224614,0.04768138188424808,31.201169283655513
4800,460.71748149201676,0.6627841844318443,0.30940098373550873,7.467902539004398,0.04814574256691554,34.81911024921692
4900,474.183505541097,0.6954068198583174,0.2929448749119967,7.932681921901945,0.05061226446740697,36.059562439429186
5000,492.86873354928065,0.7201528769121944,0.2960543884961012,7.98470579091709,0.04949077743325448,39.386887147788244
