miliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,ECO2,Estarch,ETP,M1,M2
2600,0.7697424325397754,0.285102097585739,95.98396266146533,5.000000017186729,14.977908279381605,18.750000067357337,-0.009679287670246913,0.7823769289842999,2.4305657550453197,0.00014753783471119913,1.5139240406592986,1.9037124620754682
2700,0.8820265053291133,0.2434706558055676,95.18163022146935,5.000000017679336,15.66094973881113,18.7500000696998,0.01642692031368405,0.8171627159666478,1.8196756992679002,0.00016329831384856655,1.490005992695068,1.8466044320327915
2800,1.1176444518495234,0.2941402793105159,96.22526757941928,5.0000000186353,16.3758258310752,18.750000070970863,0.009538906968524486,0.8276434757959962,1.6597766375772385,0.0001642284679952158,1.5971601014973862,1.7669405563679128
2900,1.1992297522274238,0.2623598847438372,95.28272890461463,5.000000019344228,16.667829121136606,18.75000007357622,0.00029405939192671954,0.80742390298107,2.0917557354729333,0.00016845630660245066,1.6285721514819276,1.7054995282515888
3000,1.2220058998260945,0.2864280583841863,96.12412415927255,5.000000020551426,17.344494987759706,18.75000007839119,0.0011367807422325389,0.8191807912512928,2.3494498558696604,0.00017975891117924249,1.7073110404078522,1.6528822881941632
3100,1.2862194251548726,0.30179348117090926,96.17186891279829,5.000000020608793,17.628728705990138,18.750000078801644,0.016154672738261766,0.8134226912179143,2.681636990985743,0.000190858324883418,1.7704722249314229,1.5943520334113592
3200,1.1960810620808093,0.14437054906563318,97.23145966342446,5.0000000210940065,17.90479389389905,18.75000008284155,0.020052704675546942,0.8755557521817318,1.5502450356607391,0.00020968334390737773,1.8348715259409771,1.495838547436516
3300,1.243400531426585,0.27849350945726054,97.83402153726948,5.000000022109816,18.745627046008476,18.75000008385585,-0.002729407942181846,0.8854332909732694,0.9520565878201513,0.00026011271385140833,1.85382414174984,1.48364048790972
3400,1.0973232421788754,0.26694360410560936,97.10537969907203,5.0000000223633405,18.88860487840552,18.75000008796016,0.018042668613051323,0.8783729514640899,1.31863833425463,0.0002770065823798522,1.9142067694774798,1.4486510500028826
3500,1.0113595418994443,0.13263255637119598,97.07983105665352,5.0000000236582665,20.244638506125355,18.75000009092281,0.009785844382413336,0.8690682265063692,0.4334864906598145,0.000304571592797658,2.0093733921128374,1.3784739080760071
3600,1.0445749019192003,0.1911815818580043,98.07000829380048,5.000000024055855,20.77848408100466,18.750000090630888,0.01695380275704228,0.8643435032708534,1.843885530769847,0.0003448134939005305,2.0337465534359214,1.347365939282033
3700,1.0489897852689805,0.1970406894026175,98.02131891979018,5.000000024513364,20.992725802913522,18.750000095722395,0.012392208916502747,0.9012138974510443,0.9176288610456718,0.00036381186009728866,2.044867078086277,1.2819130646337613
3800,1.0049223444787245,0.1256639751602952,96.87600473228996,5.000000025102298,21.799180573802225,18.75000009495016,0.019185712259016476,0.9057221987750768,1.8091606504752278,0.0003974771204250113,2.1409766299453006,1.228958572740531
3900,0.899000251261883,0.21318971586412092,97.04105424348397,5.000000025798435,22.45196467828938,18.75000009925723,-0.002719352769050047,0.9262367650479841,0.453900073576036,0.00044875563471348897,2.1815717592823787,1.171174708869407
4000,0.8915353728694617,0.25788297871492416,97.41987826146969,5.000000026760441,23.30248091633037,18.750000101676193,0.019582604027559812,0.9484220526593632,2.029841140317567,0.0005041032495571219,2.212651989507321,1.0821697238364385
4100,0.9355049211312623,0.15571368969955318,97.45707498448775,5.000000027312879,24.031165236142225,18.750000103811555,0.019587030314701468,0.9504573869817391,0.6362521645798711,0.000555352206744039,2.3252573987516323,1.0267942239925572
4200,1.0620757654409738,0.254705638166496,97.24594671137461,5.000000028135176,24.609892485906027,18.750000104546043,0.01343801891301958,0.9603041514028802,0.7683379954531508,0.0006418019333879886,2.3692453071313593,0.9436308662439027
4300,1.0714808065278243,0.2568059072865226,96.68465222884079,5.000000028275923,24.84581124366548,18.75000010820449,0.024170387536708627,0.9606254785822342,1.2420746486440597,0.0007103238736772511,2.3799896178770945,0.9190878601976119
4400,1.0452102188683035,0.12166935571107303,96.95457879328318,5.00000002936376,25.722231667100324,18.750000112529303,0.011592824241623528,0.9633361741016271,1.056653762370869,0.0007811585885077531,2.437735549460579,0.8737397323687887
4500,1.0482713171014026,0.19392286522220212,96.96382550897934,5.000000030113002,26.034931952031457,18.750000112834858,0.027480558684986407,0.9218641307969434,1.7754037606721842,0.0008615211562270176,2.5374693038491376,0.7876818132156695
4600,0.9305680717359966,0.1538849447752254,96.36152906557656,5.000000030716931,26.672960606927283,18.750000117469018,0.028958021265625973,0.9832651699013941,1.3212493776615801,0.0009742097084842957,2.5512069268066755,0.795588362746932
4700,1.0934308159472799,0.09773678935333498,96.47239085236085,5.000000030663485,27.326321639717904,18.75000011821674,0.021132749529726557,0.9338516940461898,0.5718917638482175,0.001065371860789504,2.663751817641147,0.694160597687211
4800,0.9581531937554283,0.21414137936551567,97.8995774542206,5.000000031843622,28.567408536313756,18.750000120367705,0.0271669338470356,0.9362644364361522,0.5882346096063958,0.0012194288484190985,2.7176845365601174,0.635689580119933
4900,0.938181795419752,0.24310102238768488,97.99410824193868,5.000000032279164,29.010925058033322,18.750000121455976,0.03706546711814215,0.95161712987355,0.08147930990121843,0.0013301527090965153,2.7252188982055734,0.621882985955114
5000,1.0374029432320415,0.11391135854315879,97.43462335102396,5.000000033059826,29.70630245312052,18.75000012658548,0.04112850577906456,0.9560382686856508,1.3809272935265495,0.0014952907008387321,2.797106977107826,0.5274667999559285
