milliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
3900,0.0,0.0,140225.03681867127,0.0,5006.061777945066,2893.8145576475354,3589.0904884052425,99.96338809704419,0.036611902955827974,871.4357901836503
4000,0.0,0.0,140219.64204815694,0.0,4967.78997705634,2893.8184413489753,3632.7531989395566,99.96365169687057,0.03634830312945027,889.4196617820071
4100,0.0,0.0,140214.76135370025,0.0,4929.656249602478,2893.8217757989987,3675.7643106847845,99.96392226646438,0.036077733535630895,906.8996914489385
4200,0.0,0.0,140210.3450743363,0.0,4891.711829983427,2893.824637451243,3718.122158622458,99.96419880942828,0.0358011905717353,923.8789558033478
4300,0.0,0.0,140206.34969550205,0.0,4853.999478032178,2893.8271082650185,3759.8274287118006,99.96448045594899,0.03551954405102034,940.3618416669246
4400,0.0,0.0,140202.73427439056,0.0,4816.558752442529,2893.8292382705567,3800.8814497793555,99.96476639010706,0.035233609892956076,956.3530194511394
4500,0.0,0.0,140199.46321888623,0.0,4779.421869598424,2893.8310824886053,3841.2875480320713,99.96505590638382,0.03494409361618376,971.8582617413851
4600,0.0,0.0,140196.50327321328,0.0,4742.61817539649,2893.8326806116906,3881.0495920629055,99.96534834793675,0.03465165206326722,986.8835711865813
4700,0.0,0.0,140193.82498159457,0.0,4706.171955126433,2893.8340675626996,3920.172718823723,99.96564313644741,0.03435686355260096,1001.4356186175339
4800,0.0,0.0,140191.40154417604,0.0,4670.104116921209,2893.8352757955454,3958.662787613311,99.96593974859029,0.03406025140973254,1015.5214184157054
4900,0.0,0.0,140189.20871011866,0.0,4634.432342260495,2893.836331373493,3996.526341517119,99.96623771377162,0.03376228622840201,1029.1483070617899
5000,0.0,0.0,140187.2246136925,0.0,4599.171316915412,2893.837255466443,4033.7705397476752,99.966536610674,0.033463389326018035,1042.323904824748
