miliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
2300,0.0695987500020609,5.048361979965814,7.327964819260648,0.0009114537173879677,4.5174918166227965e-06,14.999934793173503,0.0010717059386224342,3.9029099780223704e-05,6.603364071732526e-13,0.00039605012841795385,9.078627112762496e-05,0.09896332980294835,0.9011628725493541,0.0007700364275953759,0.00016963144228642434,7.472663285250208e-07,13.877760883701397,0.12327129807322851,9.884435997165922e-05,1.0002264065317117,3.6567846312748293e-09,0.00010750113904124671,4.555471024203958e-11,0.026668764154085128,0.005676700263103396,0.049648805643706814,1.867501019910525,0.0819079638840128,0.010003081148749532,0.0,0.0023616186518016676,0.0,2.1883812205498645e-07,0.000990025989734068,0.0010821732617205522,0.9990678995192622,4.487797461791144e-08,10.000002381556913,9.885994716962459e-05,9.882173419295655e-05,9.805244860802319e-07,1.0923133184559704,1.4475098481580296e-08,0.0014733957825577141,1.2028491622586338e-14,2.2252809823263109e-10,6.775444631410328e-16,2.1330267326981342e-07,2.3599242542046538e-05,2.826623029854194e-05,0.005833408318887048,0.9010025017100389,0.09886036744320345,1.6205657745560386e-16
2400,0.07248732569652992,5.049186409220257,7.33067672971998,0.0009094417996652772,4.715214591536873e-06,14.999932702486953,0.001076063857583256,3.8936868880320924e-05,7.43324487344889e-13,0.000395818111710186,9.034111172041334e-05,0.09895107925598631,0.901194839968772,0.0007606721421643257,0.00017877691398946458,7.852398201571269e-07,13.872796734361453,0.12124227716801786,9.878490089690315e-05,1.000234866987352,4.308784789870688e-09,0.00010800585543720377,5.1214070451155545e-11,0.026673029276536555,0.00577952652192244,0.049632871528418276,1.864202085002274,0.08617950405898628,0.01000334281502461,0.0,0.0023630007372730747,0.0,2.3321751418357991e-07,0.0009891364052524475,0.0008886347994935144,0.9990417065525746,4.682837586528114e-08,10.000002501024268,9.876715401359203e-05,9.88008673108389e-05,9.797043817156796e-07,1.1000734823852645,1.4503802871482016e-08,0.0014867759985075695,1.2872147363332238e-14,2.2262740567647289e-10,6.951872672995957e-16,2.1060063414124678e-07,2.5016330822946815e-05,0.00014905150727382278,0.0049267108551437,0.9010940369842474,0.09879688250853272,1.898441457593719e-16
2500,0.07336826895613603,5.052506391028211,7.313615836131564,0.0009072797701599371,4.9970931671226295e-06,14.999928812394725,0.001078726845049453,3.8931291238269446e-05,8.701769003452099e-13,0.00039565590568516176,8.97815593626896e-05,0.09891338392424935,0.901224645859577,0.0007528400263425536,0.00018791905925756821,9.040503998057269e-07,13.867820256380904,0.1304156896039193,9.873300803926323e-05,1.0002383348693016,4.323201645975351e-09,0.00010827567167558695,5.844573781262474e-11,0.026676550316864844,0.0061378472161222625,0.0496232233741355,1.859105367748907,0.08947557860899882,0.010003751217484693,0.0,0.002506150189857588,0.0,2.39029440355207e-07,0.000988808811044391,0.0006999075059445121,0.9992889997904235,4.9943819781537215e-08,10.000002579517362,9.871260820289354e-05,9.874778092797689e-05,9.783107727570418e-07,1.0737970588613506,1.4465516724746167e-08,0.0014942530762100449,1.415171886140217e-14,2.445564531527693e-10,9.424145623887302e-16,2.3791803562844288e-07,2.5968592336510617e-05,0.0001947429082377663,0.004916446206592421,0.9011058607007427,0.09872726666672504,2.0545453706403468e-16
2600,0.07490115054982906,5.053878272158324,7.307804271994813,0.00090427283647722,5.2359412373657765e-06,14.999928013388303,0.0010845508823642007,3.8850854868958624e-05,1.006649904868552e-12,0.00039537876786693615,8.97061144454106e-05,0.09880736363883784,0.9012968257405765,0.0007544445300642543,0.00019827618350995996,9.265621011461043e-07,13.863363973894351,0.13661212678536147,9.86872285484761e-05,1.000245706729029,4.9522658265658994e-09,0.00010866241525949638,6.051140833894712e-11,0.02668084432995409,0.006411065356839793,0.049609942632623104,1.8589483360191479,0.09596246492974923,0.010003927578510341,0.0,0.0026546330885058975,0.0,2.396924716270175e-07,0.0009881490166189335,0.0007810423787640065,0.9993663084650453,5.06468431910193e-08,10.000002616751253,9.870121331010485e-05,9.86905259534951e-05,9.783623136663502e-07,1.077069284178029,1.4291826675593615e-08,0.0015332965971612492,1.5013489241423916e-14,2.5410028746148716e-10,9.881887599982872e-16,2.6311704226015077e-07,2.7668564355581365e-05,-0.00019328160090498013,0.005139581298207748,0.9011578193545993,0.09868913715846586,2.331478619678341e-16
2700,0.07873784105053307,5.056259431218992,7.309138545708514,0.0008971108106507222,5.6502790037908045e-06,14.999926840369284,0.0010854251823585097,3.884716495509874e-05,9.867069433019373e-13,0.0003953063523200888,8.909758123682904e-05,0.09881276591965302,0.9013265661823042,0.0007480449754505852,0.00020205503670936374,9.875751314979567e-07,13.855482903785548,0.14275282178203247,9.863791158676614e-05,1.0002534448898264,4.950146439293433e-09,0.0001089852736249751,6.307756001501814e-11,0.02668992073678796,0.006417734046085253,0.04959180023806974,1.8557580232871993,0.09653570409965083,0.01000442129504515,0.0,0.00265075944102783,0.0,2.492606922474613e-07,0.0009878805332845808,0.0005789893983497218,0.9992642930539659,5.301980841181888e-08,10.000002701288599,9.85935405038252e-05,9.863246989948299e-05,9.77091408867526e-07,1.0713621121314494,1.4412602206494396e-08,0.0015547566759488685,1.5279892673080982e-14,2.5254694879616454e-10,1.0999728052384905e-15,3.1501581599564343e-07,2.776640072032241e-05,9.687686429324801e-05,0.003952408309686005,0.9011928294199785,0.09869454543102389,2.2760077650559276e-16
2800,0.07842107235588569,5.057144841732318,7.299662374211095,0.0008953852375826962,6.190406127528944e-06,14.999922036873402,0.001088200669185368,3.881052510163629e-05,1.143549359641883e-12,0.0003951676780319603,8.895266530253512e-05,0.0987565370787105,0.9014027029152305,0.0007438825086363663,0.00020937674288659645,1.076903796728865e-06,13.852777986384957,0.1451925635256949,9.861134166438151e-05,1.0002585207842174,5.450868550345646e-09,0.00010930304938227332,6.98005972829528e-11,0.026699734227598117,0.006696199873471657,0.049575537200315434,1.8486484677574768,0.10036354804241726,0.010004831806403052,0.0,0.002755286616237592,0.0,2.623278975267602e-07,0.000987310336579669,0.0005835435522047917,0.9993582675131187,5.446767023933552e-08,10.000002839206918,9.856773041628324e-05,9.859117645917223e-05,9.763909838098885e-07,1.0612608033003303,1.4418859030621874e-08,0.0015597193656919357,1.646518079492805e-14,2.6662061532255976e-10,1.1158882305057156e-15,3.5154100067951896e-07,2.833837585176218e-05,-9.716338733028506e-05,0.0031912491906589333,0.901279044265296,0.09859525145057078,2.6552185070203935e-16
2900,0.08190363820557615,5.059813061960572,7.288801520670467,0.0008931922181590505,6.3473112436305275e-06,14.99991905590423,0.0010933672438654494,3.8728999377090075e-05,1.359950083834663e-12,0.00039488838508216383,8.860662256175756e-05,0.09867099275931254,0.9014319869776581,0.0007370812490855861,0.00021827303556716106,1.211573527867994e-06,13.847827119516442,0.15313919844474966,9.853466685447553e-05,1.0002642065704674,5.7079304457923455e-09,0.00010962998282105245,7.651613882753929e-11,0.02670629418225124,0.006878491170631203,0.049571412114333836,1.8458845783531925,0.10502446252342261,0.010004840008966454,0.0,0.0028628270005307812,0.0,2.7715983902616805e-07,0.0009871764729579692,0.000679881966044175,0.9993706387011921,5.483271646090851e-08,10.000003003729494,9.85051805368562e-05,9.85101317253195e-05,9.763393785912023e-07,1.0484194073410313,1.4265292742743264e-08,0.0015827472032708223,1.6743441410136325e-14,2.80503158248352e-10,1.3329883062077757e-15,3.6140574226154696e-07,3.0140657409799832e-05,-0.00018426847045118101,0.0037311378518619953,0.9013117887414431,0.09857995014674853,2.744225036480649e-16
3000,0.08314111457143945,5.060909334510464,7.287853392507869,0.0008900997358431285,6.844810190653442e-06,14.999916070753246,0.001092509267840796,3.8683106557481455e-05,1.5869911335908912e-12,0.0003947321437026972,8.805858961461453e-05,0.09863099734533741,0.9015085809204901,0.0007249647434478086,0.0002223493889335975,1.245237973498427e-06,13.841283886148494,0.15260033674450812,9.847267333853318e-05,1.0002716200808202,6.04717634121323e-09,0.0001097316985389905,7.784768551999325e-11,0.02671221428565155,0.0071978182596751355,0.049554848043937456,1.8452619858084052,0.10885340256046445,0.010005087137255666,0.0,0.00291574262836709,0.0,2.855470831080434e-07,0.0009866325329169155,0.0005243166628859205,0.9995977532069704,5.698460610291548e-08,10.000003078594972,9.844004845015628e-05,9.84645103185489e-05,9.756693661526388e-07,1.0572920870460947,1.4203722964507604e-08,0.0016022229293866724,1.8202803333724445e-14,2.787032368475612e-10,1.4121957231584022e-15,4.013745631623698e-07,3.0500728630793565e-05,4.022354162860127e-05,0.0036076645413390795,0.9013721637521843,0.09853600527150119,2.9761666593594264e-16
3100,0.08513064889702779,5.064161696297416,7.277111228971716,0.0008817854326877635,7.0669366603988005e-06,14.99991344323696,0.0010962962677468656,3.863035207794325e-05,1.6685947753407996e-12,0.00039444067237571166,8.796730437166785e-05,0.09862992649542376,0.9015200538328535,0.000724395009315838,0.0002304973487467239,1.3406763220308475e-06,13.841683027878402,0.16081125312696534,9.842860045383287e-05,1.0002708739788129,6.543792363682081e-09,0.00011020194541535813,8.230589684587454e-11,0.026723296603633286,0.0071863558999978525,0.049542482165016416,1.837931180793704,0.11315299150251076,0.010005412578216629,0.0,0.0030364489158330827,0.0,2.91429811410586e-07,0.0009866427036251454,0.0004146777333363184,0.9994734894491503,5.8886901399614264e-08,10.000003085040216,9.841796120437687e-05,9.841382568235304e-05,9.747326882503333e-07,1.043556035328172,1.4231878283227347e-08,0.0016099906372965729,1.9581108242160036e-14,2.915681776883454e-10,1.5319964047641145e-15,4.087332409413294e-07,3.172130130743075e-05,2.3829526484137524e-05,0.0021776975838821147,0.9013806513783116,0.09843771476527356,3.318952828911619e-16
3200,0.08684464489588349,5.067123768739222,7.269066335924342,0.0008807432437455977,7.526787572278564e-06,14.999912034857275,0.0011023804950471858,3.860844480241247e-05,1.9636310011703705e-12,0.00039429961007124133,8.715737378184297e-05,0.09858126648525686,0.9015954578295211,0.0007151239338311945,0.00023963570499802172,1.4403034569997242e-06,13.830719795544633,0.16329889631332586,9.8370292245694e-05,1.000278334896064,6.787284401348359e-09,0.00011039316533692325,8.684220376578284e-11,0.026723766988997963,0.007526349706811366,0.049531888541158864,1.8374262444730216,0.11160656728445623,0.010005962640120332,0.0,0.0031887790125887452,0.0,3.015611566083022e-07,0.0009861934174184414,0.0004352204676896837,0.9995176120681732,5.884376021705048e-08,10.000003262093617,9.834203110656787e-05,9.836628321515734e-05,9.734888406414403e-07,1.0342057794301511,1.4226914546644521e-08,0.0016274192311789392,2.0228291844184652e-14,2.983428513671646e-10,1.749919403333718e-15,4.6501416907078754e-07,3.366072966956661e-05,-6.671174441571564e-05,0.0022416907744997458,0.9014231971552277,0.09840134865450584,3.5909365537705724e-16
3300,0.0877939224815236,5.0673808056314815,7.264194622138551,0.0008777156572951978,7.717718995188444e-06,14.999911114922169,0.0011055061683721797,3.860422095565052e-05,2.0948218734444925e-12,0.0003940658110187218,8.680701740820678e-05,0.09850117455443401,0.9016264886479931,0.0007123957284637963,0.0002529795005304042,1.5214561040227608e-06,13.826332224387262,0.17129869418481528,9.83455300814726e-05,1.0002845241176068,7.3432519484848715e-09,0.00011081887336713178,9.655121256967098e-11,0.026735676841879014,0.007786927783484144,0.04950663214189798,1.8317399415941813,0.11813871062819292,0.01000630924240526,0.0,0.00319207547015364,0.0,3.0914688694650804e-07,0.000985735503744938,0.0002753347818870692,0.9995345182781016,5.999923202825121e-08,10.00000331894941,9.83362565779447e-05,9.836158353873277e-05,9.734287939495506e-07,1.0255869361656398,1.4117350600807913e-08,0.001659416165880687,2.0582142418932764e-14,3.134713949595292e-10,1.9853655171511272e-15,4.974308867735596e-07,3.397958123077514e-05,9.090189555907207e-05,0.0017460434945691205,0.901505866281615,0.09839460717261327,3.6209710665036967e-16
3400,0.0888206546803283,5.069984404450937,7.253204849466844,0.0008750481415493256,8.184356725518838e-06,14.999908658279493,0.001105447214478204,3.8528071461979734e-05,2.3256141774812428e-12,0.0003940343253849946,8.672618522132279e-05,0.09845282121774353,0.9016780733164423,0.0007087657385266713,0.0002593016400825168,1.6146253977593486e-06,13.823720910805623,0.17879864255198802,9.832632990036364e-05,1.0002872888774503,7.592244106009209e-09,0.0001111439219614396,9.957655913872198e-11,0.026739074909885443,0.007975135267575909,0.04950069517531647,1.8309579034414787,0.11870720544525536,0.010006528197979684,0.0,0.003283820975129032,0.0,3.137209529120882e-07,0.0009850698925024167,0.000247456543604942,0.9997117579903039,6.083678274103272e-08,10.000003461849987,9.828876050998899e-05,9.829066687528666e-05,9.72278217546304e-07,1.0237548940522907,1.4141570081920565e-08,0.0016684179645426317,2.1285124808873723e-14,3.1879647734509533e-10,2.1600234394166335e-15,5.404276746305651e-07,3.4927357557828e-05,8.493677190608594e-05,0.0019893409477698496,0.9015255944032908,0.09835152804121222,3.9553054137308187e-16
3500,0.0915385521784918,5.071335546954603,7.245617022737322,0.0008717995604050156,8.863790141100003e-06,14.999904330267142,0.0011077234685518032,3.8481610973832826e-05,2.4580365508938566e-12,0.00039392209510234896,8.604645360202951e-05,0.09846107875566398,0.9017168262633493,0.0007082035717270756,0.00025956480459522367,1.6422162748243215e-06,13.819961542398604,0.17749736763323265,9.821609014025268e-05,1.0002893895189098,7.889497703419126e-09,0.00011129988798627147,1.0470273595937023e-10,0.02675205844922903,0.008246518940713056,0.049489120217338,1.8256386688884627,0.12647674463165873,0.010006824220607287,0.0,0.003407695584842574,0.0,3.224067051713427e-07,0.0009849478275341108,0.0002730049742139811,0.9997286682649876,6.225886774221701e-08,10.000003620742678,9.822619359067385e-05,9.820582576726121e-05,9.722621136133453e-07,1.041683134629964,1.4156019689309085e-08,0.00169001550123432,2.3214087850775795e-14,3.3416051971766434e-10,2.362531819939962e-15,5.873713256360757e-07,3.663826434948371e-05,1.0332361229985074e-05,0.0024968130364633324,0.901596977580441,0.09827012425183494,4.393439074644872e-16
3600,0.09297095953681021,5.074719513589869,7.245957933774066,0.0008692902621496609,9.200561900417353e-06,14.999904248037003,0.001113735834406174,3.844927316926425e-05,2.7465502853157553e-12,0.00039366497043730804,8.589570544894299e-05,0.09835979958469938,0.9017709701301194,0.0007022234873589099,0.0002707208450791388,1.7854518825174472e-06,13.813621531190899,0.18271687525899408,9.817196072896533e-05,1.0002938552867688,8.65612948520349e-09,0.00011131772978546309,1.0796554592207989e-10,0.026749740461887724,0.008244293364446322,0.04945479900724784,1.8234174228397901,0.12568438654120465,0.010007149851417475,0.0,0.003526507795370079,0.0,3.31188250066335e-07,0.000984190668545424,0.0003545394899393398,0.9997065917688049,6.343550292212854e-08,10.000003678635379,9.817615717987837e-05,9.817465173282172e-05,9.715121515855501e-07,1.0369282586741437,1.4118755017228179e-08,0.0017341195621836869,2.366570589703684e-14,3.332547251958604e-10,2.59662329391899e-15,6.146321022670504e-07,3.687546444781411e-05,5.784355550471478e-06,0.0016380787457029654,0.9016311719865215,0.09824365727761794,4.499924196430243e-16
3700,0.09341435017374754,5.076409175590018,7.232571699180408,0.000863798683160761,9.581320041103489e-06,14.999901788023045,0.0011156527654083296,3.8437807266725694e-05,3.1601971312831037e-12,0.0003934087570851059,8.549164381107623e-05,0.09835671925304691,0.9018608188578925,0.0006994592016571334,0.00027569769847326484,1.9281104575973534e-06,13.811147497714646,0.1915140138091006,9.81193866806781e-05,1.0002984402402413,8.90480738361944e-09,0.00011178938172621296,1.1479953917745872e-10,0.0267638075073993,0.008650162801676282,0.04945845158736497,1.8179031848623712,0.13239704615841852,0.010007524587904498,0.0,0.003540838525051285,0.0,3.4823655985622115e-07,0.0009839366448447574,0.00017434345122400568,0.9998800973299558,6.604129921678073e-08,10.000003704267492,9.811967188169859e-05,9.811199032047933e-05,9.709387054369049e-07,1.012580371950317,1.4013113600764523e-08,0.0017534787011426402,2.4891758643291608e-14,3.422910973604252e-10,2.824485696875173e-15,6.861787361409488e-07,3.8260481165864784e-05,-6.974880388457156e-05,0.0017298353845869084,0.9016304694583313,0.09820404960225174,4.975941131447499e-16
3800,0.0957090827989692,5.078828496450585,7.228033500330009,0.0008588586691991775,9.75370468673524e-06,14.999897194583102,0.0011185578331960808,3.8390920081244866e-05,3.387482040149864e-12,0.0003931945876253324,8.494026185196544e-05,0.09827499903308011,0.9018673442352164,0.0006882778676905204,0.0002828185205955687,2.0143546982386993e-06,13.799480255209398,0.19575050520354909,9.811252246356941e-05,1.0003054676889545,9.261909730716179e-09,0.00011194716189234979,1.22561092700628e-10,0.026766076474487744,0.008647778312793402,0.04942818895812533,1.8179100746599672,0.1360866729924954,0.010008187745247176,0.0,0.0036197049616841954,0.0,3.5091433572939104e-07,0.000983503681498761,0.0002628134370365221,0.9996746921142297,6.770369114141211e-08,10.000003797017472,9.806451533049077e-05,9.810339277969219e-05,9.704533074050073e-07,1.0305703867329326,1.4007286089000481e-08,0.0017458610666648906,2.566804285474666e-14,3.52097056413103e-10,2.9843989245810994e-15,7.360144213603612e-07,3.955047520403135e-05,-7.703615666185001e-05,0.0017068324480614611,0.9017065003020959,0.09814847036494141,5.238462459139316e-16
3900,0.09776802800839368,5.079602741898717,7.219865161615308,0.0008585534547806086,1.0150524909114954e-05,14.999895602973295,0.0011223900432923693,3.8313799019513995e-05,3.61030168104447e-12,0.0003930723294892951,8.505328626597207e-05,0.0982858735026975,0.9018967530370899,0.0006833240605807456,0.00029043113301174676,2.062580848146356e-06,13.799451068244121,0.19787905389356406,9.807800013136143e-05,1.0003030093172387,9.845356621496948e-09,0.00011229175090309684,1.2758450413710814e-10,0.0267769167651184,0.008866984331607352,0.049413671608057756,1.8109646712192278,0.13951582857104486,0.010008557702137636,0.0,0.0037138195947707437,0.0,3.5994098917706236e-07,0.0009827375061799177,0.00031023010018707656,0.9998855081469553,6.907825799731144e-08,10.000003908680181,9.797943182810236e-05,9.804065292768232e-05,9.696104876134577e-07,1.0155217978812265,1.3983476794966503e-08,0.0017784886889377649,2.6988366753053494e-14,3.5682435283253453e-10,3.27068533532127e-15,7.673815398158542e-07,4.061874664664561e-05,7.231490061066952e-05,0.0010869705244071666,0.9017417059169414,0.09808299605555439,5.499948585891791e-16
4000,0.09942654033803952,5.0824846605760765,7.216318966948622,0.0008553224238864637,1.0816816628650491e-05,14.99989160503278,0.0011235717289603292,3.8283842078340264e-05,4.10697479655545e-12,0.0003930727375612121,8.450513348158296e-05,0.09821563972327761,0.9019458078945001,0.0006869898634120371,0.0003004947245332805,2.184126787772518e-06,13.78998482430527,0.20208230606100447,9.797132885014116e-05,1.0003062065482842,1.0487188691056133e-08,0.00011263371384558798,1.3597474571576242e-10,0.026776470342151516,0.008978807250056096,0.049404925701737185,1.8086628502733377,0.13956789129595762,0.010008921078252178,0.0,0.0037694208095782264,0.0,3.634293401991689e-07,0.0009827970707970324,7.012793036462993e-05,0.9997480421596715,6.947557776414918e-08,10.000004112171789,9.798516445873926e-05,9.801602163472296e-05,9.692556468741577e-07,1.0239417440056586,1.397739516376708e-08,0.0018042302636501182,2.7692208487268135e-14,3.6445894891595326e-10,3.422980622004226e-15,8.403329313772618e-07,4.08955255994415e-05,1.4674922183710261e-06,0.0014641884516539264,0.9018151947824137,0.09802942309340795,5.76984260013433e-16
4100,0.09995060362067477,5.08453780443159,7.2093483127211915,0.0008496412861289499,1.1136148027950029e-05,14.999891573110293,0.0011274914914994854,3.8270463394902004e-05,4.47331585948419e-12,0.00039277168234681597,8.42845591701827e-05,0.09813738413252557,0.902003534549782,0.0006771244556194262,0.00030918646389363377,2.3594870380632478e-06,13.784515770069136,0.2069515775876835,9.794693371387714e-05,1.0003104707633312,1.094946943873964e-08,0.00011281858699013273,1.4158701747115272e-10,0.026788360582004903,0.00942927624574919,0.04939480406460902,1.80694605111299,0.14428765535644572,0.010009313768590702,0.0,0.003918012095494886,0.0,3.7957966573959896e-07,0.0009822930739306016,0.00025436361060689417,0.9999490287871186,7.018665217470716e-08,10.0000042218413,9.790626949121922e-05,9.794576420253647e-05,9.685324636450326e-07,1.0159873705267743,1.4033331375853202e-08,0.0018336935360715458,2.9289737709018555e-14,3.7744340515604903e-10,3.744894426710932e-15,8.712974351841325e-07,4.135474594346672e-05,0.0001697791847376298,0.0007583956139296737,0.901803574206718,0.09797127691963471,6.021705206893197e-16
4200,0.1017547385797387,5.085229728644385,7.199230734591175,0.0008473695783938453,1.1651005306240096e-05,14.999888832008947,0.0011297556000812669,3.822565459824877e-05,4.735844153667139e-12,0.00039263326621017574,8.361396231102005e-05,0.09814187595789411,0.902090006708201,0.000678054957583295,0.0003135825717026699,2.4568823459888508e-06,13.779268592597044,0.21238577940203676,9.788811394503236e-05,1.0003182759325024,1.1238521572697202e-08,0.00011339146758164644,1.4618273609424108e-10,0.026795008470005887,0.009652326582142873,0.049385199321830976,1.8043597345416085,0.14841263526080317,0.010009395460569915,0.0,0.003976383983401348,0.0,3.781730236373357e-07,0.0009815904636966332,0.0002761869350857009,0.9997825143271877,7.241564879310688e-08,10.00000418400454,9.783229588074686e-05,9.788264917071338e-05,9.682254708621177e-07,1.0247965954722755,1.3869221567892087e-08,0.0018269618809175264,2.9624808438084415e-14,3.8149910835267337e-10,3.883813460795761e-15,9.276872005157773e-07,4.3499238675361374e-05,2.8682197550605483e-05,0.0011367029618482211,0.9019046017310951,0.09791961730581622,6.503387107911005e-16
4300,0.10259270669435681,5.087413062897708,7.196148386006296,0.0008448004890942663,1.2042496607632476e-05,14.999884176869662,0.001131971880208442,3.812891624285084e-05,5.116295849227699e-12,0.0003925198481195739,8.341994398073362e-05,0.09807945705993576,0.9021574570688289,0.0006695065968640911,0.0003245263994985092,2.5838962367715092e-06,13.777225049196462,0.21808512368183178,9.787765393027783e-05,1.0003205251563065,1.1807329126995319e-08,0.00011365395963848978,1.563999972049699e-10,0.026805930782050846,0.00976608597063734,0.04935832612920726,1.8008770196993131,0.15032684554891723,0.010009811821147982,0.0,0.004054932033270514,0.0,3.908686050837266e-07,0.000981470727653123,0.0002026296613123125,0.9997358717757742,7.214598880602206e-08,10.000004335510875,9.7819021328856e-05,9.784840281269158e-05,9.679086612980282e-07,1.0112718525417252,1.3856969782851191e-08,0.001870110665486113,3.0807668475136414e-14,4.0048576372973765e-10,4.30910239475701e-15,1.0095669229133934e-06,4.4347409255896676e-05,5.7344607503194483e-05,0.0014374964480241867,0.9018996034090427,0.09786309031074636,6.734302799561869e-16
4400,0.1057863132865804,5.088273691532021,7.186745373114995,0.0008387797215790628,1.275171703102455e-05,14.99988465244563,0.0011339508162266018,3.812670908544917e-05,5.717407366719246e-12,0.00039231174019643903,8.29810531315897e-05,0.0980066244288889,0.9021922212277201,0.0006678342743386233,0.00032606025304615513,2.685648477735323e-06,13.773058716628595,0.22507175548939906,9.78189242210286e-05,1.0003281633737615,1.2217344479403056e-08,0.00011381321033162227,1.6391067608249838e-10,0.02680561224941553,0.009970223993919265,0.049350421734917785,1.794970238419146,0.15618355863385774,0.010010439515287272,0.0,0.004194360711216172,0.0,3.988373676240417e-07,0.0009811665867231409,0.00013512471837620033,0.9999658942180021,7.307495345587737e-08,10.00000441568804,9.776748360823896e-05,9.778889150872128e-05,9.66948225926604e-07,1.0066541161391012,1.3800838362893798e-08,0.001867015859836578,3.302507664283129e-14,4.10548439279113e-10,4.587912317389632e-15,1.0724274044197728e-06,4.463499614258123e-05,-2.6893598245707457e-05,0.0009582348510093167,0.9019858941148867,0.09784668714277307,7.221021902757717e-16
4500,0.10728317785406259,5.0897759803459826,7.183574227119409,0.0008386931116589485,1.3237798469438665e-05,14.999878920922832,0.0011379520385477295,3.807437559960788e-05,6.108352752869838e-12,0.00039198753859602515,8.258942093150564e-05,0.09799460699312071,0.9022408262563082,0.0006608521776828496,0.0003438348815361063,2.7914821252731446e-06,13.769262169080301,0.23104953796649536,9.777751465486496e-05,1.0003326095160139,1.2594277451092596e-08,0.00011398970202294712,1.6807481272183035e-10,0.026813323971959253,0.01005577601015158,0.04933214628048313,1.793339742434382,0.15877163396196378,0.010010730448223731,0.0,0.0043041548241720025,0.0,4.072045042239438e-07,0.0009808264809457949,0.00018059759837941688,0.9998323750745978,7.492347504523744e-08,10.000004528740885,9.769380791038212e-05,9.775276105848783e-05,9.66547840821918e-07,1.0005099194305782,1.3759566421055174e-08,0.0018854028934240149,3.308971709002532e-14,4.1241367060902376e-10,4.750349761347499e-15,1.1251898559550745e-06,4.577667171860355e-05,-0.00012037169166847315,3.653164958674509e-05,0.9020210578636806,0.09775514038217552,7.593636109388011e-16
4600,0.10779173108485073,5.0931550398475425,7.176663421497794,0.0008365710382397605,1.3522911779942685e-05,14.999878951906934,0.0011393524351471374,3.805606546421413e-05,6.499417968552133e-12,0.00039179996427074053,8.236196863623397e-05,0.09791768123319478,0.9022997601755247,0.0006578188067911951,0.0003481406659565955,2.8457952694821485e-06,13.76266098793917,0.2348996146575021,9.769557005586867e-05,1.0003306105123246,1.344497338820054e-08,0.0001145209591669318,1.7643173317309477e-10,0.026824398224778005,0.010255034690870692,0.04931918557310841,1.7890436124488869,0.15965199328660798,0.010011267659553885,0.0,0.004294036264879419,0.0,4.199489334135595e-07,0.00098004376436511,2.2219797788883944e-05,0.999808007582036,7.576022684665807e-08,10.000004630071818,9.763344852126095e-05,9.771493104292791e-05,9.654836384646472e-07,1.0121825776524507,1.3908535860081119e-08,0.001917432301663944,3.510029956856076e-14,4.1916510083296984e-10,5.073793904982655e-15,1.1793826519923077e-06,4.631185751176601e-05,3.601304677141482e-05,3.7687612072979004e-05,0.9020501375359995,0.09775946432393871,7.843645733583896e-16
4700,0.11000415568180964,5.095366079306002,7.168135752075763,0.000831790286950967,1.4180686387100157e-05,14.99987709410502,0.0011433649552886106,3.795935932928089e-05,6.995393954044844e-12,0.00039184070952442686,8.221205584612093e-05,0.09790837212801508,0.9022990942877884,0.0006549700865985825,0.0003488494794663469,3.035879418748993e-06,13.757176988078008,0.2367957382276277,9.767520460473153e-05,1.000330114824769,1.3901985370184352e-08,0.00011480108699304203,1.835252892192271e-10,0.02683196110197306,0.0104986700977302,0.049300407417563336,1.7839588931689092,0.16521402431550164,0.010011741397216384,0.0,0.004411834216762952,0.0,4.279007067890443e-07,0.00097974056018771,1.2199432001193522e-05,0.9998860463188985,7.703760938308738e-08,10.000004711729616,9.760464521911756e-05,9.765340625926861e-05,9.656587469332105e-07,1.0168889613192036,1.3840393567524305e-08,0.0019265626492014176,3.5396434476510967e-14,4.235520374090845e-10,5.516086138461115e-15,1.2480374054446525e-06,4.834278218539021e-05,0.00016022685760481086,0.0011526109023792712,0.9020662421590009,0.09770302591743082,8.469558720524728e-16
