miliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
1000,0.047621557205194946,5.020450909898638,7.431371109456425,0.0009602579964778245,1.1621663390322339e-06,14.999969634497734,0.0010331874400979538,3.956835144073069e-05,-2.1948958182849465e-14,0.00039835574508131384,9.610795042119577e-05,0.09958124554448619,0.9004685546640395,0.0008806234173116676,7.693296218917212e-05,1.9042172004317602e-07,13.944572415148356,0.05609245320348249,9.951970559459685e-05,1.0001198765651087,9.062056639619152e-10,0.00010342124770755081,9.304987486235275e-12,0.026567741665515378,0.0029888690760565897,0.0498584185707241,1.9151737152512358,0.03717483023033463,0.010000894625441374,0.0,0.0011463330756195233,0.0,1.0384836155058833e-07,0.000995313479894613,0.0036090460127213664,0.9963124815432527,2.2296639912630678e-08,10.000001001498312,9.95126621576183e-05,9.946889507958021e-05,9.9021371192902e-07,1.3452001650620402,1.4899859234216944e-08,0.0012128343900373309,2.7375851836019772e-15,9.967324182673196e-11,3.028763544165553e-17,1.3335387486174989e-08,1.135567234058188e-05,-0.0002025044924052583,0.02192683818979226,0.9004627418064876,0.09947712076324663,3.0970641261938574e-17
1100,0.05105808929537028,5.02391146099381,7.414045751053859,0.0009566146629887225,1.3438494577312043e-06,14.999967155891138,0.0010355148349841324,3.9504547182151985e-05,-2.70421752151435e-14,0.000398076296927945,9.562880938870493e-05,0.09950685448869646,0.9005762165731273,0.0008700587549419083,7.93717309811026e-05,1.694111746060888e-07,13.94550126194669,0.055357894147773805,9.946349934807502e-05,1.0001267994356575,7.254369527495153e-10,0.00010384380787386617,1.0741525712799404e-11,0.0265834023218709,0.003228457171074053,0.04984089608436571,1.9121775667964422,0.04173269755088404,0.010000695231171884,0.0,0.0012992524412854952,0.0,1.1225640714359379e-07,0.0009950028109913989,0.003336096490445607,0.9965933350111432,2.388709655896737e-08,10.000001169303307,9.941055456953804e-05,9.946510675139377e-05,9.895118985772523e-07,1.3108731659638662,1.4889156842834931e-08,0.0012234012094349282,4.167415267020037e-15,1.0260778238793666e-10,9.93977932760907e-17,2.9627989858553448e-08,1.1760494191717851e-05,0.00019059124637316223,0.02003665773593866,0.9004892247792888,0.09945872018674706,2.0373679950385214e-17
1200,0.05193219953440646,5.026784136671454,7.411752302690314,0.0009515792691318775,1.5665839765438155e-06,14.999965728685382,0.0010406325265066977,3.9475042441440543e-05,1.3440037030600733e-13,0.0003977785333314963,9.517216594588898e-05,0.09945060907381117,0.9005937745223619,0.0008584808526587649,9.122227923890231e-05,2.001360516244304e-07,13.938264036915932,0.0639592734688283,9.94055564959099e-05,1.0001372036462108,1.3082562048380924e-09,0.0001042144051712171,1.1274502225023567e-11,0.026586962665230356,0.0035938915560409356,0.04982927346368427,1.9084648704186091,0.042242002159117734,0.010001066786402578,0.0,0.001362658774398142,0.0,1.1786601952803744e-07,0.0009942923635229831,0.003109308977772503,0.9969355920325778,2.576036711428194e-08,10.000001204241874,9.941339947315602e-05,9.939692172536694e-05,9.889900566304264e-07,1.2837685172449043,1.4890598828441775e-08,0.0012548029681663916,4.0607388391273266e-15,1.132979732677478e-10,3.5128311946119705e-19,5.318340465272521e-08,1.2421588586533115e-05,0.0001057049335688224,0.017673773179167046,0.9005119657228254,0.0994203898009655,5.246949276590965e-17
1300,0.052636825017034705,5.028763833363664,7.403927613607001,0.0009472703443826753,1.759204572621172e-06,14.999963075069305,0.0010426470232516507,3.944722906140861e-05,1.4501005048754523e-14,0.0003978061005360597,9.45249781738061e-05,0.09941888170843635,0.9006113583992003,0.0008493635431678355,0.00010058728896917357,2.414626643064831e-07,13.928927225038402,0.06839381747282666,9.937817353749211e-05,1.0001437277580427,1.4165566637622883e-09,0.00010457424859208881,1.8061078626923164e-11,0.026598405366198553,0.003667465563789443,0.04981444674010591,1.9010193085481024,0.04875832864150709,0.010001111417540861,0.0,0.0014713077142634893,0.0,1.2141564967094187e-07,0.0009938387840534675,0.0027276283769841637,0.9971735808128748,2.847657013362831e-08,10.000001396808138,9.936567961131325e-05,9.936992925535237e-05,9.876489273233834e-07,1.2597436045978783,1.4815510442308385e-08,0.0012652969022141816,4.948589462900272e-15,1.238958397600643e-10,1.1942343018116186e-16,4.740444374286212e-08,1.4350291548658367e-05,-0.0002016077938316514,0.016508853788872655,0.9005556543045411,0.09935547468925905,6.284783084721455e-17
1400,0.05630287906909739,5.029190540595164,7.402247614047725,0.000947739295162541,2.0248702060347135e-06,14.999959886825696,0.0010450397052828527,3.9395512963350864e-05,1.6509689561755514e-13,0.0003976347620187486,9.409459732889176e-05,0.09940173057120111,0.9006680961949384,0.0008378674088223012,0.00010517698694062137,3.134365932494119e-07,13.925658361867642,0.07597318035144693,9.92734554785403e-05,1.0001568701811294,1.5449287781229765e-09,0.00010482522773386215,1.536379555158995e-11,0.02659960626258989,0.0037190421554169064,0.04978046350300335,1.9001669965502352,0.05106506119369106,0.01000122922885043,0.0,0.0015523412678879445,0.0,1.3867247263135078e-07,0.0009936205073114099,0.00251117838070093,0.9974051222859581,3.146632001460973e-08,10.000001370442249,9.92756584495145e-05,9.93177431486297e-05,9.871578839200276e-07,1.250718943132729,1.4744004995941496e-08,0.001272323846115696,5.36370393904232e-15,1.3153728439546412e-10,1.1054101563395671e-16,6.892509970424817e-08,1.548772285800496e-05,-0.00010137929687456308,0.015384280318542892,0.9006583876354141,0.09931547301454335,6.15923119118536e-17
1500,0.057848418023457346,5.032257121729593,7.391766900855395,0.0009399717137011887,2.3196349333663144e-06,14.999955627133847,0.0010474358040845164,3.934155817796466e-05,2.6683777220276005e-14,0.00039746952731752765,9.372243640369489e-05,0.09930990335911645,0.900715768872515,0.0008286472572655838,0.00010978803269296638,3.599949446062649e-07,13.921737993970032,0.07564616702033715,9.927387388875027e-05,1.0001691431081299,1.5684173786069254e-09,0.00010511113569769901,2.2395324716146447e-11,0.026605481686544894,0.0040739325492836,0.04976933085077641,1.8967074560234232,0.05621313386845931,0.010001601423375972,0.0,0.0016408650339405895,0.0,1.469374682962363e-07,0.000993338404405906,0.0022362313543352725,0.9977608389325411,3.2422008749210614e-08,10.000001546135262,9.92177671881237e-05,9.92490711524215e-05,9.8624133398458e-07,1.208212775270047,1.4637604105950749e-08,0.001300972522903052,6.082997070401714e-15,1.4558696733562427e-10,2.3177728694329897e-16,5.2372431521089656e-08,1.5814363367729357e-05,-9.48428754849924e-05,0.012784219706752944,0.9006926399375736,0.09927816923273203,5.841969943227712e-17
1600,0.05960095880743804,5.033577334302355,7.383252169511759,0.000937661168074543,2.703350234461105e-06,14.999954251523052,0.0010526493301285917,3.930361497263037e-05,2.0534129099348188e-13,0.0003972956171008776,9.371095383809532e-05,0.09925765800937038,0.9008042939664835,0.0008228122431993217,0.00012470431234025062,3.75064204237915e-07,13.918288956570107,0.08743166703877782,9.918067958094941e-05,1.0001714795548151,2.1017432385088884e-09,0.00010551850039973473,2.220268504077465e-11,0.026617321777922965,0.004269389287967327,0.04975007685300127,1.8923229794138923,0.06004452072498237,0.010001694531153548,0.0,0.001676134785482991,0.0,1.6066034684887055e-07,0.0009930972027879337,0.001949006907254819,0.998094590725042,3.467711120282282e-08,10.0000016506483,9.914845218340298e-05,9.917167363418831e-05,9.852043974577439e-07,1.1944952121853298,1.467545384557508e-08,0.0013194086002294696,7.234132935258151e-15,1.6133311559495187e-10,1.4622453591329366e-16,9.117100835651895e-08,1.758635935235386e-05,-0.00010018350469465167,0.012559550200345583,0.9007104636942962,0.09920465522271625,6.260881249260523e-17
1700,0.05990194190872879,5.036449717267682,7.380756720353049,0.0009328143343532293,2.932224579911671e-06,14.999953037643424,0.001055275510689461,3.927619301258273e-05,1.3742678153887552e-13,0.00039700796517263697,9.302297727447939e-05,0.09922661475006375,0.900837943465268,0.0008124831634459234,0.00013401034260140284,3.5988574596429386e-07,13.907514059925944,0.08739590135209549,9.917269464034e-05,1.0001810509887608,2.22452364572836e-09,0.00010578806216645879,2.7060870621209496e-11,0.026624236881925008,0.004551719070932731,0.04974235711377507,1.8875597991970616,0.06437405984864863,0.010001926115079543,0.0,0.001842227671894489,0.0,1.6239306752831708e-07,0.0009926012882909671,0.0019232003656491792,0.9981882516180447,3.522634078480488e-08,10.000001695022329,9.913277188481354e-05,9.912782588959132e-05,9.850535901791213e-07,1.16932226110496,1.4704350925336334e-08,0.001337772535496428,7.556029239591933e-15,1.5828287132445708e-10,1.919171440895885e-16,1.0649936149985502e-07,1.8037706681590904e-05,-0.00013774778722924232,0.010618436811463475,0.9007539212719516,0.09915329174572736,1.0023186675546111e-16
1800,0.06310651526924227,5.03889415488304,7.370898687351463,0.0009301748979885959,2.857071607589957e-06,14.999950141104641,0.0010581855262299233,3.923602086051964e-05,2.3039683413089114e-13,0.00039673807626978947,9.272097745231159e-05,0.0992019500804739,0.9009102669286725,0.0008086430280641862,0.00013842600011533933,4.2798726139955457e-07,13.904709861509566,0.09577899525741188,9.911733456524754e-05,1.0001939729777876,2.4335019545539537e-09,0.00010597679572603467,2.9058672844519737e-11,0.026633487313164665,0.004811959263352991,0.04972939496438045,1.8873823519892634,0.06454666434869412,0.010001917981993924,0.0,0.0019047455274434756,0.0,1.6781088763679797e-07,0.0009916034628761102,0.001544222118316146,0.9984627435560315,3.6746517800181655e-08,10.000001768902841,9.910103077933324e-05,9.909434772520659e-05,9.83994629427554e-07,1.1526829588766214,1.4638612972233066e-08,0.0013496082603418925,8.330791310617006e-15,1.753484253550368e-10,4.2141491356375677e-16,1.1067812443036323e-07,1.8865943256575315e-05,-3.959694184844384e-05,0.010299505273414816,0.9007872789779906,0.09912801526590004,1.0068352258102298e-16
1900,0.06441052136852557,5.0395632663170975,7.3650672357411295,0.0009249832061686929,3.1411391562539117e-06,14.99994429002305,0.0010614650674233698,3.9201377826173464e-05,2.2857801345708713e-13,0.0003965683974884358,9.236583859470232e-05,0.09916364328236534,0.900928636668615,0.0007969284411543158,0.00014167367667808025,4.846745926938971e-07,13.896978486233673,0.10231061999674419,9.90746181538616e-05,1.0001990642447767,2.6079130632257996e-09,0.0001065036185830038,3.3633911692228545e-11,0.026641488316361015,0.004950566810664519,0.049707415776758926,1.8832427954477324,0.07085345651971177,0.010002399902023337,0.0,0.0019187608613792089,0.0,1.865109822589829e-07,0.0009913636303649856,0.001565101866713604,0.9984237368955114,4.009500751887684e-08,10.000001970491605,9.901620659106556e-05,9.90040086965517e-05,9.833526784969166e-07,1.153410675248052,1.4620024730596697e-08,0.0013738325538940898,9.523913489432657e-15,1.7867165332925488e-10,4.592386345872769e-16,1.4213178674019081e-07,2.063119943161671e-05,8.79696954686542e-05,0.008302310405067256,0.9008384378297978,0.09904191207498245,1.0420426822025142e-16
2000,0.06515914653930183,5.041304050141393,7.358794628519208,0.0009242030036483795,3.3664659277288935e-06,14.999943229961657,0.0010638607039054166,3.913633653098734e-05,2.616032965049861e-13,0.0003963656348919562,9.193019983724592e-05,0.09912917733181635,0.9009858081967963,0.0007868708987793081,0.0001569214455821579,5.42271536233214e-07,13.892404394016319,0.10426487460108462,9.89934638954682e-05,1.0002059030235222,2.9841752321115514e-09,0.0001065867804608939,3.777417193690828e-11,0.026642175749057664,0.005199610524046591,0.04969790270037783,1.8785573109913511,0.07505205784119388,0.01000249172327032,0.0,0.0020092581206232747,0.0,1.8727814569543434e-07,0.0009909908505301374,0.0012416590213683108,0.9987684228804438,4.1424603389217977e-08,10.000002013808583,9.898229930452829e-05,9.898508369872581e-05,9.823141306667734e-07,1.1208166737401482,1.459468255023727e-08,0.0013940805516479584,9.115644816249459e-15,1.9296133968064598e-10,4.820946871475857e-16,1.3884521282170666e-07,2.1193205987198685e-05,9.013661105406779e-06,0.007746521177860381,0.9008831025048335,0.09898199881509213,1.1021399323377166e-16
2100,0.06861264792039212,5.042904631511056,7.343137377691393,0.0009213470561518155,3.7938238192929617e-06,14.999941629009177,0.0010686390984428005,3.905758838497881e-05,5.461336126656422e-13,0.00039616022787344483,9.163746364925335e-05,0.09905790051131542,0.9010508390378592,0.0007814432892047844,0.0001644648667174086,6.643331307251133e-07,13.886956708638115,0.11057953996298268,9.892475488930015e-05,1.0002103334714147,3.1944235550277226e-09,0.0001071161637668509,4.236704092866622e-11,0.026652069711732944,0.005251696899958175,0.0496921439248776,1.8731171732262288,0.0776100597283353,0.010002815001507718,0.0,0.002137881963949508,0.0,2.0131472451256704e-07,0.000990431375222253,0.00122980539026856,0.9987739310131656,4.2145443168295484e-08,10.000002158794954,9.889360016230287e-05,9.897000150835675e-05,9.815318294778195e-07,1.1309059102176275,1.4610505442659688e-08,0.0014207537971110777,1.033467527696086e-14,2.080727759945517e-10,4.358901737163821e-16,1.6976825564245055e-07,2.1732509474593455e-05,-0.00017004752831082892,0.007116765601280484,0.9009450156138324,0.09892712187271106,1.2363682713079816e-16
2200,0.0680559726276419,5.047413614794769,7.343493713022529,0.0009157836605423118,4.3535105085537185e-06,14.999938638082662,0.0010702531288568498,3.903332810759398e-05,5.800749094432874e-13,0.00039604339268606173,9.138395812160872e-05,0.09904639639087064,0.9010574880388659,0.0007742970272121742,0.00016515517996714256,7.235893099609423e-07,13.883308094345121,0.11288654371623522,9.888332009966335e-05,1.0002181438125595,3.408295227043145e-09,0.00010730606775369232,4.606880728975591e-11,0.026654463324980747,0.0054019450657672,0.04968197135520104,1.8725560072611644,0.07992527360189984,0.010002880045220758,0.0,0.002265976263281627,0.0,2.1075716754497383e-07,0.0009902409811259993,0.0011610328764875481,0.9990205705544408,4.336324358892115e-08,10.000002249498428,9.891136351692643e-05,9.888372416148029e-05,9.81135423459228e-07,1.1001054617937898,1.4563954021456978e-08,0.0014309121755938287,1.1275935151868924e-14,2.1369146700029188e-10,6.050240233242952e-16,1.9719634368004632e-07,2.2602250758431318e-05,-0.00012583231152955233,0.006357987200558302,0.9010101608331246,0.09891621413767342,1.4236871338917225e-16
