milliseconds,Susceptible,Exposed,Infectious,Asymptomatic,Hospitalized,Recovered,Deceased,Cumulative_Cases
2300,9859701.727361321,41410.9775221237,1042.7870392653895,9510.644899390534,896.3298679372036,29165.100133565273,15.204493305048823,1839.718530294357
2400,9857254.254864618,40805.504537508255,1067.645459691426,9461.91725023592,983.6628245618983,29744.912877613868,17.085359539848795,1999.5810226971118
2500,9854360.195282752,42150.63945334535,1078.0619452353621,9726.715158944724,976.6982841537368,30041.276770984234,16.358129881886082,2285.467380230355
2600,9848197.009102985,42153.43518685015,1092.1751768027027,10211.289888324201,1046.663175652189,30864.05755792338,18.03555081513033,2373.1536823604742
2700,9852213.764769297,43121.854285297384,1139.1224909086561,10057.520948704623,1024.3789501329995,34701.27790942686,18.09763456323818,2348.6647558477835
2800,9844458.914520424,44071.68745253338,1119.9345199972297,10517.952088093041,1109.2014757749862,38255.55466142274,21.980613955725687,2434.6237259966992
2900,9846324.857138416,44242.13154617852,1143.4295704859883,10651.809127097755,1149.4530144317107,39309.58975763985,19.84867784890754,2625.969396508036
3000,9842531.540252576,45461.030326343636,1153.4368987602543,10684.024849745112,1158.9896768147712,39395.89056154715,23.73759454669613,2682.1123607414293
3100,9838076.292579431,45765.00536975945,1167.8709010785083,10670.647619183756,1264.1771105079042,41700.310979702954,24.615410083659132,2797.7674172193833
3200,9837965.142457388,45817.19782505976,1184.5590863510558,10817.991511024795,1247.8730252273133,43559.16050157401,26.319072725521227,2762.149281651092
3300,9833904.879651029,46126.53938360619,1193.0436877632612,10987.430564334443,1370.174625710866,44417.55071354648,27.559265251635605,2920.13171404468
3400,9833935.292942042,47667.18494307416,1223.619361092948,11216.615317624517,1326.0247754062573,48852.82061520526,27.291993085998833,3201.321825715884
3500,9826027.203659218,48645.73047233846,1237.3116569040385,11189.27744551122,1406.534341288008,48852.44805838649,30.64368921313615,3209.1283886616848
3600,9826700.957377113,49122.82828588363,1276.2027765473413,11196.697482091602,1422.388370027195,50877.90063809258,29.781744208916372,3175.299325742109
3700,9821232.757813,48985.486018029966,1271.4892356987243,11435.592603519859,1506.2409401779262,51090.59073716531,32.40307753165329,3338.212420252493
3800,9818203.818100289,50571.496999676856,1305.1435636923413,11896.630854660574,1526.9041817541479,56938.41760379708,33.026004916261805,3398.540712533622
3900,9816579.949359952,50975.765820573295,1316.6824421438932,11788.610390116608,1562.2572378721216,57726.02557343184,35.77595031234564,3642.35781302796
4000,9813795.770665867,51953.345841634706,1310.4026987866284,11787.295117746551,1667.2667928636079,60999.668285720916,36.10620702305285,3848.17425706676
4100,9813537.114063915,52185.63643875175,1330.9128665422336,11974.268912179412,1647.4778156366199,59862.89228661656,40.983691694495306,3796.540118322368
4200,9811350.685467511,52941.31758688606,1351.3547588888778,12383.163284660503,1642.3126878107996,64471.03539500322,42.74526987635915,4033.3328869362863
4300,9803090.401479658,54147.68414090286,1364.108477292535,12506.265300576679,1677.5424741273775,64398.70305097204,41.342968285039355,4041.637399235635
4400,9804623.241513502,54313.60611703272,1412.2126278584308,12563.314184771854,1804.765764787449,69135.94856085976,46.01232052297144,4292.647246058039
4500,9802362.413819863,54428.58111820874,1426.3303468438608,13043.558550124673,1815.4858287272152,68082.16214502013,45.04457937676818,4532.4412005365775
4600,9797596.975645097,55551.86330020767,1448.7592280245572,12989.196129715563,1916.310838385238,69574.27686382926,48.997330624954856,4415.912121375533
4700,9789230.461605724,55859.50414290187,1466.1682097624898,13087.343443080923,1920.4775614009134,76323.41791196127,49.89871098027633,4713.544961244016
4800,9785986.83037531,56661.88297824567,1488.4039851177704,13531.304420889455,1960.5273468808575,76673.37271614444,51.025469158731376,4823.147484149489
4900,9787452.023483146,58318.38997933196,1513.3396131917489,13418.000805818952,1964.0872218973068,79897.97203607585,53.982495690963574,4808.899517088931
5000,9779368.459708167,59108.77421274414,1530.1169570071997,13750.93766489577,2108.5566524818046,83294.02627117073,58.2389178308763,5144.796233129758
