milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
2400,7618.462146796356,115362.6585654963,5064.348199360083,119915.55857553045,1432.7048540493206,16360.807846444362,503873.67282051797,97589.19577649438,761.4577865947779,454.199970456608,120236.23504947382,7610.898985463759,592453.3264350797,120000.0,118728.94441238805,40.52958581978287,583536.1959163899,120000.0,120000.0,119727.19669873784,266.44555899770916
2500,7608.386639555755,113708.56764410838,5871.220254510172,119982.13355249645,1367.7937550984298,15527.21012618703,501894.28267228423,100812.51906768828,761.5557534684134,349.6661781502625,119576.21646782532,8279.716251344202,591910.6034741468,120000.0,118972.26163975842,21.82486665429254,584821.074324628,120000.0,120000.0,119686.89803182287,293.599600155359
2600,7605.799791018709,116422.16795247824,6443.3171062201745,119946.3524246586,1299.994030235018,14493.485419012097,499217.43865848304,100715.15798021929,758.8901319551037,773.0083681538422,120657.35543650213,8466.357244475072,591512.8214889971,120000.0,118788.5776050886,20.38842194271065,585770.7913908779,120000.0,120000.0,119673.11192111456,323.09419131040977
2700,7590.552042978891,116018.27113706502,5592.5958027493625,119931.1278890913,791.7171553457833,13446.239630616477,496460.3045878155,104425.56054076123,758.1725570070813,447.39053546429807,120698.20211051521,8907.277385791858,591312.969085121,120000.0,119404.05742463337,48.2035786316514,586139.465831105,120000.0,120000.0,119635.12767979072,376.61087443033733
2800,7554.715861016544,115264.68795309261,5271.258756345073,119976.31450579614,970.2289110016998,13190.6397979491,497470.46502784814,102385.7407429312,757.0516794118392,-635.2508464897728,120537.5368539469,8810.60454035266,591200.6982012088,120000.0,118950.74964752213,26.43370431791176,586729.9193526504,120000.0,120000.0,119624.5613586874,381.10749738529415
2900,7540.56744931694,114317.54832208583,5753.027825529831,119937.3654802707,844.1631047350947,12218.346468076355,494963.1905273966,105627.27821314806,753.9867096315418,-288.07627189663316,119568.49549281254,9487.006526829506,590474.2863760068,120000.0,118872.78375363705,15.207650838864069,587531.5379214943,120000.0,120000.0,119577.75563173293,433.69161057007545
3000,7539.237704258405,115516.9102163682,4938.813299952815,119951.60964164183,676.5011194566059,11587.418858091774,495313.23672338144,106710.95613461692,753.3169497163938,-117.36152025402137,119660.61339634466,9508.000399473387,590282.5139673125,120000.0,118970.61731083116,21.112176565982743,588578.3764452928,120000.0,120000.0,119551.8541937221,467.60558130747194
3100,7511.522647172769,114771.19930868702,1833.7851199258973,119983.78211239258,421.08234406143737,10550.907547843075,493089.8831632378,107408.01826802459,751.2187507342177,387.3022015830083,120823.69331308435,10140.550949056054,589848.1008469405,120000.0,119380.52583222685,23.93988304451075,589225.1269639471,120000.0,120000.0,119509.57694428266,482.50515846757
3200,7497.86017928576,116446.7497515127,4486.6167017479465,119998.50011154308,898.4839796510377,10412.225148380456,491499.4965048816,108150.27740857704,749.3281494577451,246.04799359903092,120744.12937201449,10268.017091193213,589589.3718033236,120000.0,119674.86886347964,-1.9364744566157412,589437.243817543,120000.0,120000.0,119497.80877960475,521.0489299423439
3300,7491.520210485452,117751.81345230559,1687.3954130563245,119954.11842142661,782.1603030731825,9383.697617734266,493701.26061537553,108624.7834053746,749.9201670996123,590.131318830858,119392.66023572888,10464.198569296059,589434.6772632228,120000.0,119351.80544378984,18.59732458417185,590480.2462012502,120000.0,120000.0,119470.04138498516,559.1247331240346
3400,7465.659481976265,117412.03612032271,4457.9065390304595,119967.30914483014,799.8092222268626,9451.373687439682,493661.8511594916,107870.36537980183,748.4204134282047,-600.3757303860419,120680.19188132633,11004.590035620322,589303.7959122673,120000.0,119551.21812613463,14.560499177821477,591056.7978926735,120000.0,120000.0,119415.79513834577,581.6632796710695
3500,7449.79448848755,116917.07007151064,2749.9937995897058,120007.56524421363,788.3500675040295,8775.325131444411,494023.5805733309,104360.99794646389,745.1224944693657,789.9669610818199,120360.61710023116,11456.690753353052,588700.2139607833,120000.0,119474.19310114955,46.120249591938624,591231.3429140749,120000.0,120000.0,119402.14272004462,594.5279786499211
3600,7437.081383191422,115738.3556942135,1882.1774138685482,119973.07325988133,514.5782049250593,8313.229717199254,493743.20679078106,103968.42231768413,744.5092197657121,528.8785979152899,120177.14508814532,11349.829301527367,588230.9400297371,120000.0,119478.84001912727,-7.941334868012795,591862.5681481665,120000.0,120000.0,119372.89954223218,623.3286935186658
3700,7428.105458252828,118090.3522114761,4243.062433871246,119998.92871278776,612.2334876931433,7588.376345537567,494411.432735594,105201.49887448859,744.0257576325268,68.65518094686385,119728.04288512113,11844.69357846039,587940.3005020532,120000.0,119454.88435246535,31.38679211883059,592487.8907003987,120000.0,120000.0,119329.86438617436,664.7676430042013
3800,7425.724104031338,116255.33563435431,2888.046320798701,119951.33260408787,173.776313754047,6882.863588356416,496312.52293341537,102706.00522888581,741.9204847910518,171.09024567518748,119368.27417629489,12271.628765066687,587791.3752886244,120000.0,119808.63500374055,9.531265640917582,592924.0726606696,120000.0,120000.0,119313.02784433031,689.5544223785367
3900,7394.642196949528,118173.30015881904,2551.547042967682,119986.83067545376,139.1137774765627,6948.124899724001,497497.89094668825,102613.32575052913,739.4573040240538,-232.4071937506059,120112.89836597914,12398.615034574463,587717.2691109928,120000.0,119687.8425329171,-7.041924252192331,593334.9905082771,120000.0,120000.0,119281.98084432678,722.3092160785071
4000,7376.276620996115,118536.96365615696,2695.225159028954,119982.17394148036,198.22261596188093,6668.43570699916,496734.85601443733,100986.44477855273,738.069852445255,-626.2743564940565,120221.8183673868,12823.833920651561,587250.2814105566,120000.0,119835.92224485995,-7.920743868023703,593242.8917997245,120000.0,120000.0,119251.1397378347,758.6898218002518
4100,7371.035582376174,116456.70078181704,1773.4911307223197,120001.2125034096,160.47563052613344,5936.236915603221,497989.1958077878,102088.40204569108,736.0107826720564,176.98544470900578,119765.24101318602,13010.59451664156,586734.2928898706,120000.0,119572.0915870388,26.855428294524494,594170.316803184,120000.0,120000.0,119230.16009856707,778.7620258493831
4200,7364.035835109045,117982.77990981532,2576.9567928863744,119997.85824685887,499.6175052847984,5445.77625165624,500294.7813508551,99730.9072289198,734.8623267460333,5.496118695358039,119352.51971009247,13665.851807555953,586529.174379374,120000.0,119669.27281996247,42.14889674810529,594652.2764769335,120000.0,120000.0,119173.53804030703,809.4777319948266
4300,7332.9652743283505,116360.86639381466,2658.264036624749,119994.11316094596,697.2086865112938,5271.878220341406,500695.8629934432,101418.1247358513,734.7065263434785,259.0622935722321,120068.3732580217,13900.00814322115,586137.9456885501,120000.0,119625.8257981133,19.638158886270332,594337.4154966548,120000.0,120000.0,119175.50315075806,855.5160149256607
4400,7321.92693178485,118091.18932335336,3191.2651150483434,119956.4567287485,282.6178088201854,4708.1899110619615,503312.3489804656,99309.55297561613,731.527065431939,679.2440220052669,119392.6994198559,13849.170761758667,585872.9078412823,120000.0,119404.22250295235,-2.906388908982594,595187.582254318,120000.0,120000.0,119142.22825615798,876.8947041626752
4500,7315.92375825763,117152.76842579777,2260.811938838065,120006.36332003887,609.7127961883092,5080.4154922101525,502411.1144325091,96341.9211591372,730.902672943925,318.27714280565294,119682.45579627057,14594.265403525702,585841.5451279448,120000.0,119393.158370853,29.206054215057144,595088.1535214109,120000.0,120000.0,119112.89734057247,889.5865651484042
4600,7302.443959634139,116933.92923245908,1521.5221415135343,119986.49493487307,46.92243410059723,4467.212261775823,504279.4091992572,94811.83061416606,730.3022151131318,813.7059422081637,120551.86806100328,14758.445353696627,585508.6824203269,120000.0,119571.6702358109,4.3548580960742065,595460.3179750296,120000.0,120000.0,119080.13134729871,911.4063134087529
4700,7274.321762862649,117600.09933389277,1523.1939547846957,119961.32978683006,432.29811009777285,4425.393296799624,506923.60725167143,92856.25241920794,728.8260350490907,-91.53188895646419,119456.30505593448,14931.858439440628,584819.9519196376,120000.0,119995.98998107544,-0.33711162611797896,595923.5470040641,120000.0,120000.0,119056.98209093846,951.6096351307641
4800,7267.934414424623,117486.41227725838,1719.6903528984958,119962.6305308764,545.967879012004,3991.023817056945,506536.90185934777,94553.9584109526,726.3736082420487,-105.77242596861625,119608.68034789953,15510.686363058836,584611.6387792705,120000.0,119880.30387256846,1.3307998543490385,595998.8727471423,120000.0,120000.0,119022.38266123297,981.3625772819968
4900,7242.626411697037,119129.67272345437,50.6415817010768,119966.00638477578,263.71739114113626,3929.6873566740337,508577.4940571777,93119.50408158942,725.3857607735517,-171.91428442649908,120517.00084613639,15627.28008420378,584585.8496716364,120000.0,119472.7230137915,4.663352297074476,596579.8675973206,120000.0,120000.0,118989.00571000428,988.0411508961836
5000,7234.250723726077,118267.90524106684,2943.7325495069113,120013.8076818307,284.7801365597644,3478.573591994017,508531.6466306389,89764.31814990529,723.8836144588802,-659.7497742045285,120070.35333992928,16128.33398587029,583988.2617454892,120000.0,119998.44533485241,37.27057264606373,596189.2982776824,120000.0,120000.0,118980.9262130684,1033.9337076563102
