milliseconds,EGFR_active,D_SOS,A_SOS,Raf,Ras_active,Mek_active,ERK,ERK_active,IGFR_active,PI3KCA,PI3KCA_active,AKT_active,AKT,PP2A,Ras,Raf_active,Mek,RasGapActive,RafPP,P90RskInactive,P90Rsk_Active
2400,7634.102682149593,114578.2539229308,7125.524262001738,119926.70484193074,1395.2348706814223,16250.749075371008,501528.0110880012,96831.1636474834,762.6509886486195,-357.96141905864243,120674.06984881304,7794.1269778888945,592065.2169055679,120000.0,118764.63721083557,69.64034067231887,583389.9838885346,120000.0,120000.0,119737.94543759209,281.29620825593156
2500,7603.745321133926,113275.75976240433,6810.823812271824,119928.30088031922,856.536006278671,15410.910093294873,501740.0537886249,99842.19457055886,759.9660570003626,-265.31827141556784,119410.63272698366,8000.286278306386,591986.3192935364,120000.0,119193.38175264878,48.21893562164661,584702.7557262476,120000.0,120000.0,119712.68735196945,317.7543476358459
2600,7587.968083030923,113126.65122848828,4963.610197247917,119978.10916588182,759.4317230677549,14476.569320742512,500398.57891216606,102539.78758077152,758.926922114991,-507.11178585575993,120635.91909414734,8572.825994982235,591824.7359394543,120000.0,118684.80569497778,19.05657257216216,585735.8431797994,120000.0,120000.0,119673.49356151134,348.78067179252207
2700,7590.014868961322,115922.23957698382,6200.174855792919,119986.63399272719,700.0536378515069,13823.83788996652,498485.4705820369,102350.8463383992,757.3297091965799,-596.0884550806788,119304.98704397333,8817.757109112483,591179.1307428137,120000.0,119048.32875305589,44.87670703819068,586610.016112014,120000.0,120000.0,119642.06489863686,357.67345084479956
2800,7570.245079795153,117070.92863347674,4114.932232313115,119987.20980858608,576.4475177604306,13071.113626274497,497632.35303687886,105952.10556461052,755.4444940746615,191.56840868367365,119762.86673180471,8801.149176358165,591158.1885235849,120000.0,118947.71393751382,58.173433809549735,587190.5314136692,120000.0,120000.0,119594.92343559755,400.0914963914942
2900,7545.341170876896,115301.70257686047,4183.760300466189,119982.06821337953,980.7670447255153,11876.400277136614,493108.1528798596,106469.48999751991,755.9376748316621,119.34692444174102,120206.44775394468,9529.140372908998,590479.6803958495,120000.0,119113.44524597871,40.73300714836518,588057.8103332694,120000.0,120000.0,119594.01473658466,414.1118578297919
3000,7528.749215004605,118006.62501247175,4212.407896338001,119957.86235641854,525.1186843859164,11840.613212601467,493273.7451907322,104506.14778844637,752.4899965556748,181.47873652634536,119310.80155462681,9750.7754159763,590216.5531282894,120000.0,119366.1979381408,3.972214064958493,588716.6787384911,120000.0,120000.0,119556.15297386413,466.0063963273905
3100,7528.980476154934,116417.70383935231,1797.0835639952868,120002.20251830186,746.7233422938293,11078.527711038367,493839.17634246347,104644.7105506897,751.4437867404237,525.9378173820368,119165.89622132688,9826.033125783259,589818.161462067,120000.0,119486.51393869378,11.353046584832857,589446.924085984,120000.0,120000.0,119516.98928234483,487.8362395199195
3200,7496.447072025086,117697.614125139,3609.619167475698,119954.63924700575,886.2239111725123,9993.257833692483,491522.46328325046,106832.1689484491,751.4993288095749,281.81357257966323,120489.29929068958,10119.064043800792,589771.3958519287,120000.0,119193.26179068538,2.1791387629526824,589771.1629438776,120000.0,120000.0,119482.24134978445,520.7636333822487
3300,7489.151002152014,116249.93180463852,1401.8266485962497,119951.36149129631,335.29217056424886,9618.176353959161,492174.67147364543,106152.35234443308,749.288383537075,759.8559040468862,120570.43284190493,10668.672823886758,589239.4127957851,120000.0,119707.05097816832,24.962131870095757,590161.6116265797,120000.0,120000.0,119472.7590053201,530.9925501527641
3400,7469.420853211918,116145.71423881783,2225.987741183363,119986.5223668999,582.464489212344,9046.959146334944,493079.36526193377,105473.40094946767,747.8114678556715,264.3368227121632,120040.03415958468,10828.590380184098,589281.9628919569,120000.0,119241.02858831064,-4.92524009558025,590669.830225884,120000.0,120000.0,119414.74289709952,581.4847047989633
3500,7459.813374620045,115774.47535986816,3732.194802264881,119994.34663588081,760.9522412645256,8573.829386713755,494439.64462864725,104997.04332162406,746.3198640626921,-501.2867083092641,120442.36891638083,11010.726021956467,588578.2183321895,120000.0,119315.19131406261,5.306561733451762,591261.8530776539,120000.0,120000.0,119395.99557610395,608.1839098370862
3600,7444.6443028589665,117585.50432715288,1013.340619518435,119987.16670826066,510.02197165574944,7945.22351148202,494415.7406029072,107455.2114656932,745.2125186512991,-679.8451282091171,120507.84323489576,11484.484889339827,588354.5688139525,120000.0,119535.85477010737,18.620488259525867,591854.109183236,120000.0,120000.0,119381.07438496455,639.515036648512
3700,7430.754966120366,116757.54845861184,2827.584826379426,119953.85093887242,279.45000625316413,7729.188287287848,495956.9465395288,106793.23179347502,743.6167493327802,249.5822580395676,119936.33002272942,11696.72121685121,587976.5830764998,120000.0,119492.0807438485,21.15789716809556,592398.8049590975,120000.0,120000.0,119346.83946192802,661.7606834860837
3800,7414.096773519287,118326.52553740673,1066.1529581462419,119964.66168229285,209.47978548996258,7078.575918417281,496531.15424487484,104026.40659708872,741.5866440260976,401.71495855222,120284.46523515013,12100.471757501551,587694.62742331,120000.0,119553.18552155855,33.5019988044918,592720.6789963954,120000.0,120000.0,119305.32562751725,692.9225942504534
3900,7399.0858185979505,116261.09906841989,833.2564788750151,119984.9790317878,559.9740755651228,6599.489097061312,497855.5134773014,104309.97350077644,740.3712845574751,312.698866720923,119785.6080282875,12632.351187965944,587369.2088085237,120000.0,119395.1348203739,30.145594692198905,593164.2948036931,120000.0,120000.0,119257.83962269321,718.3883028470805
4000,7388.7826608851265,117194.82442943599,886.2222012217239,119997.97198722887,433.1066472976956,6520.366955260132,498467.24751567305,100936.65562426842,739.0996687481982,-378.91915113230317,120014.6856490866,12656.485481456284,587145.4729987677,120000.0,119782.60833917775,-8.209361471239117,593460.9568195854,120000.0,120000.0,119245.52601943784,737.248260950384
4100,7364.720722664519,116923.74943845501,468.15107972982014,119999.27838702587,462.7285487422372,5667.664115805196,498492.048124229,100640.27075219656,736.0766620709475,89.13413427031804,119833.04182790713,12938.621613095398,586702.6573354359,120000.0,119631.78453786636,21.177158651886113,594216.6830344776,120000.0,120000.0,119212.24552096376,789.5526003694875
4200,7354.413834826772,118968.75820876291,2227.671534642806,119980.63536698594,611.9078247118094,5509.878854537081,498019.1393497842,101679.5878390661,734.5499908251002,-386.97415161451494,119220.40862947825,13410.451759986796,586444.421987825,120000.0,119337.19547282283,4.249538279170743,594125.1802239993,120000.0,120000.0,119203.61826525808,798.1708935229574
4300,7347.473130821466,116498.25105824847,3580.840268253978,119976.7772193123,433.4430873503051,5315.484495560271,498776.3541814856,101242.61913922662,733.5283483486808,-443.0293180171845,119701.1707946524,13581.528516936138,586363.3352784271,120000.0,119494.90477973527,29.145656054137298,594730.1972004727,120000.0,120000.0,119158.05882683165,836.2136907528591
4400,7316.736907303441,118919.45195197816,3463.379184765386,119955.21789606127,583.1276729678164,5142.272019755891,500760.1938956506,100290.2952921686,733.1664397886374,-772.1128851708173,119251.21683106212,14181.139213922674,585726.543736056,120000.0,119865.04817642862,36.88379300608153,595294.2182250839,120000.0,120000.0,119140.29454131058,867.0370286855746
4500,7311.960952930022,117726.92230203646,1215.473822381392,119959.17961708695,475.9296741605385,4552.208627762708,504710.64423600095,98537.53647455113,730.6236088276179,-762.8748873221823,119790.31710176029,14232.415344829562,585593.2446348234,120000.0,119461.35693531089,3.221153848076579,595506.791387574,120000.0,120000.0,119100.77845783814,889.1645143598591
4600,7298.937467680826,118068.18711673227,2726.2042265603127,120003.88411036313,667.0265794871231,4277.573671950343,505509.2705151859,96297.23681973103,729.1691303840021,379.3432575353727,119193.44833558562,14712.754220654493,585252.2946070589,120000.0,119362.75550959239,36.26826173886011,595269.6227633666,120000.0,120000.0,119087.27368753435,929.7332493354126
4700,7290.416673125925,116998.47035935297,3287.6034288257833,120007.80701077984,304.11746245414406,3859.995471680228,505714.5821797467,93022.47683716325,728.2299105052115,-260.73479059386904,120403.69694829926,15050.645039622248,584870.006258088,120000.0,119753.26480017575,-15.25498705623788,595511.4006177033,120000.0,120000.0,119055.63576989493,945.1130248817205
4800,7272.226346938325,117248.01799198838,2081.8962759128863,119985.03446074646,455.3534849955375,3620.4786652767325,508452.7497614319,93632.47496287263,726.2238973498892,-528.6346882904761,119300.26027201045,15156.475765562,584460.2742001328,120000.0,119964.20257343615,20.513453245249966,596128.363174908,120000.0,120000.0,119009.16993537622,968.5502416012168
4900,7249.638581784506,118189.90613852217,550.6644180679934,119988.82345709679,420.44178148674655,3646.0109239578505,507944.4110778772,91898.24503641533,724.554211753714,-802.5988963804222,120032.0365837457,15748.426354743146,584337.5175565487,120000.0,119488.13672543841,41.74759625644541,596500.2110263708,120000.0,120000.0,119006.85285627744,986.1425976252605
5000,7230.640716632374,119385.65596258163,1515.4809114292902,119994.54086102321,461.712387259528,3377.4453232226606,510456.3195127164,89713.67336340476,724.6291490100946,-652.8673812793248,119651.8577889876,15988.82437597063,584238.4189933636,120000.0,119533.95764791331,35.35494683829493,596219.1288583807,120000.0,120000.0,118982.41886028467,1039.9082560257239
