milliseconds,ACA,CAR1,PKA,incAMP,ERK2,REGA,excAMP
1800,2.3061937282682203,1.9606757897663825,2.1650989381085295,1.2845197608355683,0.8014387636123365,0.8437756928540368,0.35608031444686516
1900,2.2820570100084727,1.8602286021094276,2.131062314177142,1.288097798870413,0.7792147017706591,0.8477288679934888,0.33767786316214177
2000,2.1682212800789182,1.8186937081006742,2.1290701204634725,1.2626386776212766,0.7397972382504202,0.8597632965178735,0.32613326689236316
2100,2.121096467976442,1.7729724085728065,2.1599494964196073,1.2356802522599717,0.735925655913668,0.8917514382605415,0.31983287899976975
2200,2.0997819280400023,1.6786062447945818,2.134261328776042,1.1982600670538546,0.7095706871595112,0.8782438460082735,0.3135161027680334
2300,2.0199334282650416,1.713422168725411,2.1079775613223832,1.202913452276785,0.6860712321401329,0.8954118872817283,0.30170645020627085
2400,1.9776354549924042,1.6035426356237004,2.1024989657462405,1.1685616697911536,0.6933775878078432,0.9314877760881732,0.2924268031391976
2500,1.882924853585161,1.6051969853211387,2.0385034815128766,1.1321646432841703,0.6597877748348435,0.939420379361127,0.2856012360855299
2600,1.905620592213497,1.5428910775761608,2.011624261679415,1.087667392018846,0.6326219316739314,0.9485267887913316,0.2808526391461735
2700,1.80033242566588,1.543849662903547,2.0315285183780483,1.067157619115765,0.624469609894542,0.9846725918188024,0.27886937190634187
2800,1.841260274244827,1.4823440045114162,1.9792927078825147,1.072371663182771,0.6376018735316438,0.9912734056044517,0.269074901235322
2900,1.8005590537616334,1.4194962925501073,1.9184122306869849,1.0190902406004523,0.6345690396062931,1.0227402385680524,0.2592891312318065
3000,1.7941696970398053,1.4229004899943896,1.8973566808335254,1.011112548376871,0.5995659287433862,1.0530730985528873,0.2706547299569249
3100,1.717342678227171,1.346272633268849,1.8840969705892892,0.9606506262154604,0.604986731280445,1.0547131416001483,0.2516506550725955
3200,1.7801817272821971,1.3524921458083057,1.7980334655274453,0.9161902348196587,0.5930451982634837,1.0800275347429156,0.24869397434307472
3300,1.7162155762687008,1.3401634346281497,1.8084664013261944,0.9027419787174406,0.5694981014354314,1.1055317208042292,0.2520435094130816
3400,1.7560331796638224,1.3021816677155853,1.741570954494916,0.8617969556121439,0.5724904453888612,1.1111159420650212,0.24812163157054395
3500,1.716817417704797,1.2919263088513706,1.7208057954844531,0.8481327213835993,0.5926177249667771,1.1284909516448831,0.2535209637049081
3600,1.6560464159515305,1.2483103761408914,1.675872786831379,0.851520848712783,0.5843249402345039,1.1407829094055006,0.2541969761740275
3700,1.6561434295717814,1.249532062830909,1.6431236866341585,0.8239760466737001,0.5708298867290197,1.1536425450815526,0.24839275165980468
3800,1.7676524971832601,1.2861094417272385,1.5745767218050313,0.805923487318208,0.5661381679078449,1.150940406418023,0.24950882900308288
3900,1.6889544385260753,1.2285571897905834,1.5664677750212228,0.7863370348770079,0.5901122130186757,1.1627947841521606,0.2503667419942918
4000,1.7128869717243416,1.2401656386213833,1.5175103889292931,0.7524754933223048,0.5908531430184024,1.1797210437005055,0.24268134309584133
4100,1.734401131699818,1.3042421391939725,1.4358530316561067,0.7164448623785289,0.5818907056607362,1.1957195852490234,0.2505021275434456
4200,1.7578662116551609,1.2938767208346884,1.4511038414822184,0.7364775700458303,0.6016567134579399,1.213974943237947,0.24294811485571413
4300,1.8334519494848174,1.314109434003121,1.385642909401247,0.7206528774431786,0.623717814313638,1.210515451231788,0.25041682656714365
4400,1.8583183308002564,1.300201635837082,1.375533194376108,0.667513760876558,0.6252199833191948,1.2218263586382203,0.24955425797376524
4500,1.8284839752608624,1.2875641216218712,1.3110397659448307,0.6664632218775659,0.6448576041694857,1.2037403431768867,0.2551538676858974
4600,1.8742238869436105,1.326716622030148,1.276825607663774,0.6839623975756789,0.6575082535845169,1.2189863168532302,0.2689993784059081
4700,2.0046283258601423,1.3378118714480924,1.2672150921480756,0.6431282713410896,0.6642921276644568,1.2073586493287631,0.26495474061158275
4800,2.0206955067859442,1.3350626130051328,1.2410902690291907,0.6317917060776174,0.6569610279291003,1.200082273391877,0.271845544956856
4900,2.068447333414475,1.4077689268139293,1.2416633022579495,0.6467578099091315,0.700304298779762,1.1850740438598166,0.2771594848257064
5000,2.1200390788444716,1.4404301590167405,1.192473616268429,0.6629183420296096,0.6908603647341185,1.2004395012929978,0.2796902074956186
