milliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
1300,0.3734782760599333,0.007609197796575563,0.10940787774955033,0.06968289835951581,0.007010797516109155,2.0413318008290107e-05,3.103742507436092e-05,-8.695675492193358e-06,-0.00036116998625566573
1400,0.41193426694129454,0.008124363835293563,0.11137186221185029,0.08207442506864387,0.007234530274287405,0.0011989187134389464,0.00010993143691491999,2.8927657707108442e-06,-0.0002051078456369618
1500,0.4159046500430304,0.00905235321444003,0.12200803383755894,0.10687725028904743,0.008704297393239434,0.0027726793507192636,-8.314113667409309e-05,7.259083322544275e-06,0.0008776266301031194
1600,0.4477762896101479,0.009513397454219372,0.12391077354767024,0.11396267186148552,0.010149608044532032,0.0019044471315814737,-0.00010130557729191393,1.1246186330715183e-06,-6.0415267463681055e-05
1700,0.46813846942897924,0.009942256707633669,0.1298551467613524,0.12387613694672847,0.010405528380008975,0.0017393667870068351,5.68900644519658e-05,7.482345080214028e-06,-3.7470239300865424e-05
1800,0.49520006774465974,0.010872715070488329,0.1355296445483468,0.1338915944696468,0.011663480005689803,0.003092358686548306,-6.0634546283874245e-05,3.898941032348428e-06,6.613090069487466e-05
1900,0.5036770702575122,0.011778344492020506,0.14024079981345441,0.15042064384737305,0.014093829440067913,0.003083902682935368,8.368580357711634e-05,8.004467146874502e-07,0.0014020060235366988
2000,0.5236984262953637,0.012090377893773721,0.14606335538780252,0.15595360720405108,0.01527561174751423,0.005484516675812917,9.226214600780665e-05,-1.6248041604733275e-06,0.0015759632338510445
2100,0.5342995398759496,0.01304653909850369,0.15191656074573284,0.16720843869415017,0.01579352897583224,0.005719787642713952,9.136401452984421e-05,8.383100184865562e-06,0.0014506250966793042
2200,0.5642071313828598,0.013157875979989103,0.15313778649540266,0.1838742196219768,0.01759179921270758,0.006966440304529497,3.034893550072276e-05,9.700843428931479e-06,0.0010971271880533572
2300,0.5713457549162816,0.014035440296146099,0.15701837734561414,0.21636069320293475,0.01802669392475495,0.007033476597513122,0.0003128895063950351,9.768438297850375e-07,0.0022172705210696643
2400,0.5854155349335717,0.01449775090348484,0.16387596110189653,0.2224540092676993,0.019149957250517827,0.008231247553779722,0.00022668252343801482,5.065742284883868e-06,0.0018197045740427037
2500,0.6025700563375856,0.01560246875567469,0.1681284535252029,0.2347897551746952,0.0216354394262664,0.010066842607068732,0.00032413132016116875,1.427545957236043e-05,0.002647188156988793
2600,0.6100591536473926,0.015598904406322715,0.17129949825381563,0.26291525145366046,0.02280686978790117,0.011531499089584613,0.0005374569360217727,6.531617876758393e-06,0.0028493218306202737
2700,0.6251290264279654,0.016244019298105303,0.17027395684463206,0.2724449557150889,0.024325858972603424,0.012327549278569508,0.0006188599255110742,6.390994847937079e-06,0.0034434721290398248
2800,0.6631666076977331,0.01709074489439122,0.1760548392361755,0.3026302160291005,0.02541340125440855,0.014542222903481495,0.0005124824511892577,2.2938120684284668e-05,0.004371774734812921
2900,0.6573108516469893,0.01767574052356534,0.17572338494535705,0.3214601492694364,0.02698396552879355,0.01601106085153046,0.0007887763532772512,1.8170414485756864e-05,0.0055570419323817035
3000,0.6671658275398766,0.018471695637973507,0.18101066202753477,0.3232689376118355,0.028335976719525063,0.019160303110463107,0.0009536981003671775,2.043555583472718e-05,0.0064321641226595325
3100,0.6807364276573901,0.0188985096186107,0.1813938815659853,0.34359661050444373,0.030284014050871128,0.0206300893741322,0.0009872300877333845,3.7091256710374144e-05,0.007319851315586046
3200,0.7166589387664102,0.01963378557002948,0.18543660830120418,0.364689404279244,0.031234310372393312,0.021196038527145092,0.001252359370414935,3.550023753726841e-05,0.007440482275035888
3300,0.7244932109477181,0.019851973268196838,0.18925944295929348,0.3924677377549089,0.031342658437532186,0.023915839306434847,0.001443680900195215,5.575656060440059e-05,0.009444276245399837
3400,0.7250341276487,0.020422674975352554,0.19155439106167735,0.3945316898288069,0.03384955350488457,0.026312300141493696,0.001687135414511084,6.104650406994493e-05,0.010283556211014257
3500,0.7417480455165514,0.021426701167385057,0.19383226871871995,0.4199258036465025,0.035452523084624675,0.028924178398126353,0.0018946368196986745,8.227473156249468e-05,0.011013604021040358
3600,0.7578044518931855,0.02211123820336372,0.19698046098797975,0.4523254591910726,0.03613458164008234,0.031641415906250844,0.0022218744340934955,9.129250388378368e-05,0.012502835416163437
3700,0.7515510073294748,0.02272934078313115,0.198237964425534,0.4685019366426908,0.03755832786873585,0.033177150134330716,0.0025669521667515995,0.00011060962677058751,0.014119216643820872
3800,0.7633314618519071,0.022778719640389907,0.19804905539027284,0.4750464182917497,0.039661330761796336,0.03601477050413678,0.0028254811088894013,0.00012476887334131984,0.016411234941993067
3900,0.7762926513316761,0.02385198708822435,0.19973338860514195,0.4980148873234969,0.04129352361810761,0.03816065933359863,0.0031181471100760402,0.000146600479786218,0.017813260013173217
4000,0.7879851114982103,0.024748621286496006,0.20372207572031772,0.5252403013290499,0.0428695378524893,0.04107696737220623,0.0035505114608532598,0.00017612021511097728,0.01992554397958091
4100,0.7921426173517789,0.024972872643889314,0.20356216918719,0.5432047949692782,0.043309321956892605,0.04388068082584242,0.0042281472960422764,0.0002186739855340022,0.02182205307367984
4200,0.8110759257421313,0.025933174095936467,0.20642824584134237,0.5647427369231628,0.04546083491716637,0.04548903671999442,0.004786014213067488,0.00025904040097736013,0.0231922276997347
4300,0.8134347367696173,0.026140548118722004,0.2025607700849186,0.5741060972929235,0.04538087435425533,0.04904204137646638,0.005171554231166657,0.0002962013435750274,0.02619283693290925
4400,0.8253490417833032,0.027073962819163223,0.20604704639447818,0.601364910144904,0.047683503563594555,0.051887652148058634,0.005942003936991792,0.0003358958668911031,0.02766946417029982
4500,0.8377218389079034,0.02701342695150443,0.2044468238744065,0.6239816571944679,0.04886799693059927,0.05469275928290063,0.006319726179364549,0.00039578222868158117,0.030726117719637458
4600,0.8482816499318212,0.028012466548798264,0.20811922550199774,0.6537628334816483,0.04937713894291082,0.057129284030423826,0.0072119868281058245,0.0004545949743310328,0.032884906245759814
4700,0.8593557014568591,0.02839868871938948,0.209407549312633,0.6704410030635887,0.051218081431878046,0.06108742691880317,0.007873071672055065,0.0005226962874143471,0.03550849230585318
4800,0.8500785906387788,0.029657987190703963,0.2076336121788945,0.6778029780031807,0.053176623954460336,0.06418012529738841,0.008579451676387722,0.000591606700316466,0.038789479673431375
4900,0.8709408612721382,0.029884898931688518,0.21096487142574183,0.7055236963526031,0.05373868546847419,0.06670063285911787,0.009522030756887893,0.0006585462404623558,0.04209316003322534
5000,0.8708203953962291,0.030248676786665155,0.2132952785991241,0.7306315973889554,0.05601500091632632,0.07021883040350319,0.010550525088329526,0.0007557744960432006,0.04521457939146555
