milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
1100,285.2073045795598,16.835926524470455,1199.933214889919,0.06544882402230691,-0.0011300905849639868,1199.9999343665554,8.27351761125885e-06,1.5271452747227039e-10,100.0,200.0,20.0
1200,283.96614892862317,17.439249633745295,1199.889541614673,0.10536202704400849,0.00045658797024173277,1199.9999403092002,-2.7112191503671775e-06,2.5672917958793534e-10,100.0,200.0,20.0
1300,281.2593600199159,17.424020770803516,1199.9205045491994,0.07049461601264367,0.0014016424783667857,1199.9999347444452,1.722382872260312e-06,3.3831361788228134e-10,100.0,200.0,20.0
1400,279.9830010446904,20.698948385532645,1199.8466662465378,0.12031519675189724,-0.00047006700012409443,1199.999927407535,1.3391465064542887e-06,3.3425342992665657e-10,100.0,200.0,20.0
1500,280.0671337691702,21.10021228846406,1199.8402296864233,0.1297507089476302,0.0023559224935975295,1199.9999283622412,1.6428890203912496e-05,2.700369916565418e-10,100.0,200.0,20.0
1600,278.4844047688008,20.679314434917575,1199.8551915197947,0.182884154524489,-0.0001598808770899823,1199.9999386687434,1.3939835298542621e-05,-2.6233509485910717e-10,100.0,200.0,20.0
1700,278.78941196837786,23.127309953732077,1199.8338454362395,0.16357192765436204,0.0005130317912610113,1199.9999288785557,1.442265960782059e-05,2.6991065495255884e-10,100.0,200.0,20.0
1800,276.63222256749924,24.780852090833562,1199.800786498833,0.1593165828842287,0.002876107057140676,1199.9999233665526,2.9210327944897708e-06,-1.7684665094074805e-10,100.0,200.0,20.0
1900,274.10359876016565,25.22599724699997,1199.7807045700588,0.20946137729905426,0.0023693973609903276,1199.9999382797082,2.0975118554619553e-05,2.529357228953885e-10,100.0,200.0,20.0
2000,273.10480988974876,25.62370129401541,1199.7514994817545,0.24223311599169206,0.0030200394242310045,1199.9999435841494,1.4857471443551173e-05,-1.6212200661401882e-10,100.0,200.0,20.0
2100,272.25841744404664,28.33882732329403,1199.7357322569235,0.24065377505873126,0.004298770842284968,1199.9999157744796,-2.5431579069112737e-07,-1.969312349307815e-10,100.0,200.0,20.0
2200,272.7966094112224,29.529715602744712,1199.7341340223845,0.2537000783020574,0.004597803697767085,1199.9999321038376,2.795876512588569e-05,-1.5103411625004141e-10,100.0,200.0,20.0
2300,270.74150670272627,29.1821361389041,1199.6817234117354,0.2761863381053265,0.0028354546956200566,1199.9999113150857,2.4908954167836288e-05,-2.7665889230530388e-11,100.0,200.0,20.0
2400,268.6583338988457,30.409327279563577,1199.6960499052966,0.30917592065844984,0.006222934471345309,1199.9999219747278,3.2622615098664474e-05,-1.6309759719220227e-11,100.0,200.0,20.0
2500,267.5816442229714,32.13913855462748,1199.6798907830946,0.30397648020479173,0.004457308042827115,1199.9999148686622,3.6502873381764666e-05,1.64678642554744e-10,100.0,200.0,20.0
2600,266.21538833558157,32.14811652542727,1199.6140337425506,0.3487216343391085,0.006359423229597625,1199.999902893175,2.6773701503517028e-05,2.9208106240746394e-10,100.0,200.0,20.0
2700,266.649272448304,33.467667003682756,1199.639300971781,0.4123798048296045,0.008492044321050088,1199.9999093626623,3.1661377863552135e-05,3.4563746056125716e-10,100.0,200.0,20.0
2800,264.74470308270065,35.38732394450285,1199.5971762738739,0.4185918072838753,0.008295412435907649,1199.9998863325986,3.556454032040826e-05,1.0035582543461287e-10,100.0,200.0,20.0
2900,261.8045915473696,35.89195335159313,1199.5679628737623,0.46353260656265594,0.01057057659870918,1199.9998934896605,4.475599759907194e-05,3.9821946020387093e-10,100.0,200.0,20.0
3000,263.26072257131125,37.22817228603865,1199.5007277085892,0.43184687052802223,0.009953815840352823,1199.9998659540383,5.2067083517409203e-05,3.8603070900267756e-10,100.0,200.0,20.0
3100,261.9832334562113,40.39003861473565,1199.4894424969,0.4801275516127468,0.012172096842937654,1199.9998818618485,8.109869156763506e-05,-5.2733733333275087e-11,100.0,200.0,20.0
3200,258.93143068117945,41.2324280441324,1199.4492493441298,0.48411300350753295,0.011491791701007665,1199.999859033369,9.14759876913604e-05,2.8319132449654974e-10,100.0,200.0,20.0
3300,258.6133235480814,39.300857210065,1199.4836313107976,0.5396167980232118,0.013824426675936754,1199.999845218207,0.00010569716025714673,8.388566146944708e-10,100.0,200.0,20.0
3400,259.23944737412387,42.368464172196475,1199.4328743300753,0.5517744833775466,0.01577935467877622,1199.9998497267234,9.976651715642078e-05,7.091651640899566e-10,100.0,200.0,20.0
3500,257.59680333957635,43.71988690160949,1199.3895598966524,0.567938609383347,0.017310592228088565,1199.9998315469718,0.000109105842820239,8.915622017295736e-10,100.0,200.0,20.0
3600,254.19358346816767,43.0943329639913,1199.3695612074382,0.6386192518570233,0.017881712740463355,1199.999800919937,0.00012203190220902061,9.545290675767866e-10,100.0,200.0,20.0
3700,253.1660954209961,44.48823164893073,1199.3133646763745,0.6420152504259735,0.01945223710123768,1199.999805693828,0.00013928947883731847,1.367388420881934e-09,100.0,200.0,20.0
3800,254.65428578377364,46.88847136447799,1199.305918264337,0.7061885322775289,0.02193983372718388,1199.999773668013,0.00017429015650512994,2.096822964195913e-09,100.0,200.0,20.0
3900,252.72471922290427,48.42211412312896,1199.256761456153,0.7189114236180507,0.02379120637514795,1199.9997468523284,0.00017704684715241857,2.6085036918044055e-09,100.0,200.0,20.0
4000,252.51726537296778,46.659079207381815,1199.2411829555483,0.7608714937168347,0.024004511154981478,1199.9997462565866,0.0001999423723425971,3.2129706406300456e-09,100.0,200.0,20.0
4100,249.86289059877984,50.49735966147662,1199.2166635261478,0.7557109646368433,0.02684493405308485,1199.9997168973334,0.00022981678963998598,3.2119227238054936e-09,100.0,200.0,20.0
4200,248.3546031911499,50.43992911408418,1199.2085983583636,0.7780078500740615,0.029664612139418275,1199.9996988677667,0.00025873067145271817,4.37164215920142e-09,100.0,200.0,20.0
4300,248.82299409971668,52.3976608784782,1199.12436113938,0.8186862885728328,0.03047215791824976,1199.9996788043334,0.0002741852234755025,5.001721034948738e-09,100.0,200.0,20.0
4400,248.57706068260347,51.28911955896744,1199.1148611854317,0.8484125210712449,0.03290198687696456,1199.999649549457,0.00029078344812082807,6.342453564858378e-09,100.0,200.0,20.0
4500,245.09525102516247,55.0218733273242,1199.0794644168766,0.8921934600114575,0.03497694917041258,1199.9996089781857,0.00034102484195250765,7.620367874795676e-09,100.0,200.0,20.0
4600,245.18358287923502,55.837048084248174,1199.0336775683843,0.9063415859365792,0.03953615826046661,1199.9995936599291,0.0003735124014264174,8.813534478230458e-09,100.0,200.0,20.0
4700,243.79056054403267,56.70548415122937,1199.014190824925,0.9732679093405228,0.04025941860359718,1199.9995375580947,0.00040580295046786904,1.0375963408138843e-08,100.0,200.0,20.0
4800,243.22076686152664,56.44981395873511,1198.9964612333597,0.9930965921687154,0.043137631067191214,1199.999503930296,0.00041485904577007887,1.2157558043039081e-08,100.0,200.0,20.0
4900,241.84849374264456,58.4128865285226,1198.9254792223833,1.0210672780030126,0.046367530430917514,1199.9994658620626,0.0004514937884536092,1.5027080263938638e-08,100.0,200.0,20.0
5000,241.97778460022408,59.84084931520934,1198.8910715334841,1.0188285055675579,0.048376106788416764,1199.9994407874733,0.0004925452552458151,1.7177069015118983e-08,100.0,200.0,20.0
