milliseconds,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn
3300,0.792938722549865,0.022604967186303695,0.1616282839401795,0.7459128056342034,5.193729571927711,0.18550577293428266,0.03076454188322536,1.063546779850634,0.3229120600880651,0.02405743949421116,0.006411471479236674,0.03576214869951018,0.00097369912919483
3400,0.7610153869426121,0.022022096464873304,0.15646766151305866,0.7480004082584883,5.088876745632062,0.18402090117602823,0.028906605324648414,1.0637513319878467,0.3214181873216216,0.03207747502334209,0.006250668847814509,0.036379270672976305,-0.01794407822922612
3500,0.6930876681447352,0.021263878127436155,0.1525493595106482,0.7596137841447799,5.095208059103309,0.17474998863531802,0.029269160884565947,1.0447320670147486,0.31486217870551064,0.033008674000269696,0.006228570560019447,0.0355404830784729,0.003151959952704828
3600,0.6816474883023309,0.021092043228926834,0.1473750934563593,0.7797125719525684,5.048909783547036,0.18104263316689836,0.028269393831726598,1.0208228285720118,0.3168297861956614,0.032068337569236514,0.006303887855140637,0.035513573282810094,0.01613866768669393
3700,0.6880488373509388,0.01930622028339323,0.13459782526729847,0.7774754006635106,5.09449904377522,0.17926214846909233,0.029067640826483148,1.0278034879493292,0.31084209680379415,0.034699980621672975,0.006201264763659771,0.034260232492548844,-0.005410706421133125
3800,0.6671580786591453,0.018096881016525707,0.13667379779764793,0.7947042178756383,5.225716619238817,0.1848956380059121,0.028823350073425277,1.0164725148558251,0.31221767020991054,0.029872544339003965,0.006260745135162328,0.03400909560919846,0.009603420899431595
3900,0.5987106770585553,0.01798370768656671,0.1314178825278208,0.7834563608707449,5.046715682696328,0.18365840616628554,0.028299708207763057,0.9928350033305472,0.3069278707705436,0.027149801704068617,0.006085295160141663,0.03400783287812044,-0.01043482878066972
4000,0.6201757870458533,0.017667809787635318,0.1217397289791087,0.8051279404544416,5.085886647545284,0.18508196068558244,0.02664315502928093,1.00505661203643,0.30311563822326026,0.035406275147702324,0.006319329721397087,0.03270001196991831,0.01617318200541567
4100,0.561624183281157,0.016355262047263598,0.11742634735182012,0.8194588950531716,5.244299051797365,0.1802047635782934,0.028186474674758294,0.9690804021461872,0.30089421897198393,0.03389848735206374,0.006570388756588243,0.033228793246841144,-0.009269269044286706
4200,0.5792065551833196,0.01623107717752443,0.11445616236256637,0.8055794514299427,5.22731905286284,0.17712690889476992,0.026062351446585055,0.976008079096996,0.29503208431143213,0.038578806089194215,0.0065944351494475716,0.03343163229329708,-0.014998904374084944
4300,0.5352347656561156,0.016165035398186988,0.10973372248393158,0.8254830444447575,5.135378471937865,0.18202926973922648,0.028591897813706756,0.97132785632433,0.29109208168441053,0.03007401415645155,0.006736159468324625,0.03215286787759366,0.012903527979898707
4400,0.4857043914947796,0.015434388308428755,0.10163982228514447,0.8430525026003932,5.157227304526772,0.18780403872092777,0.028323935785071145,0.9655107793454732,0.29414440083411825,0.03181345188315639,0.006487832994160159,0.032577110640016546,0.010749896828061503
4500,0.47589422502068374,0.01397602920713046,0.09741048968638884,0.8513934031277759,5.331016055504105,0.1773454875898662,0.028185635205546393,0.9533998742060291,0.28928148269364085,0.037465055297139026,0.006317907190129268,0.031916405063774654,-0.013869501444205255
4600,0.44295179957897696,0.014116733869803267,0.09866359222936713,0.8448788246180199,5.3395230797368285,0.18417492846096087,0.0283120764051356,0.9336486013887993,0.28417706525686576,0.035832883159695746,0.00628478663596273,0.030918440740316744,-0.003770299106206183
4700,0.45570423861634285,0.012561233818140644,0.08647501913143042,0.8470841275498309,5.403934628576607,0.19029359523719955,0.02654134281231071,0.9172008516409824,0.278655847209913,0.03921638732950076,0.006282017801469458,0.03159351818877206,0.012050236474120513
4800,0.44832565640432254,0.012630128950239102,0.08688864242202857,0.8598378101602528,5.390512468940325,0.18890577084728224,0.028068119050871393,0.9201298126017587,0.27785270461776945,0.03947697041481945,0.007070284066423217,0.030895984686263825,0.011216102197937844
4900,0.44312963764765406,0.012840859635729054,0.07907759590897404,0.8752468398255672,5.470686133434694,0.18557362485450205,0.026922102107040737,0.910010018522273,0.2763839513023577,0.040383148259747606,0.007064534983072612,0.03169329087787524,0.007744976810246182
5000,0.4023389878158707,0.012400649553743379,0.07819622967461567,0.8720477546614758,5.415602753752243,0.18741704980365254,0.02654768490135008,0.8841927888404677,0.27707717962490236,0.04460379462497619,0.006717111799684648,0.03148942971787727,-0.007600798504122718
