milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
4100,500.0000003316511,0.041518492326543095,476.61879062055755,80.82063692542285,95.62886306760736,99.99985951759386,200.0,100.00000000000055,10.0,19.128292424072896,4.357266458539811,0.00014503530025965547,5.200419946657506e-07,1.2207981175914722e-08,2.207456670614991e-10,2.8223055482664417e-12,3.0847493763999063e-14,1.8455964789892652e-16,1.2242239348865207e-18,1.603678353166277e-20,7.803760943452364e-16,6.2036347211209296e-18,8.843151270623116e-20,1.267362712347138e-22,5.690277225307372e-24,0.0,0.0,0.0,0.0,0.0,0.04133563783050816,3.3288461367406597e-07,-4.0603138768839196e-10,-5.45987490859242e-13,-5.627414125434632e-13
4200,500.000000357953,0.04220459567365924,475.30978973203577,80.04904321947319,95.50374776812859,99.99985175155888,200.0,100.00000000000058,10.0,19.616887921793086,4.566237069436233,0.0001467396582264996,5.765364395327234e-07,1.4371341569396094e-08,2.57629435225096e-10,3.968704871015444e-12,5.204678448397324e-14,4.638385249421839e-16,3.2997433618653774e-18,2.2897973902581383e-20,1.0707325733253843e-15,1.1757200055047211e-17,8.450188004909027e-20,4.289586117957861e-22,7.160695970108923e-24,0.0,0.0,0.0,0.0,0.0,0.04145275163314254,3.5814846807492664e-07,-4.3403946723744547e-10,-5.885061787204446e-13,-6.113946433593568e-13
4300,500.00000037581594,0.04269220864432326,475.1106971585896,80.1421719546007,95.30843198469371,99.99984480612231,200.0,100.00000000000063,10.0,20.193316701181192,4.784591451601093,0.00015817999218747207,6.444934097829127e-07,1.7671650518847992e-08,3.2570436992237835e-10,5.135511034026121e-12,6.489186898607178e-14,6.750508732164745e-16,7.18642691766453e-18,4.738628420466078e-20,1.7173288077029164e-15,1.5992233905461713e-17,1.417698216287963e-19,1.23087058976746e-21,1.2342696248455535e-23,0.0,0.0,0.0,0.0,0.0,0.043690676504172604,3.7458637315010127e-07,-4.5346620511939213e-10,-6.524519319748869e-13,-6.445650461517044e-13
4400,500.0000003859236,0.04439601408860557,474.90984123695887,79.59817122239272,95.10660115478348,99.99983750190877,200.0,100.00000000000068,10.0,20.441031634673838,4.917913099057898,0.00016212764282805354,7.210810242117328e-07,2.0296822272571512e-08,4.1839426221892956e-10,7.235544237234801e-12,9.86642576533213e-14,1.0901496525359502e-15,1.1023745415247808e-17,1.061122935699514e-19,2.1770570566128636e-15,2.6028307795227836e-17,2.5821957955369884e-19,2.0292499543716817e-21,1.4428745267200548e-23,0.0,0.0,0.0,0.0,0.0,0.043283088871270095,3.793336525294934e-07,-4.708687210937008e-10,-7.05966464961451e-13,-6.82391592053996e-13
4500,500.00000039634284,0.044934143663525015,474.23567968906997,79.54912699701427,94.83411693103308,99.99983211720942,200.0,100.00000000000072,10.0,20.618547626436865,5.076960973513271,0.00017059231720968724,7.914731091064859e-07,2.4327641511762794e-08,5.452546356441571e-10,9.337243826042213e-12,1.2931424581594468e-13,1.6407358886220445e-15,1.716590353196534e-17,1.569269061617997e-19,2.89639588132563e-15,3.5181127190737146e-17,3.863747188292864e-19,3.945704128749014e-21,2.707020972694593e-23,0.0,0.0,0.0,0.0,0.0,0.04444511436535225,4.0925694233313586e-07,-4.856428665187675e-10,-7.406495124970034e-13,-7.396678253125315e-13
4600,500.00000041746887,0.04619722030709366,473.31519549949485,78.80725378680641,94.77639003230905,99.99981980664282,200.0,100.00000000000078,10.0,21.177176011601528,5.309532069076322,0.00017796046218038813,8.711574521377791e-07,2.815306716940411e-08,6.748896896694065e-10,1.2723628612671305e-11,1.8915477138049777e-13,2.4721061470942807e-15,2.9941063188533254e-17,3.0104204935509643e-19,4.083445204198343e-15,5.288649159161146e-17,5.938251241176368e-19,6.062180603410771e-21,5.469506831784316e-23,0.0,0.0,0.0,0.0,0.0,0.046283194088947904,4.2568443306493103e-07,-5.060113944567344e-10,-7.810122194771173e-13,-7.888512523506584e-13
4700,500.00000044277584,0.04703852733756961,473.32572206919286,78.40808752503126,94.44443685292333,99.99981510068878,200.0,100.00000000000084,10.0,20.98864811463417,5.582046250685759,0.0001870450195638463,9.774539420204668e-07,3.380559476872296e-08,8.308253293192109e-10,1.6763662294618372e-11,2.746749308896912e-13,3.8244762876231685e-15,4.625846868648195e-17,4.868720218217241e-19,5.5636546518497174e-15,7.779306097980172e-17,8.888811351874009e-19,9.9807578281002e-21,9.078618596889082e-23,0.0,0.0,0.0,0.0,0.0,0.04678961452065068,4.445677594998348e-07,-5.357575522198493e-10,-8.351203608948558e-13,-8.276806133096026e-13
4800,500.0000004669106,0.048092168691920685,472.4208379737126,78.74321534293512,94.22946526695122,99.9998053511187,200.0,100.00000000000088,10.0,21.61146488773208,5.673092614108098,0.0001912414150776386,1.0673553688661344e-06,3.871063955285374e-08,1.0283317905218567e-09,2.1323649355211e-11,3.790299281259081e-13,5.481330328131025e-15,7.119846243186114e-17,8.304308446242155e-19,7.336289710264743e-15,1.0924057286362562e-16,1.400869521026446e-18,1.6024347920380484e-20,1.6103336655717938e-22,0.0,0.0,0.0,0.0,0.0,0.04844867248917111,4.555161836863056e-07,-5.469345971583263e-10,-8.914196381061535e-13,-8.86857111382031e-13
4900,500.0000004773786,0.049527700699796444,472.12185392330275,77.95690720959668,94.01452151265687,99.99979799353252,200.0,100.00000000000094,10.0,21.588856506845943,5.905902348575993,0.00019932301040587994,1.1928734765515107e-06,4.576445021561269e-08,1.2657224196097377e-09,2.811947679421611e-11,5.177443848316391e-13,8.187897979861172e-15,1.1249049058699662e-16,1.3703228698206289e-18,9.890240459698351e-15,1.526375344788503e-16,2.0714997835976278e-18,2.4965205437608107e-20,2.735431194879746e-22,0.0,0.0,0.0,0.0,0.0,0.04902450662264488,4.7677738876772e-07,-5.776240197778983e-10,-9.410305766369442e-13,-9.443680866148877e-13
5000,500.0000004911126,0.04949643801695451,471.96618949500134,77.87181502913324,93.91840758112392,99.99978671441545,200.0,100.000000000001,10.0,22.029229672185718,6.1446572979039065,0.00021256460151651742,1.2961804471919481e-06,5.242143997475467e-08,1.5591695004560397e-09,3.671565699237075e-11,7.033529604506495e-13,1.164727026646215e-14,1.7185926521575437e-16,2.245748628884728e-18,1.3127736480944788e-14,2.137809767118456e-16,3.070001007817351e-18,3.912603169800692e-20,4.5537437606063505e-22,0.0,0.0,0.0,0.0,0.0,0.04993744616511292,5.049171630103758e-07,-6.064889188244222e-10,-1.014325547982266e-12,-1.0139888690795442e-12
