milliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
2100,500.0000000843441,0.02031401963714391,487.31488085283866,88.35427685833793,98.66314284048477,99.99996580822581,200.0,100.00000000000006,10.0,11.383454888326131,1.2565221563730098,3.72423755429404e-05,8.024140215012497e-09,-1.942546451151221e-10,-1.459798120521322e-11,-1.3316030737356432e-13,4.441578434640581e-15,8.345363189120345e-17,1.0815665101074158e-18,1.128096259671483e-21,-1.278776680194207e-16,1.0113172009184138e-18,6.074161815382402e-21,-8.87834537810806e-23,-7.432829615358715e-25,0.0,0.0,0.0,0.0,0.0,0.021410420802575693,8.388268532401065e-08,-1.1238383120047796e-10,-7.449890857359944e-14,-8.271613167498396e-14
2200,500.00000009841,0.022581406238577906,486.06384056329284,87.75468686950671,98.59181046615416,99.99995631937456,200.0,100.00000000000007,10.0,12.406450063578115,1.3252287980901476,3.999773261897757e-05,2.1789848450157082e-08,-1.2659014631625994e-10,-1.1185056463568702e-11,-4.506258652785256e-14,-2.624064062957468e-15,4.980664740306394e-18,9.58140512943177e-19,1.2564431487817942e-20,-2.7415149512070648e-17,-6.9598740669005865e-19,-2.6860316353629747e-20,-1.6758839997663488e-22,-7.765578665552839e-25,0.0,0.0,0.0,0.0,0.0,0.0224969447521837,9.607342726484101e-08,-1.2787346874047813e-10,-9.325339812235315e-14,-8.00067888127182e-14
2300,500.00000011065316,0.0230735035873984,486.0386925197281,87.48944079284183,98.4894996587861,99.99995373041764,200.0,100.00000000000009,10.0,12.43261569055809,1.62656410580379,4.4128116440591213e-05,3.0431245010395276e-08,4.898843987480723e-10,-1.4995945601116253e-11,-3.4684281809111937e-13,-2.139903221738067e-15,1.1380564837942859e-17,1.4466714627009695e-18,-9.806973505881318e-21,-6.372994515653362e-17,1.3399634021222015e-18,1.6064935612335147e-20,6.221930929493449e-23,-2.2604688211978532e-24,0.0,0.0,0.0,0.0,0.0,0.022762866156459564,1.080354076169109e-07,-1.3255314578250973e-10,-9.749008315422882e-14,-1.0672550616521333e-13
2400,500.0000001096112,0.023952009470014683,485.2165890934023,87.1338823534373,98.30435312432824,99.99994971450326,200.0,100.00000000000013,10.0,13.153921945541066,1.5650923900728708,4.8542538220841244e-05,2.5964710401471152e-08,3.1876955822236884e-10,-1.3119125883681922e-11,3.254976359283173e-13,1.629836490371441e-15,-7.679430581048459e-17,1.321490112025042e-19,-1.7500907638650857e-20,-4.7471128433598e-17,-1.0567272993088936e-18,1.1311694059021068e-20,-3.4602275890422924e-23,5.4191099081632835e-25,0.0,0.0,0.0,0.0,0.0,0.024373769208032862,1.1935367423666466e-07,-1.4376547069032104e-10,-1.1500074677151896e-13,-1.1789379452374364e-13
2500,500.00000012811347,0.02516147718908149,484.5276816871493,86.57299362641392,98.20661172984269,99.9999471847661,200.0,100.00000000000011,10.0,13.258202936197852,1.6979415909143514,5.299979155488389e-05,5.047240175830629e-08,-2.1391113444537595e-11,-2.1868631732705043e-12,1.275852798045995e-13,-6.112621669853549e-15,-1.1362802619847133e-17,-1.4322132973560856e-19,1.7803814708147786e-20,-5.432256054374714e-17,1.132197868694598e-18,7.650246132760415e-22,1.802810914410021e-23,-1.777868127938977e-24,0.0,0.0,0.0,0.0,0.0,0.02568903481152179,1.2589795264821416e-07,-1.44208247682563e-10,-1.2622873361543073e-13,-1.3605508787634612e-13
2600,500.0000001325367,0.026552337805441032,484.35592308839534,86.13197237468019,98.13107907765979,99.99994201552158,200.0,100.00000000000016,10.0,13.678685513367217,1.9476995712250207,5.8250093344399274e-05,6.372118912861051e-08,4.915422012128838e-10,-9.22040854792116e-12,8.962428673587083e-15,-4.170201156423738e-15,8.025309271691346e-17,1.3987404557545671e-18,1.4823325043362263e-20,-3.2635189165371686e-17,-1.3095561952924097e-18,-1.1285802313944347e-20,1.679944340384768e-22,1.203423056399682e-25,0.0,0.0,0.0,0.0,0.0,0.026326575731659564,1.296568271239965e-07,-1.6508533979752257e-10,-1.3813272229233596e-13,-1.425472591426569e-13
2700,500.00000014318715,0.027618287368577764,483.2432188546455,85.63023320394753,97.95237843634884,99.99994053713395,200.0,100.00000000000016,10.0,14.373964556635757,2.1058192850870436,6.493666941557134e-05,7.987069382413582e-08,4.0396058870925053e-10,-9.976055098056894e-13,-2.9454540267639534e-14,6.682707481036667e-15,-1.823648449770459e-17,-6.023806820108651e-20,-5.056498731434976e-21,1.1492846572998e-16,1.2093160815339931e-18,1.908015341802854e-20,-9.925478193634029e-23,2.671515100006542e-24,0.0,0.0,0.0,0.0,0.0,0.02773857090462404,1.492069216288462e-07,-1.7808740812828721e-10,-1.5925919924080278e-13,-1.488291184560357e-13
2800,500.0000001502807,0.028343215443275782,483.27302368728533,85.38528960285281,97.76115258093846,99.99993530057016,200.0,100.00000000000017,10.0,14.985053686612371,2.118169949268816,6.554982130566983e-05,9.020003221550602e-08,1.0742941966583195e-09,1.6293916744903692e-11,2.7159103512823206e-13,-6.5539514089465856e-15,3.1240294434579077e-17,-1.2188568238208026e-18,-9.800482709020017e-21,-2.6250831163280446e-17,-1.6050541747354018e-18,2.1786962111289737e-20,-2.382938408631536e-22,-3.688901482299408e-24,0.0,0.0,0.0,0.0,0.0,0.028106081753707202,1.5756779457070594e-07,-1.8990290526942043e-10,-1.8237300391261668e-13,-1.8549274586242637e-13
2900,500.00000016062114,0.02904367877476709,482.3902791110649,84.59023949048814,97.5973288163226,99.999929953239,200.0,100.00000000000021,10.0,14.904446167128105,2.363846052132064,7.410976097961142e-05,1.0475069680875196e-07,6.98340051662823e-10,2.0385943519700855e-11,-1.3944502209894898e-13,2.3748046482361814e-15,6.315980281472886e-17,-1.4633130768733387e-18,1.1416678915124936e-20,-2.2068468321900365e-17,-1.524260791047898e-18,1.363298756961162e-20,1.1561972511896393e-22,-9.593392234890207e-26,0.0,0.0,0.0,0.0,0.0,0.028940522570092487,1.7083076723574275e-07,-2.146186304341637e-10,-1.8941489714636222e-13,-1.9736060855288246e-13
3000,500.00000017349043,0.030660916078311923,481.8014314054352,84.28520780331505,97.43172239604803,99.99992078889724,200.0,100.00000000000023,10.0,15.281838978595543,2.5317995938321167,7.828335938420654e-05,1.0867039298416892e-07,1.031501336524782e-09,-4.52375472214252e-12,-3.071735586569299e-13,4.759685397835009e-15,1.0039020068583588e-16,8.260350395109466e-19,5.5022221705551535e-22,7.190801189875592e-18,-7.085699920679177e-21,-1.987490976130679e-20,1.588458515818787e-22,1.2654326663915131e-24,0.0,0.0,0.0,0.0,0.0,0.029806452899548204,1.7662926344382564e-07,-2.2681517644210612e-10,-2.291194694864072e-13,-2.1350864033348425e-13
3100,500.000000194307,0.030440298520807096,481.18919863340824,84.41052027861295,97.39239046397236,99.99992152765446,200.0,100.00000000000023,10.0,15.763187934588714,2.6226403220001195,8.35141334999136e-05,1.236395373308128e-07,1.8480397553974508e-09,-3.0272477825244403e-12,4.701734657794359e-14,-8.4719324866647055e-16,-1.0123074500880499e-16,4.169486690012801e-20,1.2276422360834523e-20,1.644410585761819e-17,2.026196238430422e-18,8.781029634268564e-21,-2.3147881572249037e-22,4.0502622565278815e-25,0.0,0.0,0.0,0.0,0.0,0.030578418542934437,1.8837195068254592e-07,-2.3063255836605487e-10,-2.520269181974168e-13,-2.434166192889549e-13
3200,500.0000002109002,0.03217603634605431,480.8119466615991,83.83511476796404,97.11424691401696,99.99991434767328,200.0,100.00000000000026,10.0,16.17771591895266,2.8639014526971116,8.569734234686404e-05,1.507242746038948e-07,2.4257819527441515e-09,2.1041274774200494e-11,1.3818128399572815e-13,4.034360673254776e-15,4.334595598693573e-17,-4.285990516320101e-19,1.317147430221399e-20,8.518144578671903e-17,1.3701630981300428e-18,-1.8672889779900488e-20,6.880934747666933e-24,-2.8687094005604185e-24,0.0,0.0,0.0,0.0,0.0,0.0314052838439664,2.004665248529165e-07,-2.4865790617399007e-10,-2.6438725844921433e-13,-2.5772323411966765e-13
3300,500.0000002210389,0.033334877465969213,480.61936154426047,83.28586766481327,96.94673333279864,99.9999053939092,200.0,100.0000000000003,10.0,16.600564906299258,3.028470470767254,9.443571125998087e-05,1.6963465550140662e-07,1.7964037854362616e-09,3.485061056753128e-11,2.3819333725111353e-13,4.292890065317553e-15,6.385459156358878e-17,-1.0590272668569683e-18,6.1705770132115124e-21,6.223696563381947e-17,-9.268316588354583e-19,1.3064036727301271e-20,-2.2102019802469044e-22,-1.0435806161860294e-24,0.0,0.0,0.0,0.0,0.0,0.0333126025634208,2.103413374798299e-07,-2.6417108333107766e-10,-3.0047142899585725e-13,-2.9246692340186005e-13
3400,500.0000002348579,0.03430994018224413,480.08566413024874,83.27324936674478,96.89526285744569,99.99990400769603,200.0,100.00000000000031,10.0,17.083784426143808,3.07009355475069,9.730059102812899e-05,2.1263711028222532e-07,3.045449602137893e-09,1.651424051629976e-11,3.4813953111630936e-13,3.4361704163311506e-15,6.644426301721813e-17,1.3356691941859435e-18,1.225943235490968e-20,1.8254620438019235e-16,1.8871839510482892e-18,7.338277802728894e-21,-2.866683470884025e-22,3.629775237896984e-24,0.0,0.0,0.0,0.0,0.0,0.03402607554742888,2.3088800998115403e-07,-2.741561691346672e-10,-3.1243794222531686e-13,-3.117918094889535e-13
3500,500.00000024042475,0.034167945336862376,479.6357149249636,82.53987028786277,96.74712153367699,99.99989574328195,200.0,100.00000000000033,10.0,17.446372675295414,3.2082827145233552,0.00010078782599690282,2.47263944702166e-07,3.94498371889722e-09,5.716244363203908e-11,6.15455645599687e-13,1.3956023598242183e-15,1.9873392471626432e-17,9.306876320408976e-19,1.8889091296723314e-20,1.7589930188993692e-16,1.436208556649477e-18,-2.33456878181466e-20,3.4046316217085885e-22,-7.286626003270429e-25,0.0,0.0,0.0,0.0,0.0,0.0350777530182883,2.4455423657220857e-07,-3.052901689142349e-10,-3.399487931720432e-13,-3.5615184436786207e-13
3600,500.00000025738854,0.03633537760166505,478.58604122044784,82.26257512081582,96.48592359694828,99.99989083463545,200.0,100.00000000000036,10.0,17.79166954525569,3.4105359008577483,0.00011100430223138399,2.918512776406341e-07,4.118183377382119e-09,4.15593274681936e-11,5.952618934116116e-13,9.788790731698414e-15,5.248844446606881e-17,-1.3328030484806081e-18,1.6218845897120377e-20,1.6584638766060346e-16,-1.1775103782536308e-18,-2.1272917966784707e-20,-2.2450904625056764e-22,-2.9052105720780094e-24,0.0,0.0,0.0,0.0,0.0,0.03663255765132571,2.629710314985763e-07,-3.2381819494567367e-10,-3.933876034347301e-13,-3.9244566282667276e-13
3700,500.0000002667325,0.03711828983865002,478.2171905758618,81.79411098117988,96.36943928950977,99.9998864018519,200.0,100.0000000000004,10.0,18.043708954594116,3.574877615609869,0.00011443244769653678,3.155273085299174e-07,6.071855160872788e-09,6.993566352411971e-11,8.340406563192625e-13,8.649193918516056e-15,3.470441329477388e-17,9.804729669776396e-19,1.769202553370935e-20,2.8023440750027355e-16,7.6714933516867e-19,9.734041375573534e-21,-9.694847225372455e-23,1.2423250215478536e-24,0.0,0.0,0.0,0.0,0.0,0.036858500800103215,2.704894804949079e-07,-3.34365549145075e-10,-4.1023804610990823e-13,-4.005196250298659e-13
3800,500.00000029083907,0.037459242290862824,477.52259983796637,81.8829487671122,96.22971962269796,99.99988008476154,200.0,100.00000000000045,10.0,18.372516302744977,3.88909559633019,0.00012363910637754605,3.7383905787329635e-07,7.138766526091569e-09,9.33736202122525e-11,1.0508480965971991e-12,6.506101957483062e-15,2.934721255620211e-17,-2.674276657778329e-19,2.0415751649338903e-20,2.903504111569533e-16,1.5189830708262572e-18,-8.250309454399875e-21,7.918468485129814e-23,2.2014022928737055e-24,0.0,0.0,0.0,0.0,0.0,0.038475328494324064,2.9493988493878765e-07,-3.518016474078396e-10,-4.504104863682127e-13,-4.407295665511318e-13
3900,500.0000003084867,0.039148911582388084,477.6521390446359,81.4863872010935,96.10441661513958,99.99986933008624,200.0,100.00000000000047,10.0,18.95896064408958,3.9395956949228514,0.00012616016783011046,4.2055239711814104e-07,8.659252861534799e-09,1.0748414398461153e-10,1.3919529163549151e-12,1.821641305059474e-14,6.438320253719436e-17,-5.893038069666197e-19,-7.45187144306489e-21,4.479772274653215e-16,1.5366859276223582e-18,3.313923859100779e-20,-1.2558798378302733e-22,3.267879382973682e-24,0.0,0.0,0.0,0.0,0.0,0.03937435551899381,2.98268649074374e-07,-3.7311117416493447e-10,-4.707940432917099e-13,-4.825975034217853e-13
4000,500.00000032474605,0.04018005032356245,476.53765789938046,81.1779682234081,95.90985425668089,99.99986356415414,200.0,100.0000000000005,10.0,19.17042162336233,4.220035903055851,0.00013774083499832682,4.6176193434715566e-07,1.0615772319176335e-08,1.4742678410350879e-10,2.243899999725757e-12,1.9361239352202558e-14,1.4529006586025933e-16,2.503154269926737e-18,1.6596824312071942e-20,7.060725106225292e-16,4.894429621558333e-18,4.107328413480394e-20,2.277879391445233e-22,-6.537720922449334e-25,0.0,0.0,0.0,0.0,0.0,0.04047754318976727,3.2479352535818113e-07,-3.9312288569131636e-10,-5.08070366672847e-13,-5.34304602444726e-13
