miliseconds,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome
4100,500.0000003406664,0.0409161907491578,476.11923613127266,80.34083403629559,95.55800291017543,99.99985829285723,200.0,100.00000000000057,10.0,19.43389650935627,4.426696767905368,0.0001424587845517934,5.207473496169077e-07,1.2643774250072438e-08,2.1978319736568827e-10,2.4774285733901796e-12,3.5510573629937135e-14,3.515459474718942e-16,3.158211074997218e-18,1.3026646714846296e-20,8.278071696382723e-16,7.489444507025993e-18,7.796178871277169e-20,6.617775919610546e-22,3.4218208830959816e-24,0.0,0.0,0.0,0.0,0.0,0.04148303529119303,3.3286265308501746e-07,-4.0031599845318677e-10,-5.59973915456068e-13,-5.560617200631815e-13
4200,500.0000003504444,0.0418628677501474,475.75630081147915,80.16848829151336,95.40827157109844,99.99985398535549,200.0,100.0000000000006,10.0,19.75179289983927,4.624274985310532,0.00014946877437901123,5.761536286379288e-07,1.441247669120809e-08,2.68741117361806e-10,3.853843008928673e-12,4.9938885454501445e-14,4.458686877555195e-16,3.683065575453399e-18,3.0044543337866224e-20,1.1778418455868325e-15,1.1336481434101998e-17,9.440695894327244e-20,8.66953229002353e-22,7.496009331210618e-24,0.0,0.0,0.0,0.0,0.0,0.04207579480433562,3.5564299103807527e-07,-4.272446084992068e-10,-6.043124251645182e-13,-6.043599937095035e-13
4300,500.0000003693426,0.043518987304938875,474.83053837659037,79.71890206515094,95.35726897577108,99.99984272577106,200.0,100.00000000000064,10.0,20.186429227493708,4.780609893267538,0.00015381944062068046,6.352597138768309e-07,1.6668037972761366e-08,3.272546537767166e-10,5.297065308536359e-12,6.019138589831039e-14,8.10482183739586e-16,6.60624054267666e-18,5.453815101435054e-20,1.6296943047108928e-15,1.637153788880537e-17,1.8489799283484738e-19,1.5240573151745068e-21,8.11780278762536e-24,0.0,0.0,0.0,0.0,0.0,0.043559423460193133,3.6312753046484886e-07,-4.406398625976047e-10,-6.460494815214837e-13,-6.596670062887514e-13
4400,500.0000003837189,0.04437123221607674,474.8750724019888,79.33707226087097,95.04173474433541,99.99983644059846,200.0,100.0000000000007,10.0,20.065700609906663,4.931101229006039,0.00016546546959796235,7.18842414331634e-07,2.01041315534052e-08,4.3442263664380044e-10,7.119221771343904e-12,1.0139032740484923e-13,1.150186836147174e-15,9.612754241178235e-18,9.569355354133241e-20,2.3210240364695615e-15,2.477984388179049e-17,2.4383503244307667e-19,2.019641104334627e-21,1.8289501936968077e-23,0.0,0.0,0.0,0.0,0.0,0.04444242916345902,3.82194557963842e-07,-4.691506920222954e-10,-6.85451809916732e-13,-7.02105845587559e-13
4500,500.00000041063834,0.04528985579489525,474.58704443172866,79.36299830345509,94.84512316772229,99.99983076126982,200.0,100.00000000000071,10.0,20.534655507283553,5.074048035339792,0.00017368235448736512,8.038108454135795e-07,2.4697775273652888e-08,5.472922442250828e-10,9.044109849980556e-12,1.3231498413978333e-13,1.684814073442875e-15,1.655379188924192e-17,1.6392573202048976e-19,3.1278840645908083e-15,3.8311087032859204e-17,4.081890131710296e-19,3.821470072880133e-21,3.102119487466958e-23,0.0,0.0,0.0,0.0,0.0,0.04528714125108526,4.09611021003519e-07,-4.90223887664327e-10,-7.45909389194415e-13,-7.318748207818018e-13
4600,500.00000042741357,0.04601837076404283,473.87453677139916,79.33047294345148,94.74755100180427,99.99982256356368,200.0,100.00000000000078,10.0,21.047164463154395,5.363014525563449,0.0001788539489374091,8.890976263806811e-07,2.835846829111624e-08,6.740157817450941e-10,1.2232339315633401e-11,1.929286720856938e-13,2.5788850420979772e-15,2.843856970504542e-17,2.987421356795569e-19,4.011590807423102e-15,5.36669700194662e-17,6.184408572055547e-19,5.807113899109282e-21,5.1666334437970657e-23,0.0,0.0,0.0,0.0,0.0,0.046472811407422356,4.2707800360121434e-07,-5.176998173427358e-10,-7.867276995918759e-13,-7.911309519173069e-13
4700,500.00000043773184,0.04746340475427673,473.06272349840685,78.98181899545936,94.47973072020666,99.9998166544457,200.0,100.00000000000082,10.0,21.261252553852717,5.502556028007213,0.00018495916691911284,9.913351411925668e-07,3.345293812087817e-08,8.281406289006391e-10,1.6568855209586434e-11,2.6309498525667693e-13,3.809649025333181e-15,4.670848782425947e-17,5.064251406831471e-19,5.531406418535063e-15,7.471408998337703e-17,9.005092425073662e-19,9.512386795589312e-21,9.10389119421608e-23,0.0,0.0,0.0,0.0,0.0,0.04694606777872034,4.4266602033297976e-07,-5.410804846009247e-10,-8.339727654795927e-13,-8.311127916308781e-13
4800,500.0000004615055,0.04797236442510908,472.6387370089236,78.59994958497722,94.37077859779698,99.9998065601425,200.0,100.00000000000087,10.0,21.289905065030418,5.6420916663279135,0.0001930252824783673,1.073214081963815e-06,3.898590307604984e-08,1.041249078614511e-09,2.1627210524733285e-11,3.72774979833447e-13,5.512699269946856e-15,7.159007948399956e-17,8.420559225588731e-19,7.512046673328566e-15,1.07432766164359e-16,1.4080917405009765e-18,1.537417570810626e-20,1.6205982119811857e-22,0.0,0.0,0.0,0.0,0.0,0.047346726486004916,4.6276025927974024e-07,-5.457048393675341e-10,-8.877996921797173e-13,-8.889286438666114e-13
4900,500.00000048505717,0.04832949943412737,472.05999789505734,77.81534446406326,94.03175935810698,99.99980006091805,200.0,100.00000000000095,10.0,22.007514866563778,5.8652967568683545,0.0002033679081415332,1.194670689161162e-06,4.537704862680391e-08,1.2608192562112709e-09,2.7865201695711106e-11,5.176452687490375e-13,8.06178827362077e-15,1.1263881274409157e-16,1.3698614093929503e-18,9.942017256904546e-15,1.526106678244281e-16,2.049310607542413e-18,2.4993454321510745e-20,2.7441219770821856e-22,0.0,0.0,0.0,0.0,0.0,0.0491578920075778,4.712248632088151e-07,-5.747199887638585e-10,-9.532869844102384e-13,-9.591685900716416e-13
5000,500.0000005048098,0.04951986190283835,471.40167158247806,77.66834492957388,93.86086184477807,99.99978930772713,200.0,100.000000000001,10.0,22.467655532462974,6.180315937686033,0.0002106910359513115,1.2977641406672875e-06,5.298980135562567e-08,1.5408113923071686e-09,3.6712326336423946e-11,7.103507662098926e-13,1.173976569742565e-14,1.6919447230730031e-16,2.216433318104479e-18,1.3195783524851222e-14,2.1315185893646064e-16,3.06774463555598e-18,3.8968119136201744e-20,4.578379053401318e-22,0.0,0.0,0.0,0.0,0.0,0.049655572799671574,4.974412872821253e-07,-5.959234552248541e-10,-1.0166008785595256e-12,-1.0133669354013083e-12
