milliseconds,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P
2700,0.3198867054870368,0.8861961665392517,0.6158678638404458,1.9457862681045208,0.4256845195141874,0.5020247840769131,0.40284249675974876,1.3418812736704655,0.6855558181920174,0.09536223253236113,1.0716794194172412,0.07379381527635165
2800,0.3203010485015347,0.8599355504079035,0.6222054197169334,1.912546654193381,0.4349654627482045,0.5078844988729778,0.4165930015463288,1.319678181483747,0.6736156392449417,0.11571982516839201,1.0717152734359776,0.06584795028488626
2900,0.2894707620163251,0.8201390569396539,0.5952281655773389,1.9401282457360727,0.4170332890119533,0.4965037478088501,0.40762853352084966,1.3138907328039449,0.6864431515483919,0.11137009701650245,1.073029756572253,0.05894979388520746
3000,0.2982751206989057,0.8198884259036358,0.5995225755994821,1.933002867388555,0.43732019630370655,0.48966813417585364,0.3990717349533877,1.3062690397702115,0.6493392952531702,0.11255519333016242,1.076182478414436,0.05600091635347096
3100,0.2667890469817143,0.7836080363027815,0.5939431293248885,1.9253223837099795,0.4259233385672528,0.4586012075462449,0.399720905833246,1.3000453869689157,0.6620968318609016,0.10818245835281426,1.0763364493923346,0.030112136259398802
3200,0.253051368650507,0.7511258877368219,0.5687004068045894,1.920148170099513,0.41793861140596544,0.46846368443606984,0.4108660666788888,1.28626905435924,0.6553986274406446,0.08714910909783163,1.0775554630017565,0.022143944307113965
3300,0.22975665693581848,0.7554598824388223,0.5585341239938069,1.9438463969833646,0.445776073065001,0.4565692871147853,0.40210734238366763,1.277881406902084,0.650178108778309,0.09929665836962828,1.0756085739181112,0.05079918244792191
3400,0.2120708887766997,0.7372071015597427,0.560822975559353,1.9180157777228397,0.42365667693656434,0.4572411762522541,0.420612353880716,1.2798404554046856,0.6184388754423373,0.08817726708586995,1.080588751154674,0.03981045216298248
3500,0.22354624886841626,0.6845719797555901,0.5556493702578256,1.9477917882496256,0.452817553157081,0.4417532652233327,0.406755967937221,1.2661964669419807,0.616568102141731,0.10613527565733767,1.078510676725062,0.006847939392586707
3600,0.22223821765209867,0.6887324852011083,0.5357528810692314,1.9249088346699506,0.460796588842442,0.450980165552505,0.4103905335143856,1.2617699512555662,0.6057695424996854,0.08576127911274777,1.0806622301252635,0.03244240314909026
3700,0.22929122935494917,0.665084474492408,0.5224309281488482,1.9237120426844168,0.45519614326533586,0.42039654507031793,0.43128860168995226,1.2614772632764566,0.6157678168348741,0.09934307448947181,1.0810807935699949,0.029855249652599315
3800,0.20641892495629233,0.6634375806932883,0.5416256654298736,1.9600817718300487,0.4697603619813821,0.44655374189266095,0.4312930308750728,1.2561034569781717,0.5971076182400367,0.11080829047996918,1.0859300108352519,0.0031176247196070574
3900,0.19712100640940927,0.6142206234046016,0.5295594878341453,1.958621378787019,0.4793213818179829,0.43619432016566095,0.44287952323875446,1.2526973699335648,0.5960345695487637,0.09870836708859505,1.087935243966358,0.043608140024758844
4000,0.16801895700183514,0.5894700404021249,0.5087976314566507,1.9319311178304828,0.47594159253422585,0.4388706145217787,0.4583025829255222,1.2519788171655175,0.5798347595937479,0.09511075497502307,1.0886070660868696,0.03524627691643714
4100,0.15871219083219934,0.5632187852919397,0.5103707306386586,1.9438030503542405,0.4972707205300553,0.4145548700112969,0.4665204457945646,1.2386266082184365,0.5789452872519285,0.0874828085476596,1.0886549472474762,0.0034733582028398362
4200,0.1564314504497501,0.5691087556943912,0.5031204024516177,1.9183131226794274,0.48818321373771917,0.4166178765997604,0.4599952845162166,1.2435212464358163,0.5690581164068248,0.09089733322345614,1.090575567217364,0.008008229331964847
4300,0.1624488763958919,0.5310359688790992,0.48546983871919824,1.9025684118441457,0.5101737528843803,0.40483417292827784,0.4629709208599287,1.2473844351285155,0.5441940702672257,0.09926237677130882,1.0900031294721828,0.010095452313748237
4400,0.17175810915228618,0.5545616715861652,0.49011277175803714,1.914138849966721,0.5256771520751156,0.40219928194333254,0.49457940059030536,1.236895897815002,0.5360418323720435,0.08900714091565527,1.0948282184391809,0.0005191512091431011
4500,0.17928717083032453,0.49968048463234527,0.480945109911086,1.8873813376155673,0.5391011759370123,0.4033676018730597,0.49660758925967863,1.251763282513556,0.5300073465158318,0.09614800820282146,1.0922345117908778,-0.008999746035146639
4600,0.16618942779806345,0.49094083100156943,0.4803018181499979,1.9123885884489915,0.5385045416362545,0.4191020770705167,0.4981813640381417,1.2494595009123217,0.5374173661384387,0.09390596703415527,1.0958348998686165,0.001235626218859866
4700,0.15297917034709876,0.49259985601716805,0.4820079932887926,1.8963307585419424,0.551552358175646,0.422852054207853,0.5177198048466487,1.2462970268695241,0.5301467554702746,0.07280700814200891,1.0940033584878348,0.016823857412877275
4800,0.15535527130354806,0.46383500059701677,0.4601737706403672,1.8837730789147369,0.5656316377205841,0.40789569341424126,0.527031000762693,1.2563949394351914,0.5340505427213308,0.09362173038320641,1.0975527288025635,-0.015503396092455275
4900,0.13635215759345287,0.4780327012798487,0.4804355785245144,1.8885751214554056,0.5768875785485605,0.4326064182519213,0.5667211349305437,1.2675857917181326,0.5125460661649189,0.08240614459582661,1.1009959327988224,0.025776361748154834
5000,0.15404278040803385,0.42803469357321905,0.4699733749270296,1.8982223151177458,0.6166961165152649,0.42730703895448746,0.5744226747395881,1.2745519005480614,0.5070027686157841,0.06817807586273898,1.098702222787348,0.005385803734907864
