milliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
4100,0.5206883351136664,0.5351929326133081,0.4681183588963426,0.4453162347456483,0.27831481798582275,0.28268134041268783,0.04407183674503259,0.01947927503185243,1.7840377408938102,1.7934993461912256
4200,0.5481963087576064,0.5587549969781153,0.4773906654087494,0.477070866692519,0.28945477695373345,0.28735019585532906,0.04930032598576359,0.02144572731495151,1.884264827716511,1.8049123954345527
4300,0.5577319591650133,0.5590712510450349,0.47038788908340573,0.4799394612316439,0.3069066157675791,0.30826163240441634,0.05096115753343067,0.023620051321461454,1.8237954177349383,1.840313972859769
4400,0.5672651044807732,0.5891950547018228,0.47499924035910734,0.4860253603431379,0.3166407650854668,0.3097635482524751,0.05731258347986604,0.027328109974431657,1.8583904440008012,1.9412676744947623
4500,0.600817680054496,0.5876928957706117,0.5136450665006234,0.5042880170711795,0.3404691524389784,0.3183473910658848,0.06307400583032172,0.03094681687132316,1.9659163425837427,1.986519082461467
4600,0.6182158720225847,0.6129631537120168,0.5096234233162786,0.528645179288293,0.33209675476409345,0.3418144113472775,0.07166276669908092,0.03366812033621894,1.9297052271230286,1.9337534581939522
4700,0.6137374727533451,0.603272453274029,0.5345246915675043,0.5265604967581301,0.36507447407461324,0.3640593199775603,0.07507491844040826,0.03802264265728245,2.0488179251878513,2.057450366421804
4800,0.6190858980005634,0.6264100852542415,0.5601395627852892,0.5497700218424277,0.3767345227807017,0.36781501067588557,0.08340909237375851,0.04127971878948198,2.1082995007898084,2.1115477682242383
4900,0.6371984624401619,0.6620042323427241,0.5577094584587525,0.5591114418306945,0.38761759657320244,0.3724826388877589,0.08899112304742166,0.0459549448722006,2.099183151099966,2.115263111036885
5000,0.6747102416927889,0.6419348477278702,0.5765927265771462,0.5784916945012362,0.39907609788998244,0.3983518518068046,0.10074452096743909,0.04975686134462432,2.0959598930346286,2.0853716464727925
