milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
1000,0.06436322044233442,0.21666218037762802,0.006625288323475801,0.020834919222261467,0.0003114760386956523,0.00033237290464155735,0.0002678208634903986,0.008805774408429988,0.007661758514789875,0.0008865818233289035,0.010067647764065046,0.048614686675911775,0.05277221208234828,0.05156928980147797,0.005297510947296558,3.927656867492292e-06,0.00818907152982742,7.083634749831087e-05,4.550985962333053e-05,0.016311155417758398,0.012411250203949184,0.00017621641070177875
1100,0.06430459070382527,0.24491939277600908,0.006579904254656974,0.02083721714570189,0.0003402270202728481,0.0003212295967382659,0.00021760465476077987,0.00900800221766619,0.0065758166918635196,0.0006315922724839456,0.010069242540375304,0.054798814640614216,0.0601914527547594,0.05750930891852135,0.0059327662297259,2.8736605756780047e-05,0.006712844937543946,1.5948940601538976e-05,-2.2548032308543768e-05,0.01624831817414333,0.012313697064839008,0.00023529366204218548
1200,0.06295335425707588,0.2608128609869502,0.006549228260487257,0.02090056231452918,0.0004458150445861046,0.0003624164021467258,0.0003306261743964182,0.00930092968521167,0.005662222467408635,0.0004860621553545912,0.010070494797997676,0.0588496517254007,0.06143560735621291,0.061132386639954885,0.006362386711271172,-4.2418256899647015e-05,0.00529775293524815,3.926982584662498e-05,6.127282275132707e-05,0.016265888181259014,0.012306883328070181,0.00023213588568313183
1300,0.06133974168600604,0.2713430752038909,0.006523048846974012,0.02123447155491805,0.00048658648119897694,0.0004597696903467283,0.00029809137901090296,0.009121234814415267,0.005057390118872453,0.0005162839086881923,0.010070222518076762,0.060716237288265994,0.06451737000517002,0.0625806409444426,0.007008582620970568,5.7819182346423385e-05,0.0043278266270658635,-5.657614887835638e-05,4.0458271338365863e-05,0.01624281378761232,0.012178973032187079,0.00012271971616761344
1400,0.06022474881877185,0.3105192880897218,0.006541117257270035,0.021130875739529962,0.0005212890118804416,0.0005144871733697401,0.0003524635849827983,0.00920481514825733,0.004079119952694307,0.000381032227953324,0.010072993575534392,0.06359446040282934,0.06855779735524975,0.06503874778335166,0.007546035715568948,1.7459334841887846e-05,0.004308082813007257,-5.7397676299506014e-05,4.2963431492331654e-05,0.016221465360193442,0.012144384120272207,0.00013634579733137606
1500,0.05880756698715819,0.3377287033705928,0.006504673303909804,0.02126772477018077,0.0005418234378723175,0.000633975555736227,0.0003408064831998904,0.008964177990234844,0.0034893160133746396,0.0005167452252651997,0.010070951617332756,0.06784390491188044,0.0747772341596278,0.07114052430411233,0.007929526686806122,-4.924683746638078e-06,0.0031770501611856914,-3.712090935978867e-05,-2.7674126759705163e-06,0.016133690722335878,0.012066814762829873,9.649577459709899e-05
1600,0.05781181727451438,0.3378320923963813,0.006462888063378945,0.021321055460414635,0.0006365433090815759,0.0007014594022661902,0.0003940639683680751,0.008603748939513359,0.003074496670026767,0.00035884274262362053,0.010070574151356489,0.07281389210569346,0.0783798404576523,0.0724019274629789,0.00852867468533143,2.4106978347212403e-05,0.0033601858243573935,3.457128967587559e-05,-3.401500114784089e-06,0.01615380114958571,0.011951564483835383,8.785898781676872e-05
1700,0.05661932543514836,0.3724943070111182,0.0064434585591067175,0.021558063094031944,0.0006637999819062257,0.0007629527384625857,0.0005022447666711027,0.008390063720368584,0.002727839752245488,0.0005476841974293903,0.010072257006525828,0.07303233161333782,0.08242737125443395,0.07753785448255283,0.008959989677684676,5.375728771404343e-05,0.0027054738092881594,-2.5621768525983562e-05,-3.563239409937027e-05,0.016081511400432336,0.011932001472830177,0.00016122420860632705
1800,0.05612730738658459,0.3938755523730201,0.006444165446187663,0.021739667003037793,0.0007503399783189069,0.0008965368847420496,0.00047521996830491404,0.007960366531353073,0.002131047954708001,0.0003527961168558702,0.010072006579832071,0.0770062381952977,0.08519358305498466,0.08485726108965011,0.009104315260041141,-3.095101168577463e-05,0.0025194477040737396,-2.4422017248714156e-05,7.409332789999025e-05,0.016078563933328335,0.011808031273417369,8.72232963544671e-05
1900,0.05420777014442042,0.40761540383326217,0.006364485070751668,0.021756519595534242,0.0009863244933682545,0.000956612720323026,0.0005357538338201021,0.007603583923544971,0.0019050802042253265,0.0004200912489138165,0.010070917222525271,0.08428259191419464,0.08774827685576209,0.08545201344904936,0.009621523072710947,9.342128155470952e-06,0.001851106759089537,-3.5062302305792145e-05,-4.013200662297533e-05,0.016073876680574584,0.011735784894892354,0.00016139127475302273
2000,0.052883289610012624,0.4219133508596646,0.0063471862361475125,0.02180124001743502,0.0010733399469257554,0.0010352126155274426,0.0006178726551539816,0.007435750620046918,0.0016537325490862897,0.0003583816643782635,0.010068652141195667,0.08845721233421742,0.09237306110458675,0.09141456984515368,0.009833629529363156,2.178660123651987e-05,0.002226848911905919,1.638948758351084e-05,2.721010565423938e-05,0.01596708782417931,0.011707594083750406,0.00016254194583746162
2100,0.051983657420717054,0.4649008764808769,0.006340896864097715,0.02197416402242943,0.001241692746044601,0.0011242516907803343,0.0006839301716853218,0.006816263290016798,0.0016554646221578421,0.00045681546254756124,0.010068313839430984,0.09284338377979019,0.0986555372431936,0.09519861643386546,0.010329239581133017,-6.01758763216204e-05,0.0018592260539947061,-5.347041392482471e-05,2.736020545117461e-05,0.015937254437030618,0.01164053815023976,0.00016037642657908558
2200,0.050799910150236986,0.4868200029871425,0.006294269819922399,0.021959889083038843,0.0013293111837245676,0.0013012377512364968,0.0007820511430775323,0.006527734540170603,0.001215387807968188,0.0004787235916408259,0.01006789021628933,0.09250344864799144,0.09953430921053041,0.09650457263299381,0.010823452552475474,4.9299353864156595e-05,0.001542347765917548,6.8365419262852e-05,3.608458710908557e-05,0.0159193245185406,0.011530444362031699,8.347642530129212e-05
2300,0.05001863998441379,0.5032479616722769,0.006307761174233707,0.022153856658156966,0.0014638504060648064,0.0012984157952977125,0.0008287709929316542,0.005885981238842958,0.0013491994831656712,0.0004814163566058619,0.010066328880880942,0.09987066895126454,0.10260756157446722,0.10293724579044543,0.01099486254537221,3.057906726280074e-06,0.0015775215954552358,-1.1155635545893074e-05,-2.2970956174450573e-05,0.015957296128043082,0.011494489451135716,0.0001985706260423296
2400,0.048689678417915896,0.5040846728898658,0.006242235653076686,0.022235713431474662,0.0016169332046084151,0.0015702765424689578,0.0007828319635312568,0.005547144211162014,0.0010437282183337535,0.0006718865825155881,0.010063560528781686,0.10283573375133509,0.10552200707402712,0.10523279354687975,0.011389863253135341,5.117584374567628e-05,0.0012125763154268306,2.3657677188097103e-05,-1.818033800060684e-05,0.015887877901781398,0.011423213516073784,0.00010516979786363566
2500,0.048262557098829754,0.5332016584016998,0.006213699975529109,0.02230753289173415,0.0016735182049032295,0.0015374111429755008,0.0007918059274201741,0.00514983337721753,0.0010587750269895062,0.0006033438546563738,0.010064738846307755,0.10533840528665672,0.11070516651975987,0.10976692167670514,0.011702822834378712,-2.6981128033239638e-05,0.0013596278306954872,4.827954546532021e-05,4.813956595637369e-05,0.01582647760588047,0.011316490078796326,0.00019894820956218865
2600,0.04755555545422345,0.5559788253820607,0.006253488546592273,0.022442928813896194,0.0017482965099794542,0.0016634089298892803,0.0008134420049554546,0.004748067005136202,0.000994287669165331,0.0005251537452734992,0.010062679595294543,0.10715836391397678,0.11301762259561712,0.11043145117921263,0.011822302940908655,-1.674893119347732e-05,0.0009316885382581421,-9.382960869960998e-06,-2.6522256302807467e-05,0.015880018455897416,0.011299136371193178,0.00015277041758402296
2700,0.04580520410382193,0.5757524190755583,0.006217583454520181,0.022514933685188063,0.0019526495293693507,0.001734574318153921,0.0010228385398039692,0.004509805639000378,0.0008857209641772417,0.0005921217367126625,0.010058243109573017,0.11006937922318671,0.1140717642287004,0.1175461019091255,0.012205900516608305,-5.907137215233265e-05,0.0009496189546804043,-5.0379336137318324e-05,-1.138292588169916e-05,0.015798156805452615,0.011252684467182802,0.00018702530174010857
2800,0.044867356634625086,0.5908319342756063,0.006168679543328172,0.02261838072899711,0.0020896233876285327,0.0019458453011292785,0.0009712680862454506,0.004076275413005712,0.0007177808636599088,0.000597801167768462,0.010056514122598765,0.11824600892360275,0.12127754935957086,0.11981633886703925,0.012205792795615447,-1.814850587189598e-05,0.0009163187392661901,5.366712357188534e-06,8.640307457827729e-05,0.015753368482906885,0.011177515225165958,0.00013411720083018463
2900,0.044745109309511116,0.6128083966831998,0.006115549595143966,0.022624233160890003,0.002081173734885891,0.0020361225450612743,0.0010340967985001804,0.0038373257513338445,0.0008649400744781824,0.0006760294626056582,0.010054801981191868,0.11815544432910531,0.1220278844059367,0.12383215963629882,0.012550105951568658,-3.4464952292389334e-05,0.000762224792406472,3.0598971817346354e-06,1.715028853332523e-05,0.015752775118598534,0.011130381074759907,8.367679568991993e-05
3000,0.04296607334282048,0.6483070257344994,0.006097183974342774,0.022914018335999826,0.002250358763441505,0.002085268809230402,0.0010840155669388817,0.003383379700360406,0.0006535531967226291,0.0007267811581468752,0.010053225295881369,0.1230871078214682,0.12381927351125488,0.12416738736250052,0.012917224749289066,5.320796286263268e-05,0.0013188793154652488,3.220901146842066e-05,1.7459272036335824e-05,0.0157619948174103,0.011068197298395997,0.00016586580536319046
3100,0.04235433812670496,0.6450355134436035,0.006089427905908635,0.02298198326592216,0.002418658461424312,0.002110428381706639,0.0011189440348845499,0.00316688755547857,0.0007418758555183036,0.0007294601720335755,0.010049722193961849,0.12583147441417394,0.12862099407026478,0.1322917449229928,0.013075995334269957,8.209577849094231e-06,0.001070553174145251,7.458004564432271e-06,8.60249260432782e-05,0.015668956524540263,0.010972304488271349,0.00012576803505829568
3200,0.04215862633971438,0.6874168965685261,0.006083656527036347,0.02296715674429913,0.0024988626700739877,0.0023314919862771903,0.0011704563444313236,0.0030341566923416064,0.0007363346724423892,0.0007215642540622956,0.010045117497504313,0.12864771381904846,0.1336567266201102,0.1327324599164809,0.013334372230065589,6.753326219232803e-05,0.0008267741696201138,-3.652745436720957e-06,4.937311833609483e-05,0.015647928358292897,0.010907006753093921,0.0001887871240132887
3300,0.041323657867396814,0.708062809126179,0.006016830396717108,0.02316029817042957,0.0026556485324016306,0.002306190045286174,0.0012816707131271103,0.002599079260156464,0.000784817467505943,0.0006078998215429865,0.010044551551301068,0.13095028322851757,0.13578125490630555,0.13728888081650542,0.01326238940349321,-3.8970352446768644e-05,0.0009148192533533861,5.3026305919145386e-05,5.523801465017264e-05,0.015667989051823688,0.010848194542523955,0.00011971088656597202
3400,0.03961075908862077,0.7302095121039635,0.005996362451390087,0.0231469287843893,0.0026256004590976753,0.002445999089135673,0.0013126593059116143,0.0024227970210386404,0.0006623347593630006,0.0006554258829816541,0.010041286987821259,0.1364401682976918,0.13581147523534728,0.1420487981963212,0.013313705343607977,7.419040075093372e-05,0.0013402514791707558,-1.151443834433026e-05,-2.1089306049506197e-05,0.015620198335369442,0.010782726976545611,0.00011654090682707657
3500,0.03919368089655351,0.726974198868258,0.005968022115269367,0.02317084359105072,0.002769783830124604,0.0026453257097273533,0.0012217351212426156,0.002300822241147542,0.0007327599340448497,0.0006885279061013,0.01003671047810322,0.1387683940432743,0.14243776954108622,0.14400136496365507,0.013521197911229386,-2.9911134596246795e-05,0.0007533850143838124,3.460785109425938e-05,-3.0349874970355877e-05,0.01565279615889932,0.010693424217543934,6.488982910860493e-05
3600,0.03837087542126825,0.7687812702214321,0.006000392150610511,0.02349633542131237,0.0027868253258661172,0.002677258348914249,0.0014110037761483514,0.00226276317256719,0.0006738258338262361,0.0006381896973280612,0.010032592041097677,0.14202609380240397,0.1448179073849808,0.1498003679787977,0.013697466180611193,-1.5585564744540155e-05,0.0005443610273606952,-9.411634307555572e-06,2.716539353232773e-05,0.015586167693799302,0.010687906369311705,0.0001833423570819494
3700,0.03794467894064516,0.7864376373509899,0.005937054464431706,0.023401067448869786,0.0029978570273974086,0.0027570318383452566,0.0013346785813628818,0.0021554202243226953,0.0007386504263496098,0.0007803336939789356,0.010028451653776221,0.14689097315980848,0.14704156179746922,0.1516672316478801,0.013749659612297927,3.885440848628808e-05,0.0006859354873152688,-7.127033020218905e-06,-2.323209927098978e-05,0.015596357037964857,0.010623379333720168,7.714032198871969e-05
3800,0.03654321142795421,0.7890473308289099,0.005944408013606293,0.023475877284135388,0.0030795642627772157,0.0028108830830828415,0.0014900989733028596,0.0018247029397118477,0.0005774823562409293,0.0008590472626555369,0.01002618459608993,0.1512311106863883,0.1498331815661406,0.15460350017084734,0.01381366804545746,-6.216339686786096e-05,0.0012879177001709934,-8.272500149369458e-06,9.215042941480045e-05,0.015523937057034755,0.010556832565859129,0.00017380229913864558
3900,0.035493770299129375,0.8143922327156995,0.005892640737183946,0.023768136993146748,0.0030190272746541914,0.002955870523941194,0.0015064470753153446,0.0018141801029952168,0.000690601744831578,0.0007845764690193789,0.01002168560491955,0.15642762639718766,0.1537564178947816,0.15826638536565793,0.013821210900569756,5.106846913081628e-05,0.0013157812300940129,-2.1377111329754357e-05,-1.7218565513073768e-05,0.01546279473520542,0.010515597071605234,0.000125528542565855
4000,0.035597954759698625,0.8398899518673577,0.005917040527310688,0.023662828927626577,0.0031504875337896193,0.002942508075289133,0.0014943930563247638,0.0018107439410862984,0.0005481052396532367,0.0008313884053428718,0.010016709698493338,0.15673150341199615,0.15678957353417136,0.1611222970524278,0.01410248313365368,-1.6912215347726952e-05,0.0012727056115300808,2.2912815940462717e-05,4.959244142231451e-05,0.015502576148098933,0.01044889808903115,0.00011547194300488354
4100,0.034787229313151126,0.859079685442179,0.005825915803265233,0.0237758236837057,0.0031990994928059453,0.0030564630802124727,0.0016280771036871705,0.001747553724893595,0.0004134703459317056,0.0006903271880450786,0.010013070809816591,0.16248527105206842,0.1576065828163618,0.16570805286018797,0.014073190528419866,5.4824328843397244e-05,0.001213255264826421,-3.344878524476987e-05,-3.0002805424362884e-05,0.015424792025145453,0.010392606958235878,0.0001321044911310325
4200,0.033251894729240894,0.8832029378809482,0.005825427402031832,0.023932626822669306,0.0033536431987331696,0.0031874679869184418,0.0016110415519386139,0.0016578335418368226,0.000543241019356729,0.000963270450357547,0.010008576466498127,0.16619077864536613,0.16176193523513496,0.16804187137631998,0.01401147936934922,-5.607652386401235e-05,0.0012751383680154017,-3.62543483427574e-05,3.600757847621253e-05,0.015420835320774552,0.010281614424265211,5.697517713397855e-05
4300,0.032839490668059704,0.9025199336524009,0.00579683734384313,0.024042000368454455,0.0033432762271109386,0.003185041056610464,0.0016181197085627006,0.0013949394157319176,0.00048069445008857203,0.0008225553208275149,0.010003516008721989,0.16867518407288215,0.16093310371759148,0.17329861447514694,0.014283354185669702,-2.49949876246338e-05,0.0008919957211196824,-1.917302084427735e-05,8.395210939869988e-05,0.01537966361572673,0.010260044421397984,9.477827509603621e-05
4400,0.03296842492912838,0.8968904443816313,0.005812408980553611,0.02420017164465934,0.003429326545636054,0.0031654079178971037,0.0017262044803895056,0.0014271829976897775,0.0005569823230783008,0.0009152866563575435,0.00999825744130333,0.17005706263595569,0.16717457224021504,0.17590618297822322,0.014401916656973794,5.8916620533741493e-05,0.0007418119877561832,4.0216785771434474e-05,-4.3714909780917264e-05,0.015371831111573083,0.010211812591835992,9.117886289746369e-05
4500,0.03184988200802325,0.9252318482847874,0.0057975943325129274,0.02407392301919744,0.003465451751977493,0.0032446405128573608,0.0016126631295181977,0.001320635720083548,0.0003912739233399484,0.0007512410880421766,0.009994601813655937,0.17198979967448286,0.1674558034937186,0.1815560040279234,0.014197900841285261,3.1716375656095267e-06,0.001460305129366795,-1.6318946755936613e-05,9.14927523783183e-05,0.015383377272718097,0.010141138465666626,0.00012797811253476596
4600,0.03126025344482011,0.9626869694452685,0.005742182084184265,0.024317753851412372,0.00350490909814981,0.0033014076261527565,0.0018001921649532578,0.001488028849006538,0.0005681535473077287,0.0009854145098732955,0.00999067165101293,0.17812072454500008,0.1679931499064538,0.1806720945666421,0.014330521058504188,1.0977645454424507e-05,0.0009882307509454374,-3.062773600012774e-05,-2.4361690594295433e-06,0.015343872039407033,0.010072578201599406,7.811912198590315e-05
4700,0.030274293512104332,0.9695576490490748,0.005729896453003663,0.024302558034684348,0.003567817209685806,0.0034292021526707442,0.0017414214874736786,0.0012295010013416241,0.00040333867270064355,0.0009161094944158357,0.009985345975332191,0.1817474171905094,0.17121543994877117,0.1832778331866335,0.014409684831026974,-2.6646399224766135e-05,0.0013378961847879502,3.933702587840523e-05,3.898822447601263e-05,0.015320524661240783,0.010043056070121107,4.906057808716582e-05
4800,0.029841493038440817,0.983246811016028,0.005711137820403589,0.02450658918081885,0.003534606142522257,0.0033931053963384885,0.0017226743457402697,0.0012671493625471895,0.0004502761642595557,0.0009764687577677498,0.009978031767834407,0.18188669824490142,0.17578511952530793,0.18753007214423995,0.014313248562249869,1.1156092625855936e-06,0.0012447439178923647,-4.8633731828708975e-06,7.450366753887319e-05,0.01523600876499312,0.009988531158282826,0.00018434289512673412
4900,0.029720899869985613,1.017443817970797,0.005675607366586645,0.024410763789734505,0.0035676761266171544,0.0035412716005125376,0.0017776055312066867,0.001372267944092589,0.00038723800182190356,0.0009428165814767297,0.00997235822046603,0.1875177188441128,0.17581033537629542,0.19268321966032861,0.014492451705614445,5.889686091199536e-05,0.0010367296371316217,-1.1405162005061252e-05,-2.5375908343649104e-05,0.015244053072437959,0.009942834216736121,0.00010960722745787547
5000,0.028624865758152717,1.0076602698900177,0.005645397247540843,0.02450098789818713,0.0035775104427864463,0.0035791521145134356,0.0018991636443798964,0.00121252113006037,0.0005261069471160784,0.0010654913120292143,0.00996900080876364,0.19162917678638866,0.1783171812270084,0.19424439346697792,0.014372721075108254,1.3529853083391697e-05,0.0010291090157731552,5.670216101320071e-05,3.7334964284490167e-05,0.015190753526578529,0.00988772019391645,6.496852264131467e-05
