miliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
1000,0.06473756079220024,0.2243106870378574,0.006638448787912069,0.02078384957023156,0.0003138311627642741,0.00043955366863557396,0.00015148700900152198,0.00883737472279586,0.007659649071856034,0.0009876391423002924,0.010068144964915907,0.05051995962158612,0.05480393921780466,0.05248580405301687,0.0053398458838624305,6.353826603504443e-05,0.007662841737752096,-5.362932943192576e-05,9.48536196788548e-05,0.016287722050909562,0.012432490708980379,0.00019721272911336874
1100,0.06399463743417325,0.23062141144321666,0.006632866289968652,0.020791823726508854,0.0003620980901643799,0.00043356656755177736,0.00017441057047545337,0.009058151363879243,0.006586099227617012,0.0005720343479439903,0.010068899663898649,0.05280873029893535,0.05814418673827728,0.05283796573796324,0.005891338433091918,1.925808672644705e-05,0.007033278361015362,6.271914751110127e-05,-1.7747560405964924e-05,0.01631719565049622,0.012372899167969827,9.081396091877776e-05
1200,0.06341278094655622,0.27114768770102277,0.006608335666472922,0.021084998581920974,0.0003423820066816178,0.00040334190347235085,0.0002702547193799216,0.009117556600287041,0.005649686376488876,0.00048008209862128264,0.010070259444270485,0.056082259584967535,0.06276571092602483,0.06121583346749825,0.0063452262795588524,1.5447341772358244e-05,0.005487112391364086,-6.087774568903731e-05,8.576989346600994e-05,0.016282108343501054,0.012292980209259502,0.00018625999684677562
1300,0.0618987919357433,0.2802743284980022,0.00656310351075853,0.02121067949124421,0.00039853850628672943,0.0004940702894245547,0.00029568112628293203,0.009273432783119838,0.005006202144231657,0.00048196402085410803,0.010072146120749631,0.058368032268175406,0.06593499971139441,0.06097653900987151,0.00681473142782503,6.318212690095697e-05,0.00479321334021773,7.829814831026009e-06,4.127292733733546e-05,0.016267918524016402,0.012166882700776925,0.00016839764569558642
1400,0.06091768776671745,0.29739573514939216,0.006535657511870167,0.021219020358280848,0.00048563114900632354,0.000581763753189111,0.00027812657569014493,0.0091419280315969,0.0040860241656594555,0.00043202427287672066,0.010070583648451334,0.0628722575797572,0.07047793422199036,0.06917277192831096,0.00729370719197904,7.514027696326252e-05,0.003845812687558183,-2.5070933752923075e-05,-9.9547860774261e-06,0.016215911930105024,0.012081206648772385,0.00015328799028234156
1500,0.05901484980653255,0.33853531095056455,0.006514078560986792,0.021232323242680044,0.0005457500059991707,0.000684407807588148,0.0003357730245129334,0.008972868535874473,0.0034922385112158547,0.00034251230668873203,0.01007168845560925,0.06689323139764967,0.0759511507552837,0.06966519954909259,0.00774445854524726,-4.842612686192706e-05,0.0036829486033454943,1.452771080749268e-05,4.3455596079419205e-05,0.016141051300139018,0.012016816253200538,0.00014372290415253335
1600,0.057455745818174184,0.3606278834034211,0.006515047090869159,0.021305455460495105,0.000636154370173328,0.0006530466048510547,0.00036171124210474426,0.00884840531489926,0.003127627563653303,0.00033062862547889217,0.010070574993656925,0.07284329346955565,0.0803974104112374,0.0730029126531507,0.00836587712141761,3.458229435569803e-05,0.0028615713672109347,3.483091013537024e-05,7.858768025117558e-06,0.01617332599896789,0.011980665658510322,0.00013670387294395823
1700,0.05676292456834322,0.3799182561663417,0.006468060943098909,0.021479449444741307,0.0006930477360688693,0.0007879475703677876,0.0005399373938585004,0.008390267573150745,0.002755637775293737,0.000424958506765067,0.010071562008149968,0.07450759316503332,0.08013906587592107,0.08062833288166309,0.008709552369503454,7.84509058249729e-05,0.0031151732501852047,-2.3621627048533353e-05,9.646885811184302e-05,0.016073339232652216,0.01191153374928473,0.00012128661265200427
1800,0.055430316218781,0.38509098214829834,0.006386101542918239,0.021618760042895608,0.0009073074977218071,0.000921615653227989,0.0005226039950046162,0.00819367129692773,0.0023354021672438914,0.0005753391550318736,0.010070894231305276,0.07941815905053072,0.08451830428017063,0.08041520623601758,0.009344910430732108,7.762068279597787e-05,0.0023907531520375876,-4.674349557000338e-05,9.350665623438742e-05,0.016040307473589716,0.011811871879827228,0.00018195066543032928
1900,0.05428543983015702,0.42399417752703117,0.00639255473988879,0.021648446245833137,0.0009643005057459722,0.0009083645647852527,0.000519319749654028,0.007673754008455307,0.002066761577969722,0.0005289107916245992,0.01007196580695966,0.08213462846438897,0.09050514249797471,0.0871015239415503,0.00960764232685734,-5.14334036248987e-05,0.0019934200839877188,-2.330706203594966e-05,-3.43104714038059e-07,0.016049237814540644,0.011752853868021645,0.00018981299983747465
2000,0.053000751489796785,0.4349455402714732,0.006354814462698116,0.021712101755955508,0.0009999835305182418,0.0011168084988528908,0.0005575850291642449,0.007249599942195951,0.0015755765784611195,0.0004989941125335493,0.010070790729948795,0.08502412896007001,0.09086952730982789,0.08853407950531625,0.00989111874564129,-2.2970120927531727e-05,0.0021655815536961967,-3.317431723033398e-05,4.3153664911164754e-05,0.015978502947730656,0.011651930828532307,0.00013007877420974929
2100,0.05279788003040541,0.4432474232977683,0.006308661698273474,0.02205020557678066,0.0012245407947378234,0.001235109895159971,0.0006995050108158814,0.006896054445008195,0.0015385549516745594,0.0005505649962383904,0.010067837680425844,0.08793235775811702,0.09547549171815135,0.09113564885760894,0.010512678825139428,4.184297450379074e-05,0.002067109616461818,3.172273455614005e-05,1.6977939014154384e-05,0.016008637972526104,0.011594776075554612,9.564174132458084e-05
2200,0.050766181323204734,0.46802676221359935,0.006301760303225906,0.02214902604330812,0.0012183893153565571,0.001344401698495411,0.0006739277297446722,0.006444657481974149,0.0013589682203068035,0.0005397530512710568,0.010067879436618746,0.09385195908333971,0.09754504105964748,0.09523279479502642,0.010760388702781273,4.694366835175212e-05,0.0013571918540914339,1.2081744215401424e-05,5.5488384873685894e-05,0.015937699148776907,0.011578490872566712,7.692219478286543e-05
2300,0.05034419150079426,0.5007327104902509,0.006318180649264948,0.022163611529697994,0.0014652552033369202,0.0014269770879542997,0.0008251861017066312,0.006068813794388408,0.0013048211910123499,0.0004876230481011306,0.010066961873894118,0.0974140162951125,0.10334732455963108,0.10308425751409611,0.011074378471125938,-5.070703084727209e-05,0.00176578951103308,3.684121219106201e-05,-1.6297674446272343e-05,0.015932643821555306,0.01148945181594091,0.00013329793431239586
2400,0.049384801079625215,0.5103204696190112,0.006240714233824242,0.022339048943167815,0.001546502517931459,0.001501753970845518,0.0007316184229488567,0.005676370943715364,0.0010620215654606122,0.0005423955604899202,0.010066384217575683,0.10194893954015029,0.1070704825864734,0.10579409799405554,0.011289743641063076,-4.567851528399171e-05,0.001648154235692641,-1.0190618337713897e-05,5.337793962260486e-05,0.015897821326067173,0.011424386394615325,0.00016957145263860632
2500,0.04789530227613153,0.5286720348868165,0.006277281865300216,0.02229761213093573,0.0017179733844103974,0.0015390918695572591,0.0008880599697586699,0.0052367462954164955,0.0011604270110086288,0.0006084100371619079,0.010063244918602079,0.10721813524572579,0.11102049133964165,0.10846945957639322,0.011534196767731557,2.6228364206001885e-05,0.0011671190279716654,-3.968666206594693e-06,-1.7974379207308747e-05,0.015851548944971133,0.01132021042822963,0.00017677693719102706
2600,0.047751368472336034,0.5446407484263432,0.006218606404529388,0.02247904524592531,0.0017858494698690711,0.001778197610307616,0.0009631279617702051,0.004678268161419817,0.0008814088958642902,0.0004931829622874476,0.01006246316207578,0.10928221765891881,0.11527990008318655,0.11157650864875057,0.01175510138635754,5.9544052596684154e-05,0.001574380623612235,6.505901070484501e-05,8.885693504640454e-06,0.015827868703681955,0.011260495562198493,0.00017364350991311276
2700,0.04631840941374398,0.5666505952792276,0.006191561269353881,0.022534626112536423,0.0019370995982837655,0.0017476007541802974,0.0009100169453719911,0.004537753764646993,0.0009479420046279664,0.0007201830624222654,0.010058512291990201,0.11044241323388519,0.11865357157107763,0.11350920214866657,0.012269597972944144,-2.6049380663107543e-05,0.0010184877993288325,7.254280573137262e-05,8.887858256504384e-05,0.015836105737419996,0.01122662977918615,0.00010512009086303278
2800,0.04518581437280554,0.6002974701844436,0.00614483111220115,0.022698049870621146,0.0020107004336354364,0.0018414366763572032,0.000928688743346183,0.004062743197839891,0.0008904506175521225,0.0007001638607195714,0.010057321384902826,0.11632051824437427,0.11789229655375154,0.11972077374593386,0.012341362723869162,5.1182469899563066e-05,0.0008709716730487423,5.3145007722957026e-05,3.709709207430281e-05,0.01580882536297344,0.011138658255013782,0.0002111478289045587
2900,0.044025513057769174,0.6310774252716365,0.006126673663964037,0.022759309919139617,0.0021308530771432187,0.0019405363220033217,0.001114242643179765,0.003650084903874201,0.0009179206037651191,0.0006363656213657272,0.010055331861289627,0.11912668347875391,0.1250529065971639,0.12439749413532465,0.012640068166286626,-4.283313939737608e-05,0.0014254578665381067,4.217850120547093e-05,-2.7253483341851607e-06,0.01574550876276662,0.01110978219097524,0.00019676531912358528
3000,0.04378979385746229,0.6285480882702964,0.006089730586534897,0.022730062089388235,0.002187328966075753,0.0020946954628717016,0.0010993866986993544,0.0034174320557035227,0.0006388723976283884,0.0006790757151595698,0.010052761368816299,0.12268557973261429,0.12570890555429476,0.1260404098750151,0.012773715941881439,-2.0564953735017856e-05,0.000682439486004092,4.799774707981072e-05,3.361428007410791e-06,0.015701027271013874,0.011074073711842887,0.00021500379631706824
3100,0.042181956213335536,0.6686739649249958,0.006055687990376537,0.02290550740875648,0.0024157096003168195,0.0022340482508013473,0.0011567999745367194,0.003156081016512919,0.0008376271290216382,0.0006193404609411737,0.010049718691609002,0.1278413751179677,0.13118285640359592,0.12958457494238548,0.012898404436705457,-3.6247347142283906e-05,0.0009737853535428566,4.894250780367984e-05,8.10839844798855e-06,0.01570881594280832,0.011004870643915414,0.00013803771088510676
3200,0.04124059379581949,0.6751225290568772,0.006097181812829337,0.022909438747621847,0.002532150984653586,0.002270964902542417,0.001141695282583084,0.0027969232283417086,0.0006467553315757513,0.000727947995239573,0.010044998430080328,0.13044372943406413,0.13072843244373306,0.13503224627664895,0.013011534601851303,1.9768232498679178e-05,0.001355559732931278,2.1148327460083458e-05,4.427922379599046e-05,0.01568243268922913,0.010888504730246901,0.00018448678401282713
3300,0.04106391130908938,0.6975213524553425,0.006062506014357884,0.023021282484265992,0.002527124028715346,0.002418697545519026,0.001175233252738322,0.002698310184145738,0.0008019206334385059,0.0008040509479062187,0.010043618634704576,0.1325253447962358,0.13690771376419028,0.13725135844603936,0.013326414942419755,6.0113345807384774e-05,0.0007331360362097061,8.133085249756335e-06,-1.3348381940458835e-06,0.015647564387749276,0.010884279303596008,0.00014556275755657749
3400,0.03944703265069564,0.7122162785888183,0.006015492520222786,0.023223598299329507,0.0026912024927311143,0.0024325971380673057,0.0012587115098725626,0.002487540727819625,0.0006252526090826914,0.0007740694721423462,0.01003905177021777,0.13483616583318,0.13622232059251232,0.13923619286897748,0.01358937796186297,5.0649695453871055e-05,0.0011428854360951586,-3.791750234301072e-05,9.182910710836678e-05,0.01564184732641043,0.01075104029127706,0.0001011638871211901
3500,0.03940579662616031,0.7327426863374914,0.005967187013845086,0.02320713702058043,0.002738659223276237,0.002614358339235779,0.0013089218754966923,0.0023226445151566743,0.000505645070959877,0.000743410425050002,0.01003689436101979,0.14020718574396662,0.14047392070395925,0.14669985508766847,0.013466580174784774,-2.2685909571882928e-05,0.001086993309497963,-4.478750595131579e-05,5.821688144532962e-05,0.015577240770896995,0.010724431812217553,0.00017707557734964542
3600,0.038325780257262305,0.7499902998025568,0.005937261433233957,0.023416184107500147,0.0028588273490904375,0.0027124856825117816,0.0012936091265767211,0.0020754303786362314,0.0006254632529079389,0.0006526515785203077,0.010032751531128179,0.1439454138268722,0.14417286461951467,0.1501059820289654,0.013839316710977533,-3.407531540263226e-05,0.0008651318218526486,-4.193306164542843e-05,4.1767775052085264e-07,0.015548790162206004,0.010670915212942406,9.862755542593325e-05
3700,0.03713182293150446,0.7844606527174284,0.005914651682934234,0.023358792099580385,0.0029733219087930375,0.0027999520928058495,0.0013915351455851504,0.002064606482104852,0.000638162798499032,0.0008087146232362844,0.010028456018386258,0.1481711917737522,0.1447174028608073,0.15019913892998016,0.013638668565012639,-2.311964092810185e-05,0.0009575965944007511,4.516673189472377e-05,9.403980837184803e-05,0.015547486482249552,0.01062715221042478,0.0002003449403141754
3800,0.036643402735234504,0.7876152240990928,0.005895930499587471,0.02346385264894063,0.0029891399254271655,0.0028352375774451126,0.0013738012637261215,0.0018827007741338462,0.0004965856632945504,0.0008116226456524903,0.010026299593702466,0.14850951457456826,0.1496445221168822,0.15496770340134355,0.013768758811723545,2.220202217004378e-05,0.0007976099130255317,-5.6337513436748385e-05,9.41412311614006e-05,0.01553243137831128,0.010528181559539187,0.0001183532521899153
3900,0.03542209737907346,0.8089060438594512,0.005920260857761146,0.02361008168296905,0.0030427446832071987,0.0028042239223172887,0.001557178465919354,0.0016930381843475836,0.0005177703421023268,0.000759938410862795,0.01002279519397674,0.15566332059710053,0.15454892733897566,0.15981304918420527,0.014015960207303994,-3.8309189923964666e-05,0.0013053162150827797,1.0879736194363748e-05,2.1304561737114287e-05,0.01548354776791301,0.010489087939006164,0.00013564722918834568
4000,0.03565168133738592,0.8478852545490826,0.005912429480985696,0.02374491035156769,0.003086349896486722,0.003024036035763434,0.001565618023354171,0.0018425000323707287,0.0006848619116446574,0.0007021425164155836,0.010016227750415633,0.15871614616036692,0.15333271718316874,0.1619880919852737,0.014038974542536138,-5.723736460752869e-05,0.0011559023361555996,-5.3717916212899366e-05,7.558113117310534e-05,0.01546473799875682,0.01043523541518848,8.50443699465324e-05
4100,0.03452423244450093,0.8647179070930135,0.005867510632968863,0.02380393040893847,0.0031415808984904953,0.003083383602657222,0.0015155516887413903,0.0015027983116487668,0.0006596474246203343,0.0008786482620051839,0.010013865848758758,0.16063832661616126,0.15567370286939114,0.16815901677308462,0.013991067018644556,-1.097633503031017e-06,0.0007349217906541653,6.390125045127532e-05,-3.7862165357332533e-05,0.015441230421756626,0.010402608210459161,6.198628078272712e-05
4200,0.03441822904294506,0.8789034533416898,0.005830181474322243,0.024047350615265688,0.003272911595998809,0.0031938338227111866,0.0015069165415028808,0.0016135922405405225,0.0004936144141347097,0.0008620589716622205,0.010008015825122576,0.1651330909070056,0.1591055051428413,0.16701061315292753,0.014003259154896646,4.045529558952005e-05,0.0013373460775856446,-5.8371467420646934e-05,2.8152449543381867e-05,0.015452454462629472,0.01034149323284747,0.00016745584671363128
4300,0.0329223056523469,0.8998448858931729,0.0057963427409356725,0.02390659317547289,0.0033668861922430057,0.0031956436895564447,0.0015434135533721781,0.0014332195578806873,0.0006376109841034611,0.0009506289457394965,0.010004199918285132,0.16955461103987615,0.16255675360913463,0.17143769511016257,0.014033800898360737,4.382858612868163e-05,0.001356910068920576,5.726479447999566e-05,2.9011171915102156e-05,0.015365187537748208,0.010277110756283198,0.00015758289232393964
4400,0.03299042326481813,0.925349378103885,0.005765232881054006,0.024101344482511552,0.0033751886302852796,0.0032627737003471827,0.0016718498194658719,0.001456387677160868,0.00047784680373213394,0.0007706188200592094,0.00999794547929391,0.1688523695853852,0.163591448810836,0.1774600736289535,0.014377939216596082,5.870184420804471e-05,0.0009170687078778444,-1.4314520245350284e-05,4.307641648940795e-05,0.015364693528662772,0.010198079420476982,9.12366469473496e-05
4500,0.031899198491524276,0.9425340883955232,0.005751275261750126,0.02424007962111938,0.003431203445159717,0.003324045101681311,0.001772011836998427,0.0015464960356010346,0.0005229603369161454,0.0007728231628891622,0.009994041144635963,0.17353890617868892,0.16772078874719915,0.1809889209002256,0.014348334426292717,6.001500163078338e-05,0.0007125760490990072,6.924254932050373e-05,5.848035670454777e-05,0.015369796064997162,0.01011064796821703,0.00011907884274012493
4600,0.03131143851479716,0.9616857107139511,0.005740835337672726,0.02427287174730524,0.0034169594957111707,0.003430688047269272,0.001826305524583582,0.0013237272789513705,0.0004209502363941664,0.0008662521871698409,0.00999053135285463,0.17821605766769433,0.16916762014230227,0.18068016409206242,0.01430247246892345,5.661433145790182e-05,0.0007395740675440394,-1.75085708386629e-05,5.790494538712757e-05,0.0153047756691562,0.010099664270311639,0.000133264909184262
4700,0.03064178961158597,0.9560249934517017,0.005735891694919345,0.024420254258409064,0.003446974580975525,0.003341959478668972,0.0017612542082376032,0.0012787802865112862,0.0005801771585349691,0.0007869609882793477,0.009985276865475286,0.1782873331390038,0.17408613357735866,0.1856060919401656,0.014375866485170969,2.6611203784050107e-05,0.0014765161735399836,-1.3142198490428528e-05,7.245588171243277e-05,0.015259933439925395,0.010041538892415774,0.0001915437518119543
4800,0.030542828890651165,0.9978890533101635,0.005721168074875757,0.024539434733895294,0.0035126179065558547,0.0035002625029208773,0.0017448735174712118,0.0013360423017772334,0.0004282733251917638,0.0007867980437179806,0.009978827734924508,0.1815647591185313,0.17389190573906396,0.18819920741094334,0.014223524627492533,4.865120360817855e-05,0.000965480573538129,1.2543933536004598e-05,8.376357036458834e-05,0.015292919899893478,0.009934584535785876,0.00011215990411833523
4900,0.029102562730193453,0.9989690693124565,0.005722965637274217,0.024449556494673393,0.0036396358967820696,0.0034379397030284563,0.0017923121702172256,0.0013846881538883906,0.0004319855348822575,0.0008591540710474717,0.009973783076818543,0.18912399332391322,0.1789264834674333,0.19009001657639402,0.014168829266785645,-7.586582340398977e-06,0.0009663940261531664,-2.6799521951586738e-05,-2.0872435689812603e-05,0.015226452141193461,0.009908383034471968,0.00015130415020144105
5000,0.028633413445361546,1.0333283098782062,0.005646644600941293,0.02455655647603562,0.0036250767991341335,0.0035271100221230226,0.0017741681021748138,0.001375480798023555,0.0005814647192684529,0.0010551011503335608,0.009968843204925701,0.18981786848719145,0.17877210118274772,0.19308079277644077,0.014368656743967001,9.364629406033666e-06,0.0009464794092372053,3.315604621333869e-05,-7.609870142331596e-06,0.01524109796457419,0.009889738594110032,0.0001930723295012643
